# setPoint, prevCurrent, Current
100.000,0.000,7.398
100.000,7.398,7.652
100.000,7.652,7.849
100.000,7.849,7.809
100.000,7.809,7.894
100.000,7.894,7.922
100.000,7.922,8.104
100.000,8.104,8.113
100.000,8.113,8.273
100.000,8.273,8.169
100.000,8.169,8.014
100.000,8.014,8.085
100.000,8.085,8.081
100.000,8.081,8.107
100.000,8.107,8.165
100.000,8.165,8.172
100.000,8.172,8.305
100.000,8.305,8.250
100.000,8.250,8.402
100.000,8.402,8.517
100.000,8.517,8.167
100.000,8.167,8.627
100.000,8.627,8.498
100.000,8.498,10.427
100.000,10.427,10.562
100.000,10.562,10.483
100.000,10.483,10.466
100.000,10.466,10.225
100.000,10.225,10.078
100.000,10.078,10.063
100.000,10.063,10.013
100.000,10.013,10.015
100.000,10.015,9.934
100.000,9.934,9.743
100.000,9.743,9.683
100.000,9.683,9.655
100.000,9.655,9.635
100.000,9.635,9.635
100.000,9.635,9.646
100.000,9.646,9.643
100.000,9.643,9.634
100.000,9.634,9.624
100.000,9.624,9.631
100.000,9.631,9.609
100.000,9.609,9.623
100.000,9.623,9.605
100.000,9.605,9.575
100.000,9.575,9.607
100.000,9.607,9.568
100.000,9.568,9.613
100.000,9.613,9.583
100.000,9.583,9.576
100.000,9.576,9.575
100.000,9.575,9.521
100.000,9.521,9.418
100.000,9.418,9.560
100.000,9.560,9.513
100.000,9.513,9.519
100.000,9.519,9.458
100.000,9.458,9.387
