# setPoint, prevTorque, Torque
19.400,23.040,17.034
20.900,17.034,18.427
16.900,18.427,13.698
19.500,13.698,15.107
15.300,15.107,12.262
15.600,12.262,12.896
11.200,12.896,8.257
13.200,8.257,9.043
6.200,9.043,4.034
8.700,4.034,5.428
5.000,5.428,3.545
5.100,3.545,4.018
5.000,4.018,2.728
7.500,2.728,4.504
5.000,4.504,4.074
6.100,4.074,5.182
5.000,5.182,3.521
6.700,3.521,4.394
6.500,4.394,4.870
7.300,4.870,3.470
6.700,3.470,5.546
7.000,5.546,5.363
6.200,5.363,4.279
6.800,4.279,3.565
6.400,3.565,3.954
8.200,3.954,5.312
6.700,5.312,3.649
8.600,3.649,4.374
5.000,4.374,3.953
7.500,3.953,5.844
5.000,5.844,2.349
7.300,2.349,4.231
7.300,4.231,4.135
9.000,4.135,5.097
5.000,5.097,3.719
