# Time, setPoint, Actual Brake Current, MotorCurrent, MotorSpeed, trials: 100 , atrials: 0 , pts: 150 , timeLength: 10.00
0.00,0.00,4.40,0.90,5.03
0.01,0.00,0.60,0.96,4.96
0.01,0.00,1.10,0.84,5.03
0.02,0.00,2.20,0.96,4.96
0.03,0.00,0.00,0.78,5.01
0.04,0.00,2.80,0.54,5.05
0.04,0.00,2.20,0.96,4.99
0.05,0.00,0.00,0.06,5.05
0.06,0.00,2.20,0.00,5.09
0.07,0.00,0.60,0.90,5.05
0.07,0.00,1.70,0.96,4.99
nan,nan,nan,nan,nan
0.08,0.00,1.70,0.66,5.03
0.09,0.00,1.10,1.26,4.99
0.10,0.00,-0.50,0.54,5.03
0.10,0.00,2.20,0.66,5.07
0.11,0.00,0.00,0.90,5.03
0.12,0.00,3.30,0.72,5.07
0.13,0.00,2.80,0.06,5.11
nan,nan,nan,nan,nan
0.13,0.00,2.20,0.06,5.15
0.14,0.00,1.70,0.06,5.11
0.15,0.00,1.70,1.32,5.05
0.16,0.00,2.80,0.90,5.01
0.16,0.00,1.70,0.66,5.05
0.17,0.00,1.70,0.90,5.07
0.18,0.00,1.70,0.60,5.05
0.19,0.00,0.60,0.00,5.09
0.19,0.00,0.00,1.08,5.03
0.20,0.00,4.40,0.90,4.96
0.21,0.00,1.70,0.90,5.01
0.21,0.00,-0.50,0.60,5.05
nan,nan,nan,nan,nan
0.22,0.00,3.80,0.90,5.01
0.23,0.00,0.60,0.78,5.05
0.24,0.00,1.70,0.06,5.09
0.24,0.00,2.20,0.96,5.03
0.25,0.00,3.30,0.06,5.07
0.26,0.00,-0.50,0.18,5.05
0.27,0.00,3.80,0.90,5.07
nan,nan,nan,nan,nan
0.27,0.00,2.80,0.90,5.03
0.28,0.00,1.70,0.90,4.99
0.29,0.00,3.30,0.84,5.03
0.30,0.00,-0.50,0.06,5.07
0.30,0.00,0.60,0.18,5.03
0.31,0.00,4.40,0.96,4.96
0.32,0.00,2.80,0.90,5.01
0.33,0.00,1.10,0.84,4.96
0.33,0.00,2.20,0.42,5.01
nan,nan,nan,nan,nan
0.34,0.00,0.60,0.72,5.05
0.35,0.00,2.80,1.14,4.99
0.35,0.00,1.70,0.06,5.05
0.36,0.00,2.80,0.96,4.99
0.37,0.00,0.60,0.84,5.03
0.38,0.00,2.20,0.90,4.99
0.38,0.00,1.10,0.90,5.03
0.39,0.00,2.20,0.06,5.07
0.40,0.00,4.40,0.54,5.03
0.40,0.00,2.80,0.24,5.07
0.41,0.00,1.10,1.02,5.01
0.42,0.00,2.80,1.02,5.05
0.43,0.00,2.20,0.90,4.99
nan,nan,nan,nan,nan
0.43,0.00,0.00,0.84,5.03
0.44,0.00,2.80,0.96,5.01
0.45,0.00,3.30,0.96,5.05
0.46,0.00,2.80,0.96,4.99
0.46,0.00,1.70,0.60,5.03
0.47,0.00,1.70,0.90,4.96
0.48,0.00,0.00,0.12,5.03
0.49,0.00,1.70,0.96,4.96
0.49,0.00,1.10,0.90,5.01
0.50,0.00,4.40,0.66,5.05
0.51,0.00,0.60,0.00,5.09
nan,nan,nan,nan,nan
0.51,0.00,1.70,0.90,5.05
0.52,0.00,3.80,0.96,4.99
0.53,0.00,1.70,1.08,4.94
