# Time, setPoint, Actual Brake Current, MotorCurrent, MotorSpeed, trials: 60 , atrials: 0 , pts: 150 , timeLength: 3.00
0.00,0.00,-3.20,3.36,3.48
0.01,0.00,-1.60,1.26,3.52
0.02,0.00,-2.70,0.00,3.65
0.03,0.00,-3.20,0.06,3.84
nan,nan,nan,nan,nan
0.04,0.00,0.00,0.06,4.05
0.04,0.00,-3.20,0.06,4.12
0.05,0.00,-2.10,0.78,4.12
0.06,0.00,-5.40,0.06,4.20
nan,nan,nan,nan,nan
0.07,0.00,-2.70,0.96,4.20
0.08,0.00,-3.20,0.90,4.20
0.09,0.00,-5.90,0.12,4.26
nan,nan,nan,nan,nan
0.09,0.00,-2.70,0.96,4.26
0.10,0.00,-2.70,0.12,4.33
0.11,0.00,-2.10,0.00,4.33
nan,nan,nan,nan,nan
0.12,0.00,-1.60,0.00,4.33
0.13,0.00,-4.30,0.90,4.29
0.14,0.00,-4.30,0.96,4.29
nan,nan,nan,nan,nan
0.15,0.00,-3.20,0.90,4.29
0.16,0.00,-2.70,0.06,4.35
0.16,0.00,-3.70,0.06,4.35
0.17,0.00,-2.70,0.90,4.33
nan,nan,nan,nan,nan
0.18,0.00,-3.70,0.84,4.31
0.19,0.00,-5.40,0.90,4.31
nan,nan,nan,nan,nan
0.20,0.00,-2.10,0.06,4.35
0.21,0.00,-3.70,0.84,4.35
0.22,0.00,-2.70,0.00,4.45
0.23,0.00,-3.20,1.02,4.41
nan,nan,nan,nan,nan
0.23,0.00,-4.30,1.02,4.39
0.24,0.00,-6.50,0.96,4.39
0.25,0.00,-3.20,0.06,4.45
nan,nan,nan,nan,nan
0.26,0.00,-4.30,0.12,4.45
0.27,0.00,-1.60,0.90,4.41
0.28,0.00,-2.70,0.90,4.39
nan,nan,nan,nan,nan
0.29,0.00,-2.10,0.90,4.39
0.30,0.00,-3.20,0.18,4.45
0.30,0.00,-1.60,0.90,4.43
nan,nan,nan,nan,nan
0.31,0.00,-4.30,0.90,4.41
0.32,0.00,-3.70,0.06,4.50
0.33,0.00,-2.70,0.96,4.48
0.34,0.00,-1.00,0.84,4.43
nan,nan,nan,nan,nan
0.35,0.00,-3.70,0.06,4.54
0.36,0.00,-3.20,1.02,4.52
0.37,0.00,-2.70,0.90,4.48
nan,nan,nan,nan,nan
0.37,0.00,-4.30,0.90,4.48
0.38,0.00,-2.10,0.96,4.45
0.39,0.00,-3.20,0.00,4.52
nan,nan,nan,nan,nan
0.40,0.00,-2.70,0.90,4.50
0.41,0.00,-2.10,0.06,4.56
0.42,0.00,-2.10,0.96,4.54
0.43,0.00,-1.00,0.84,4.54
nan,nan,nan,nan,nan
0.44,0.00,-3.20,0.90,4.50
0.44,0.00,-4.30,0.12,4.58
0.45,0.00,-4.30,0.90,4.54
nan,nan,nan,nan,nan
0.46,0.00,-4.80,0.06,4.62
0.47,0.00,0.00,0.06,4.58
0.48,0.00,-4.30,0.90,4.54
0.49,0.00,-3.70,0.06,4.62
nan,nan,nan,nan,nan
0.49,0.00,-4.30,0.96,4.60
0.50,0.00,-2.10,0.90,4.56
0.51,0.00,-4.30,0.96,4.54
0.52,0.00,-2.70,0.00,4.60
nan,nan,nan,nan,nan
0.53,0.00,-2.70,0.84,4.58
0.54,0.00,-0.50,0.06,4.65
0.55,0.00,-2.10,0.84,4.62
nan,nan,nan,nan,nan
0.55,0.00,-2.70,0.96,4.60
0.56,0.00,-2.70,0.06,4.65
0.57,0.00,-4.80,0.84,4.65
0.58,0.00,-4.80,0.18,4.69
nan,nan,nan,nan,nan
0.59,0.00,-3.20,0.90,4.67
0.60,0.00,-4.30,0.90,4.65
nan,nan,nan,nan,nan
0.61,0.00,-1.00,0.06,4.71
0.61,0.00,-2.70,0.90,4.69
0.62,0.00,-3.70,0.90,4.65
0.63,0.00,-4.80,0.96,4.62
nan,nan,nan,nan,nan
0.64,0.00,-3.70,0.12,4.71
0.65,0.00,-3.20,1.02,4.67
0.66,0.00,-1.00,0.00,4.73
nan,nan,nan,nan,nan
0.67,0.00,-4.30,0.90,4.71
0.68,0.00,-1.00,0.96,4.67
0.69,0.00,-3.70,0.90,4.65
nan,nan,nan,nan,nan
0.69,0.00,0.00,0.06,4.71
0.70,0.00,-2.70,0.90,4.69
0.71,0.00,-3.70,0.96,4.62
0.72,0.00,-1.60,0.18,4.71
0.73,0.00,-3.70,0.90,4.67
nan,nan,nan,nan,nan
0.74,0.00,-0.50,0.06,4.75
0.74,0.00,-2.10,0.12,4.82
0.75,0.00,-4.80,0.84,4.77
nan,nan,nan,nan,nan
0.76,0.00,-3.20,0.96,4.75
0.77,0.00,-2.10,1.08,4.69
0.78,0.00,-2.10,0.00,4.77
nan,nan,nan,nan,nan
