# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
4.99,6.80,6.00,0.96,35.68
5.01,6.80,5.50,0.72,35.68
5.02,6.80,4.90,1.20,35.64
5.04,6.80,8.70,1.08,35.64
nan,nan,nan,nan,nan
5.05,6.80,8.70,0.96,35.64
5.07,6.80,6.60,0.84,35.64
5.09,6.80,4.90,1.02,35.60
nan,nan,nan,nan,nan
5.11,6.80,4.90,0.90,35.68
5.12,6.80,7.10,1.02,35.64
5.14,6.80,7.10,0.96,35.64
5.15,6.80,7.10,0.90,35.64
5.17,6.80,7.60,0.96,35.64
5.19,6.80,9.80,0.78,35.60
nan,nan,nan,nan,nan
5.21,6.80,7.10,1.08,35.57
5.22,6.80,6.00,0.90,35.68
5.24,6.80,7.10,0.96,35.64
nan,nan,nan,nan,nan
5.25,6.80,8.20,1.02,35.66
5.27,6.80,11.40,0.96,35.66
5.29,6.80,7.60,1.02,35.64
nan,nan,nan,nan,nan
5.31,6.80,6.60,1.02,35.60
5.32,6.80,6.60,1.02,35.60
5.34,6.80,7.10,1.02,35.66
5.35,6.80,6.60,0.96,35.66
5.37,6.80,10.40,0.90,35.66
nan,nan,nan,nan,nan
5.39,6.80,6.00,0.90,35.64
5.41,6.80,4.90,0.96,35.60
5.42,6.80,7.10,1.02,35.60
5.44,6.80,7.60,1.02,35.66
nan,nan,nan,nan,nan
5.45,6.80,7.60,0.90,35.66
5.47,6.80,5.50,0.96,35.66
5.49,6.80,6.60,0.90,35.66
nan,nan,nan,nan,nan
5.51,6.80,7.10,0.96,35.62
5.52,6.80,7.60,0.96,35.62
5.54,6.80,7.60,0.96,35.68
5.55,6.80,6.00,0.96,35.68
5.57,6.80,5.50,0.90,35.68
5.59,6.80,6.60,0.90,35.64
nan,nan,nan,nan,nan
5.61,6.80,9.30,0.96,35.62
5.62,6.80,9.30,0.90,35.62
5.64,6.80,9.30,0.78,35.60
nan,nan,nan,nan,nan
5.66,6.80,7.60,0.78,35.62
5.67,6.80,6.60,0.90,35.68
5.69,6.80,6.00,1.02,35.64
nan,nan,nan,nan,nan
5.71,6.80,5.50,0.90,35.62
5.72,6.80,6.00,0.90,35.62
5.74,6.80,7.10,1.14,35.60
5.76,6.80,7.60,0.96,35.62
5.77,6.80,6.60,0.96,35.68
5.79,6.80,7.60,0.84,35.68
nan,nan,nan,nan,nan
5.81,6.80,7.60,0.90,35.62
5.82,6.80,8.20,0.96,35.62
5.84,6.80,5.50,0.96,35.62
nan,nan,nan,nan,nan
5.86,6.80,6.60,0.96,35.68
5.87,6.80,7.10,0.90,35.68
5.89,6.80,5.50,0.90,35.68
nan,nan,nan,nan,nan
5.91,6.80,6.00,0.96,35.62
5.92,6.80,7.10,1.02,35.62
5.94,6.80,7.10,0.96,35.62
5.96,6.80,6.00,0.96,35.68
5.97,6.80,8.20,0.90,35.68
nan,nan,nan,nan,nan
5.99,6.80,6.00,0.90,35.68
6.01,13.60,8.20,0.96,35.62
6.02,13.60,16.30,0.90,35.62
nan,nan,nan,nan,nan
6.04,13.60,13.60,1.02,35.62
6.06,13.60,14.20,0.96,35.68
6.07,13.60,14.20,0.84,35.57
6.09,13.60,14.20,0.90,35.57
nan,nan,nan,nan,nan
6.11,13.60,12.50,1.02,35.51
6.13,13.60,13.60,1.02,35.53
6.14,13.60,12.00,0.96,35.53
6.16,13.60,10.40,0.96,35.49
6.17,13.60,14.70,0.90,35.51
nan,nan,nan,nan,nan
6.19,13.60,15.20,0.84,35.51
6.21,13.60,14.20,0.96,35.47
6.23,13.60,15.20,0.84,35.49
nan,nan,nan,nan,nan
6.24,13.60,12.00,1.02,35.41
6.26,13.60,14.70,0.90,35.41
6.27,13.60,12.00,0.90,35.38
6.29,13.60,13.10,1.02,35.41
nan,nan,nan,nan,nan
6.31,13.60,15.20,0.84,35.41
6.33,13.60,12.00,1.02,35.47
6.34,13.60,14.70,0.90,35.41
6.36,13.60,12.00,0.96,35.41
6.37,13.60,13.10,1.08,35.38
nan,nan,nan,nan,nan
6.39,13.60,13.10,1.14,35.41
6.41,13.60,12.00,1.02,35.43
6.43,13.60,11.40,0.96,35.38
nan,nan,nan,nan,nan
6.44,13.60,15.80,1.02,35.41
6.46,13.60,14.70,0.84,35.43
6.47,13.60,13.60,1.02,35.41
6.49,13.60,13.60,1.02,35.34
nan,nan,nan,nan,nan
6.51,13.60,14.70,0.90,35.34
6.53,13.60,15.20,0.90,35.32
6.54,13.60,14.20,0.96,35.34
6.56,13.60,15.20,1.02,35.36
6.57,13.60,15.80,0.96,35.34
nan,nan,nan,nan,nan
6.59,13.60,13.10,0.90,35.36
6.61,13.60,14.70,0.96,35.38
6.63,13.60,13.60,1.02,35.36
nan,nan,nan,nan,nan
6.64,13.60,14.20,1.02,35.28
6.66,13.60,13.10,0.90,35.30
6.67,13.60,15.20,0.90,35.32
6.69,13.60,14.20,1.32,35.30
nan,nan,nan,nan,nan
6.71,13.60,11.40,1.26,35.32
6.73,13.60,13.60,0.96,35.34
6.74,13.60,16.90,0.90,35.32
6.76,13.60,13.10,0.96,35.34
nan,nan,nan,nan,nan
6.77,13.60,11.40,0.78,35.28
6.79,13.60,12.00,0.90,35.34
6.81,13.60,14.20,0.96,35.36
nan,nan,nan,nan,nan
6.83,13.60,12.50,0.90,35.38
6.84,13.60,12.50,1.14,35.36
6.86,13.60,14.70,0.90,35.30
6.87,13.60,13.10,1.02,35.32
6.89,13.60,12.50,0.96,35.30
nan,nan,nan,nan,nan
6.91,13.60,13.10,1.02,35.32
6.93,13.60,13.60,0.96,35.34
6.94,13.60,13.60,0.96,35.32
6.96,13.60,13.10,1.08,35.34
nan,nan,nan,nan,nan
6.97,13.60,14.70,0.96,35.36
6.99,13.60,14.20,1.02,35.34
7.01,13.60,10.40,1.08,35.26
nan,nan,nan,nan,nan
7.03,13.60,14.20,0.96,35.30
7.04,13.60,13.60,1.02,35.28
7.06,13.60,12.50,0.96,35.30
7.07,13.60,13.10,0.96,35.32
7.09,13.60,16.90,0.96,35.30
nan,nan,nan,nan,nan
7.11,13.60,14.20,0.90,35.32
7.13,13.60,12.50,1.02,35.34
7.14,13.60,14.70,1.02,35.32
7.16,13.60,15.20,0.96,35.34
nan,nan,nan,nan,nan
7.17,13.60,13.10,0.78,35.36
7.19,13.60,16.30,1.02,35.34
7.21,13.60,13.60,0.96,35.36
nan,nan,nan,nan,nan
7.23,13.60,14.20,0.78,35.32
7.24,13.60,14.70,1.02,35.36
7.26,13.60,13.60,0.96,35.38
7.27,13.60,12.50,0.90,35.30
7.29,13.60,13.60,0.96,35.38
nan,nan,nan,nan,nan
7.31,13.60,12.00,0.96,35.30
7.33,13.60,12.00,0.90,35.32
7.34,13.60,13.60,1.02,35.34
7.36,13.60,15.20,1.02,35.36
nan,nan,nan,nan,nan
7.37,13.60,15.20,1.08,35.34
7.39,13.60,13.10,1.02,35.32
7.41,13.60,13.10,0.84,35.34
nan,nan,nan,nan,nan
7.43,13.60,14.20,0.90,35.36
7.44,13.60,14.20,0.84,35.32
7.46,13.60,13.10,0.96,35.36
7.48,13.60,13.60,0.90,35.30
7.49,13.60,14.70,0.96,35.32
nan,nan,nan,nan,nan
7.51,13.60,14.70,0.96,35.38
7.53,13.60,13.10,1.08,35.41
7.54,13.60,14.70,0.84,35.32
7.56,13.60,13.60,0.90,35.30
nan,nan,nan,nan,nan
7.57,13.60,14.20,1.08,35.32
7.59,13.60,10.90,1.08,35.34
7.61,13.60,13.60,1.02,35.32
nan,nan,nan,nan,nan
7.63,13.60,14.70,0.84,35.34
7.64,13.60,15.80,1.02,35.32
7.66,13.60,13.10,0.96,35.34
7.67,13.60,12.00,1.02,35.36
7.69,13.60,15.20,1.20,35.34
nan,nan,nan,nan,nan
7.71,13.60,13.60,0.90,35.36
7.73,13.60,15.80,1.14,35.28
7.74,13.60,13.10,0.96,35.30
7.76,13.60,12.00,0.90,35.28
nan,nan,nan,nan,nan
7.78,13.60,12.50,1.08,35.30
7.79,13.60,12.00,0.96,35.34
7.81,13.60,11.40,1.32,35.30
nan,nan,nan,nan,nan
7.83,13.60,12.50,1.02,35.32
7.84,13.60,15.80,0.90,35.30
7.86,13.60,14.70,0.96,35.32
7.87,13.60,14.20,1.08,35.36
7.89,13.60,13.60,1.02,35.34
nan,nan,nan,nan,nan
7.91,13.60,11.40,0.84,35.34
7.93,13.60,14.70,1.08,35.38
7.94,13.60,13.60,0.96,35.36
7.96,13.60,15.20,0.96,35.38
nan,nan,nan,nan,nan
7.97,13.60,13.60,1.02,35.30
7.99,13.60,15.20,0.96,35.38
8.01,13.60,13.60,1.14,35.30
nan,nan,nan,nan,nan
8.03,13.60,14.70,0.96,35.32
8.04,13.60,15.20,0.90,35.30
8.06,13.60,10.90,0.90,35.32
8.07,13.60,13.60,0.90,35.34
8.09,13.60,13.10,1.14,35.32
nan,nan,nan,nan,nan
8.11,13.60,12.50,0.90,35.34
8.13,13.60,12.50,1.02,35.36
8.14,13.60,14.70,0.90,35.30
8.16,13.60,13.10,0.90,35.28
nan,nan,nan,nan,nan
8.18,13.60,14.20,1.02,35.30
8.19,13.60,13.60,1.02,35.32
8.21,13.60,18.50,0.90,35.38
nan,nan,nan,nan,nan
8.23,13.60,14.70,0.84,35.32
8.24,13.60,15.20,1.02,35.34
8.26,13.60,14.20,1.02,35.32
8.28,13.60,13.60,1.08,35.34
8.29,13.60,15.80,0.96,35.36
nan,nan,nan,nan,nan
8.31,13.60,13.60,1.08,35.34
8.33,13.60,15.20,1.02,35.34
8.34,13.60,14.20,0.90,35.28
nan,nan,nan,nan,nan
8.36,13.60,13.60,0.90,35.30
8.38,13.60,13.10,1.20,35.28
8.39,13.60,12.50,0.72,35.32
nan,nan,nan,nan,nan
8.41,13.60,15.80,0.90,35.28
8.43,13.60,13.10,0.90,35.28
8.44,13.60,14.20,0.90,35.32
8.46,13.60,9.80,1.20,35.36
8.48,13.60,16.90,0.90,35.34
8.49,13.60,13.10,1.02,35.36
nan,nan,nan,nan,nan
8.51,13.60,15.80,1.02,35.34
8.53,13.60,15.80,1.02,35.26
8.55,13.60,12.00,1.02,35.30
nan,nan,nan,nan,nan
8.56,13.60,13.10,1.02,35.32
8.58,13.60,14.70,1.26,35.30
8.59,13.60,11.40,0.90,35.32
nan,nan,nan,nan,nan
8.61,13.60,15.80,0.90,35.30
8.63,13.60,15.20,1.08,35.32
8.64,13.60,16.90,1.14,35.24
8.66,13.60,12.50,1.14,35.32
8.68,13.60,12.00,0.90,35.26
8.69,13.60,14.20,0.96,35.28
nan,nan,nan,nan,nan
8.71,13.60,13.60,0.96,35.34
8.73,13.60,16.90,0.96,35.28
8.74,13.60,13.60,0.96,35.30
nan,nan,nan,nan,nan
8.76,13.60,11.40,1.02,35.28
8.78,13.60,13.60,0.90,35.32
8.79,13.60,11.40,1.02,35.34
nan,nan,nan,nan,nan
8.81,13.60,14.70,1.08,35.30
8.83,13.60,13.10,0.90,35.34
8.84,13.60,14.20,1.14,35.36
8.86,13.60,15.20,0.96,35.34
8.88,13.60,14.70,1.02,35.26
8.89,13.60,14.70,0.96,35.30
nan,nan,nan,nan,nan
8.91,13.60,14.20,0.90,35.26
8.93,13.60,14.20,0.96,35.28
8.94,13.60,12.50,0.96,35.32
nan,nan,nan,nan,nan
8.96,13.60,14.20,0.96,35.30
8.98,13.60,15.80,1.08,35.32
8.99,13.60,14.20,1.02,35.34
nan,nan,nan,nan,nan
9.01,20.40,13.10,1.08,35.32
9.03,20.40,22.30,1.08,35.34
9.05,20.40,21.20,1.20,35.26
9.06,20.40,18.50,1.14,35.30
9.08,20.40,21.20,1.02,35.28
9.09,20.40,19.60,1.26,35.30
nan,nan,nan,nan,nan
9.11,20.40,21.80,1.20,35.17
9.13,20.40,21.80,1.14,35.21
9.14,20.40,18.00,1.20,35.15
nan,nan,nan,nan,nan
9.16,20.40,21.80,1.14,35.13
9.18,20.40,21.80,1.44,35.09
9.19,20.40,18.50,1.44,35.13
nan,nan,nan,nan,nan
9.21,20.40,20.70,1.26,35.00
9.23,20.40,20.70,1.26,35.07
9.25,20.40,20.10,1.80,35.00
9.26,20.40,23.90,1.86,34.96
9.28,20.40,20.10,1.62,34.96
9.29,20.40,21.20,1.68,35.00
nan,nan,nan,nan,nan
9.31,20.40,22.30,1.20,34.96
9.33,20.40,21.80,1.08,34.96
9.35,20.40,20.10,0.96,34.92
nan,nan,nan,nan,nan
9.36,20.40,19.60,1.86,34.96
9.38,20.40,21.80,1.74,34.87
9.39,20.40,19.60,1.68,34.94
nan,nan,nan,nan,nan
9.41,20.40,18.00,1.74,34.90
9.43,20.40,21.20,1.50,34.90
9.45,20.40,19.60,1.74,34.85
9.46,20.40,19.60,1.50,34.83
9.48,20.40,21.80,1.50,34.87
nan,nan,nan,nan,nan
9.50,20.40,20.70,1.56,34.83
9.51,20.40,18.00,1.62,34.85
9.53,20.40,23.90,1.80,34.85
9.55,20.40,16.90,1.62,34.83
nan,nan,nan,nan,nan
9.56,20.40,20.70,1.74,34.83
9.58,20.40,20.10,1.44,34.85
9.60,20.40,18.00,1.32,34.81
nan,nan,nan,nan,nan
9.62,20.40,20.10,1.20,34.83
9.63,20.40,20.10,1.08,34.85
9.65,20.40,19.60,1.56,34.81
9.66,20.40,20.10,1.32,34.77
