# Time, setPoint, Actual Brake Current, MotorCurrent, MotorSpeed, trials: 100 , atrials: 0 , pts: 150 , timeLength: 3.00
0.00,0.00,-1.00,5.64,3.63
nan,nan,nan,nan,nan
0.02,0.00,-0.50,1.02,3.84
nan,nan,nan,nan,nan
0.03,0.00,-2.10,0.12,4.90
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.05,0.00,-1.60,0.12,5.26
nan,nan,nan,nan,nan
0.06,0.00,0.60,0.54,5.05
nan,nan,nan,nan,nan
0.08,0.00,-1.00,3.06,4.67
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.09,0.00,-1.00,0.96,4.50
nan,nan,nan,nan,nan
0.11,0.00,-0.50,0.12,4.43
nan,nan,nan,nan,nan
0.13,0.00,-1.00,0.06,4.48
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.14,0.00,-0.50,0.12,4.50
nan,nan,nan,nan,nan
0.16,0.00,-1.60,1.92,4.35
nan,nan,nan,nan,nan
0.17,0.00,-2.10,0.12,4.31
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.19,0.00,1.70,0.18,4.29
nan,nan,nan,nan,nan
0.20,0.00,-0.50,0.96,4.20
nan,nan,nan,nan,nan
0.22,0.00,1.70,1.02,4.18
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.23,0.00,-2.70,0.00,4.24
nan,nan,nan,nan,nan
0.25,0.00,-0.50,0.12,4.37
nan,nan,nan,nan,nan
0.27,0.00,-2.10,2.52,4.24
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.28,0.00,0.60,0.12,4.31
nan,nan,nan,nan,nan
0.30,0.00,1.10,0.12,4.33
nan,nan,nan,nan,nan
0.31,0.00,-1.60,0.06,4.39
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.33,0.00,0.00,1.20,4.35
nan,nan,nan,nan,nan
0.34,0.00,-1.00,1.38,4.22
nan,nan,nan,nan,nan
0.36,0.00,0.60,1.08,4.24
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.38,0.00,1.10,0.12,4.41
nan,nan,nan,nan,nan
0.39,0.00,0.60,0.00,4.45
nan,nan,nan,nan,nan
0.41,0.00,0.60,2.46,4.29
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
0.42,0.00,-2.10,0.42,4.24
nan,nan,nan,nan,nan
0.44,0.00,0.00,0.00,4.31
nan,nan,nan,nan,nan
0.45,0.00,-1.00,0.06,4.43
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
