# setPoint, prevTorque, Torque
55.300,63.768,66.743
57.600,66.743,69.804
60.000,69.804,73.114
62.300,73.114,76.487
64.700,76.487,79.070
67.100,79.070,81.894
69.600,81.894,85.304
72.000,85.304,88.091
74.400,88.091,91.408
13.300,91.408,9.015
10.800,9.015,8.606
8.100,8.606,5.411
17.600,5.411,11.574
91.900,11.574,114.889
85.700,114.889,111.518
82.600,111.518,107.979
79.700,107.979,104.952
76.900,104.952,102.019
74.300,102.019,98.905
71.700,98.905,96.955
69.300,96.955,94.545
67.000,94.545,89.514
64.800,89.514,87.507
62.700,87.507,84.416
60.600,84.416,82.260
58.600,82.260,79.170
56.700,79.170,76.206
54.800,76.206,74.837
53.000,74.837,70.711
51.200,70.711,67.663
49.400,67.663,64.689
56.700,64.689,73.652
58.900,73.652,76.638
61.100,76.638,80.074
63.300,80.074,81.421
65.600,81.421,83.462
67.800,83.462,87.207
70.100,87.207,88.707
72.400,88.707,93.576
74.700,93.576,95.382
77.000,95.382,98.281
79.300,98.281,101.740
81.700,101.740,103.964
84.100,103.964,107.348
86.600,107.348,111.561
89.200,111.561,114.853
91.900,114.853,118.098
