# setPoint, prevTorque, Torque
55.300,63.343,64.761
57.600,64.761,67.999
60.000,67.999,70.999
62.300,70.999,74.011
64.700,74.011,76.728
67.100,76.728,80.406
69.600,80.406,83.222
72.000,83.222,85.469
74.400,85.469,88.693
17.600,88.693,15.470
14.500,15.470,11.397
11.100,11.397,8.386
17.600,8.386,12.702
91.900,12.702,114.952
89.400,114.952,111.479
86.900,111.479,108.451
84.500,108.451,106.119
82.200,106.119,104.576
80.000,104.576,101.697
77.800,101.697,97.789
75.600,97.789,96.199
73.500,96.199,94.798
71.300,94.798,91.569
69.200,91.569,88.245
67.000,88.245,84.929
64.900,84.929,82.973
62.800,82.973,80.405
60.700,80.405,77.942
58.600,77.942,75.402
56.600,75.402,72.362
54.600,72.362,70.117
56.700,70.117,71.558
58.900,71.558,74.255
61.100,74.255,76.315
63.300,76.315,78.572
65.600,78.572,80.075
67.800,80.075,82.037
70.100,82.037,85.060
72.400,85.060,88.212
74.700,88.212,90.691
77.000,90.691,92.461
79.300,92.461,96.602
81.700,96.602,98.806
84.100,98.806,101.128
86.600,101.128,105.060
89.200,105.060,106.554
91.900,106.554,110.929
