# setPoint, prevTorque, Torque
36.400,1.250,32.307
33.000,32.307,29.094
29.500,29.094,24.625
26.400,24.625,20.406
23.900,20.406,19.495
21.300,19.495,17.842
23.700,17.842,19.398
26.100,19.398,19.852
28.500,19.852,20.824
30.900,20.824,24.131
33.400,24.131,28.274
31.600,28.274,27.236
29.200,27.236,24.579
26.800,24.579,20.696
24.400,20.696,20.097
22.000,20.097,18.786
19.300,18.786,16.038
27.500,16.038,20.943
29.600,20.943,23.679
31.500,23.679,25.834
33.300,25.834,28.435
35.100,28.435,31.054
12.800,31.054,9.435
11.800,9.435,8.301
10.700,8.301,8.466
9.500,8.466,6.861
8.400,6.861,5.578
7.200,5.578,5.004
11.600,5.004,6.924
13.400,6.924,7.283
15.100,7.283,7.300
16.700,7.300,7.360
18.100,7.360,10.108
42.100,10.108,40.818
39.000,40.818,38.103
35.900,38.103,35.373
32.900,35.373,32.811
30.800,32.811,30.636
28.500,30.636,26.890
26.100,26.890,23.808
23.600,23.808,20.174
26.000,20.174,22.199
28.400,22.199,25.388
30.800,25.388,27.768
33.300,27.768,30.928
35.700,30.928,33.361
38.100,33.361,36.336
40.500,36.336,39.175
2.700,39.175,3.269
1.400,3.269,2.951
2.200,2.951,3.071
33.800,3.071,29.639
30.100,29.639,26.307
26.300,26.307,22.413
22.800,22.413,19.322
20.100,19.322,16.850
28.100,16.850,21.889
30.100,21.889,25.309
32.000,25.309,27.804
33.800,27.804,30.939
39.200,30.939,36.664
35.900,36.664,33.667
32.600,33.667,31.952
29.800,31.952,28.612
27.500,28.612,25.589
25.000,25.589,22.329
22.400,22.329,19.799
24.900,19.799,20.769
27.300,20.769,24.285
29.700,24.285,26.488
32.100,26.488,28.872
34.500,28.872,31.539
36.900,31.539,33.112
26.600,33.112,23.838
25.000,23.838,22.481
23.400,22.481,19.958
21.700,19.958,19.752
19.900,19.752,17.278
18.000,17.278,14.733
16.000,14.733,11.941
23.800,11.941,18.919
25.600,18.919,19.986
27.200,19.986,21.847
28.600,21.847,23.779
29.900,23.779,24.765
31.200,24.765,26.932
8.000,26.932,4.608
6.800,4.608,4.580
5.600,4.580,4.455
4.400,4.455,4.165
6.800,4.165,4.693
9.000,4.693,4.777
11.100,4.777,6.710
23.100,6.710,16.194
21.000,16.194,15.178
18.500,15.178,13.753
15.600,13.753,10.145
18.500,10.145,11.856
21.000,11.856,15.147
23.100,15.147,17.827
28.400,17.827,22.511
26.900,22.511,21.289
25.300,21.289,20.040
23.500,20.040,19.117
21.500,19.117,18.148
19.000,18.148,15.154
21.500,15.154,17.782
23.500,17.782,19.181
25.300,19.181,19.249
26.900,19.249,19.919
28.400,19.919,21.874
