# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
27.80,92.20,92.30,16.86,19.92
27.82,92.20,92.30,17.10,19.90
27.84,92.20,95.00,16.68,19.96
27.86,92.20,91.20,16.44,20.03
27.88,92.20,91.70,16.20,20.03
27.90,92.20,93.40,17.22,20.01
nan,nan,nan,nan,nan
27.92,92.20,91.20,16.86,19.93
27.94,92.20,95.00,17.16,19.95
27.96,92.20,90.70,16.98,19.96
27.98,92.20,94.50,16.74,20.03
28.00,99.40,91.20,16.56,20.04
28.02,99.40,102.60,17.76,19.98
28.04,99.40,100.40,18.30,19.77
28.06,99.40,99.30,18.66,19.67
28.08,99.40,98.80,18.12,19.67
28.10,99.40,99.90,17.22,19.75
28.12,99.40,98.80,17.52,19.89
28.14,99.40,99.30,18.12,19.85
28.17,99.40,99.90,18.18,19.79
28.19,99.40,97.20,18.12,19.70
28.21,99.40,101.00,18.96,19.69
28.23,99.40,95.50,18.00,19.70
28.25,99.40,98.30,18.36,19.79
28.27,99.40,98.30,18.36,19.82
28.29,99.40,99.30,18.06,19.91
28.31,99.40,98.80,18.12,19.90
28.33,99.40,102.60,18.60,19.86
28.35,99.40,101.00,18.84,19.82
28.37,99.40,98.80,18.48,19.83
28.39,99.40,99.90,18.12,19.89
28.41,99.40,98.30,18.18,19.91
28.43,99.40,98.30,18.18,19.93
28.45,99.40,98.80,18.12,19.96
28.48,99.40,100.40,18.18,19.96
28.50,99.40,97.70,18.48,19.87
28.52,99.40,99.30,18.42,19.92
28.54,99.40,100.40,18.30,19.90
28.56,99.40,98.30,18.66,19.96
28.58,99.40,100.40,18.18,19.96
28.60,99.40,99.30,18.12,19.98
28.62,99.40,99.90,17.94,20.02
28.64,99.40,100.40,18.00,20.03
28.66,99.40,99.30,18.78,19.95
28.68,99.40,99.90,19.14,19.88
nan,nan,nan,nan,nan
28.70,99.40,101.00,18.24,19.90
28.72,99.40,97.20,18.12,19.94
28.74,99.40,98.80,18.78,20.00
28.76,99.40,98.80,18.06,19.94
28.78,99.40,97.70,18.60,20.01
28.80,99.40,98.30,18.12,19.96
28.82,99.40,99.30,18.30,19.97
28.84,99.40,101.50,18.12,19.96
28.86,99.40,98.80,18.30,19.97
28.89,99.40,97.70,18.18,19.95
28.91,99.40,99.30,18.18,19.99
28.93,99.40,98.30,18.18,19.97
28.95,99.40,98.30,18.12,19.98
28.97,99.40,98.30,18.18,19.97
28.99,99.40,97.20,18.06,19.96
29.01,99.40,98.30,18.12,19.99
29.03,99.40,101.00,18.18,19.96
29.05,99.40,101.00,18.78,20.00
29.07,99.40,99.90,18.18,19.95
29.09,99.40,96.60,18.54,19.95
29.11,99.40,99.90,18.12,19.92
29.13,99.40,100.40,18.54,19.97
29.15,99.40,98.80,18.00,20.01
29.17,99.40,99.90,17.76,20.09
29.19,99.40,99.30,18.18,20.06
29.22,99.40,97.20,18.18,20.01
29.24,99.40,99.90,18.12,19.98
29.26,99.40,97.70,18.66,19.95
29.28,99.40,100.40,18.18,19.94
29.30,99.40,98.80,18.72,19.91
29.32,99.40,98.80,18.18,19.94
29.34,99.40,100.40,18.30,19.98
29.36,99.40,97.20,18.30,19.99
nan,nan,nan,nan,nan
29.38,99.40,99.90,18.72,19.92
29.40,99.40,100.40,18.12,19.96
29.42,99.40,98.30,18.30,19.94
29.44,99.40,99.90,18.18,20.01
29.46,99.40,98.30,18.06,20.04
29.48,99.40,100.40,18.18,20.06
29.50,99.40,99.90,18.24,20.05
29.52,99.40,101.00,18.12,20.04
29.54,99.40,97.70,18.12,20.00
29.56,99.40,98.30,18.48,19.99
29.58,99.40,99.30,18.48,19.98
29.60,99.40,99.30,18.24,19.91
29.62,99.40,102.10,19.20,19.93
29.65,99.40,100.40,18.36,19.94
29.67,99.40,99.30,18.06,20.05
29.69,99.40,99.30,18.00,20.09
29.71,99.40,99.90,18.06,20.10
29.73,99.40,100.40,18.66,20.03
29.75,99.40,98.80,18.72,19.93
29.77,99.40,99.90,18.24,19.86
29.79,99.40,98.80,18.12,19.93
29.81,99.40,97.70,18.18,20.00
29.83,99.40,98.80,18.00,20.07
29.85,99.40,101.00,17.76,20.10
29.87,99.40,99.30,18.60,19.99
29.89,99.40,101.00,18.90,19.96
29.91,99.40,97.70,18.12,19.93
29.93,99.40,98.80,18.18,19.98
29.95,99.40,98.30,18.18,20.02
29.97,99.40,96.10,18.36,20.01
29.99,99.40,100.40,18.84,19.94
30.01,100.00,99.30,18.66,19.90
30.03,100.00,100.40,18.78,19.90
30.05,100.00,99.30,18.18,19.96
30.07,100.00,99.30,18.72,19.98
30.09,100.00,98.30,18.12,20.00
30.11,100.00,101.50,18.18,20.06
30.13,100.00,102.60,18.30,19.96
30.16,100.00,97.70,19.20,19.92
30.18,100.00,100.40,18.24,19.89
30.20,100.00,99.90,18.96,19.93
30.22,100.00,102.10,18.06,19.94
30.24,100.00,98.80,18.48,20.01
30.26,100.00,99.90,18.96,19.97
30.28,100.00,97.20,18.24,19.95
30.30,100.00,99.30,18.72,19.93
30.32,100.00,100.40,18.06,19.92
30.34,100.00,99.30,18.96,19.96
30.36,100.00,99.30,18.18,19.96
30.38,100.00,97.70,18.18,20.02
30.40,100.00,99.30,18.12,20.01
nan,nan,nan,nan,nan
30.42,100.00,99.30,18.78,20.03
30.44,100.00,100.40,18.12,20.02
30.46,100.00,98.80,18.18,20.04
30.48,100.00,99.30,18.30,19.96
30.50,100.00,99.90,18.96,19.95
30.52,100.00,101.50,19.02,19.91
30.54,100.00,101.50,18.12,19.95
30.56,100.00,100.40,18.84,20.01
30.58,100.00,101.00,18.12,20.04
30.60,100.00,96.60,18.18,20.07
30.63,100.00,101.00,18.60,20.04
30.65,100.00,102.10,19.08,19.97
30.67,100.00,99.30,19.02,19.92
30.69,100.00,98.80,18.36,19.93
30.71,100.00,99.30,18.72,19.93
30.73,100.00,98.80,18.66,20.00
30.75,100.00,101.50,18.12,20.01
30.77,100.00,98.80,18.18,20.06
30.79,100.00,98.30,18.66,19.97
30.81,100.00,101.50,19.14,19.88
30.83,100.00,99.30,18.84,19.87
30.85,100.00,101.50,18.48,19.92
30.87,100.00,97.70,18.18,19.99
30.89,100.00,102.60,18.06,20.07
30.91,100.00,100.40,18.96,20.07
30.93,100.00,99.30,19.14,19.97
30.95,100.00,97.70,18.60,19.97
30.97,100.00,103.10,19.08,19.95
30.99,100.00,100.40,18.24,20.01
31.01,100.00,100.40,18.18,20.01
31.03,100.00,99.30,18.78,20.02
31.05,100.00,99.90,18.36,19.98
31.08,100.00,97.70,19.14,19.93
31.10,100.00,98.30,19.20,19.90
31.12,100.00,102.60,18.90,19.94
31.14,100.00,99.90,18.18,20.00
31.16,100.00,100.40,18.42,20.05
31.18,100.00,100.40,18.96,20.05
31.20,100.00,97.70,19.14,19.98
31.22,100.00,99.90,18.42,20.02
nan,nan,nan,nan,nan
31.24,100.00,101.00,18.18,19.99
31.26,100.00,102.10,18.36,19.99
31.28,100.00,101.00,19.02,19.93
31.30,100.00,101.00,19.20,19.95
31.32,100.00,98.30,18.18,19.97
31.34,100.00,100.40,18.78,20.02
31.36,100.00,101.50,18.96,19.95
31.38,100.00,97.70,18.36,19.97
31.40,100.00,98.80,18.42,20.01
31.42,100.00,100.40,18.12,20.04
31.44,100.00,99.30,18.54,20.05
31.46,100.00,101.50,18.72,19.99
31.48,100.00,98.80,18.12,19.99
31.51,100.00,101.00,18.12,19.98
31.53,100.00,103.10,19.08,19.98
31.55,100.00,100.40,18.42,19.95
31.57,100.00,101.00,18.42,20.03
31.59,100.00,101.50,18.12,20.01
31.61,100.00,101.00,18.18,20.01
31.63,100.00,96.60,19.20,19.91
31.65,100.00,99.90,18.84,19.88
31.67,100.00,100.40,19.08,19.89
31.69,100.00,100.40,18.18,19.94
31.71,100.00,98.30,18.30,20.02
31.73,100.00,99.90,18.18,20.03
31.75,100.00,98.30,19.08,19.98
31.77,100.00,102.10,18.78,19.93
31.79,100.00,98.80,18.12,19.97
nan,nan,nan,nan,nan
31.82,100.00,99.30,18.18,20.02
31.84,100.00,99.90,18.12,20.06
31.86,100.00,98.80,18.54,20.00
31.88,100.00,100.40,18.72,20.00
31.90,100.00,97.70,18.30,19.98
31.92,100.00,99.90,18.06,20.06
31.94,100.00,98.80,18.42,20.06
31.96,100.00,99.30,18.84,20.06
31.99,100.00,99.90,18.48,19.97
32.01,99.40,100.40,19.08,19.94
32.03,99.40,99.30,18.24,19.90
32.05,99.40,101.50,18.90,19.98
32.07,99.40,101.50,18.18,19.99
32.09,99.40,96.60,18.12,20.05
32.11,99.40,100.40,18.30,20.07
32.13,99.40,98.80,18.30,20.00
32.15,99.40,98.80,19.08,19.97
32.17,99.40,98.80,18.30,19.95
32.19,99.40,99.90,19.08,19.99
32.21,99.40,99.30,18.12,20.01
32.23,99.40,100.40,18.24,20.09
32.25,99.40,98.80,18.12,20.05
32.27,99.40,99.30,18.42,20.02
32.29,99.40,99.90,19.32,19.89
32.31,99.40,98.80,19.02,19.87
32.33,99.40,99.30,18.18,19.98
32.35,99.40,99.90,18.06,20.09
32.37,99.40,99.30,17.34,20.15
32.40,99.40,100.40,18.24,20.05
32.42,99.40,102.10,19.44,19.88
32.44,99.40,99.30,19.08,19.78
32.46,99.40,99.90,18.24,19.87
32.48,99.40,97.70,17.70,20.00
32.50,99.40,100.40,18.36,20.10
32.52,99.40,102.10,19.02,20.00
32.54,99.40,99.30,18.48,19.97
32.56,99.40,96.60,19.32,19.91
32.58,99.40,98.30,18.12,19.94
32.60,99.40,99.90,18.00,20.02
nan,nan,nan,nan,nan
32.62,99.40,99.30,18.18,20.05
32.64,99.40,99.30,19.08,19.97
32.66,99.40,99.90,19.08,19.88
32.68,99.40,97.70,19.14,19.87
32.70,99.40,98.30,18.18,19.96
32.72,99.40,99.30,18.12,20.04
32.74,99.40,99.90,18.18,19.99
32.76,99.40,99.30,19.02,19.98
32.79,99.40,98.80,18.96,19.89
32.81,99.40,101.00,19.20,19.92
32.83,99.40,99.30,18.12,19.97
32.85,99.40,101.00,18.60,20.06
32.87,99.40,99.90,18.12,20.04
32.89,99.40,96.60,18.48,20.02
32.91,99.40,97.20,19.14,19.95
32.93,99.40,98.80,18.18,19.98
32.95,99.40,101.50,18.48,20.02
32.97,99.40,101.50,18.18,20.00
32.99,99.40,99.30,18.18,20.04
33.01,99.40,98.80,18.12,19.99
33.03,99.40,100.40,18.18,20.01
33.06,99.40,99.90,18.90,19.92
33.08,99.40,97.70,18.78,19.90
33.10,99.40,97.70,18.12,19.95
33.12,99.40,97.70,18.24,20.02
33.14,99.40,98.80,18.18,20.00
33.16,99.40,101.00,19.02,20.06
33.18,99.40,99.30,18.48,20.00
33.20,99.40,99.90,18.12,20.02
nan,nan,nan,nan,nan
33.22,99.40,96.60,18.96,19.96
33.24,99.40,101.50,18.06,19.96
33.26,99.40,99.90,18.30,19.99
33.28,99.40,100.40,18.12,19.99
33.30,99.40,97.70,19.14,19.96
33.32,99.40,101.00,19.08,19.93
33.34,99.40,101.50,18.84,19.96
33.36,99.40,101.50,18.18,20.02
33.38,99.40,101.50,18.30,20.08
33.40,99.40,101.00,18.06,20.02
33.42,99.40,98.80,18.18,20.05
33.44,99.40,101.00,18.90,19.97
33.47,99.40,100.40,18.12,19.97
33.49,99.40,98.80,18.30,20.01
33.51,99.40,100.40,18.18,20.03
33.53,99.40,98.30,18.18,19.99
33.55,99.40,101.00,18.12,19.98
33.57,99.40,98.30,18.96,19.93
33.59,99.40,97.70,18.72,19.92
33.61,99.40,99.30,18.66,19.96
33.63,99.40,97.70,18.06,20.01
33.65,99.40,99.90,18.24,20.09
33.67,99.40,103.10,18.30,20.03
33.69,99.40,99.90,18.96,19.98
33.71,99.40,100.40,18.54,19.92
33.73,99.40,99.90,18.00,19.97
33.75,99.40,98.80,18.30,20.02
33.77,99.40,98.80,18.24,20.06
33.79,99.40,101.00,18.30,20.00
33.81,99.40,98.80,18.24,20.03
33.83,99.40,98.30,18.72,19.98
33.85,99.40,101.50,18.96,19.96
nan,nan,nan,nan,nan
33.88,99.40,99.30,18.18,20.03
33.90,99.40,99.90,18.54,20.07
33.92,99.40,99.30,18.12,20.06
33.94,99.40,98.30,18.24,20.02
33.96,99.40,98.30,18.30,19.98
33.98,99.40,102.60,18.78,19.88
34.00,92.20,98.30,19.02,19.85
34.02,92.20,92.80,18.78,19.85
34.04,92.20,90.10,17.46,20.04
34.06,92.20,91.70,16.56,20.25
34.09,92.20,95.00,17.22,20.44
34.11,92.20,93.90,17.16,20.34
34.13,92.20,91.70,17.40,20.22
34.15,92.20,89.60,18.00,20.09
34.17,92.20,91.20,17.82,20.04
34.19,92.20,91.20,17.16,20.04
34.21,92.20,91.70,17.10,20.11
34.23,92.20,94.50,18.00,20.12
34.25,92.20,93.40,17.04,20.14
34.27,92.20,92.80,17.46,20.13
34.29,92.20,93.90,17.34,20.06
34.31,92.20,92.80,17.70,20.06
34.33,92.20,89.60,17.10,20.05
34.35,92.20,92.80,17.22,20.14
34.37,92.20,93.40,17.16,20.14
34.39,92.20,91.20,17.22,20.11
34.41,92.20,91.20,17.40,20.02
34.43,92.20,91.70,18.00,19.99
34.45,92.20,91.20,17.58,19.95
34.47,92.20,91.20,17.82,20.02
34.49,92.20,91.70,17.16,20.05
34.51,92.20,90.10,17.16,20.06
34.54,92.20,93.40,18.06,20.01
34.56,92.20,92.30,17.58,19.95
34.58,92.20,92.80,17.22,19.98
34.60,92.20,90.10,17.64,20.01
34.62,92.20,92.80,17.16,20.08
34.64,92.20,90.70,17.28,20.07
34.66,92.20,92.80,18.12,20.03
34.68,92.20,93.90,18.06,19.90
34.70,92.20,91.70,17.34,19.97
34.72,92.20,93.40,17.16,20.00
34.74,92.20,92.80,17.22,20.08
nan,nan,nan,nan,nan
34.76,92.20,90.70,17.22,20.07
34.78,92.20,93.90,17.70,20.00
34.80,92.20,91.70,17.76,19.96
34.82,92.20,91.20,17.22,19.94
34.84,92.20,92.30,17.40,19.95
34.86,92.20,93.90,17.16,19.98
34.88,92.20,93.40,17.16,20.03
34.90,92.20,93.90,17.64,20.00
34.92,92.20,93.40,18.00,20.00
34.94,92.20,90.10,17.28,19.94
34.96,92.20,89.60,17.16,20.00
34.98,92.20,92.80,17.52,19.99
35.00,92.20,90.70,17.58,20.02
35.02,92.20,92.30,17.46,20.03
35.04,92.20,91.70,17.10,20.03
35.06,92.20,91.20,17.34,20.02
35.09,92.20,92.30,17.16,20.03
35.11,92.20,92.80,17.22,20.03
35.13,92.20,92.80,17.10,20.01
35.15,92.20,91.70,17.16,20.06
35.17,92.20,90.70,17.94,20.01
35.19,92.20,91.70,17.16,20.02
35.21,92.20,89.60,17.76,19.97
35.23,92.20,93.40,17.22,20.00
35.25,92.20,90.10,17.40,20.01
35.27,92.20,90.10,17.16,20.05
35.29,92.20,92.80,17.22,20.03
35.31,92.20,94.50,17.64,19.98
35.33,92.20,92.80,17.22,19.96
35.35,92.20,91.70,17.52,19.98
35.37,92.20,90.70,17.22,20.00
35.39,92.20,91.70,17.22,20.01
35.41,92.20,90.70,17.28,20.07
35.43,92.20,91.70,17.16,20.03
35.46,92.20,93.40,17.22,20.01
35.48,92.20,90.70,17.16,19.99
35.50,92.20,90.10,17.16,20.03
35.52,92.20,93.40,17.34,20.00
35.54,92.20,92.30,17.22,19.99
35.56,92.20,92.30,17.16,19.93
35.58,92.20,92.30,17.94,19.96
35.60,92.20,92.80,17.16,19.93
35.62,92.20,92.30,17.58,19.93
35.64,92.20,91.70,17.16,19.93
nan,nan,nan,nan,nan
35.66,92.20,90.10,18.00,19.91
35.68,92.20,95.00,17.22,19.97
35.70,92.20,92.80,17.34,20.02
35.72,92.20,95.50,17.16,20.05
35.74,92.20,93.40,17.34,20.02
35.76,92.20,91.20,17.58,19.98
35.78,92.20,95.00,17.16,19.92
35.80,92.20,93.90,17.16,20.01
35.82,92.20,90.70,16.98,20.05
35.84,92.20,90.70,17.16,20.09
35.86,92.20,90.70,18.00,20.01
35.88,92.20,92.30,18.18,19.91
35.91,92.20,93.90,17.16,19.92
35.93,92.20,93.40,17.40,19.98
35.95,92.20,93.90,17.22,20.02
35.97,92.20,91.70,17.28,20.03
35.99,92.20,91.70,17.16,20.04
36.01,85.40,92.30,16.98,20.04
36.03,85.40,85.80,17.22,20.06
36.05,85.40,83.60,16.50,20.09
36.07,85.40,87.40,16.20,20.21
36.09,85.40,83.10,16.20,20.24
36.11,85.40,86.30,16.20,20.26
36.14,85.40,87.40,16.26,20.22
36.16,85.40,85.20,16.32,20.17
36.18,85.40,83.60,16.38,20.12
36.20,85.40,86.30,16.20,20.14
36.22,85.40,83.60,16.20,20.10
36.24,85.40,87.90,16.20,20.13
36.26,85.40,85.20,16.26,20.11
36.28,85.40,82.50,16.26,20.13
36.30,85.40,83.10,16.20,20.14
nan,nan,nan,nan,nan
36.32,85.40,85.80,16.68,20.12
36.34,85.40,85.20,16.26,20.09
36.36,85.40,85.80,16.20,20.06
36.38,85.40,85.80,16.20,20.06
36.40,85.40,85.20,16.26,20.08
36.42,85.40,86.90,16.26,20.09
36.44,85.40,83.60,16.20,20.08
36.47,85.40,86.30,16.20,20.14
36.49,85.40,86.30,16.20,20.08
36.51,85.40,86.30,16.26,20.08
36.53,85.40,84.10,16.86,20.01
36.55,85.40,86.90,16.26,19.96
36.58,85.40,83.10,16.26,19.96
36.60,85.40,86.30,16.44,20.01
36.62,85.40,85.20,16.20,20.02
36.64,85.40,85.20,16.14,20.05
36.66,85.40,85.20,16.26,20.00
36.68,85.40,85.20,16.26,19.98
36.70,85.40,84.70,17.10,19.93
nan,nan,nan,nan,nan
36.72,85.40,85.80,16.20,19.94
36.74,85.40,84.70,16.38,20.02
36.76,85.40,87.40,16.14,20.05
36.78,85.40,85.80,15.54,20.08
36.80,85.40,84.70,16.14,20.06
36.82,85.40,85.80,16.44,20.00
36.84,85.40,85.80,16.38,19.98
36.86,85.40,87.40,16.20,20.02
36.88,85.40,83.10,16.26,19.98
36.90,85.40,83.10,16.26,20.02
36.92,85.40,81.40,16.50,19.99
36.95,85.40,83.60,16.14,20.04
36.97,85.40,85.80,16.26,20.00
36.99,85.40,85.80,16.44,19.94
37.01,85.40,87.90,16.26,19.93
37.03,85.40,85.20,16.74,19.89
37.05,85.40,86.90,16.20,19.89
37.07,85.40,85.80,16.08,19.98
37.09,85.40,85.20,15.72,20.07
37.11,85.40,83.60,16.26,20.07
37.13,85.40,84.70,16.26,20.07
37.15,85.40,85.80,16.32,20.01
37.17,85.40,86.30,16.26,20.05
37.19,85.40,84.10,16.44,20.01
37.21,85.40,86.30,16.26,20.00
37.23,85.40,85.80,16.26,19.97
37.25,85.40,85.20,16.20,19.98
37.27,85.40,84.70,16.26,19.95
37.29,85.40,84.10,16.68,19.92
37.31,85.40,86.90,16.56,19.89
37.33,85.40,85.20,16.26,19.97
37.35,85.40,85.20,16.26,20.03
37.37,85.40,85.20,16.26,20.02
37.40,85.40,85.80,16.20,20.06
nan,nan,nan,nan,nan
37.42,85.40,86.90,16.14,20.02
37.44,85.40,84.10,16.20,20.03
37.47,85.40,85.20,16.08,20.03
37.49,85.40,84.70,16.20,20.02
37.51,85.40,86.30,16.20,20.02
37.53,85.40,84.70,16.26,20.05
37.55,85.40,87.90,16.20,20.00
37.57,85.40,85.20,16.14,20.01
37.59,85.40,85.20,16.26,19.95
37.61,85.40,84.70,16.20,19.98
37.63,85.40,81.40,16.20,19.96
37.65,85.40,85.80,16.20,19.96
37.67,85.40,84.10,16.02,19.98
37.69,85.40,85.80,16.20,19.98
37.71,85.40,86.90,16.32,19.97
37.73,85.40,86.90,16.26,20.00
37.75,85.40,84.70,16.32,20.01
37.77,85.40,84.10,15.96,20.03
37.80,85.40,86.90,16.26,20.06
37.82,85.40,85.20,16.26,20.02
37.84,85.40,85.20,16.14,20.07
37.86,85.40,86.30,16.14,20.00
37.88,85.40,86.30,16.26,19.96
37.90,85.40,84.70,16.44,19.91
nan,nan,nan,nan,nan
37.92,85.40,85.80,16.26,19.95
37.94,85.40,85.20,15.96,20.00
37.96,85.40,83.10,16.38,20.03
37.98,85.40,84.70,16.26,19.99
38.00,77.70,83.10,16.26,20.00
38.02,77.70,53.70,15.90,19.98
38.04,77.70,74.90,15.30,20.07
38.06,77.70,78.20,14.94,20.27
38.08,77.70,75.50,14.34,20.40
38.10,77.70,77.60,14.28,20.47
38.13,77.70,77.10,14.76,20.44
38.15,77.70,78.20,15.18,20.30
38.17,77.70,77.10,15.24,20.18
38.19,77.70,79.30,15.24,20.16
38.21,77.70,76.00,14.34,20.17
38.23,77.70,80.30,14.28,20.26
38.25,77.70,79.30,14.94,20.22
38.27,77.70,77.10,14.82,20.19
38.29,77.70,77.10,14.34,20.12
38.31,77.70,75.50,15.12,20.12
38.33,77.70,75.50,14.82,20.11
38.35,77.70,76.60,14.46,20.09
38.37,77.70,77.60,14.52,20.06
38.39,77.70,78.70,14.58,20.06
38.41,77.70,78.20,15.24,20.04
38.43,77.70,79.30,14.40,20.06
38.45,77.70,78.20,14.34,20.15
38.47,77.70,77.60,14.46,20.12
38.50,77.70,77.10,15.00,20.10
38.52,77.70,77.10,14.34,20.03
38.54,77.70,76.60,14.88,20.04
38.56,77.70,75.50,14.70,20.02
38.58,77.70,79.80,14.94,20.05
38.60,77.70,79.80,14.34,20.02
38.62,77.70,76.00,15.18,20.01
nan,nan,nan,nan,nan
38.64,77.70,78.20,15.24,19.94
38.66,77.70,77.10,14.82,19.99
38.68,77.70,76.60,14.52,20.00
38.70,77.70,77.60,14.40,20.01
38.72,77.70,77.60,15.18,20.01
38.74,77.70,76.60,15.12,19.99
38.77,77.70,79.30,14.40,20.02
38.79,77.70,75.50,14.28,20.06
38.81,77.70,76.00,15.06,20.07
38.83,77.70,77.60,14.28,20.07
38.85,77.70,79.30,15.18,20.08
38.87,77.70,76.60,14.94,20.02
38.89,77.70,76.60,15.42,20.03
38.91,77.70,77.60,15.24,19.95
38.93,77.70,77.10,14.52,20.00
nan,nan,nan,nan,nan
38.96,77.70,78.70,14.28,20.01
38.98,77.70,74.90,15.00,20.03
39.00,77.70,76.60,15.24,19.97
39.02,77.70,76.60,14.94,19.97
39.04,77.70,77.60,14.64,19.99
39.06,77.70,76.60,15.30,20.00
39.08,77.70,75.50,15.24,19.93
39.10,77.70,78.20,14.40,19.98
39.12,77.70,76.00,14.34,20.00
39.14,77.70,76.60,14.28,20.02
39.17,77.70,79.30,15.24,20.02
39.19,77.70,78.70,14.58,20.00
39.21,77.70,77.10,14.34,20.00
39.23,77.70,78.20,15.30,19.97
39.25,77.70,79.30,14.46,19.99
39.27,77.70,79.30,14.52,20.03
39.29,77.70,76.00,14.94,20.03
39.31,77.70,76.60,15.24,19.98
39.33,77.70,76.00,14.40,20.02
39.35,77.70,77.10,14.52,20.02
39.37,77.70,79.80,14.40,20.06
39.39,77.70,78.20,14.34,20.04
39.41,77.70,78.20,14.34,20.02
39.43,77.70,77.60,14.34,20.02
39.45,77.70,79.30,14.34,20.01
39.47,77.70,80.30,14.94,19.99
39.49,77.70,78.20,14.46,19.98
39.51,77.70,76.00,14.76,19.98
39.53,77.70,76.00,15.24,19.93
39.55,77.70,78.70,15.24,19.94
39.57,77.70,77.60,14.58,19.96
39.59,77.70,81.40,14.34,20.07
39.61,77.70,77.10,14.34,20.09
39.63,77.70,78.20,15.24,20.08
39.65,77.70,77.10,15.18,19.99
39.67,77.70,78.20,15.18,19.92
39.70,77.70,77.60,15.30,19.89
39.72,77.70,78.20,14.52,19.95
39.74,77.70,78.70,14.70,20.02
39.76,77.70,76.00,14.34,20.05
39.78,77.70,78.70,15.06,20.07
39.80,77.70,77.60,14.34,20.02
39.82,77.70,79.80,14.88,20.04
39.84,77.70,77.60,14.28,19.98
39.86,77.70,77.10,15.24,19.98
nan,nan,nan,nan,nan
39.88,77.70,79.30,14.94,19.94
39.90,77.70,78.20,14.82,19.98
39.92,77.70,77.10,14.40,20.01
39.94,77.70,77.10,14.82,20.02
39.96,77.70,77.10,15.30,19.97
39.98,77.70,78.20,14.52,20.00
40.00,69.90,77.60,14.28,20.02
40.02,69.90,69.00,14.34,20.04
40.05,69.90,69.50,13.98,20.16
40.07,69.90,70.60,12.84,20.32
40.09,69.90,65.70,12.48,20.49
40.11,69.90,69.00,12.78,20.48
40.13,69.90,71.10,13.32,20.35
40.15,69.90,71.10,13.32,20.23
40.17,69.90,70.60,13.32,20.22
40.19,69.90,70.60,13.32,20.21
40.21,69.90,71.10,13.38,20.24
40.23,69.90,71.10,13.26,20.21
40.25,69.90,66.20,12.42,20.26
40.27,69.90,67.90,13.32,20.22
40.29,69.90,69.50,13.32,20.18
40.31,69.90,72.20,13.38,20.16
40.33,69.90,69.50,13.26,20.16
40.35,69.90,67.30,13.32,20.16
40.37,69.90,69.50,12.84,20.19
40.39,69.90,71.10,12.96,20.16
nan,nan,nan,nan,nan
40.42,69.90,70.00,13.32,20.09
40.44,69.90,71.10,13.38,20.02
40.46,69.90,69.50,13.32,19.99
40.48,69.90,70.00,13.26,20.02
40.50,69.90,67.90,13.32,20.03
40.52,69.90,69.00,13.20,20.09
40.54,69.90,71.70,12.54,20.11
40.56,69.90,69.00,13.20,20.13
40.58,69.90,66.80,13.20,20.06
40.60,69.90,69.50,13.38,20.02
40.62,69.90,69.50,13.38,19.95
40.65,69.90,69.50,13.32,20.02
40.67,69.90,72.20,13.20,20.06
40.69,69.90,70.00,12.48,20.14
40.71,69.90,69.50,12.60,20.12
40.73,69.90,69.50,13.32,20.05
40.75,69.90,71.10,13.38,19.99
40.77,69.90,69.00,13.32,19.97
40.79,69.90,71.10,13.32,19.97
40.81,69.90,69.50,13.26,20.01
40.83,69.90,71.10,12.54,20.05
40.85,69.90,66.80,13.38,20.03
40.87,69.90,70.60,13.02,20.01
40.89,69.90,71.10,13.26,19.98
40.91,69.90,70.60,12.42,20.04
40.93,69.90,69.50,13.38,20.01
40.95,69.90,70.00,13.38,19.99
40.98,69.90,70.00,13.20,19.98
nan,nan,nan,nan,nan
41.00,69.90,67.90,13.44,19.98
41.02,69.90,70.00,13.08,19.99
41.05,69.90,69.50,13.32,20.03
41.07,69.90,70.60,12.96,20.02
41.09,69.90,69.50,12.48,20.10
41.11,69.90,71.10,12.42,20.07
41.13,69.90,70.00,13.38,20.03
41.15,69.90,69.50,13.44,19.95
41.17,69.90,71.70,13.32,19.92
41.19,69.90,67.30,13.56,19.93
41.21,69.90,72.80,13.38,19.94
41.23,69.90,67.90,13.38,19.95
41.25,69.90,69.50,13.26,19.96
41.27,69.90,69.50,13.32,19.95
41.29,69.90,70.60,13.32,19.95
41.31,69.90,66.80,13.26,19.98
41.34,69.90,67.90,13.26,19.95
41.36,69.90,69.00,13.26,20.01
41.38,69.90,71.10,13.08,20.00
nan,nan,nan,nan,nan
41.40,69.90,69.00,13.44,20.05
41.42,69.90,69.50,13.14,20.06
41.44,69.90,66.20,12.78,20.09
41.46,69.90,68.40,13.32,20.06
41.49,69.90,70.00,13.14,20.04
41.51,69.90,67.90,13.32,19.99
41.53,69.90,69.00,13.32,20.02
41.55,69.90,68.40,13.32,20.01
41.57,69.90,67.90,13.38,20.03
41.59,69.90,70.60,12.30,20.05
41.61,69.90,70.60,13.38,20.04
41.63,69.90,70.00,13.44,20.02
41.65,69.90,69.00,13.32,20.01
41.67,69.90,71.10,13.38,20.01
41.69,69.90,72.20,12.66,20.04
41.71,69.90,70.00,12.54,20.05
41.73,69.90,71.10,13.32,19.97
41.75,69.90,69.00,13.26,19.95
41.77,69.90,70.60,13.56,19.90
41.79,69.90,70.60,13.26,19.97
41.81,69.90,70.60,12.36,20.03
