# setPoint, prevTorque, Torque
29.500,1.250,25.992
98.100,25.992,114.579
31.100,114.579,33.440
67.600,33.440,79.890
22.700,79.890,20.458
60.900,20.458,69.830
44.700,69.830,51.448
64.100,51.448,73.584
74.200,73.584,85.572
80.200,85.572,93.156
29.900,93.156,30.689
52.600,30.689,58.878
37.100,58.878,39.293
95.100,39.293,110.366
85.700,110.366,102.735
51.200,102.735,61.157
39.900,61.157,45.657
70.200,45.657,82.243
10.500,82.243,7.320
31.200,0.854,27.542
86.600,27.542,103.165
21.100,103.165,19.213
92.300,19.213,109.168
69.300,109.168,84.962
61.800,84.962,77.569
51.500,77.569,63.715
74.800,63.715,88.600
81.700,88.600,95.512
41.000,95.512,48.151
71.600,48.151,84.651
26.800,84.651,27.177
68.100,27.177,79.663
59.800,0.779,66.995
39.000,66.995,43.487
52.200,43.487,56.715
61.300,56.715,69.334
13.000,69.334,10.328
74.400,10.328,86.419
97.900,86.419,114.274
15.100,114.274,12.124
32.700,12.124,29.781
8.800,29.781,5.292
83.300,5.292,98.262
30.200,98.262,30.604
13.000,30.604,11.330
99.700,11.330,116.392
46.200,116.392,53.316
26.700,0.795,21.122
30.000,21.122,22.761
19.500,22.761,16.540
8.700,16.540,5.518
52.600,5.518,57.422
88.900,57.422,103.607
14.500,103.607,9.889
17.200,9.889,13.646
96.800,13.646,114.310
50.300,114.310,59.372
24.500,59.372,21.882
76.600,21.882,90.213
36.100,90.213,38.422
44.100,38.422,47.946
73.600,47.946,86.084
37.300,86.084,41.543
12.100,41.543,9.253
37.200,9.253,36.611
83.500,0.794,98.622
77.000,98.622,93.734
0.500,93.734,1.479
96.100,1.479,113.180
15.600,113.180,12.363
43.900,12.363,44.745
91.800,44.745,108.449
87.900,108.449,104.912
97.500,104.912,114.260
13.600,114.260,10.394
64.600,10.394,74.980
26.000,74.980,23.008
54.600,0.759,60.320
99.700,60.320,116.110
43.000,116.110,48.179
31.200,48.179,32.717
69.100,32.717,80.550
54.800,80.550,65.681
24.200,65.681,22.294
26.400,22.294,24.656
63.000,24.656,72.424
32.100,72.424,34.076
67.900,34.076,78.870
79.200,78.870,92.436
2.600,92.436,2.377
41.500,2.377,40.078
92.500,40.078,108.860
37.700,108.860,40.264
10.800,0.768,4.604
49.800,4.604,53.428
31.500,53.428,32.288
26.700,32.288,25.598
63.700,25.598,72.643
23.100,72.643,21.715
63.800,21.715,72.192
0.000,72.192,0.528
1.600,0.528,1.943
0.000,1.943,1.356
1.000,1.356,1.395
0.900,1.395,0.559
4.300,0.559,1.664
1.000,1.664,1.205
2.200,1.205,0.462
0.100,0.462,1.786
1.300,1.786,0.543
0.000,0.543,2.436
7.400,2.436,3.000
7.000,3.000,3.152
7.400,3.152,3.723
6.200,3.723,3.058
13.200,3.058,7.316
12.000,7.316,6.171
14.400,6.171,7.768
14.300,7.768,7.306
18.300,7.306,11.658
15.700,11.658,10.023
20.300,10.023,12.772
18.600,12.772,12.744
20.400,12.744,13.611
17.100,13.611,11.876
23.300,11.876,16.897
20.900,16.897,14.795
22.900,14.795,16.753
22.900,16.753,16.874
28.500,16.874,21.491
26.000,21.491,20.203
26.000,0.780,22.391
26.000,22.391,22.666
33.800,22.666,30.599
29.800,30.599,25.533
32.000,25.533,27.988
28.100,27.988,24.939
28.900,24.939,25.328
27.400,25.328,23.234
29.400,23.234,26.026
26.500,26.026,23.263
32.500,23.263,28.000
31.300,28.000,26.291
32.900,26.291,28.658
29.400,28.658,25.104
33.400,25.104,30.460
32.200,30.460,28.163
33.400,28.163,29.245
29.900,29.245,26.365
37.700,26.365,35.269
37.600,35.269,35.659
39.800,35.659,38.066
39.100,38.066,38.020
42.500,38.020,40.437
40.800,40.437,39.113
44.800,39.113,44.666
43.900,44.666,44.045
45.100,44.045,44.569
43.400,44.569,42.971
45.200,42.971,45.596
43.400,45.596,43.558
50.400,43.558,51.657
47.000,0.766,48.000
48.600,48.000,50.810
44.700,50.810,46.730
48.100,46.730,50.538
47.800,50.538,50.046
51.000,50.046,52.706
49.500,52.706,52.789
57.300,52.789,62.299
53.500,62.299,59.192
56.100,59.192,61.843
53.600,61.843,58.560
58.600,58.560,63.184
56.100,63.184,62.336
58.100,62.336,63.345
56.500,63.345,63.410
62.300,63.410,69.291
61.500,69.291,68.555
61.700,68.555,69.408
58.700,69.408,66.749
64.900,0.737,72.636
63.800,72.636,72.134
68.200,72.134,77.095
65.700,77.095,76.033
71.500,76.033,81.972
69.900,81.972,80.692
75.900,80.692,87.939
73.400,87.939,86.030
78.800,86.030,90.922
78.500,90.922,91.787
85.100,91.787,97.804
83.300,97.804,98.022
90.100,0.786,106.043
86.500,106.043,102.758
89.500,102.758,105.094
88.000,105.094,103.801
93.800,103.801,109.784
93.600,109.784,109.554
95.000,109.554,111.270
100.000,111.270,117.581
94.000,0.790,110.805
98.000,110.805,114.874
92.600,114.874,110.830
94.600,110.830,111.495
91.400,111.495,110.405
93.900,110.405,111.241
87.700,111.241,106.379
88.100,106.379,107.123
85.700,0.808,100.905
88.600,100.905,103.601
87.600,103.601,102.496
89.000,102.496,103.619
85.000,103.619,101.809
88.700,101.809,104.905
86.500,104.905,102.666
87.800,102.666,104.210
80.000,0.744,93.954
80.000,93.954,93.967
77.400,93.967,92.493
80.100,92.493,93.784
80.100,93.784,93.241
82.300,93.241,96.076
74.300,96.076,89.709
77.700,89.709,92.196
77.500,92.196,92.027
77.800,92.027,92.339
77.200,92.339,92.948
79.900,0.808,94.324
78.300,94.324,92.499
82.100,92.499,95.336
74.100,95.336,89.495
75.600,89.495,90.294
74.800,90.294,90.433
77.700,90.433,92.267
74.900,92.267,90.613
77.100,90.613,90.872
76.300,90.872,91.793
78.500,91.793,92.940
73.500,92.940,89.981
76.200,0.744,89.610
71.800,89.610,85.247
71.900,85.247,85.172
67.100,85.172,80.402
68.400,80.402,80.515
64.600,80.515,78.682
68.300,78.682,81.095
68.100,81.095,80.333
71.500,80.333,82.930
70.100,82.930,82.988
72.300,0.732,83.553
67.100,83.553,79.933
68.400,79.933,80.027
62.200,80.027,73.605
62.600,73.605,74.466
61.000,74.466,72.404
61.200,72.404,72.171
57.400,72.171,68.471
57.600,68.471,68.671
54.200,68.671,65.464
55.700,65.464,66.142
50.900,66.142,60.046
54.200,0.751,59.501
52.200,59.501,57.626
54.800,57.626,58.969
52.800,58.969,57.342
53.900,57.342,59.366
52.900,59.366,58.508
53.400,58.508,58.254
47.800,58.254,53.565
51.800,53.565,56.370
44.000,56.370,49.696
46.500,49.696,51.766
38.700,51.766,41.444
42.700,41.444,46.005
35.100,46.005,37.194
37.400,37.194,38.745
30.200,38.745,33.460
33.200,33.460,34.995
28.200,34.995,30.431
30.700,30.431,31.109
23.300,31.109,23.260
26.700,23.260,24.500
22.500,24.500,22.798
24.100,22.798,23.110
16.700,23.110,16.079
17.900,0.792,12.455
10.500,12.455,8.673
12.500,8.673,8.288
11.100,8.288,7.969
12.700,7.969,7.781
7.300,7.781,5.056
10.900,5.056,8.030
6.500,8.030,4.300
10.100,4.300,6.034
7.100,6.034,4.528
7.300,4.528,3.811
5.500,3.811,2.406
6.600,2.406,3.476
5.000,3.476,1.753
