# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
1.11,0.00,2.80,0.06,4.82
1.12,0.00,1.10,1.02,4.73
1.13,0.00,1.70,0.06,4.77
nan,nan,nan,nan,nan
1.14,0.00,1.10,1.08,4.75
1.15,0.00,1.10,0.96,4.73
nan,nan,nan,nan,nan
1.15,0.00,2.20,0.90,4.71
1.16,0.00,0.00,0.12,4.77
1.17,0.00,-0.50,1.08,4.73
nan,nan,nan,nan,nan
1.18,0.00,1.10,0.00,4.84
1.19,0.00,2.20,1.08,4.77
nan,nan,nan,nan,nan
1.20,0.00,2.80,1.08,4.75
1.21,0.00,0.60,1.02,4.73
nan,nan,nan,nan,nan
1.22,0.00,0.00,1.14,4.71
1.23,0.00,-0.50,1.08,4.75
nan,nan,nan,nan,nan
1.24,0.00,0.00,0.54,4.75
1.25,0.00,-1.00,0.96,4.73
nan,nan,nan,nan,nan
1.26,0.00,-1.00,0.12,4.82
nan,nan,nan,nan,nan
1.27,0.00,-0.50,1.08,4.82
1.29,0.00,1.10,1.02,4.77
nan,nan,nan,nan,nan
1.30,0.00,-0.50,1.08,4.75
1.31,0.00,1.10,0.42,4.73
nan,nan,nan,nan,nan
1.32,0.00,-0.50,0.06,4.82
1.33,0.00,-1.00,1.08,4.77
nan,nan,nan,nan,nan
1.34,0.00,-0.50,1.02,4.77
nan,nan,nan,nan,nan
1.35,0.00,-1.60,0.72,4.75
nan,nan,nan,nan,nan
1.36,0.00,-0.50,0.06,4.84
1.37,0.00,1.10,1.14,4.84
nan,nan,nan,nan,nan
1.38,0.00,1.10,0.12,4.88
1.39,0.00,1.70,0.96,4.84
1.40,0.00,0.60,0.96,4.82
nan,nan,nan,nan,nan
1.41,0.00,0.60,1.02,4.79
1.42,0.00,1.10,0.12,4.84
1.43,0.00,-2.10,1.02,4.82
nan,nan,nan,nan,nan
1.44,0.00,0.60,0.90,4.82
nan,nan,nan,nan,nan
1.45,0.00,-1.00,1.08,4.77
1.46,0.00,1.10,0.06,4.86
nan,nan,nan,nan,nan
1.47,0.00,1.10,1.02,4.84
1.48,0.00,1.10,0.06,4.88
1.49,0.00,-1.00,1.02,4.86
nan,nan,nan,nan,nan
1.50,0.00,1.10,1.02,4.82
1.51,0.00,0.00,0.06,4.90
nan,nan,nan,nan,nan
1.51,0.00,0.60,1.14,4.86
1.52,0.00,-2.10,0.96,4.82
nan,nan,nan,nan,nan
1.54,0.00,-1.60,0.06,4.90
1.55,0.00,0.00,0.96,4.88
nan,nan,nan,nan,nan
1.55,0.00,1.10,1.14,4.84
1.56,0.00,2.20,1.26,4.79
nan,nan,nan,nan,nan
1.57,0.00,0.00,0.84,4.79
1.58,0.00,0.00,0.72,4.84
1.59,0.00,1.70,0.12,4.92
nan,nan,nan,nan,nan
1.60,0.00,0.00,0.06,4.99
1.61,0.00,0.60,1.02,4.94
nan,nan,nan,nan,nan
1.62,0.00,-1.00,1.08,4.90
1.63,0.00,1.10,0.84,4.88
nan,nan,nan,nan,nan
1.64,0.00,0.00,0.00,4.94
1.65,0.00,2.20,1.08,4.90
1.66,0.00,-0.50,1.02,4.88
nan,nan,nan,nan,nan
1.67,0.00,2.20,0.84,4.84
1.68,0.00,0.60,0.78,4.82
nan,nan,nan,nan,nan
1.69,0.00,1.10,0.06,4.88
1.70,0.00,2.20,1.02,4.84
nan,nan,nan,nan,nan
1.71,0.00,-0.50,0.06,4.90
1.72,0.00,0.60,0.66,4.90
nan,nan,nan,nan,nan
1.73,0.00,1.10,1.08,4.84
1.74,0.00,0.60,1.08,4.82
1.75,0.00,0.00,0.18,4.90
nan,nan,nan,nan,nan
1.75,0.00,0.60,0.66,4.86
1.76,0.00,0.00,1.80,4.82
1.77,0.00,-1.60,0.06,4.88
nan,nan,nan,nan,nan
1.78,0.00,-0.50,1.08,4.86
nan,nan,nan,nan,nan
1.79,0.00,1.10,1.08,4.86
1.80,0.00,0.60,0.00,4.90
1.81,0.00,0.00,0.90,4.86
nan,nan,nan,nan,nan
1.82,0.00,1.10,1.08,4.84
1.83,0.00,0.00,1.02,4.88
1.84,0.00,-1.00,0.90,4.86
nan,nan,nan,nan,nan
1.85,0.00,1.70,0.78,4.86
nan,nan,nan,nan,nan
1.86,0.00,1.10,1.08,4.82
1.87,0.00,-1.60,0.60,4.86
nan,nan,nan,nan,nan
1.88,0.00,0.00,0.12,4.96
1.89,0.00,-0.50,1.80,4.90
nan,nan,nan,nan,nan
1.90,0.00,-1.60,0.90,4.90
1.91,0.00,-1.00,0.18,4.96
nan,nan,nan,nan,nan
1.92,0.00,2.80,1.02,4.94
nan,nan,nan,nan,nan
1.93,0.00,0.60,0.96,4.92
1.94,0.00,0.60,0.06,4.96
1.95,0.00,1.70,1.26,4.92
nan,nan,nan,nan,nan
1.96,0.00,-0.50,1.02,4.90
nan,nan,nan,nan,nan
1.97,0.00,0.60,1.20,4.86
1.98,0.00,2.80,0.12,4.92
1.99,0.00,-0.50,0.12,4.99
nan,nan,nan,nan,nan
2.00,0.00,1.70,0.90,4.96
2.01,0.00,1.70,1.08,4.92
nan,nan,nan,nan,nan
2.02,0.00,0.00,1.02,4.90
2.03,0.00,-1.00,1.14,4.86
nan,nan,nan,nan,nan
2.04,0.00,-1.00,0.00,4.94
nan,nan,nan,nan,nan
2.05,0.00,-0.50,1.08,4.92
2.07,0.00,-1.60,0.06,4.99
nan,nan,nan,nan,nan
2.08,0.00,1.10,1.02,4.96
2.09,0.00,2.20,0.96,4.92
nan,nan,nan,nan,nan
2.09,0.00,0.60,0.06,4.99
2.10,0.00,-2.10,1.02,4.96
nan,nan,nan,nan,nan
2.12,0.00,1.70,1.08,4.92
2.13,0.00,-1.00,1.02,4.90
nan,nan,nan,nan,nan
2.14,0.00,-1.00,1.08,4.86
nan,nan,nan,nan,nan
2.15,0.00,-1.00,0.12,4.96
2.16,0.00,0.60,0.90,4.92
nan,nan,nan,nan,nan
2.17,0.00,1.10,0.12,4.99
2.18,0.00,1.70,1.08,4.96
nan,nan,nan,nan,nan
2.19,0.00,1.70,1.08,4.92
2.20,0.00,2.80,0.12,4.99
nan,nan,nan,nan,nan
2.21,0.00,2.80,0.84,4.96
2.22,0.00,0.60,1.08,4.92
nan,nan,nan,nan,nan
2.23,0.00,0.00,0.06,4.96
2.24,0.00,-2.70,1.02,4.94
nan,nan,nan,nan,nan
2.25,0.00,1.10,1.02,4.92
2.26,0.00,-1.60,0.90,4.88
nan,nan,nan,nan,nan
2.27,0.00,0.00,0.06,4.96
2.28,0.00,-0.50,0.96,4.92
nan,nan,nan,nan,nan
2.29,0.00,1.70,0.72,4.90
2.30,0.00,-2.70,0.06,4.96
nan,nan,nan,nan,nan
2.31,0.00,1.10,0.12,5.03
2.32,0.00,0.00,1.02,5.01
nan,nan,nan,nan,nan
2.33,0.00,1.10,0.96,4.96
2.34,0.00,-1.60,1.38,4.90
nan,nan,nan,nan,nan
2.35,0.00,0.60,1.08,4.90
2.36,0.00,0.00,0.90,4.94
2.37,0.00,1.70,0.42,4.92
nan,nan,nan,nan,nan
2.37,0.00,1.70,0.06,4.99
2.38,0.00,2.80,0.00,5.05
nan,nan,nan,nan,nan
2.39,0.00,-0.50,0.96,5.01
nan,nan,nan,nan,nan
2.41,0.00,-1.00,1.08,4.99
2.42,0.00,-0.50,1.02,4.94
nan,nan,nan,nan,nan
2.43,0.00,-1.00,1.02,4.92
2.44,0.00,-2.10,0.06,5.01
nan,nan,nan,nan,nan
2.45,0.00,-1.00,1.08,4.99
nan,nan,nan,nan,nan
2.46,0.00,0.60,1.08,4.94
2.47,0.00,0.60,1.02,4.92
nan,nan,nan,nan,nan
2.48,0.00,-2.10,0.06,4.96
2.49,0.00,-2.10,1.08,4.96
nan,nan,nan,nan,nan
2.50,0.00,0.00,1.02,4.92
2.51,0.00,0.00,1.08,4.88
nan,nan,nan,nan,nan
2.52,0.00,1.10,0.06,4.96
2.53,0.00,0.00,0.06,5.01
nan,nan,nan,nan,nan
2.54,0.00,0.60,1.02,4.96
2.55,0.00,-1.60,1.08,4.92
nan,nan,nan,nan,nan
2.56,0.00,1.10,0.06,5.01
2.57,0.00,-1.60,1.02,4.96
nan,nan,nan,nan,nan
2.58,0.00,-1.00,1.02,4.92
2.59,0.00,2.20,0.90,4.92
nan,nan,nan,nan,nan
2.60,0.00,0.60,0.06,4.99
2.61,0.00,-1.00,1.68,4.92
nan,nan,nan,nan,nan
2.62,0.00,-0.50,0.78,4.92
2.63,0.00,-24.50,0.06,4.99
nan,nan,nan,nan,nan
2.64,0.00,-1.60,0.06,5.05
nan,nan,nan,nan,nan
2.66,0.00,0.60,1.08,5.03
2.67,0.00,0.00,1.02,5.01
nan,nan,nan,nan,nan
2.67,0.00,0.00,1.26,4.94
2.68,0.00,0.00,1.02,4.90
2.69,0.00,-0.50,0.06,4.96
nan,nan,nan,nan,nan
2.70,0.00,0.00,0.06,5.03
2.71,0.00,0.00,1.14,5.01
nan,nan,nan,nan,nan
2.72,0.00,0.60,1.08,4.96
2.73,0.00,2.20,0.06,5.01
nan,nan,nan,nan,nan
2.74,0.00,2.20,1.08,4.96
2.75,0.00,-1.60,1.08,4.94
nan,nan,nan,nan,nan
2.76,0.00,0.00,0.12,5.01
2.77,0.00,-0.50,0.96,4.96
nan,nan,nan,nan,nan
2.78,0.00,0.60,1.08,4.96
2.79,0.00,-0.50,1.02,4.92
nan,nan,nan,nan,nan
2.80,0.00,-1.60,0.12,4.99
nan,nan,nan,nan,nan
2.82,0.00,0.60,1.02,4.96
2.82,0.00,1.10,1.02,4.94
nan,nan,nan,nan,nan
2.83,0.00,1.70,0.06,4.99
2.84,0.00,2.80,0.78,4.94
2.85,0.00,0.00,1.02,4.92
nan,nan,nan,nan,nan
2.86,0.00,-3.20,0.00,4.99
nan,nan,nan,nan,nan
2.87,0.00,1.10,1.08,4.94
2.88,0.00,-0.50,1.02,4.92
nan,nan,nan,nan,nan
2.89,0.00,2.20,0.12,4.99
2.90,0.00,1.70,1.08,4.94
2.91,0.00,3.80,1.02,4.92
nan,nan,nan,nan,nan
2.92,0.00,-0.50,1.02,4.88
2.93,0.00,0.00,0.00,4.94
nan,nan,nan,nan,nan
2.94,0.00,1.10,0.06,5.01
2.95,0.00,-0.50,0.96,4.96
nan,nan,nan,nan,nan
2.96,0.00,1.10,1.02,4.94
2.97,0.00,-2.10,1.02,4.92
nan,nan,nan,nan,nan
2.98,0.00,-1.60,1.02,4.88
nan,nan,nan,nan,nan
3.00,6.80,0.00,6.06,3.67
nan,nan,nan,nan,nan
3.01,6.80,9.80,0.54,3.69
nan,nan,nan,nan,nan
3.02,6.80,7.60,0.18,3.92
3.03,6.80,5.50,0.06,4.33
nan,nan,nan,nan,nan
3.04,6.80,9.30,0.00,4.41
3.05,6.80,6.60,1.74,4.31
nan,nan,nan,nan,nan
3.06,6.80,6.60,1.08,4.24
3.07,6.80,7.60,0.06,4.24
nan,nan,nan,nan,nan
3.08,6.80,4.90,0.12,4.24
nan,nan,nan,nan,nan
3.10,6.80,6.60,0.12,4.24
3.11,6.80,4.90,1.02,4.18
nan,nan,nan,nan,nan
3.12,6.80,4.90,1.08,4.18
nan,nan,nan,nan,nan
3.13,6.80,8.70,1.08,4.20
3.14,6.80,7.10,1.08,4.20
nan,nan,nan,nan,nan
3.15,6.80,4.90,1.02,4.20
3.16,6.80,4.40,0.12,4.29
nan,nan,nan,nan,nan
3.17,6.80,6.60,1.08,4.29
3.18,6.80,8.70,1.08,4.29
nan,nan,nan,nan,nan
3.19,6.80,3.30,0.00,4.39
3.20,6.80,7.10,0.12,4.39
nan,nan,nan,nan,nan
3.21,6.80,8.70,1.92,4.29
3.22,6.80,8.20,1.14,4.29
nan,nan,nan,nan,nan
3.23,6.80,7.10,0.12,4.37
3.24,6.80,7.10,0.06,4.37
nan,nan,nan,nan,nan
3.25,6.80,8.20,1.02,4.35
3.26,6.80,8.70,1.98,4.29
nan,nan,nan,nan,nan
3.27,6.80,9.30,0.12,4.39
3.28,6.80,4.90,1.08,4.37
nan,nan,nan,nan,nan
3.29,6.80,7.60,0.96,4.37
3.30,6.80,9.80,0.72,4.37
nan,nan,nan,nan,nan
3.31,6.80,6.60,0.12,4.45
3.32,6.80,8.20,0.12,4.45
nan,nan,nan,nan,nan
3.33,6.80,6.60,0.90,4.43
3.34,6.80,6.60,0.96,4.43
nan,nan,nan,nan,nan
3.35,6.80,6.60,0.96,4.41
3.36,6.80,4.90,0.90,4.41
nan,nan,nan,nan,nan
3.37,6.80,5.50,0.00,4.50
3.38,6.80,6.60,0.84,4.48
nan,nan,nan,nan,nan
3.39,6.80,6.00,1.08,4.48
nan,nan,nan,nan,nan
3.40,6.80,8.20,0.12,4.56
3.41,6.80,7.10,1.14,4.54
3.42,6.80,5.50,0.06,4.54
nan,nan,nan,nan,nan
3.43,6.80,7.60,0.96,4.52
nan,nan,nan,nan,nan
3.44,6.80,7.10,1.08,4.52
3.45,6.80,5.50,1.14,4.50
nan,nan,nan,nan,nan
3.46,6.80,8.20,1.20,4.50
3.47,6.80,8.20,1.02,4.48
nan,nan,nan,nan,nan
3.48,6.80,8.20,0.00,4.56
3.49,6.80,5.50,0.12,4.56
nan,nan,nan,nan,nan
3.50,6.80,4.40,1.08,4.54
3.51,6.80,6.60,1.02,4.52
nan,nan,nan,nan,nan
3.52,6.80,6.00,0.96,4.52
3.53,6.80,7.10,0.06,4.60
nan,nan,nan,nan,nan
3.54,6.80,8.20,1.14,4.58
3.55,6.80,7.10,1.02,4.56
3.56,6.80,8.20,1.08,4.56
nan,nan,nan,nan,nan
3.57,6.80,4.40,0.78,4.54
nan,nan,nan,nan,nan
3.58,6.80,8.20,0.06,4.62
3.59,6.80,4.40,1.08,4.60
nan,nan,nan,nan,nan
3.60,6.80,6.60,1.14,4.58
3.61,6.80,6.60,0.06,4.67
nan,nan,nan,nan,nan
3.62,6.80,4.90,1.50,4.58
nan,nan,nan,nan,nan
3.63,6.80,6.00,0.12,4.67
3.64,6.80,7.10,1.02,4.65
nan,nan,nan,nan,nan
3.65,6.80,6.60,0.00,4.73
3.66,6.80,6.60,0.00,4.71
nan,nan,nan,nan,nan
3.67,6.80,7.10,1.98,4.58
3.68,6.80,6.00,0.96,4.56
nan,nan,nan,nan,nan
3.69,6.80,5.50,0.00,4.65
3.70,6.80,3.30,1.02,4.62
nan,nan,nan,nan,nan
3.71,6.80,8.70,1.02,4.62
3.72,6.80,7.60,0.84,4.60
nan,nan,nan,nan,nan
3.73,6.80,4.90,0.90,4.58
3.74,6.80,5.50,0.00,4.67
nan,nan,nan,nan,nan
3.75,6.80,6.00,1.20,4.65
3.76,6.80,7.10,1.08,4.62
nan,nan,nan,nan,nan
3.77,6.80,6.60,0.12,4.71
3.78,6.80,4.90,0.96,4.69
nan,nan,nan,nan,nan
3.79,6.80,8.20,1.08,4.67
3.80,6.80,5.50,1.08,4.65
nan,nan,nan,nan,nan
3.81,6.80,7.10,1.08,4.62
3.83,6.80,5.50,0.84,4.60
nan,nan,nan,nan,nan
3.84,6.80,6.00,0.06,4.69
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.86,6.80,6.00,1.86,4.62
nan,nan,nan,nan,nan
3.87,6.80,5.50,0.84,4.60
3.88,6.80,6.00,0.06,4.69
nan,nan,nan,nan,nan
3.89,6.80,6.00,1.26,4.67
3.90,6.80,7.10,1.08,4.65
nan,nan,nan,nan,nan
3.91,6.80,6.00,1.08,4.62
3.92,6.80,7.10,1.02,4.60
nan,nan,nan,nan,nan
3.93,6.80,3.80,0.06,4.69
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.96,6.80,6.00,1.92,4.62
nan,nan,nan,nan,nan
3.97,6.80,9.80,1.02,4.62
3.98,6.80,8.20,0.24,4.69
nan,nan,nan,nan,nan
3.99,6.80,6.00,1.02,4.69
4.00,6.80,7.60,1.02,4.67
nan,nan,nan,nan,nan
4.01,6.80,5.50,1.02,4.65
4.02,6.80,7.10,1.74,4.62
4.03,6.80,7.10,0.06,4.71
nan,nan,nan,nan,nan
4.04,6.80,7.60,0.06,4.77
nan,nan,nan,nan,nan
4.05,6.80,8.70,1.08,4.75
4.06,6.80,8.20,0.84,4.73
nan,nan,nan,nan,nan
4.07,6.80,7.60,0.96,4.71
4.08,6.80,6.00,1.02,4.69
nan,nan,nan,nan,nan
4.09,6.80,7.10,0.00,4.77
4.10,6.80,7.10,1.08,4.75
nan,nan,nan,nan,nan
4.11,6.80,6.60,1.08,4.71
4.12,6.80,4.40,0.00,4.79
nan,nan,nan,nan,nan
4.13,6.80,6.00,0.78,4.77
4.14,6.80,6.60,0.90,4.75
nan,nan,nan,nan,nan
4.15,6.80,6.60,0.00,4.82
4.16,6.80,7.10,1.02,4.79
nan,nan,nan,nan,nan
4.17,6.80,6.00,1.08,4.77
4.18,6.80,6.60,1.08,4.75
nan,nan,nan,nan,nan
4.19,6.80,8.20,0.06,4.82
4.20,6.80,6.60,1.08,4.79
nan,nan,nan,nan,nan
4.21,6.80,8.70,1.02,4.77
4.22,6.80,7.10,1.02,4.75
nan,nan,nan,nan,nan
4.23,6.80,6.60,1.08,4.71
4.24,6.80,6.00,0.00,4.79
nan,nan,nan,nan,nan
4.25,6.80,7.10,0.12,4.86
4.26,6.80,7.60,1.02,4.84
nan,nan,nan,nan,nan
4.27,6.80,8.20,0.96,4.82
4.28,6.80,6.60,1.02,4.79
nan,nan,nan,nan,nan
4.29,6.80,7.10,1.44,4.75
4.30,6.80,9.30,0.00,4.84
nan,nan,nan,nan,nan
4.31,6.80,6.00,0.18,4.90
4.32,6.80,6.60,1.20,4.88
nan,nan,nan,nan,nan
4.33,6.80,4.40,1.02,4.84
4.34,6.80,7.10,1.02,4.82
4.35,6.80,5.50,0.90,4.79
nan,nan,nan,nan,nan
4.36,6.80,7.10,0.06,4.86
4.37,6.80,3.30,1.20,4.84
nan,nan,nan,nan,nan
4.38,6.80,6.00,1.02,4.82
nan,nan,nan,nan,nan
4.39,6.80,8.70,0.06,4.88
4.40,6.80,6.60,0.96,4.86
nan,nan,nan,nan,nan
4.41,6.80,4.40,1.08,4.82
4.42,6.80,4.90,1.02,4.79
nan,nan,nan,nan,nan
4.43,6.80,6.60,1.08,4.77
4.44,6.80,7.60,0.00,4.84
nan,nan,nan,nan,nan
4.45,6.80,7.10,0.96,4.82
4.46,6.80,4.40,0.96,4.79
nan,nan,nan,nan,nan
4.47,6.80,8.20,0.06,4.86
4.48,6.80,6.00,1.08,4.84
nan,nan,nan,nan,nan
4.49,6.80,8.70,1.02,4.82
4.50,6.80,6.60,0.66,4.79
nan,nan,nan,nan,nan
4.51,6.80,7.10,1.44,4.75
4.52,6.80,10.40,0.12,4.84
nan,nan,nan,nan,nan
4.53,6.80,8.70,1.08,4.82
4.54,6.80,8.70,0.06,4.88
nan,nan,nan,nan,nan
4.55,6.80,4.90,1.02,4.86
4.56,6.80,7.60,1.92,4.82
nan,nan,nan,nan,nan
4.57,6.80,8.20,0.78,4.79
4.58,6.80,7.60,0.12,4.86
nan,nan,nan,nan,nan
4.59,6.80,7.10,0.06,4.94
4.60,6.80,6.60,1.02,4.90
nan,nan,nan,nan,nan
4.61,6.80,7.10,0.90,4.88
4.62,6.80,8.70,1.08,4.86
nan,nan,nan,nan,nan
4.63,6.80,4.90,1.68,4.82
4.64,6.80,7.10,1.08,4.79
nan,nan,nan,nan,nan
4.65,6.80,8.70,0.06,4.86
4.66,6.80,8.20,0.06,4.92
nan,nan,nan,nan,nan
4.67,6.80,8.20,0.84,4.90
4.68,6.80,5.50,1.14,4.86
nan,nan,nan,nan,nan
4.69,6.80,11.40,0.12,4.94
4.70,6.80,7.10,0.96,4.90
nan,nan,nan,nan,nan
4.71,6.80,8.20,0.06,4.96
4.72,6.80,7.10,0.72,4.94
nan,nan,nan,nan,nan
4.73,6.80,6.60,0.96,4.90
4.74,6.80,7.10,0.96,4.88
nan,nan,nan,nan,nan
4.75,6.80,8.70,1.32,4.84
4.76,6.80,7.10,1.08,4.82
nan,nan,nan,nan,nan
4.77,6.80,7.10,0.06,4.88
4.78,6.80,7.60,0.06,4.96
nan,nan,nan,nan,nan
4.79,6.80,7.10,0.78,4.92
4.80,6.80,5.50,1.02,4.88
nan,nan,nan,nan,nan
4.81,6.80,7.60,1.08,4.86
4.82,6.80,9.30,0.06,4.92
nan,nan,nan,nan,nan
4.83,6.80,3.80,1.08,4.90
4.84,6.80,4.90,1.02,4.86
nan,nan,nan,nan,nan
4.85,6.80,8.20,1.02,4.84
4.86,6.80,6.60,0.06,4.90
nan,nan,nan,nan,nan
4.87,6.80,7.60,0.06,4.96
4.88,6.80,6.60,1.08,4.94
nan,nan,nan,nan,nan
4.89,6.80,7.10,1.08,4.90
4.90,6.80,6.00,1.08,4.88
nan,nan,nan,nan,nan
4.91,6.80,6.00,0.06,4.94
4.92,6.80,7.10,1.08,4.92
nan,nan,nan,nan,nan
4.93,6.80,7.60,1.44,4.88
4.94,6.80,5.50,1.08,4.86
nan,nan,nan,nan,nan
4.95,6.80,5.50,0.00,4.92
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.98,6.80,3.80,1.98,4.84
nan,nan,nan,nan,nan
4.99,6.80,7.60,0.96,4.79
5.00,6.80,7.10,0.06,4.88
nan,nan,nan,nan,nan
5.01,6.80,6.60,1.08,4.86
5.02,6.80,7.10,1.02,4.82
nan,nan,nan,nan,nan
