# setPoint, prevTorque, Torque
55.000,60.015,62.248
56.000,62.248,63.088
57.000,63.088,64.125
58.000,64.125,66.156
59.000,66.156,67.025
60.000,67.025,68.954
61.000,68.954,69.185
62.000,69.185,70.725
63.000,70.725,72.518
64.000,72.518,74.484
65.000,74.484,75.000
66.000,75.000,76.839
67.000,76.839,78.428
68.000,78.428,79.785
69.000,79.785,81.665
70.000,81.665,83.087
71.000,83.087,84.075
72.000,84.075,86.022
73.000,86.022,86.767
74.000,86.767,87.747
75.000,87.747,89.533
100.000,89.533,119.608
10.000,119.608,4.859
11.000,4.859,5.502
12.000,5.502,6.244
13.000,6.244,5.986
14.000,5.986,6.343
15.000,6.343,6.501
16.000,6.501,8.151
17.000,8.151,7.638
18.000,7.638,8.226
19.000,8.226,9.769
20.000,9.769,12.011
21.000,12.011,12.173
22.000,12.173,14.597
23.000,14.597,15.631
24.000,15.631,17.699
25.000,17.699,19.272
26.000,19.272,20.890
27.000,20.890,22.054
28.000,22.054,22.401
29.000,22.401,25.896
30.000,25.896,27.239
31.000,27.239,29.928
32.000,29.928,29.810
33.000,29.810,31.160
34.000,31.160,32.103
35.000,32.103,33.537
36.000,33.537,34.730
37.000,34.730,37.033
38.000,37.033,38.794
39.000,38.794,41.028
40.000,41.028,39.504
41.000,39.504,41.397
42.000,41.397,42.024
43.000,42.024,45.983
44.000,45.983,45.649
45.000,45.649,48.670
46.000,48.670,48.715
47.000,48.715,50.566
48.000,50.566,51.752
49.000,51.752,53.877
50.000,53.877,55.065
51.000,55.065,56.021
52.000,56.021,59.040
53.000,59.040,60.256
54.000,60.256,60.302
55.000,60.302,61.942
56.000,61.942,62.866
57.000,62.866,65.169
58.000,65.169,66.614
59.000,66.614,67.201
60.000,67.201,69.017
61.000,69.017,70.397
62.000,70.397,71.728
63.000,71.728,73.915
64.000,73.915,74.182
65.000,74.182,76.944
66.000,76.944,78.616
67.000,78.616,79.820
68.000,79.820,82.035
69.000,82.035,83.840
70.000,83.840,85.166
71.000,85.166,85.289
72.000,85.289,87.818
73.000,87.818,89.849
74.000,89.849,90.433
75.000,90.433,91.219
