# setPoint, prevTorque, Torque
89.000,1.250,105.951
53.400,0.891,58.918
41.600,58.918,46.583
94.500,46.583,112.977
5.200,112.977,5.212
60.600,5.212,69.908
39.200,69.908,44.371
82.400,44.371,98.395
6.400,98.395,7.781
100.000,7.781,120.397
26.100,120.397,26.298
52.800,26.298,58.800
28.000,58.800,29.787
4.800,29.787,6.933
17.500,6.933,13.420
51.700,13.420,56.828
31.200,56.828,33.628
39.300,33.628,40.739
49.100,40.739,53.233
19.800,53.233,19.854
31.700,0.858,27.027
58.500,27.027,64.703
28.500,64.703,28.736
45.500,28.736,47.772
84.200,47.772,100.067
40.500,100.067,46.271
50.400,46.271,57.036
25.700,57.036,27.054
21.700,27.054,21.147
55.600,21.147,62.588
48.200,62.588,55.624
3.600,55.624,4.964
37.500,4.964,37.544
21.400,37.544,19.650
96.500,19.650,115.021
95.900,115.021,114.197
19.000,114.197,17.696
44.000,17.696,45.082
78.400,45.082,93.002
19.600,93.002,19.408
80.200,19.408,95.409
12.000,95.409,10.121
15.200,10.121,10.947
50.600,0.910,54.271
97.400,54.271,115.669
70.800,115.669,88.796
84.600,88.796,101.290
32.200,101.290,33.396
56.000,33.396,64.703
29.500,64.703,31.963
0.000,31.963,3.382
10.600,3.382,6.773
9.300,6.773,7.720
20.500,7.720,16.049
19.800,16.049,14.711
28.000,14.711,22.679
24.900,22.679,20.812
31.900,20.812,27.723
28.600,27.723,24.947
40.200,24.947,39.120
36.200,39.120,34.914
47.400,34.914,49.199
47.000,49.199,50.268
56.600,50.268,61.637
56.300,0.888,62.000
58.300,62.000,64.775
58.200,64.775,64.753
63.000,64.753,70.847
59.600,70.847,67.727
62.600,67.727,70.030
62.300,70.030,69.146
66.900,69.146,76.417
64.800,76.417,73.442
66.300,73.442,75.129
66.100,75.129,74.593
67.700,74.593,77.641
65.300,77.641,75.762
67.700,75.762,77.445
67.400,77.445,76.555
70.000,76.555,79.480
66.700,79.480,78.005
76.700,78.005,89.636
74.400,89.636,87.196
78.600,0.878,91.247
76.800,91.247,91.118
88.200,91.118,102.762
87.800,102.762,101.839
95.000,101.839,111.041
91.300,111.041,107.891
91.500,107.891,107.371
89.400,107.371,107.172
90.000,107.172,107.575
86.000,107.575,102.851
87.700,102.851,105.150
87.000,0.891,101.861
88.200,101.861,103.521
85.600,103.521,102.660
90.000,102.660,104.833
88.100,104.833,104.302
94.700,104.302,110.130
100.000,110.130,116.612
88.200,116.612,107.416
90.500,107.416,108.444
81.100,108.444,100.026
85.500,100.026,102.418
78.300,7.996,96.608
81.500,96.608,98.945
69.700,98.945,87.247
70.200,87.247,89.324
66.400,89.324,84.720
70.000,84.720,86.394
61.500,86.394,78.118
63.800,78.118,79.574
60.200,79.574,76.422
63.500,76.422,78.817
60.900,78.817,76.776
62.300,76.776,76.600
50.300,76.600,60.954
54.800,7.870,66.233
52.400,66.233,64.110
55.400,64.110,66.032
51.100,66.032,63.534
55.400,63.534,65.623
53.400,65.623,64.396
56.100,64.396,66.782
51.500,66.782,62.888
54.700,62.888,65.509
48.500,65.509,58.414
51.200,58.414,60.741
46.000,60.741,55.242
48.200,55.242,56.586
46.200,56.586,55.102
47.400,55.102,56.048
46.400,56.048,56.260
49.100,7.835,56.656
43.500,56.656,49.197
44.400,49.197,51.191
37.100,51.191,41.743
38.400,41.743,42.752
26.600,42.752,29.184
30.600,29.184,32.192
18.800,32.192,17.772
19.900,17.772,18.893
12.900,18.893,12.320
16.400,12.320,13.787
13.200,13.787,12.423
14.400,12.423,13.112
5.700,13.112,4.628
8.300,4.628,5.942
5.000,5.942,4.621
