# Actual Command, Previous Torque, Measured Torque, Predicted Command
45.700,45.555,44.184,45.444
48.500,44.184,48.677,48.984
46.400,48.677,45.973,46.626
50.800,45.973,52.872,52.152
48.500,52.872,51.530,50.690
53.100,51.530,54.640,53.226
50.900,54.640,53.463,52.107
55.900,53.463,57.900,55.714
54.900,57.900,57.443,55.083
60.500,57.443,65.676,61.790
58.500,65.676,63.493,59.518
62.100,63.493,66.988,62.520
61.000,66.988,66.429,61.851
62.200,66.429,67.192,62.513
61.400,67.192,67.852,63.011
64.600,67.852,70.766,65.377
63.500,70.766,70.666,65.120
66.900,70.666,72.421,66.578
65.500,72.421,73.203,67.120
69.300,73.203,76.978,70.195
69.000,76.978,76.608,69.664
72.600,76.608,81.153,73.433
70.600,81.153,78.906,71.309
71.000,78.906,80.330,72.621
68.700,80.330,78.404,70.944
69.100,78.404,79.702,72.134
66.100,79.702,77.882,70.551
66.500,77.882,76.927,69.872
66.400,76.927,76.927,69.931
70.400,76.927,79.707,72.226
67.600,79.707,77.848,70.523
72.200,77.848,79.263,71.805
70.600,79.263,81.345,73.435
72.400,81.345,82.275,74.075
70.600,82.275,82.389,74.113
71.000,82.389,80.173,72.279
68.900,80.173,80.139,72.387
70.700,80.139,79.321,71.714
68.500,79.321,79.244,71.700
72.300,79.244,80.602,72.825
71.600,80.602,81.907,73.817
77.000,81.907,88.522,79.144
74.100,88.522,85.034,75.902
77.500,85.034,86.711,77.488
75.100,86.711,86.591,77.289
78.300,86.591,88.407,78.778
75.300,88.407,88.494,78.740
81.300,88.494,91.211,80.946
80.800,91.211,95.583,84.334
84.800,95.583,97.624,85.737
82.500,97.624,95.702,84.046
87.500,95.702,101.457,88.872
87.300,101.457,99.921,87.264
90.000,99.921,102.930,89.847
88.100,102.930,103.973,90.540
90.000,103.973,103.663,90.217
88.700,103.663,106.271,92.444
90.000,106.271,104.128,90.467
89.200,104.128,105.141,91.454
89.200,105.141,103.943,90.381
89.000,103.943,103.440,90.032
90.000,103.440,103.456,90.076
90.000,103.456,106.556,92.700
90.000,106.556,104.275,90.573
89.900,104.275,107.248,93.247
90.000,107.248,105.801,87.105
88.800,105.801,105.635,87.040
89.200,105.635,104.069,85.243
87.900,104.069,105.385,86.909
90.000,105.385,105.613,87.053
87.600,105.613,105.040,86.355
88.000,105.040,105.385,86.814
87.700,105.385,105.290,86.669
90.000,105.290,106.982,88.747
87.500,106.982,105.195,86.412
87.500,105.195,103.447,84.593
87.200,103.447,105.715,87.368
90.000,105.715,105.004,86.304
90.000,105.004,109.045,91.520
90.000,109.045,106.432,87.712
89.100,106.432,106.274,87.753
90.000,106.274,106.534,88.088
87.600,106.534,105.949,87.348
90.000,105.949,104.246,85.414
88.000,104.246,106.789,88.610
90.000,106.789,106.116,87.527
87.600,106.116,105.004,86.267
90.000,105.004,107.292,89.172
89.600,107.292,107.453,89.152
90.000,107.453,105.481,86.707
89.900,105.481,107.247,89.066
90.000,107.247,106.278,87.682
88.300,106.278,105.890,87.301
90.000,105.890,107.197,88.960
87.400,107.197,105.569,86.833
87.600,105.569,104.345,85.560
86.800,104.345,103.227,84.429
88.200,103.227,104.010,85.402
86.600,104.010,106.986,88.884
90.000,106.986,105.616,86.908
89.300,105.616,107.328,89.156
90.000,107.328,106.665,88.152
88.900,106.665,106.045,87.452
89.900,106.045,108.423,90.555
87.400,108.423,105.004,86.068
89.200,105.004,105.635,87.116
87.900,105.635,106.242,87.790
90.000,106.242,107.417,89.208
87.400,107.417,106.629,88.099
87.800,106.629,106.811,88.400
85.500,106.811,104.695,85.849
88.500,104.695,106.344,88.008
86.900,106.344,105.444,86.762
87.700,105.444,105.371,86.759
87.200,105.371,106.519,88.158
88.200,106.519,106.869,88.483
86.300,106.869,106.118,87.522
90.000,106.118,108.003,89.986
89.600,108.003,107.815,89.554
90.000,107.815,107.248,88.841
90.000,107.248,107.582,89.323
90.000,107.582,107.152,88.740
88.700,107.152,106.862,88.414
88.700,106.862,109.081,91.373
87.600,109.081,108.127,89.864
90.000,108.127,108.670,90.682
88.400,108.670,107.095,88.569
89.000,107.095,107.034,88.636
87.300,107.034,106.636,88.143
90.000,106.636,109.867,92.510
88.200,109.867,106.942,88.274
88.800,106.942,108.684,90.818
86.900,108.684,107.666,89.298
87.300,107.666,107.633,89.349
86.800,107.633,106.454,87.863
89.600,106.454,107.637,89.472
87.100,107.637,106.366,87.755
100.000,106.366,118.279,107.669
95.600,118.279,117.472,104.564
97.500,117.472,119.117,108.233
96.700,119.117,117.187,103.899
98.400,117.187,118.532,106.946
98.400,118.532,118.425,106.580
99.900,118.425,119.051,107.988
94.100,119.051,115.571,100.732
95.800,115.571,117.359,104.590
89.800,117.359,111.700,94.274
91.900,111.700,114.248,98.997
88.500,114.248,111.012,93.472
89.000,111.012,109.737,91.893
87.400,109.737,110.441,93.030
89.400,110.441,110.240,92.669
83.800,110.240,106.578,87.792
83.800,106.578,108.720,90.904
80.400,108.720,103.522,84.387
82.800,103.522,104.658,86.112
79.800,104.658,102.417,83.533
80.000,102.417,101.239,82.509
77.800,101.239,100.026,81.399
78.000,100.026,100.529,82.013
72.200,100.529,94.449,76.360
75.200,94.449,97.282,79.432
72.000,97.282,94.674,76.809
75.000,94.674,96.299,78.501
69.400,96.299,89.912,72.891
71.400,89.912,91.328,74.615
69.800,91.328,89.348,72.822
71.100,89.348,92.420,75.610
68.500,92.420,87.270,71.036
71.100,87.270,92.164,75.615
69.100,92.164,89.554,72.920
70.100,89.554,90.372,73.841
65.100,90.372,84.001,68.560
68.000,84.001,87.358,71.878
62.400,87.358,79.983,65.543
64.400,79.983,82.748,68.448
61.600,82.748,78.798,64.917
62.600,78.798,79.536,65.880
56.800,79.536,71.570,59.168
59.200,71.570,74.415,62.260
59.000,74.415,74.921,62.407
61.300,74.921,77.003,64.130
60.900,77.003,76.905,63.842
61.100,76.905,77.254,64.146
61.100,77.254,76.642,63.597
61.200,76.642,76.339,63.398
58.200,76.339,73.312,60.867
58.600,73.312,73.898,61.639
55.000,73.898,69.332,57.684
55.000,69.332,71.636,60.083
52.400,71.636,66.714,55.622
53.300,66.714,69.140,58.170
48.500,69.140,60.973,50.908
51.000,60.973,62.717,53.090
47.200,62.717,58.650,49.395
48.700,58.650,60.581,51.441
42.700,60.581,52.404,44.333
44.300,52.404,54.422,46.702
42.700,54.422,53.421,45.654
44.600,53.421,55.724,47.723
42.800,55.724,52.384,44.673
44.800,52.384,53.785,46.158
43.400,53.785,52.068,44.575
44.700,52.068,56.005,48.112
43.500,56.005,52.901,45.080
44.000,52.901,55.958,47.981
40.600,55.958,50.340,42.981
41.400,50.340,51.067,44.059
39.000,51.067,46.464,40.267
41.500,46.464,49.730,43.337
37.100,49.730,43.307,37.949
39.800,43.307,47.103,41.502
36.200,47.103,42.181,37.300
37.800,42.181,44.986,39.911
32.600,44.986,38.124,34.512
35.300,38.124,40.339,36.722
33.100,40.339,38.124,34.874
34.200,38.124,38.340,35.233
30.600,38.340,33.704,31.928
31.400,33.704,36.113,34.048
29.200,36.113,31.815,30.812
29.600,31.815,32.793,31.869
25.200,32.793,26.340,27.371
25.500,26.340,26.532,28.038
22.700,26.532,22.873,25.446
24.700,22.873,25.424,27.602
21.900,25.424,22.584,25.331
23.900,22.584,25.345,27.576
23.900,25.345,23.460,25.965
24.500,23.460,23.931,26.476
23.300,23.931,22.861,25.661
25.100,22.861,24.802,27.159
20.900,24.802,20.909,24.160
22.400,20.909,21.982,25.303
19.800,21.982,19.190,23.090
22.700,19.190,22.515,25.876
20.500,22.515,21.154,24.536
22.900,21.154,22.792,25.877
19.100,22.792,17.689,21.841
21.400,17.689,20.733,24.690
21.200,20.733,20.778,24.418
23.700,20.778,23.391,26.354
22.300,23.391,21.807,24.941
22.400,21.807,22.122,25.320
20.800,22.122,20.358,23.973
23.000,20.358,21.299,24.848
19.800,21.299,18.048,22.247
20.100,18.048,19.320,23.553
15.500,19.320,12.468,17.487
17.700,12.468,15.358,23.639
12.100,15.358,9.619,16.953
13.400,9.619,11.228,19.257
11.200,11.228,8.002,15.140
11.500,8.002,8.986,16.612
10.500,8.986,8.307,15.678
10.800,8.307,10.325,18.257
10.000,10.325,8.353,15.656
10.600,8.353,8.538,16.017
10.000,8.538,7.969,15.262
10.700,7.969,8.564,16.073
10.000,8.564,7.741,14.958
10.800,7.741,6.821,13.763
10.000,6.821,8.340,15.852
10.500,8.340,8.705,16.233
10.000,8.705,9.645,17.398
11.500,9.645,9.826,17.566
10.000,9.826,7.418,14.448
12.300,7.418,8.690,16.269
12.100,8.690,8.910,16.474
13.800,8.910,11.065,19.107
13.800,11.065,10.081,17.793
14.800,10.081,11.842,19.945
10.000,11.842,9.216,16.669
12.000,9.216,9.169,16.771
10.000,9.169,8.576,16.016
10.700,8.576,8.397,15.820
10.000,8.397,7.236,14.290
11.700,7.236,9.572,17.395
11.700,9.572,9.401,17.041
13.500,9.401,9.979,17.769
10.000,9.979,9.330,16.927
12.300,9.330,6.717,13.522
10.000,6.717,8.071,15.507
12.900,8.071,8.576,16.083
10.000,8.576,7.560,14.716
11.600,7.560,8.587,16.128
10.000,8.587,7.262,14.314
10.600,7.262,8.538,16.082
10.400,8.538,8.333,15.739
12.600,8.333,9.369,17.076
10.000,9.369,7.586,14.702
10.400,7.586,8.140,15.545
10.000,8.140,7.947,15.257
10.700,7.947,8.435,15.908
10.000,8.435,7.908,15.188
11.900,7.908,8.742,16.306
10.000,8.742,6.969,13.905
12.600,6.969,8.690,16.296
10.200,8.690,7.185,14.203
11.300,7.185,8.063,15.468
10.100,8.063,9.799,17.627
10.200,9.799,7.497,14.556
10.000,7.497,8.037,15.415
12.800,8.037,9.224,16.911
10.600,9.224,8.807,16.310
12.700,8.807,8.551,16.006
10.000,8.551,8.535,16.001
10.400,8.535,8.384,15.806
10.000,8.384,7.444,14.572
10.500,7.444,7.599,14.837
10.000,7.599,7.211,14.305
10.000,7.211,7.366,14.538
