# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
2.08,0.00,-0.50,0.54,7.17
nan,nan,nan,nan,nan
2.10,0.00,1.70,0.00,7.28
2.12,0.00,-1.00,0.06,7.30
2.13,0.00,1.70,2.70,7.15
nan,nan,nan,nan,nan
2.15,0.00,-0.50,0.06,7.17
2.16,0.00,-1.00,0.12,7.32
2.18,0.00,1.70,0.78,7.36
nan,nan,nan,nan,nan
2.20,0.00,-1.00,2.28,7.15
2.22,0.00,-0.50,0.72,7.11
2.23,0.00,0.00,0.18,7.25
2.25,0.00,0.60,0.90,7.28
2.26,0.00,-3.70,1.38,7.21
2.28,0.00,0.00,0.96,7.15
nan,nan,nan,nan,nan
2.30,0.00,1.70,0.06,7.28
2.32,0.00,-0.50,0.00,7.38
2.33,0.00,1.70,0.96,7.34
nan,nan,nan,nan,nan
2.35,0.00,-1.00,1.74,7.17
2.36,0.00,1.10,0.00,7.21
2.38,0.00,-1.00,0.00,7.34
nan,nan,nan,nan,nan
2.40,0.00,-1.00,1.32,7.34
2.42,0.00,-1.00,1.98,7.19
2.43,0.00,0.60,0.84,7.13
2.45,0.00,1.70,0.06,7.36
2.46,0.00,2.20,1.92,7.28
2.48,0.00,1.10,1.86,7.13
nan,nan,nan,nan,nan
2.50,0.00,-2.10,0.00,7.34
2.52,0.00,1.10,0.18,7.47
2.53,0.00,1.10,2.88,7.28
nan,nan,nan,nan,nan
2.55,0.00,0.00,0.96,7.21
2.56,0.00,0.00,0.90,7.34
2.58,0.00,1.70,0.00,7.38
nan,nan,nan,nan,nan
2.60,0.00,-1.00,1.98,7.28
2.62,0.00,-1.00,0.90,7.21
2.63,0.00,1.10,0.78,7.34
2.65,0.00,0.60,0.54,7.36
2.66,0.00,1.70,0.96,7.30
2.68,0.00,-1.00,0.36,7.32
nan,nan,nan,nan,nan
2.70,0.00,-1.60,0.06,7.42
2.72,0.00,-1.00,1.02,7.36
2.73,0.00,-0.50,1.98,7.17
nan,nan,nan,nan,nan
2.75,0.00,0.00,0.54,7.32
2.76,0.00,1.70,0.90,7.34
2.78,0.00,0.00,0.84,7.36
2.80,0.00,-1.60,0.96,7.36
nan,nan,nan,nan,nan
2.82,0.00,-2.70,0.96,7.30
2.83,0.00,2.20,0.00,7.32
2.85,0.00,-0.50,0.00,7.45
2.86,0.00,0.00,1.38,7.38
2.88,0.00,-1.00,1.44,7.30
nan,nan,nan,nan,nan
2.90,0.00,-1.60,0.06,7.30
2.92,0.00,2.20,0.24,7.34
2.93,0.00,-2.10,0.66,7.36
nan,nan,nan,nan,nan
2.95,0.00,-1.00,0.90,7.38
2.96,0.00,0.60,0.00,7.42
2.98,0.00,-2.10,1.62,7.34
3.00,6.80,-0.50,0.12,13.92
nan,nan,nan,nan,nan
3.02,6.80,8.70,0.06,13.85
3.04,6.80,6.60,0.00,12.69
3.05,6.80,7.10,0.06,11.90
nan,nan,nan,nan,nan
3.07,6.80,7.60,0.12,11.01
3.08,6.80,3.80,0.00,10.18
3.10,6.80,9.30,0.06,9.40
3.12,6.80,6.60,0.06,8.82
nan,nan,nan,nan,nan
3.14,6.80,6.60,2.88,7.91
3.15,6.80,8.20,0.00,7.40
3.17,6.80,7.10,0.12,7.15
3.18,6.80,5.50,0.24,6.89
nan,nan,nan,nan,nan
3.20,6.80,9.80,2.76,6.47
3.22,6.80,6.00,0.36,6.36
3.24,6.80,8.20,0.12,6.36
3.25,6.80,4.90,0.96,6.26
nan,nan,nan,nan,nan
3.27,6.80,8.20,0.96,6.17
3.28,6.80,4.90,0.90,6.09
3.30,6.80,5.50,0.00,6.11
3.32,6.80,6.60,0.06,6.13
nan,nan,nan,nan,nan
3.34,6.80,7.60,0.90,6.15
3.35,6.80,4.90,0.90,6.07
3.37,6.80,7.10,1.92,5.98
3.38,6.80,7.60,0.06,6.11
3.40,6.80,6.60,0.06,6.22
nan,nan,nan,nan,nan
3.42,6.80,5.50,1.92,6.13
3.44,6.80,8.20,0.84,6.07
3.45,6.80,4.90,0.84,6.28
nan,nan,nan,nan,nan
3.47,6.80,6.00,0.96,6.30
3.48,6.80,6.60,1.80,6.19
3.50,6.80,7.10,0.72,6.22
nan,nan,nan,nan,nan
3.52,6.80,3.80,0.00,6.43
3.54,6.80,8.70,0.96,6.43
3.55,6.80,8.20,2.04,6.32
3.57,6.80,6.00,1.08,6.22
3.58,6.80,6.00,0.00,6.32
nan,nan,nan,nan,nan
3.60,6.80,8.20,0.00,6.53
3.62,6.80,6.60,3.84,6.22
3.64,6.80,4.90,1.92,6.13
nan,nan,nan,nan,nan
3.65,6.80,4.90,0.48,6.15
3.67,6.80,7.10,0.00,6.36
3.68,6.80,6.00,0.06,6.45
3.70,6.80,6.00,1.74,6.45
3.72,6.80,6.00,1.62,6.34
nan,nan,nan,nan,nan
3.74,6.80,5.50,0.00,6.43
3.75,6.80,6.00,0.06,6.51
3.77,6.80,8.70,1.32,6.51
3.79,6.80,6.60,0.90,6.49
nan,nan,nan,nan,nan
3.80,6.80,7.10,0.78,6.49
3.82,6.80,6.00,0.06,6.58
3.84,6.80,5.50,0.90,6.55
nan,nan,nan,nan,nan
3.85,6.80,6.60,1.56,6.45
3.87,6.80,5.50,0.06,6.53
3.89,6.80,6.00,0.12,6.62
3.90,6.80,8.20,1.14,6.60
3.92,6.80,6.60,0.90,6.58
nan,nan,nan,nan,nan
3.94,6.80,8.70,0.90,6.55
3.95,6.80,8.70,0.00,6.64
3.97,6.80,4.40,0.90,6.62
3.99,6.80,4.90,0.84,6.62
nan,nan,nan,nan,nan
4.00,6.80,6.60,0.84,6.60
4.02,6.80,6.60,0.06,6.66
4.04,6.80,8.70,0.96,6.64
nan,nan,nan,nan,nan
4.05,6.80,6.60,0.90,6.62
4.07,6.80,8.70,0.96,6.60
4.09,6.80,6.00,0.00,6.68
4.10,6.80,7.10,2.58,6.55
4.12,6.80,6.60,0.48,6.64
nan,nan,nan,nan,nan
4.14,6.80,7.60,0.00,6.81
4.15,6.80,5.50,1.98,6.68
4.17,6.80,6.00,1.26,6.66
4.19,6.80,8.20,0.06,6.72
nan,nan,nan,nan,nan
4.20,6.80,7.60,0.30,6.81
4.22,6.80,6.60,1.92,6.68
4.24,6.80,6.00,0.06,6.75
nan,nan,nan,nan,nan
4.25,6.80,4.90,0.06,6.89
4.27,6.80,6.00,0.84,6.96
4.29,6.80,8.70,1.80,6.81
4.30,6.80,6.60,0.00,6.79
4.32,6.80,8.70,0.00,6.85
nan,nan,nan,nan,nan
4.34,6.80,6.00,1.02,6.81
4.35,6.80,9.80,1.44,6.77
4.37,6.80,6.00,0.90,6.75
4.39,6.80,7.60,0.06,6.92
nan,nan,nan,nan,nan
4.40,6.80,6.00,0.90,6.96
4.42,6.80,6.60,2.82,6.81
4.44,6.80,7.60,1.56,6.68
nan,nan,nan,nan,nan
4.45,6.80,4.40,0.90,6.85
4.47,6.80,5.50,0.00,7.02
4.49,6.80,5.50,1.56,6.98
4.50,6.80,9.30,1.44,6.83
nan,nan,nan,nan,nan
4.52,6.80,8.20,0.18,6.98
4.54,6.80,7.10,0.90,7.04
4.55,6.80,6.00,0.90,6.98
4.57,6.80,5.50,0.96,6.94
4.59,6.80,7.60,1.56,6.89
nan,nan,nan,nan,nan
4.60,6.80,7.10,0.90,6.85
4.62,6.80,8.20,0.12,7.02
4.64,6.80,5.50,1.32,7.04
nan,nan,nan,nan,nan
4.65,6.80,7.60,2.40,6.89
4.67,6.80,7.10,0.66,6.87
4.69,6.80,7.10,0.54,7.02
4.70,6.80,3.80,0.00,7.17
4.72,6.80,6.00,1.86,7.02
nan,nan,nan,nan,nan
4.74,6.80,8.20,0.96,6.96
4.75,6.80,6.60,0.00,7.00
4.77,6.80,6.00,0.06,7.15
4.79,6.80,7.60,1.68,7.11
nan,nan,nan,nan,nan
4.80,6.80,8.20,1.92,7.04
4.82,6.80,7.10,0.96,7.00
4.84,6.80,6.60,0.00,7.13
nan,nan,nan,nan,nan
4.85,6.80,7.60,0.48,7.15
4.87,6.80,6.60,0.90,7.11
4.89,6.80,6.60,2.04,6.96
4.90,6.80,4.40,0.00,7.02
4.92,6.80,7.60,0.12,7.17
nan,nan,nan,nan,nan
4.94,6.80,4.90,1.38,7.09
4.95,6.80,4.40,0.96,7.02
4.97,6.80,8.70,0.12,7.09
4.98,6.80,7.60,0.90,7.13
nan,nan,nan,nan,nan
5.00,6.80,7.60,0.12,7.17
5.02,6.80,7.60,1.86,7.11
5.04,6.80,8.70,0.00,7.15
nan,nan,nan,nan,nan
5.05,6.80,7.60,0.06,7.19
5.07,6.80,4.40,0.00,7.21
5.08,6.80,5.50,2.28,7.06
5.10,6.80,6.00,0.78,7.02
5.12,6.80,7.60,0.06,7.25
nan,nan,nan,nan,nan
5.14,6.80,4.40,1.74,7.17
5.15,6.80,7.60,1.80,7.02
5.17,6.80,6.60,0.12,7.06
5.18,6.80,7.60,0.06,7.21
nan,nan,nan,nan,nan
5.20,6.80,6.60,2.04,7.15
5.22,6.80,4.90,1.08,7.11
5.24,6.80,7.10,0.00,7.23
5.25,6.80,10.90,0.96,7.23
nan,nan,nan,nan,nan
5.27,6.80,7.60,0.90,7.19
5.28,6.80,6.60,1.02,7.15
5.30,6.80,6.60,0.00,7.17
5.32,6.80,4.40,0.54,7.21
nan,nan,nan,nan,nan
5.34,6.80,6.60,0.90,7.23
5.35,6.80,5.50,0.90,7.25
5.37,6.80,7.10,1.32,7.19
5.38,6.80,8.20,0.36,7.23
5.40,6.80,6.00,0.00,7.28
nan,nan,nan,nan,nan
5.42,6.80,3.80,0.90,7.30
5.44,6.80,7.60,1.44,7.21
5.45,6.80,6.00,0.78,7.25
nan,nan,nan,nan,nan
5.47,6.80,6.60,0.78,7.28
5.48,6.80,7.60,0.96,7.23
5.50,6.80,9.30,0.90,7.25
5.52,6.80,7.60,0.90,7.28
nan,nan,nan,nan,nan
5.54,6.80,4.90,1.08,7.21
5.55,6.80,5.50,0.06,7.23
5.57,6.80,8.20,0.24,7.25
5.58,6.80,4.90,0.00,7.30
5.60,6.80,5.50,1.92,7.23
nan,nan,nan,nan,nan
5.62,6.80,7.60,0.84,7.25
5.64,6.80,8.20,0.90,7.28
5.65,6.80,4.40,0.72,7.30
nan,nan,nan,nan,nan
5.67,6.80,6.00,0.96,7.23
5.68,6.80,6.00,0.96,7.28
5.70,6.80,8.70,0.12,7.34
nan,nan,nan,nan,nan
5.72,6.80,9.30,0.90,7.30
5.74,6.80,6.00,1.74,7.23
5.75,6.80,8.70,0.06,7.28
5.77,6.80,11.40,2.04,7.30
5.78,6.80,3.80,0.78,7.34
5.80,6.80,5.50,2.76,7.21
nan,nan,nan,nan,nan
5.82,6.80,7.10,0.84,7.17
5.84,6.80,5.50,0.00,7.21
nan,nan,nan,nan,nan
5.85,6.80,5.50,0.06,7.34
5.87,6.80,7.10,1.86,7.28
5.89,6.80,7.60,0.96,7.21
5.90,6.80,7.10,0.06,7.34
5.92,6.80,4.90,0.78,7.36
nan,nan,nan,nan,nan
5.94,6.80,4.90,1.32,7.28
5.95,6.80,9.30,0.24,7.30
5.97,6.80,5.50,0.90,7.32
5.98,6.80,6.00,0.96,7.34
6.00,13.60,6.60,0.66,13.68
nan,nan,nan,nan,nan
6.02,13.60,13.10,0.06,13.62
6.03,13.60,11.40,0.00,12.88
6.05,13.60,13.10,0.06,11.90
6.06,13.60,13.10,0.06,11.18
6.08,13.60,14.20,0.12,10.33
nan,nan,nan,nan,nan
6.10,13.60,12.50,0.06,9.25
6.12,13.60,14.20,0.12,8.68
6.13,13.60,13.10,0.24,8.02
nan,nan,nan,nan,nan
6.15,13.60,14.20,0.06,7.42
6.16,13.60,14.70,2.58,6.96
6.18,13.60,13.60,1.56,6.64
nan,nan,nan,nan,nan
6.20,13.60,16.30,1.92,6.41
6.22,13.60,14.70,0.66,6.32
6.23,13.60,12.50,0.96,6.22
6.25,13.60,10.40,1.80,6.13
6.26,13.60,12.00,0.96,6.05
6.28,13.60,13.60,0.06,6.17
nan,nan,nan,nan,nan
6.30,13.60,14.70,1.92,6.09
6.32,13.60,12.50,2.40,5.92
6.33,13.60,14.70,0.24,6.05
nan,nan,nan,nan,nan
6.35,13.60,12.00,0.06,6.17
6.36,13.60,12.00,1.92,6.09
6.38,13.60,10.90,0.54,6.11
6.40,13.60,13.10,0.84,6.13
nan,nan,nan,nan,nan
6.42,13.60,13.10,0.06,6.26
6.43,13.60,13.10,2.76,6.17
6.45,13.60,13.60,1.68,6.09
6.46,13.60,13.10,0.00,6.19
6.48,13.60,15.20,0.00,6.30
nan,nan,nan,nan,nan
6.50,13.60,13.60,1.80,6.22
6.52,13.60,15.80,1.86,6.05
6.53,13.60,13.60,0.06,6.15
6.55,13.60,14.70,0.06,6.26
nan,nan,nan,nan,nan
6.56,13.60,14.70,1.38,6.28
6.58,13.60,15.20,1.50,6.17
6.60,13.60,12.50,0.06,6.30
nan,nan,nan,nan,nan
6.62,13.60,12.00,0.78,6.39
6.63,13.60,15.20,1.86,6.30
6.65,13.60,13.60,0.78,6.30
6.66,13.60,11.40,0.06,6.41
6.68,13.60,14.70,1.02,6.39
nan,nan,nan,nan,nan
6.70,13.60,10.90,0.90,6.39
6.72,13.60,13.60,0.96,6.39
6.73,13.60,14.70,0.96,6.39
nan,nan,nan,nan,nan
6.75,13.60,14.20,0.84,6.39
6.76,13.60,14.70,0.12,6.49
6.78,13.60,14.20,1.08,6.47
nan,nan,nan,nan,nan
6.80,13.60,12.50,1.62,6.39
6.82,13.60,13.10,0.72,6.39
6.83,13.60,11.40,0.00,6.47
6.85,13.60,10.40,0.30,6.55
6.86,13.60,15.20,2.64,6.45
6.88,13.60,13.10,0.90,6.45
nan,nan,nan,nan,nan
6.90,13.60,14.20,1.74,6.43
6.92,13.60,12.50,0.06,6.53
6.93,13.60,12.50,2.04,6.51
nan,nan,nan,nan,nan
6.95,13.60,14.70,0.96,6.51
6.96,13.60,13.10,0.00,6.60
6.98,13.60,15.80,0.96,6.58
nan,nan,nan,nan,nan
7.00,13.60,13.10,0.96,6.55
7.02,13.60,12.00,0.96,6.53
7.03,13.60,13.60,0.06,6.72
7.05,13.60,12.50,1.80,6.70
7.06,13.60,13.60,1.92,6.58
7.08,13.60,14.70,0.96,6.55
nan,nan,nan,nan,nan
7.10,13.60,14.20,0.00,6.83
7.12,13.60,15.20,1.74,6.79
7.13,13.60,12.50,1.98,6.66
nan,nan,nan,nan,nan
7.15,13.60,14.70,0.90,6.64
7.16,13.60,16.90,0.00,6.81
7.18,13.60,15.80,0.90,6.87
7.20,13.60,12.50,2.34,6.72
nan,nan,nan,nan,nan
7.22,13.60,13.10,1.56,6.62
7.23,13.60,14.70,0.24,6.79
7.25,13.60,15.80,0.12,6.85
7.26,13.60,15.20,1.08,6.83
7.28,13.60,12.00,1.92,6.79
nan,nan,nan,nan,nan
7.30,13.60,13.10,0.12,6.83
7.32,13.60,13.10,0.06,6.92
7.33,13.60,13.10,1.44,6.87
7.35,13.60,14.20,1.86,6.83
nan,nan,nan,nan,nan
7.36,13.60,13.60,1.02,6.81
7.38,13.60,14.20,0.18,6.87
7.40,13.60,13.60,0.96,6.92
nan,nan,nan,nan,nan
7.42,13.60,14.70,1.56,6.87
7.43,13.60,13.10,0.12,6.94
7.45,13.60,13.10,0.54,6.98
7.46,13.60,12.50,1.02,6.94
7.48,13.60,13.10,2.22,6.81
nan,nan,nan,nan,nan
7.50,13.60,10.90,0.00,6.85
7.51,13.60,14.70,0.00,7.02
7.53,13.60,14.70,0.96,7.06
7.55,13.60,15.80,2.82,6.92
nan,nan,nan,nan,nan
7.56,13.60,14.70,1.68,6.79
7.58,13.60,12.00,0.84,6.96
7.60,13.60,12.00,0.00,7.11
nan,nan,nan,nan,nan
7.61,13.60,12.50,2.82,6.96
7.63,13.60,10.40,1.44,6.81
7.65,13.60,10.90,0.90,6.96
7.66,13.60,16.30,0.18,7.13
7.68,13.60,14.70,1.92,7.06
nan,nan,nan,nan,nan
7.70,13.60,16.30,2.28,6.92
7.71,13.60,14.70,0.84,6.87
7.73,13.60,15.20,0.06,6.94
7.75,13.60,16.30,0.06,7.09
nan,nan,nan,nan,nan
7.76,13.60,12.00,1.86,7.02
7.78,13.60,12.50,0.96,6.98
7.80,13.60,14.70,0.06,7.11
nan,nan,nan,nan,nan
7.81,13.60,15.20,0.24,7.15
7.83,13.60,13.10,0.96,7.11
7.85,13.60,12.00,2.40,6.94
7.86,13.60,13.60,0.00,7.00
7.88,13.60,13.10,0.90,7.06
nan,nan,nan,nan,nan
7.90,13.60,10.40,0.90,7.09
7.91,13.60,14.20,1.50,7.04
7.93,13.60,12.50,0.30,7.09
7.95,13.60,11.40,0.66,7.13
nan,nan,nan,nan,nan
7.96,13.60,11.40,1.62,7.09
7.98,13.60,12.50,0.78,7.13
8.00,13.60,15.20,0.90,7.15
nan,nan,nan,nan,nan
8.01,13.60,12.50,1.50,7.11
8.03,13.60,14.20,0.06,7.15
8.05,13.60,14.20,0.72,7.17
8.06,13.60,15.20,1.44,7.13
8.08,13.60,10.40,0.60,7.17
nan,nan,nan,nan,nan
8.10,13.60,13.10,0.96,7.19
8.11,13.60,11.40,1.44,7.13
8.13,13.60,15.80,0.42,7.17
8.15,13.60,14.20,0.84,7.21
nan,nan,nan,nan,nan
8.16,13.60,12.00,1.74,7.17
8.18,13.60,12.00,0.06,7.19
8.20,13.60,14.20,0.96,7.21
nan,nan,nan,nan,nan
8.21,13.60,14.20,1.32,7.15
8.23,13.60,12.00,0.24,7.19
8.25,13.60,13.60,0.96,7.15
8.26,13.60,14.70,0.48,7.17
8.28,13.60,12.00,0.72,7.21
nan,nan,nan,nan,nan
8.30,13.60,15.20,1.80,7.13
8.31,13.60,12.50,0.90,7.17
8.33,13.60,13.10,0.96,7.21
8.35,13.60,13.60,0.96,7.15
nan,nan,nan,nan,nan
8.36,13.60,11.40,0.12,7.19
8.38,13.60,11.40,0.84,7.23
8.40,13.60,13.60,1.80,7.15
nan,nan,nan,nan,nan
8.41,13.60,13.10,0.96,7.19
8.43,13.60,11.40,1.32,7.13
8.45,13.60,12.00,0.78,7.17
8.46,13.60,15.20,0.90,7.21
8.48,13.60,13.60,0.78,7.25
nan,nan,nan,nan,nan
8.50,13.60,14.70,1.80,7.17
8.51,13.60,10.40,1.02,7.11
8.53,13.60,13.60,0.12,7.25
8.55,13.60,13.60,0.90,7.28
nan,nan,nan,nan,nan
8.56,13.60,15.20,1.86,7.13
8.58,13.60,13.60,0.06,7.17
8.60,13.60,12.50,0.06,7.28
nan,nan,nan,nan,nan
8.61,13.60,13.10,1.80,7.21
8.63,13.60,15.80,1.44,7.15
8.65,13.60,12.00,0.30,7.19
8.66,13.60,14.20,0.90,7.23
8.68,13.60,14.20,0.90,7.25
nan,nan,nan,nan,nan
8.70,13.60,13.10,1.80,7.17
8.71,13.60,11.40,0.00,7.21
8.73,13.60,10.90,0.06,7.34
8.74,13.60,13.60,1.92,7.28
nan,nan,nan,nan,nan
8.76,13.60,13.60,0.96,7.21
8.78,13.60,9.80,0.36,7.25
8.80,13.60,13.60,1.26,7.25
nan,nan,nan,nan,nan
8.81,13.60,15.20,0.84,7.30
8.83,13.60,13.10,0.90,7.32
8.84,13.60,14.20,1.56,7.25
8.86,13.60,13.60,0.60,7.30
8.88,13.60,15.80,0.90,7.32
nan,nan,nan,nan,nan
8.90,13.60,14.20,1.74,7.23
8.91,13.60,14.70,0.90,7.25
8.93,13.60,15.20,0.78,7.30
8.94,13.60,12.00,1.20,7.23
nan,nan,nan,nan,nan
8.96,13.60,14.70,0.84,7.28
8.98,13.60,12.50,1.98,7.19
9.00,13.60,14.70,0.48,7.32
9.00,20.40,12.00,0.00,13.34
9.02,20.40,21.80,0.06,12.79
9.04,20.40,23.40,0.06,12.11
nan,nan,nan,nan,nan
9.05,20.40,19.00,0.24,11.18
9.07,20.40,19.00,0.06,10.33
9.08,20.40,19.60,0.12,9.57
9.10,20.40,20.70,0.06,8.97
nan,nan,nan,nan,nan
9.12,20.40,21.80,2.82,8.04
9.14,20.40,21.80,0.00,7.55
9.15,20.40,21.80,0.00,7.17
9.17,20.40,19.60,3.54,6.72
9.18,20.40,22.80,1.32,6.49
nan,nan,nan,nan,nan
9.20,20.40,23.40,0.06,6.49
9.22,20.40,19.60,2.82,6.19
9.24,20.40,20.10,1.56,6.00
9.25,20.40,22.30,0.06,6.13
nan,nan,nan,nan,nan
9.27,20.40,20.10,0.06,6.24
9.28,20.40,21.20,3.36,6.05
9.30,20.40,21.20,1.50,5.98
nan,nan,nan,nan,nan
9.32,20.40,19.60,0.72,6.11
9.34,20.40,21.20,1.08,6.13
9.35,20.40,20.10,1.86,6.07
9.37,20.40,21.80,0.84,6.07
9.38,20.40,20.10,0.96,6.09
nan,nan,nan,nan,nan
9.40,20.40,22.30,0.96,6.11
9.42,20.40,20.70,0.90,6.13
9.44,20.40,20.70,1.86,6.05
nan,nan,nan,nan,nan
9.45,20.40,19.60,0.06,6.17
9.47,20.40,19.60,1.86,6.09
9.48,20.40,22.30,0.90,6.11
9.50,20.40,20.70,0.18,6.24
nan,nan,nan,nan,nan
9.52,20.40,21.80,1.92,6.15
9.54,20.40,20.70,1.86,6.07
9.55,20.40,21.20,0.96,6.09
9.57,20.40,17.40,0.00,6.30
9.58,20.40,20.70,0.96,6.41
nan,nan,nan,nan,nan
9.60,20.40,20.70,3.72,6.22
9.62,20.40,19.00,0.00,6.24
9.64,20.40,20.10,0.12,6.53
nan,nan,nan,nan,nan
9.65,20.40,20.10,0.06,6.62
9.67,20.40,19.60,3.90,6.41
9.68,20.40,21.80,2.82,6.22
