# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
nan,nan,nan,nan,nan,nan
0.00,100.00,2.20,nan,7.44,3.67
0.01,100.00,12.50,nan,0.96,3.73
0.03,100.00,28.80,nan,0.36,4.48
0.04,100.00,44.00,nan,0.48,4.79
0.06,100.00,58.10,nan,0.06,4.60
0.07,100.00,71.10,nan,3.90,4.33
0.08,100.00,84.70,nan,2.94,4.07
0.10,100.00,100.40,nan,2.64,4.01
0.11,100.00,101.00,nan,2.94,3.99
0.13,100.00,100.40,nan,5.58,3.84
0.14,100.00,99.30,nan,5.70,3.61
0.15,100.00,99.30,nan,4.80,3.54
0.17,100.00,101.50,nan,5.76,3.42
0.18,100.00,99.30,nan,5.94,3.31
0.20,100.00,102.10,nan,4.86,3.29
0.21,100.00,101.50,nan,6.96,3.18
0.23,100.00,98.80,nan,7.56,3.10
0.24,100.00,101.00,nan,6.78,3.05
0.25,100.00,99.30,nan,9.48,2.97
nan,nan,nan,nan,nan,nan
0.27,100.00,98.80,nan,6.72,2.89
0.28,100.00,99.30,nan,6.54,2.91
0.29,100.00,99.90,nan,8.34,2.93
0.31,100.00,100.40,nan,7.20,2.89
0.32,100.00,98.30,nan,8.82,2.82
0.34,100.00,98.30,nan,8.82,2.74
0.35,100.00,98.80,nan,6.36,2.86
0.37,100.00,99.30,nan,7.44,2.97
0.38,100.00,98.30,nan,8.16,2.95
0.39,100.00,101.00,nan,9.66,2.86
0.41,100.00,99.90,nan,6.60,2.97
0.42,100.00,101.50,nan,7.38,2.99
0.44,100.00,98.80,nan,7.68,3.01
0.45,100.00,99.30,nan,7.92,2.97
0.46,100.00,97.20,nan,8.64,2.89
0.48,100.00,101.50,nan,6.72,3.01
0.49,100.00,98.30,nan,7.68,3.01
0.50,100.00,98.80,nan,7.32,3.12
0.52,100.00,101.50,nan,9.78,3.12
0.53,100.00,101.50,nan,7.56,3.18
0.55,100.00,101.00,nan,7.74,3.18
nan,nan,nan,nan,nan,nan
0.56,100.00,101.00,nan,7.62,3.18
0.57,100.00,99.30,nan,7.38,3.18
0.59,100.00,99.90,nan,7.62,3.18
0.60,100.00,99.30,nan,6.78,3.29
0.62,100.00,101.00,nan,8.64,3.33
0.63,100.00,104.20,nan,7.74,3.31
0.64,100.00,104.20,nan,7.68,3.31
0.66,100.00,101.00,nan,7.68,3.29
0.67,100.00,98.80,nan,6.72,3.39
0.69,100.00,102.60,nan,9.48,3.37
0.70,100.00,99.30,nan,8.70,3.39
0.71,100.00,99.90,nan,8.64,3.39
0.73,100.00,99.30,nan,7.80,3.37
0.74,100.00,99.30,nan,6.78,3.46
0.76,100.00,100.40,nan,8.46,3.50
0.77,100.00,97.70,nan,10.02,3.37
0.78,100.00,101.50,nan,8.58,3.37
0.80,100.00,100.40,nan,7.68,3.46
0.81,100.00,100.40,nan,7.80,3.59
0.83,100.00,98.80,nan,8.82,3.56
nan,nan,nan,nan,nan,nan
0.84,100.00,99.30,nan,8.76,3.52
0.85,100.00,101.50,nan,8.34,3.50
0.87,100.00,102.10,nan,7.92,3.59
0.88,100.00,97.70,nan,7.20,3.69
0.90,100.00,101.00,nan,8.04,3.67
0.91,100.00,102.60,nan,10.62,3.54
0.92,100.00,102.60,nan,7.38,3.63
0.94,100.00,101.00,nan,8.64,3.69
0.95,100.00,103.10,nan,8.52,3.69
0.97,100.00,100.40,nan,8.82,3.75
0.98,100.00,99.30,nan,9.36,3.63
0.99,100.00,98.30,nan,8.22,3.71
1.01,100.00,99.30,nan,8.70,3.78
1.02,100.00,98.30,nan,7.92,3.78
1.04,100.00,100.40,nan,8.64,3.73
1.05,100.00,101.50,nan,7.86,3.71
1.06,100.00,100.40,nan,7.38,3.78
1.08,100.00,98.80,nan,6.96,3.82
1.09,100.00,100.40,nan,7.56,3.88
1.11,100.00,102.10,nan,7.74,3.88
1.12,100.00,97.20,nan,9.42,3.84
nan,nan,nan,nan,nan,nan
1.13,100.00,100.40,nan,8.46,3.80
1.15,100.00,100.40,nan,7.68,3.86
1.16,100.00,101.50,nan,7.56,3.90
1.18,100.00,99.90,nan,6.78,4.01
1.19,100.00,99.90,nan,9.84,3.95
1.20,100.00,99.90,nan,7.74,3.90
nan,nan,nan,nan,nan,nan
1.23,100.00,99.90,nan,6.72,4.01
1.25,100.00,98.80,nan,6.84,4.16
1.26,100.00,99.90,nan,9.00,4.03
1.27,100.00,100.40,nan,10.38,3.88
1.29,100.00,99.30,nan,9.24,3.75
1.30,100.00,99.90,nan,6.84,3.90
1.32,100.00,98.80,nan,7.80,4.05
nan,nan,nan,nan,nan,nan
1.34,100.00,101.00,nan,9.42,4.05
1.35,100.00,100.40,nan,9.12,3.90
1.37,100.00,99.90,nan,8.04,3.95
1.38,100.00,98.80,nan,7.62,4.01
1.40,100.00,99.90,nan,7.14,4.14
