# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
178.14,27.20,25.60,1.02,5.07
nan,nan,nan,nan,nan
178.16,27.20,27.20,1.92,5.05
178.17,27.20,26.60,1.92,5.03
nan,nan,nan,nan,nan
178.18,27.20,28.30,1.92,4.99
nan,nan,nan,nan,nan
178.19,27.20,27.20,1.86,4.96
178.20,27.20,26.60,1.98,4.92
nan,nan,nan,nan,nan
178.21,27.20,27.70,0.96,4.99
178.22,27.20,25.60,1.02,5.05
nan,nan,nan,nan,nan
178.23,27.20,28.80,1.98,5.03
nan,nan,nan,nan,nan
178.24,27.20,27.20,1.92,5.01
178.25,27.20,26.60,1.26,5.05
nan,nan,nan,nan,nan
178.26,27.20,25.60,1.98,5.03
178.27,27.20,29.30,1.86,4.99
nan,nan,nan,nan,nan
178.28,27.20,25.60,1.74,4.96
178.29,27.20,25.60,1.92,4.94
nan,nan,nan,nan,nan
178.30,27.20,26.60,1.08,5.01
nan,nan,nan,nan,nan
178.31,27.20,27.20,1.92,4.99
178.32,27.20,27.70,2.16,4.94
nan,nan,nan,nan,nan
178.33,27.20,27.20,1.98,4.92
178.35,27.20,23.90,1.08,4.99
nan,nan,nan,nan,nan
178.35,27.20,26.10,1.02,5.05
178.37,27.20,28.30,1.98,5.01
nan,nan,nan,nan,nan
178.38,27.20,28.80,1.02,5.07
nan,nan,nan,nan,nan
178.39,27.20,25.60,1.86,5.05
178.40,27.20,26.10,1.98,5.01
nan,nan,nan,nan,nan
178.41,27.20,26.10,1.92,4.99
178.42,27.20,27.70,2.46,4.94
nan,nan,nan,nan,nan
178.43,27.20,27.20,2.10,4.92
178.44,27.20,29.90,0.06,5.07
nan,nan,nan,nan,nan
178.45,27.20,26.60,1.98,5.07
nan,nan,nan,nan,nan
178.46,27.20,28.30,1.98,5.03
178.47,27.20,27.20,1.92,4.99
nan,nan,nan,nan,nan
178.48,27.20,26.60,1.98,4.96
178.49,27.20,29.90,2.88,4.92
nan,nan,nan,nan,nan
178.50,27.20,29.30,1.86,4.99
178.51,27.20,28.30,2.58,4.94
nan,nan,nan,nan,nan
178.52,27.20,27.70,0.96,5.03
nan,nan,nan,nan,nan
178.53,27.20,25.60,1.50,5.09
178.54,27.20,27.20,1.98,5.07
nan,nan,nan,nan,nan
178.56,27.20,28.30,2.10,5.03
178.57,27.20,27.20,1.86,4.99
nan,nan,nan,nan,nan
178.58,27.20,28.80,1.98,4.96
178.59,27.20,26.10,0.96,5.03
nan,nan,nan,nan,nan
178.60,27.20,25.60,2.28,5.01
nan,nan,nan,nan,nan
178.61,27.20,25.60,2.88,4.96
178.62,27.20,27.20,2.10,4.92
nan,nan,nan,nan,nan
178.63,27.20,25.60,1.02,5.01
nan,nan,nan,nan,nan
178.64,27.20,26.60,1.20,5.07
178.65,27.20,27.70,1.92,5.05
nan,nan,nan,nan,nan
178.66,27.20,26.10,1.74,5.01
178.67,27.20,24.50,2.52,4.96
nan,nan,nan,nan,nan
178.68,27.20,26.10,0.96,5.03
178.69,27.20,26.60,1.26,5.09
nan,nan,nan,nan,nan
178.70,27.20,29.90,2.04,5.05
178.71,27.20,28.80,2.04,5.03
nan,nan,nan,nan,nan
178.72,27.20,25.60,3.00,4.90
nan,nan,nan,nan,nan
178.73,27.20,27.70,1.02,4.96
178.74,27.20,27.20,0.96,5.03
nan,nan,nan,nan,nan
178.76,27.20,28.30,1.02,5.09
178.77,27.20,26.60,1.98,5.07
nan,nan,nan,nan,nan
178.78,27.20,26.10,2.04,5.05
nan,nan,nan,nan,nan
178.79,27.20,27.70,1.98,5.01
178.80,27.20,26.10,2.46,4.96
nan,nan,nan,nan,nan
178.81,27.20,28.80,1.62,4.94
178.82,27.20,26.10,1.02,5.01
nan,nan,nan,nan,nan
178.83,27.20,27.70,1.02,5.07
178.84,27.20,29.30,2.04,5.03
nan,nan,nan,nan,nan
178.85,27.20,27.20,2.94,4.92
nan,nan,nan,nan,nan
178.86,27.20,29.90,2.04,4.88
178.87,27.20,27.20,0.96,4.96
nan,nan,nan,nan,nan
178.88,27.20,28.30,1.14,5.03
178.89,27.20,28.80,1.98,4.99
nan,nan,nan,nan,nan
178.90,27.20,26.10,2.28,4.94
178.91,27.20,27.20,1.92,4.92
nan,nan,nan,nan,nan
178.92,27.20,32.10,0.90,5.01
nan,nan,nan,nan,nan
178.93,27.20,26.10,1.08,5.07
178.94,27.20,27.70,1.98,5.03
nan,nan,nan,nan,nan
178.95,27.20,27.20,1.92,4.99
178.97,27.20,28.80,1.08,5.05
nan,nan,nan,nan,nan
178.98,27.20,28.30,2.04,5.01
178.99,27.20,26.60,2.16,4.90
nan,nan,nan,nan,nan
179.00,27.20,24.50,1.44,4.96
nan,nan,nan,nan,nan
179.01,27.20,28.30,1.50,4.94
179.02,27.20,28.80,0.96,5.01
nan,nan,nan,nan,nan
179.03,27.20,26.60,2.76,4.96
179.04,27.20,28.80,2.10,4.92
nan,nan,nan,nan,nan
179.05,27.20,26.60,0.96,5.01
179.06,27.20,26.10,1.14,5.07
nan,nan,nan,nan,nan
179.07,27.20,26.60,2.04,5.05
nan,nan,nan,nan,nan
179.08,27.20,25.60,1.98,5.01
179.09,27.20,28.30,2.52,4.96
nan,nan,nan,nan,nan
179.10,27.20,28.30,1.56,4.94
179.11,27.20,26.10,0.96,5.01
nan,nan,nan,nan,nan
179.12,27.20,27.70,2.82,4.96
179.13,27.20,25.60,2.76,4.94
nan,nan,nan,nan,nan
179.14,27.20,28.30,0.84,5.03
nan,nan,nan,nan,nan
179.15,27.20,28.80,1.14,5.07
179.17,27.20,28.30,1.98,5.05
nan,nan,nan,nan,nan
179.18,27.20,29.30,1.98,5.01
179.19,27.20,27.70,1.92,4.99
nan,nan,nan,nan,nan
179.20,27.20,27.70,1.92,4.96
nan,nan,nan,nan,nan
179.21,27.20,27.20,1.08,5.03
179.22,27.20,27.20,2.82,4.99
nan,nan,nan,nan,nan
179.23,27.20,27.70,1.92,4.94
179.24,27.20,27.70,0.96,5.01
nan,nan,nan,nan,nan
179.25,27.20,27.70,1.98,4.99
179.26,27.20,27.20,1.14,5.05
nan,nan,nan,nan,nan
179.27,27.20,25.00,1.98,5.03
nan,nan,nan,nan,nan
179.28,27.20,24.50,2.52,4.99
179.29,27.20,27.20,1.98,4.94
nan,nan,nan,nan,nan
179.30,27.20,26.60,0.78,5.03
179.31,27.20,27.20,1.02,5.07
nan,nan,nan,nan,nan
179.32,27.20,26.10,1.98,5.05
nan,nan,nan,nan,nan
179.33,27.20,27.20,1.98,5.03
179.34,27.20,27.20,2.94,4.99
nan,nan,nan,nan,nan
179.35,27.20,26.10,1.02,5.05
179.37,27.20,28.80,2.04,5.01
nan,nan,nan,nan,nan
179.38,27.20,25.60,1.92,4.99
179.39,27.20,27.70,1.02,5.05
nan,nan,nan,nan,nan
179.40,27.20,29.30,1.86,5.03
nan,nan,nan,nan,nan
179.41,27.20,28.80,1.80,4.99
179.42,27.20,28.30,1.86,4.96
nan,nan,nan,nan,nan
179.43,27.20,24.50,2.34,4.92
179.44,27.20,26.60,1.86,4.99
nan,nan,nan,nan,nan
179.45,27.20,27.70,1.02,5.05
179.46,27.20,27.70,1.92,5.01
nan,nan,nan,nan,nan
179.47,27.20,30.40,1.98,5.01
nan,nan,nan,nan,nan
179.48,27.20,26.10,2.64,4.96
179.49,27.20,26.60,1.02,5.03
nan,nan,nan,nan,nan
179.50,27.20,26.10,1.92,5.01
179.51,27.20,27.70,2.88,4.96
nan,nan,nan,nan,nan
179.52,27.20,24.50,0.90,5.05
179.53,27.20,26.60,1.98,5.01
nan,nan,nan,nan,nan
179.54,27.20,28.30,2.16,4.96
nan,nan,nan,nan,nan
179.55,27.20,27.20,0.96,5.05
179.57,27.20,27.20,1.08,5.09
nan,nan,nan,nan,nan
179.58,27.20,29.30,1.92,5.07
179.59,27.20,27.20,1.98,5.03
nan,nan,nan,nan,nan
179.60,27.20,27.70,2.46,4.92
nan,nan,nan,nan,nan
179.61,27.20,27.70,1.02,4.99
179.62,27.20,27.20,1.20,5.05
nan,nan,nan,nan,nan
179.63,27.20,23.40,1.98,5.01
179.64,27.20,27.20,2.46,4.96
nan,nan,nan,nan,nan
179.65,27.20,28.30,1.50,4.94
179.66,27.20,25.60,0.96,5.01
nan,nan,nan,nan,nan
179.67,27.20,27.70,2.88,4.96
nan,nan,nan,nan,nan
179.68,27.20,28.80,1.98,4.96
179.69,27.20,30.40,2.40,4.92
nan,nan,nan,nan,nan
179.70,27.20,27.70,1.50,4.99
179.71,27.20,26.10,0.90,5.05
nan,nan,nan,nan,nan
179.72,27.20,26.10,1.98,5.01
179.73,27.20,23.90,1.08,5.09
nan,nan,nan,nan,nan
179.74,27.20,27.70,1.86,5.07
nan,nan,nan,nan,nan
179.75,27.20,26.60,1.92,5.03
179.76,27.20,27.70,1.86,4.99
nan,nan,nan,nan,nan
179.78,27.20,27.20,1.86,4.96
179.79,27.20,29.30,2.64,4.92
nan,nan,nan,nan,nan
179.80,27.20,27.20,0.96,4.99
179.81,27.20,25.60,1.98,4.99
nan,nan,nan,nan,nan
179.82,27.20,29.90,1.92,5.03
nan,nan,nan,nan,nan
179.83,27.20,26.60,1.98,5.01
179.84,27.20,25.60,1.02,5.07
nan,nan,nan,nan,nan
179.85,27.20,28.80,1.98,5.03
179.86,27.20,29.30,1.92,4.99
nan,nan,nan,nan,nan
179.87,27.20,26.10,1.98,4.96
nan,nan,nan,nan,nan
179.88,27.20,28.30,1.98,4.94
179.89,27.20,26.10,1.14,5.01
nan,nan,nan,nan,nan
179.90,27.20,26.60,1.98,4.99
179.91,27.20,26.10,2.64,4.94
nan,nan,nan,nan,nan
179.92,27.20,27.70,1.92,4.90
nan,nan,nan,nan,nan
179.93,27.20,25.00,0.72,5.01
179.94,27.20,29.90,1.02,5.07
nan,nan,nan,nan,nan
179.95,27.20,28.30,1.86,5.03
179.96,27.20,27.70,2.94,4.99
nan,nan,nan,nan,nan
179.97,27.20,28.30,1.02,5.05
179.99,27.20,24.50,1.98,5.01
nan,nan,nan,nan,nan
179.99,27.20,25.60,1.86,4.99
180.01,34.00,27.20,2.22,4.94
nan,nan,nan,nan,nan
180.02,34.00,35.30,0.96,5.03
nan,nan,nan,nan,nan
180.03,34.00,33.10,2.10,4.99
180.04,34.00,32.60,1.02,5.05
nan,nan,nan,nan,nan
180.05,34.00,33.70,1.98,5.05
nan,nan,nan,nan,nan
180.06,34.00,35.30,2.40,5.01
180.07,34.00,29.30,2.88,4.96
nan,nan,nan,nan,nan
180.08,34.00,32.60,1.98,4.94
nan,nan,nan,nan,nan
180.09,34.00,36.40,1.14,5.03
180.11,34.00,32.60,2.04,4.99
nan,nan,nan,nan,nan
180.12,34.00,34.20,3.48,4.86
180.13,34.00,33.10,1.92,4.82
nan,nan,nan,nan,nan
180.14,34.00,33.70,0.84,4.92
nan,nan,nan,nan,nan
180.15,34.00,32.60,1.98,4.99
180.16,34.00,33.70,2.88,4.94
nan,nan,nan,nan,nan
180.17,34.00,36.90,1.92,4.94
nan,nan,nan,nan,nan
180.18,34.00,32.60,2.94,4.90
180.19,34.00,33.10,1.14,4.99
nan,nan,nan,nan,nan
180.20,34.00,34.80,2.88,4.94
nan,nan,nan,nan,nan
180.21,34.00,32.60,2.94,4.84
180.22,34.00,36.40,1.20,4.90
nan,nan,nan,nan,nan
180.23,34.00,36.40,0.96,4.99
180.25,34.00,32.10,2.88,4.94
nan,nan,nan,nan,nan
180.26,34.00,34.20,1.92,4.94
nan,nan,nan,nan,nan
180.27,34.00,33.10,2.88,4.90
180.28,34.00,34.20,2.94,4.88
nan,nan,nan,nan,nan
180.29,34.00,31.50,2.04,4.94
nan,nan,nan,nan,nan
180.30,34.00,33.70,1.98,4.90
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
180.33,34.00,32.10,0.90,5.01
nan,nan,nan,nan,nan
180.34,34.00,31.50,1.86,4.99
180.35,34.00,33.10,2.10,4.96
nan,nan,nan,nan,nan
180.36,34.00,37.50,2.94,4.94
nan,nan,nan,nan,nan
180.37,34.00,34.80,2.88,4.92
180.39,34.00,34.80,2.04,4.88
nan,nan,nan,nan,nan
180.40,34.00,32.60,2.10,4.86
nan,nan,nan,nan,nan
180.41,34.00,35.30,1.92,4.94
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
180.44,34.00,33.70,2.70,4.92
180.45,34.00,36.90,1.86,4.99
nan,nan,nan,nan,nan
180.46,34.00,36.40,1.98,4.99
nan,nan,nan,nan,nan
180.47,34.00,34.80,2.94,4.94
180.48,34.00,34.20,2.28,4.90
nan,nan,nan,nan,nan
180.49,34.00,36.90,2.22,4.88
nan,nan,nan,nan,nan
180.50,34.00,31.50,1.86,4.96
180.51,34.00,29.90,1.14,5.03
nan,nan,nan,nan,nan
180.52,34.00,35.30,2.76,4.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
180.55,34.00,35.30,1.92,4.99
nan,nan,nan,nan,nan
180.56,34.00,36.40,3.00,4.96
nan,nan,nan,nan,nan
180.57,34.00,32.10,2.04,4.92
180.59,34.00,34.20,1.02,5.01
nan,nan,nan,nan,nan
180.60,34.00,35.90,1.92,4.99
180.61,34.00,31.00,2.88,4.94
nan,nan,nan,nan,nan
180.62,34.00,32.60,2.76,4.92
nan,nan,nan,nan,nan
180.63,34.00,35.30,2.46,4.90
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
180.66,34.00,35.90,1.08,4.99
nan,nan,nan,nan,nan
180.67,34.00,33.10,1.92,5.07
180.68,34.00,30.40,3.84,4.92
nan,nan,nan,nan,nan
180.69,34.00,34.20,2.70,4.90
nan,nan,nan,nan,nan
180.70,34.00,33.70,2.34,4.86
180.71,34.00,34.80,1.02,4.96
nan,nan,nan,nan,nan
180.72,34.00,36.40,2.94,4.92
180.73,34.00,32.10,3.00,4.90
nan,nan,nan,nan,nan
180.74,34.00,33.10,1.92,4.96
nan,nan,nan,nan,nan
180.75,34.00,35.30,2.22,4.92
180.76,34.00,33.70,2.04,4.92
nan,nan,nan,nan,nan
180.78,34.00,33.70,1.86,4.99
180.79,34.00,36.40,2.76,4.96
nan,nan,nan,nan,nan
180.80,34.00,32.60,1.98,4.92
nan,nan,nan,nan,nan
180.81,34.00,31.50,0.96,5.01
180.82,34.00,32.10,3.36,4.99
nan,nan,nan,nan,nan
180.83,34.00,32.60,3.00,4.94
180.84,34.00,35.30,2.22,4.90
nan,nan,nan,nan,nan
180.85,34.00,32.10,1.98,4.96
nan,nan,nan,nan,nan
180.86,34.00,36.40,1.98,4.96
180.87,34.00,32.60,2.40,4.92
nan,nan,nan,nan,nan
180.88,34.00,34.20,1.92,4.99
nan,nan,nan,nan,nan
180.89,34.00,35.30,2.58,4.96
180.90,34.00,34.20,2.76,4.94
nan,nan,nan,nan,nan
180.91,34.00,34.80,1.98,4.92
180.93,34.00,33.70,1.98,4.99
nan,nan,nan,nan,nan
180.94,34.00,33.70,1.56,5.05
180.95,34.00,35.30,2.94,5.01
nan,nan,nan,nan,nan
180.96,34.00,34.80,2.94,4.90
nan,nan,nan,nan,nan
180.97,34.00,35.30,1.14,4.96
180.98,34.00,32.60,1.98,5.03
nan,nan,nan,nan,nan
180.99,34.00,35.30,2.88,4.99
nan,nan,nan,nan,nan
181.00,34.00,31.00,2.10,4.96
181.01,34.00,34.80,1.08,5.05
nan,nan,nan,nan,nan
181.02,34.00,32.60,2.82,5.01
181.03,34.00,34.80,2.82,4.99
nan,nan,nan,nan,nan
181.04,34.00,31.50,2.70,4.94
nan,nan,nan,nan,nan
181.05,34.00,33.70,1.98,5.01
181.07,34.00,32.10,2.94,4.99
nan,nan,nan,nan,nan
181.08,34.00,32.10,2.22,4.96
181.09,34.00,32.60,1.92,5.03
nan,nan,nan,nan,nan
181.10,34.00,34.20,0.96,5.09
nan,nan,nan,nan,nan
181.11,34.00,34.20,3.84,4.96
181.12,34.00,36.40,2.76,4.94
nan,nan,nan,nan,nan
181.13,34.00,32.60,2.16,4.90
181.14,34.00,35.90,1.92,4.96
nan,nan,nan,nan,nan
181.15,34.00,34.20,1.98,5.03
nan,nan,nan,nan,nan
181.16,34.00,33.70,3.30,4.92
181.17,34.00,34.80,1.92,4.99
nan,nan,nan,nan,nan
181.18,34.00,34.20,1.32,5.05
nan,nan,nan,nan,nan
181.19,34.00,33.70,2.94,5.01
181.20,34.00,36.40,3.36,4.90
nan,nan,nan,nan,nan
181.21,34.00,33.70,2.10,4.88
181.23,34.00,35.30,1.86,4.94
nan,nan,nan,nan,nan
181.24,34.00,33.10,1.98,5.01
nan,nan,nan,nan,nan
181.25,34.00,33.10,2.88,4.96
181.26,34.00,33.70,1.98,4.96
nan,nan,nan,nan,nan
181.27,34.00,32.60,2.16,4.92
181.28,34.00,32.60,2.40,4.90
nan,nan,nan,nan,nan
181.29,34.00,33.10,1.92,4.96
nan,nan,nan,nan,nan
181.30,34.00,34.80,2.46,4.92
181.31,34.00,31.00,2.58,4.92
nan,nan,nan,nan,nan
181.32,34.00,32.60,1.74,4.99
nan,nan,nan,nan,nan
181.33,34.00,33.10,2.82,4.94
181.34,34.00,35.90,2.64,4.92
nan,nan,nan,nan,nan
181.35,34.00,33.10,1.92,5.01
181.37,34.00,35.30,2.70,4.96
nan,nan,nan,nan,nan
181.38,34.00,32.10,2.16,5.03
181.39,34.00,34.20,1.08,5.09
nan,nan,nan,nan,nan
181.40,34.00,33.10,2.94,5.05
nan,nan,nan,nan,nan
181.41,34.00,32.60,3.54,4.94
181.42,34.00,32.60,2.04,4.92
nan,nan,nan,nan,nan
181.43,34.00,35.30,1.62,4.99
181.44,34.00,34.80,1.92,5.05
nan,nan,nan,nan,nan
181.45,34.00,34.20,2.94,5.01
nan,nan,nan,nan,nan
181.46,34.00,36.40,2.46,4.96
181.47,34.00,34.20,1.08,5.05
nan,nan,nan,nan,nan
181.48,34.00,34.20,2.94,5.01
181.49,34.00,32.10,2.88,4.99
nan,nan,nan,nan,nan
181.50,34.00,34.20,2.64,4.94
nan,nan,nan,nan,nan
181.51,34.00,35.90,0.96,5.03
181.53,34.00,34.80,2.94,4.99
nan,nan,nan,nan,nan
181.54,34.00,35.30,2.82,4.96
181.55,34.00,34.80,2.88,4.92
nan,nan,nan,nan,nan
181.56,34.00,34.20,1.86,4.99
nan,nan,nan,nan,nan
181.57,34.00,34.20,2.04,4.99
181.58,34.00,36.40,2.82,4.94
nan,nan,nan,nan,nan
181.59,34.00,33.70,2.76,4.90
nan,nan,nan,nan,nan
181.60,34.00,35.30,1.98,4.96
181.61,34.00,34.80,2.16,4.96
nan,nan,nan,nan,nan
181.62,34.00,31.50,2.16,4.92
181.63,34.00,33.70,1.86,4.99
nan,nan,nan,nan,nan
181.64,34.00,33.10,1.92,5.05
nan,nan,nan,nan,nan
181.65,34.00,34.80,3.66,4.94
181.67,34.00,34.20,2.46,4.90
nan,nan,nan,nan,nan
181.68,34.00,33.10,1.68,4.96
nan,nan,nan,nan,nan
181.69,34.00,33.70,1.98,5.03
181.70,34.00,33.70,2.70,5.01
nan,nan,nan,nan,nan
181.71,34.00,33.10,2.82,4.96
181.72,34.00,31.50,1.08,5.05
nan,nan,nan,nan,nan
181.73,34.00,34.80,2.46,5.01
181.74,34.00,34.20,2.64,4.96
nan,nan,nan,nan,nan
181.75,34.00,35.30,2.10,4.94
nan,nan,nan,nan,nan
181.76,34.00,33.10,1.56,5.01
181.77,34.00,33.70,2.16,4.99
nan,nan,nan,nan,nan
181.78,34.00,33.70,1.80,5.05
181.79,34.00,33.10,2.16,5.01
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
181.82,34.00,35.90,1.02,5.09
181.83,34.00,35.30,1.98,5.07
nan,nan,nan,nan,nan
181.84,34.00,32.60,2.88,5.03
nan,nan,nan,nan,nan
181.85,34.00,33.70,2.88,4.99
181.86,34.00,34.80,1.92,4.96
nan,nan,nan,nan,nan
181.88,34.00,34.80,1.86,5.03
181.89,34.00,32.10,1.50,5.09
nan,nan,nan,nan,nan
181.90,34.00,34.80,2.58,5.05
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
181.93,34.00,33.70,2.28,4.96
nan,nan,nan,nan,nan
181.94,34.00,33.10,1.86,5.03
181.95,34.00,34.80,1.32,5.09
nan,nan,nan,nan,nan
181.96,34.00,34.80,2.94,5.05
nan,nan,nan,nan,nan
181.97,34.00,34.80,2.88,4.92
181.98,34.00,34.80,1.98,4.90
nan,nan,nan,nan,nan
181.99,34.00,34.80,1.92,4.96
nan,nan,nan,nan,nan
182.00,34.00,35.30,1.98,5.03
182.01,34.00,35.30,2.94,5.01
nan,nan,nan,nan,nan
182.02,34.00,36.90,2.94,4.99
182.03,34.00,33.70,2.94,4.94
nan,nan,nan,nan,nan
182.04,34.00,33.70,1.20,5.03
nan,nan,nan,nan,nan
182.05,34.00,33.70,2.70,4.99
182.06,34.00,35.30,2.94,4.88
nan,nan,nan,nan,nan
182.08,34.00,32.10,1.02,4.94
182.09,34.00,33.10,1.92,5.01
nan,nan,nan,nan,nan
182.10,34.00,35.30,2.70,4.96
182.11,34.00,29.90,2.22,4.94
nan,nan,nan,nan,nan
182.12,34.00,33.10,1.92,5.01
nan,nan,nan,nan,nan
182.13,34.00,32.10,2.82,4.99
182.14,34.00,34.20,2.88,4.96
nan,nan,nan,nan,nan
182.15,34.00,33.70,1.98,5.03
nan,nan,nan,nan,nan
182.16,34.00,35.90,2.88,4.99
182.17,34.00,34.20,1.62,5.05
nan,nan,nan,nan,nan
182.18,34.00,31.50,1.92,5.03
182.19,34.00,36.90,2.76,5.01
nan,nan,nan,nan,nan
182.20,34.00,34.80,2.46,4.96
nan,nan,nan,nan,nan
182.21,34.00,32.10,1.92,4.94
182.23,34.00,35.90,1.26,5.01
nan,nan,nan,nan,nan
182.24,34.00,33.10,1.44,5.07
182.25,34.00,31.50,2.94,5.03
nan,nan,nan,nan,nan
182.26,34.00,32.60,2.88,5.01
nan,nan,nan,nan,nan
182.27,34.00,34.80,1.98,4.96
182.28,34.00,33.10,2.22,4.94
nan,nan,nan,nan,nan
182.29,34.00,31.00,1.08,5.03
182.30,34.00,31.50,2.82,4.99
nan,nan,nan,nan,nan
182.31,34.00,36.40,2.52,4.94
182.32,34.00,34.20,2.64,4.92
nan,nan,nan,nan,nan
182.33,34.00,34.20,1.92,4.99
nan,nan,nan,nan,nan
182.34,34.00,32.10,1.98,5.05
182.35,34.00,34.20,3.12,4.94
nan,nan,nan,nan,nan
182.36,34.00,33.70,1.92,4.90
182.37,34.00,33.10,1.38,4.96
nan,nan,nan,nan,nan
182.38,34.00,32.60,1.98,5.03
nan,nan,nan,nan,nan
182.39,34.00,35.30,2.70,4.99
182.40,34.00,33.70,2.70,4.96
nan,nan,nan,nan,nan
182.42,34.00,34.80,1.02,5.05
nan,nan,nan,nan,nan
182.43,34.00,31.50,3.00,5.01
182.44,34.00,31.50,2.94,4.99
nan,nan,nan,nan,nan
182.45,34.00,33.10,2.22,4.94
182.46,34.00,34.20,2.04,4.90
nan,nan,nan,nan,nan
182.47,34.00,33.70,1.14,5.01
182.48,34.00,34.20,2.82,4.96
nan,nan,nan,nan,nan
182.49,34.00,32.10,2.76,4.92
nan,nan,nan,nan,nan
182.50,34.00,33.70,2.70,4.90
182.51,34.00,31.50,1.92,4.99
nan,nan,nan,nan,nan
182.52,34.00,33.70,2.94,4.94
182.53,34.00,32.10,2.70,4.92
nan,nan,nan,nan,nan
182.54,34.00,34.20,1.98,4.99
nan,nan,nan,nan,nan
182.55,34.00,33.70,1.98,5.05
182.57,34.00,34.80,3.06,4.92
nan,nan,nan,nan,nan
182.58,34.00,35.30,1.86,4.90
182.59,34.00,34.20,1.86,4.96
nan,nan,nan,nan,nan
182.60,34.00,33.10,1.86,5.03
nan,nan,nan,nan,nan
182.61,34.00,36.40,2.94,4.99
182.62,34.00,33.10,2.82,4.96
nan,nan,nan,nan,nan
182.63,34.00,33.10,2.82,4.94
182.64,34.00,32.60,1.92,5.01
nan,nan,nan,nan,nan
182.65,34.00,34.20,2.52,4.99
nan,nan,nan,nan,nan
182.66,34.00,34.20,2.28,4.94
182.67,34.00,34.80,1.92,5.01
nan,nan,nan,nan,nan
182.68,34.00,34.80,2.40,4.99
182.69,34.00,34.20,1.92,5.05
nan,nan,nan,nan,nan
182.70,34.00,34.20,2.70,5.01
nan,nan,nan,nan,nan
182.71,34.00,33.70,1.86,5.07
182.72,34.00,35.90,1.98,5.05
nan,nan,nan,nan,nan
182.74,34.00,36.90,3.96,4.92
182.75,34.00,33.10,1.98,4.99
nan,nan,nan,nan,nan
182.76,34.00,35.30,2.16,4.96
nan,nan,nan,nan,nan
182.77,34.00,31.50,1.92,5.03
182.78,34.00,36.40,2.82,4.99
nan,nan,nan,nan,nan
182.79,34.00,32.10,2.34,4.99
182.80,34.00,32.10,2.40,4.94
nan,nan,nan,nan,nan
182.81,34.00,33.10,1.92,5.01
nan,nan,nan,nan,nan
182.82,34.00,35.90,2.70,4.96
182.83,34.00,35.30,2.88,4.94
nan,nan,nan,nan,nan
182.84,34.00,34.20,1.92,5.03
182.85,34.00,34.80,3.00,4.99
nan,nan,nan,nan,nan
182.86,34.00,36.40,2.28,4.94
nan,nan,nan,nan,nan
182.87,34.00,34.80,1.98,5.03
182.88,34.00,32.10,2.58,4.99
nan,nan,nan,nan,nan
182.90,34.00,32.60,2.40,4.96
182.91,34.00,34.80,1.92,5.03
nan,nan,nan,nan,nan
182.92,34.00,32.10,2.94,4.99
nan,nan,nan,nan,nan
182.93,34.00,34.80,2.70,4.96
182.94,34.00,34.80,2.58,4.94
nan,nan,nan,nan,nan
182.95,34.00,32.10,1.92,5.01
nan,nan,nan,nan,nan
182.96,34.00,35.30,3.00,4.99
182.97,34.00,34.80,1.92,5.05
nan,nan,nan,nan,nan
182.98,34.00,34.20,2.70,5.01
182.99,34.00,33.70,2.34,4.99
nan,nan,nan,nan,nan
183.00,34.00,33.10,2.34,4.96
183.01,34.00,34.20,1.92,5.03
nan,nan,nan,nan,nan
183.02,34.00,32.10,2.82,4.99
nan,nan,nan,nan,nan
183.03,34.00,33.70,2.70,4.94
183.04,34.00,34.20,1.98,5.01
nan,nan,nan,nan,nan
183.05,34.00,33.10,1.98,5.07
183.07,34.00,34.20,2.94,4.96
nan,nan,nan,nan,nan
183.08,34.00,34.20,1.98,4.92
183.09,34.00,35.30,1.92,4.99
nan,nan,nan,nan,nan
183.10,34.00,33.10,1.92,5.05
nan,nan,nan,nan,nan
183.11,34.00,33.10,2.88,5.03
183.12,34.00,35.30,3.30,4.90
nan,nan,nan,nan,nan
183.13,34.00,34.20,1.80,4.99
nan,nan,nan,nan,nan
183.14,34.00,35.30,2.22,5.05
183.15,34.00,33.70,2.82,5.01
nan,nan,nan,nan,nan
183.16,34.00,34.80,2.34,4.96
183.17,34.00,35.90,1.98,4.96
nan,nan,nan,nan,nan
183.18,34.00,32.60,1.68,5.03
183.19,34.00,34.80,2.40,4.99
nan,nan,nan,nan,nan
183.20,34.00,34.80,1.98,5.05
nan,nan,nan,nan,nan
183.21,34.00,34.80,2.76,5.01
183.22,34.00,32.60,2.64,4.99
nan,nan,nan,nan,nan
183.23,34.00,33.10,1.92,5.05
183.25,34.00,33.10,2.88,5.03
nan,nan,nan,nan,nan
183.26,34.00,34.20,1.98,4.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
183.29,34.00,33.70,2.16,4.99
