# setPoint, prevsetPoint, Current
72.000,72.218,79.227
71.000,79.227,76.868
74.000,76.868,81.158
73.000,81.158,82.043
74.000,82.043,81.696
71.000,81.696,80.230
71.000,80.230,79.109
70.000,79.109,77.327
75.000,77.327,83.050
72.000,83.050,80.374
74.000,80.374,82.345
72.000,82.345,81.469
74.000,81.469,82.034
73.000,82.034,81.522
76.000,81.522,84.654
76.000,84.654,83.411
80.000,83.411,89.611
78.000,89.611,88.404
82.000,88.404,92.853
81.000,92.853,92.244
81.000,92.244,91.120
79.000,91.120,90.344
82.000,90.344,93.060
80.000,93.060,90.952
82.000,90.952,92.240
80.000,92.240,91.104
83.000,91.104,93.174
82.000,93.174,93.454
82.000,93.454,92.897
82.000,92.897,92.140
86.000,92.140,95.827
85.000,95.827,96.567
88.000,96.567,98.515
85.000,98.515,99.354
88.000,99.354,100.359
87.000,100.359,98.960
90.000,98.960,101.766
88.000,101.766,100.655
89.000,100.655,101.929
88.000,101.929,100.859
88.000,100.859,101.448
88.000,101.448,102.668
90.000,102.668,101.990
88.000,101.990,101.271
90.000,101.271,102.315
89.000,102.315,101.711
90.000,101.711,101.851
89.000,101.851,103.973
90.000,103.973,102.594
87.000,102.594,102.502
90.000,102.502,102.894
90.000,102.894,102.788
90.000,102.788,102.668
88.000,102.668,102.179
90.000,102.179,102.696
89.000,102.696,102.624
90.000,102.624,102.710
88.000,102.710,102.815
88.000,102.815,101.757
87.000,101.757,100.860
89.000,100.860,101.313
87.000,101.313,101.673
90.000,101.673,101.783
89.000,101.783,103.739
89.000,103.739,102.802
89.000,102.802,102.731
90.000,102.731,102.835
90.000,102.835,103.340
90.000,103.340,102.836
88.000,102.836,102.456
89.000,102.456,103.261
88.000,103.261,102.445
90.000,102.445,103.652
87.000,103.652,102.580
100.000,102.580,113.986
98.000,113.986,115.291
98.000,115.291,113.565
93.000,113.565,112.662
94.000,112.662,111.740
89.000,111.740,108.114
91.000,108.114,108.507
87.000,108.507,105.639
87.000,105.639,104.318
84.000,104.318,102.868
87.000,102.868,103.482
84.000,103.482,105.141
86.000,105.141,103.524
81.000,103.524,102.004
83.000,102.004,100.786
82.000,100.786,100.045
83.000,100.045,100.683
77.000,100.683,96.131
79.000,96.131,94.900
75.000,94.900,93.747
78.000,93.747,93.505
76.000,93.505,93.957
77.000,93.957,93.114
72.000,93.114,90.723
72.000,90.723,89.156
69.000,89.156,87.840
72.000,87.840,88.693
70.000,88.693,87.140
71.000,87.140,87.793
69.000,87.793,85.219
71.000,85.219,85.946
71.000,85.946,87.391
74.000,87.391,88.222
73.000,88.222,88.422
74.000,88.422,89.159
72.000,89.159,88.006
75.000,88.006,89.641
75.000,89.641,89.993
75.000,89.993,88.571
70.000,88.571,87.667
72.000,87.667,87.203
67.000,87.203,85.046
69.000,85.046,85.054
66.000,85.054,81.903
68.000,81.903,83.693
64.000,83.693,80.336
65.000,80.336,79.580
59.000,79.580,73.097
60.000,73.097,74.769
57.000,74.769,71.054
59.000,71.054,72.446
56.000,72.446,69.907
57.000,69.907,67.899
52.000,67.899,64.430
53.000,64.430,63.299
52.000,63.299,64.881
53.000,64.881,64.150
48.000,64.150,57.972
49.000,57.972,59.015
47.000,59.015,56.561
47.000,56.561,56.263
43.000,56.263,50.339
43.000,50.339,49.989
40.000,49.989,47.773
42.000,47.773,48.818
40.000,48.818,46.776
40.000,46.776,45.265
37.000,45.265,40.663
37.000,40.663,40.425
37.000,40.425,41.717
40.000,41.717,42.352
34.000,42.352,36.928
36.000,36.928,38.462
34.000,38.462,36.646
36.000,36.646,38.207
34.000,38.207,37.263
35.000,37.263,36.583
29.000,36.583,31.242
30.000,31.242,31.480
27.000,31.480,27.098
28.000,27.098,29.364
27.000,29.364,27.350
30.000,27.350,28.960
27.000,28.960,27.105
28.000,27.105,27.298
25.000,27.298,24.578
26.000,24.578,25.684
25.000,25.684,23.724
26.000,23.724,25.877
23.000,25.877,21.152
23.000,21.152,20.935
23.000,20.935,22.334
24.000,22.334,21.756
18.000,21.756,16.473
20.000,16.473,18.255
19.000,18.255,16.766
20.000,16.766,17.422
17.000,17.422,15.561
18.000,15.561,16.520
13.000,16.520,10.556
15.000,10.556,12.011
12.000,12.011,8.500
14.000,8.500,9.562
10.000,9.562,4.461
10.000,4.461,6.134
10.000,6.134,5.003
11.000,5.003,5.268
10.000,5.268,5.034
10.000,5.034,5.826
10.000,5.826,4.277
10.000,4.277,4.569
10.000,4.569,5.723
11.000,5.723,4.991
10.000,4.991,4.992
12.000,4.992,6.818
10.000,6.818,5.426
10.000,5.426,5.614
10.000,5.614,4.212
12.000,4.212,5.751
10.000,5.751,3.885
11.000,3.885,4.945
10.000,4.945,4.558
12.000,4.558,6.440
10.000,6.440,4.886
10.000,4.886,5.167
10.000,5.167,2.982
12.000,2.982,5.821
10.000,5.821,3.475
12.000,3.475,6.551
10.000,6.551,3.664
12.000,3.664,7.353
10.000,7.353,3.609
10.000,3.609,5.604
10.000,5.604,4.377
11.000,4.377,4.443
10.000,4.443,4.446
10.000,4.446,4.481
10.000,4.481,4.008
10.000,4.008,5.039
10.000,5.039,4.657
10.000,4.657,4.474
10.000,4.474,4.229
10.000,4.229,4.709
10.000,4.709,5.138
11.000,5.138,7.060
10.000,7.060,3.916
12.000,3.916,5.913
10.000,5.913,4.096
11.000,4.096,4.921
10.000,4.921,3.771
12.000,3.771,6.488
11.000,6.488,5.556
12.000,5.556,7.663
10.000,7.663,4.955
11.000,4.955,6.473
10.000,6.473,4.016
11.000,4.016,5.507
10.000,5.507,5.419
10.000,5.419,5.469
10.000,5.469,4.660
11.000,4.660,5.895
10.000,5.895,4.799
11.000,4.799,5.497
10.000,5.497,3.922
12.000,3.922,6.011
11.000,6.011,5.880
13.000,5.880,7.733
10.000,7.733,5.546
10.000,5.546,5.548
10.000,5.548,4.138
10.000,4.138,5.698
10.000,5.698,4.530
11.000,4.530,4.848
10.000,4.848,4.411
10.000,4.411,4.579
