# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
2.52,0.00,-1.00,1.44,4.82
nan,nan,nan,nan,nan
2.54,0.00,-2.10,0.00,4.90
2.56,0.00,2.20,0.18,5.01
nan,nan,nan,nan,nan
2.57,0.00,-1.00,1.86,4.90
2.59,0.00,0.60,0.78,4.90
nan,nan,nan,nan,nan
2.61,0.00,-0.50,0.06,4.92
nan,nan,nan,nan,nan
2.62,0.00,-1.00,0.96,4.90
nan,nan,nan,nan,nan
2.64,0.00,-1.60,0.06,4.96
2.66,0.00,0.60,0.06,4.96
nan,nan,nan,nan,nan
2.67,0.00,2.20,1.92,4.86
2.69,0.00,0.60,0.78,4.88
nan,nan,nan,nan,nan
2.71,0.00,1.10,0.90,4.90
nan,nan,nan,nan,nan
2.72,0.00,0.60,0.06,5.01
nan,nan,nan,nan,nan
2.74,0.00,1.70,1.86,4.92
2.76,0.00,-2.70,1.14,4.84
nan,nan,nan,nan,nan
2.77,0.00,-1.00,0.48,4.86
2.79,0.00,1.10,0.00,4.94
nan,nan,nan,nan,nan
2.81,0.00,1.10,0.06,5.05
nan,nan,nan,nan,nan
2.82,0.00,0.60,1.32,4.96
nan,nan,nan,nan,nan
2.84,0.00,-1.00,0.96,4.90
2.86,0.00,1.10,0.90,4.92
nan,nan,nan,nan,nan
2.87,0.00,-3.20,0.12,4.94
nan,nan,nan,nan,nan
2.89,0.00,-2.10,0.84,4.92
2.91,0.00,0.00,0.06,4.94
nan,nan,nan,nan,nan
2.92,0.00,-0.50,1.74,4.86
nan,nan,nan,nan,nan
2.94,0.00,1.10,0.12,4.99
2.96,0.00,-1.00,0.12,5.01
nan,nan,nan,nan,nan
2.97,0.00,0.00,1.98,4.92
nan,nan,nan,nan,nan
2.99,0.00,-1.60,1.14,4.82
3.01,6.80,0.00,0.24,4.92
nan,nan,nan,nan,nan
3.02,6.80,6.60,0.06,5.03
nan,nan,nan,nan,nan
3.04,6.80,5.50,2.34,4.88
3.06,6.80,8.20,0.90,4.88
nan,nan,nan,nan,nan
3.07,6.80,8.20,0.96,4.90
3.09,6.80,5.50,0.06,4.96
nan,nan,nan,nan,nan
3.11,6.80,5.50,0.96,4.92
nan,nan,nan,nan,nan
3.12,6.80,6.00,0.78,4.92
nan,nan,nan,nan,nan
3.14,6.80,8.20,0.06,4.99
3.16,6.80,4.40,1.26,4.96
nan,nan,nan,nan,nan
3.17,6.80,7.10,0.90,4.94
3.19,6.80,6.00,0.18,4.96
nan,nan,nan,nan,nan
3.21,6.80,6.00,1.20,4.96
nan,nan,nan,nan,nan
3.22,6.80,8.20,1.86,4.88
nan,nan,nan,nan,nan
3.24,6.80,3.80,0.00,5.03
3.26,6.80,7.10,0.06,5.03
nan,nan,nan,nan,nan
3.27,6.80,6.00,1.92,4.92
nan,nan,nan,nan,nan
3.29,6.80,7.60,0.90,4.92
3.31,6.80,6.00,0.78,4.92
nan,nan,nan,nan,nan
3.32,6.80,7.10,0.96,4.94
nan,nan,nan,nan,nan
3.34,6.80,6.60,0.06,5.07
3.36,6.80,6.00,1.86,4.99
nan,nan,nan,nan,nan
3.37,6.80,6.60,1.92,4.88
nan,nan,nan,nan,nan
3.39,6.80,5.50,1.20,4.77
3.41,6.80,3.80,0.06,4.90
nan,nan,nan,nan,nan
3.42,6.80,7.10,0.12,5.01
nan,nan,nan,nan,nan
3.44,6.80,8.20,1.80,4.94
3.46,6.80,8.70,2.40,4.75
nan,nan,nan,nan,nan
3.48,6.80,8.20,0.12,4.88
nan,nan,nan,nan,nan
3.49,6.80,6.60,0.12,4.99
3.51,6.80,7.60,1.08,4.99
nan,nan,nan,nan,nan
3.52,6.80,4.90,1.74,4.90
nan,nan,nan,nan,nan
3.54,6.80,7.60,0.00,5.03
3.56,6.80,8.20,0.24,5.03
nan,nan,nan,nan,nan
3.58,6.80,6.60,0.96,4.94
nan,nan,nan,nan,nan
3.59,6.80,7.10,0.06,5.01
3.61,6.80,6.00,0.90,4.99
nan,nan,nan,nan,nan
3.62,6.80,7.10,0.12,5.05
nan,nan,nan,nan,nan
3.64,6.80,8.20,0.96,4.99
3.66,6.80,8.20,0.90,4.99
nan,nan,nan,nan,nan
3.68,6.80,6.00,0.90,4.99
nan,nan,nan,nan,nan
3.69,6.80,4.90,0.12,5.05
3.71,6.80,6.00,0.06,5.05
nan,nan,nan,nan,nan
3.73,6.80,8.70,1.32,5.01
nan,nan,nan,nan,nan
3.74,6.80,6.60,0.96,4.94
3.76,6.80,6.60,0.84,4.92
nan,nan,nan,nan,nan
3.78,6.80,5.50,0.90,4.94
nan,nan,nan,nan,nan
3.79,6.80,4.90,0.06,5.03
3.81,6.80,6.60,0.18,5.03
nan,nan,nan,nan,nan
3.82,6.80,4.90,1.92,4.94
nan,nan,nan,nan,nan
3.84,6.80,5.50,0.06,4.99
nan,nan,nan,nan,nan
3.86,6.80,6.60,1.08,4.99
3.88,6.80,6.00,0.90,4.99
nan,nan,nan,nan,nan
3.89,6.80,6.60,0.06,5.07
3.91,6.80,8.70,3.18,4.88
nan,nan,nan,nan,nan
3.93,6.80,5.50,0.78,4.86
nan,nan,nan,nan,nan
3.94,6.80,2.20,0.72,4.86
nan,nan,nan,nan,nan
3.96,6.80,4.90,0.90,4.84
3.98,6.80,4.90,0.06,4.96
nan,nan,nan,nan,nan
3.99,6.80,6.00,0.84,4.88
4.01,6.80,6.60,0.06,4.96
nan,nan,nan,nan,nan
4.03,6.80,7.60,0.06,5.13
nan,nan,nan,nan,nan
4.05,6.80,6.00,2.94,5.01
nan,nan,nan,nan,nan
4.06,6.80,8.70,1.74,4.90
4.08,6.80,6.00,0.12,5.01
nan,nan,nan,nan,nan
4.09,6.80,7.10,0.06,5.11
4.11,6.80,8.20,2.64,5.01
nan,nan,nan,nan,nan
4.12,6.80,6.00,0.36,5.01
nan,nan,nan,nan,nan
4.15,6.80,5.50,0.00,5.05
nan,nan,nan,nan,nan
4.16,6.80,4.40,0.00,5.05
4.18,6.80,7.10,1.92,4.94
nan,nan,nan,nan,nan
4.19,6.80,7.60,0.60,4.96
4.21,6.80,8.70,0.18,5.03
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.23,6.80,6.00,0.06,5.11
4.25,6.80,6.60,2.64,4.99
nan,nan,nan,nan,nan
4.26,6.80,6.60,1.08,4.90
4.28,6.80,7.60,0.12,4.99
nan,nan,nan,nan,nan
4.29,6.80,7.60,0.06,5.09
4.31,6.80,8.70,2.82,4.88
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.33,6.80,6.00,1.86,4.75
4.35,6.80,6.60,0.06,4.86
nan,nan,nan,nan,nan
4.36,6.80,7.10,0.24,4.96
4.38,6.80,6.60,1.02,4.96
nan,nan,nan,nan,nan
4.39,6.80,5.50,0.90,4.96
4.41,6.80,7.60,0.06,4.99
nan,nan,nan,nan,nan
4.42,6.80,6.00,0.90,4.96
nan,nan,nan,nan,nan
4.45,6.80,8.70,0.90,4.92
nan,nan,nan,nan,nan
4.46,6.80,8.20,0.96,4.92
4.48,6.80,8.20,0.06,5.01
nan,nan,nan,nan,nan
4.49,6.80,4.90,0.96,4.99
4.51,6.80,7.10,0.06,5.05
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.53,6.80,7.10,1.86,4.96
4.55,6.80,9.30,0.90,4.92
nan,nan,nan,nan,nan
4.56,6.80,7.10,0.96,4.90
4.58,6.80,8.20,0.00,4.99
nan,nan,nan,nan,nan
4.59,6.80,6.00,0.90,4.99
4.61,6.80,9.30,1.86,4.90
nan,nan,nan,nan,nan
4.62,6.80,4.90,0.90,4.90
nan,nan,nan,nan,nan
4.65,6.80,7.10,0.00,5.07
nan,nan,nan,nan,nan
4.66,6.80,8.20,1.56,5.05
4.68,6.80,7.10,1.02,5.03
nan,nan,nan,nan,nan
4.69,6.80,9.30,1.56,4.94
4.71,6.80,8.70,0.00,5.05
nan,nan,nan,nan,nan
4.72,6.80,8.20,0.96,5.03
nan,nan,nan,nan,nan
4.75,6.80,7.10,0.96,4.99
nan,nan,nan,nan,nan
4.76,6.80,7.60,0.24,5.07
4.78,6.80,4.90,0.90,5.05
nan,nan,nan,nan,nan
4.79,6.80,7.60,0.96,5.01
4.81,6.80,8.20,0.78,4.99
nan,nan,nan,nan,nan
4.82,6.80,6.00,0.84,4.99
nan,nan,nan,nan,nan
4.85,6.80,6.00,0.24,5.03
nan,nan,nan,nan,nan
4.86,6.80,7.10,0.96,5.01
4.88,6.80,7.10,0.96,4.96
nan,nan,nan,nan,nan
4.89,6.80,7.10,0.96,4.94
4.91,6.80,5.50,0.72,4.92
nan,nan,nan,nan,nan
4.92,6.80,6.60,0.18,5.01
nan,nan,nan,nan,nan
4.95,6.80,9.30,0.96,4.96
nan,nan,nan,nan,nan
4.96,6.80,9.80,1.92,4.88
4.98,6.80,7.10,0.06,4.96
nan,nan,nan,nan,nan
4.99,6.80,8.70,1.02,4.99
5.01,6.80,5.50,0.96,4.99
nan,nan,nan,nan,nan
5.03,6.80,7.60,0.00,5.07
nan,nan,nan,nan,nan
5.05,6.80,7.10,1.44,5.01
nan,nan,nan,nan,nan
5.06,6.80,7.10,1.50,4.92
5.08,6.80,7.60,0.00,5.01
nan,nan,nan,nan,nan
5.09,6.80,7.10,0.06,5.09
5.11,6.80,5.50,2.22,4.96
nan,nan,nan,nan,nan
5.13,6.80,7.60,0.90,4.92
nan,nan,nan,nan,nan
5.15,6.80,7.60,0.06,4.96
nan,nan,nan,nan,nan
5.16,6.80,8.70,0.96,4.96
5.18,6.80,7.60,0.96,4.86
nan,nan,nan,nan,nan
5.19,6.80,8.70,0.12,5.07
5.21,6.80,7.10,0.00,5.11
nan,nan,nan,nan,nan
5.23,6.80,4.90,0.00,5.09
nan,nan,nan,nan,nan
5.25,6.80,8.70,2.82,4.92
nan,nan,nan,nan,nan
5.26,6.80,7.10,0.00,4.92
5.28,6.80,6.60,0.06,5.01
nan,nan,nan,nan,nan
5.29,6.80,6.00,0.00,5.11
5.31,6.80,5.50,1.92,5.03
nan,nan,nan,nan,nan
5.33,6.80,7.10,1.86,4.90
nan,nan,nan,nan,nan
5.35,6.80,7.60,0.12,4.96
nan,nan,nan,nan,nan
5.36,6.80,5.50,0.00,5.07
5.38,6.80,6.00,2.16,4.96
nan,nan,nan,nan,nan
5.39,6.80,7.60,1.02,4.88
5.41,6.80,7.10,0.00,4.88
nan,nan,nan,nan,nan
5.43,6.80,7.10,0.06,4.99
nan,nan,nan,nan,nan
5.45,6.80,6.00,0.06,5.03
nan,nan,nan,nan,nan
5.46,6.80,6.00,0.90,4.92
5.48,6.80,7.10,0.00,5.01
nan,nan,nan,nan,nan
5.49,6.80,6.60,0.18,5.07
nan,nan,nan,nan,nan
5.51,6.80,7.60,0.90,5.03
5.53,6.80,8.20,0.90,5.03
nan,nan,nan,nan,nan
5.55,6.80,6.00,0.06,5.07
nan,nan,nan,nan,nan
5.56,6.80,7.10,0.06,5.07
5.58,6.80,7.10,1.80,4.94
nan,nan,nan,nan,nan
5.59,6.80,6.60,0.90,4.90
nan,nan,nan,nan,nan
5.61,6.80,7.10,0.84,4.88
5.63,6.80,5.50,0.90,4.88
nan,nan,nan,nan,nan
5.65,6.80,7.10,0.24,5.03
nan,nan,nan,nan,nan
5.66,6.80,7.10,1.20,5.03
5.68,6.80,8.20,2.52,4.84
nan,nan,nan,nan,nan
5.70,6.80,7.10,0.24,4.96
nan,nan,nan,nan,nan
5.71,6.80,5.50,0.06,5.13
5.73,6.80,6.60,1.86,5.05
nan,nan,nan,nan,nan
5.75,6.80,6.00,2.58,4.88
nan,nan,nan,nan,nan
5.76,6.80,4.40,0.78,4.90
5.78,6.80,6.60,0.24,5.09
nan,nan,nan,nan,nan
5.80,6.80,5.50,0.00,5.13
nan,nan,nan,nan,nan
5.81,6.80,9.80,1.92,5.01
5.83,6.80,7.10,0.72,4.99
nan,nan,nan,nan,nan
5.85,6.80,8.70,0.00,5.03
nan,nan,nan,nan,nan
5.86,6.80,7.60,0.90,5.03
nan,nan,nan,nan,nan
5.88,6.80,7.60,0.90,5.01
5.90,6.80,4.90,0.90,4.99
nan,nan,nan,nan,nan
5.91,6.80,7.60,0.06,5.05
5.93,6.80,5.50,1.26,5.03
nan,nan,nan,nan,nan
5.95,6.80,4.90,1.86,4.94
nan,nan,nan,nan,nan
5.96,6.80,5.50,0.60,4.96
nan,nan,nan,nan,nan
5.98,6.80,7.60,0.18,5.15
6.00,6.80,6.00,2.04,5.07
nan,nan,nan,nan,nan
6.01,13.60,6.60,1.86,4.94
6.03,13.60,14.70,0.84,4.86
nan,nan,nan,nan,nan
6.05,13.60,12.00,0.18,5.11
nan,nan,nan,nan,nan
6.06,13.60,14.70,0.06,5.09
nan,nan,nan,nan,nan
6.08,13.60,12.50,1.68,5.01
6.10,13.60,13.60,1.38,4.82
nan,nan,nan,nan,nan
6.11,13.60,13.60,0.12,5.01
nan,nan,nan,nan,nan
6.13,13.60,14.70,0.00,5.15
6.15,13.60,14.70,1.86,5.07
nan,nan,nan,nan,nan
6.17,13.60,10.40,1.92,4.94
nan,nan,nan,nan,nan
6.18,13.60,13.60,1.38,4.86
6.20,13.60,12.50,0.24,5.07
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
6.23,13.60,12.50,4.74,4.69
6.25,13.60,13.10,0.42,4.65
nan,nan,nan,nan,nan
6.27,13.60,13.60,0.06,5.07
nan,nan,nan,nan,nan
6.28,13.60,13.10,0.06,5.15
6.30,13.60,13.10,2.88,4.94
nan,nan,nan,nan,nan
6.31,13.60,14.70,0.96,4.84
6.33,13.60,14.20,0.06,5.01
nan,nan,nan,nan,nan
6.34,13.60,15.80,0.18,5.07
nan,nan,nan,nan,nan
6.36,13.60,14.20,1.92,4.99
6.37,13.60,13.60,0.96,4.96
6.38,13.60,14.20,0.90,4.92
6.40,13.60,12.00,0.96,4.90
6.41,13.60,14.20,0.06,4.96
6.42,13.60,13.10,0.96,4.92
6.43,13.60,13.10,0.06,4.99
nan,nan,nan,nan,nan
6.44,13.60,14.20,1.86,4.92
6.45,13.60,16.30,0.96,4.90
6.46,13.60,12.00,0.90,4.88
6.47,13.60,12.50,1.80,4.84
6.49,13.60,12.50,0.48,4.90
6.50,13.60,11.40,0.54,4.90
6.51,13.60,13.60,0.06,4.96
6.52,13.60,10.90,0.06,5.03
6.53,13.60,12.00,1.44,4.99
6.54,13.60,13.10,1.92,4.88
nan,nan,nan,nan,nan
6.55,13.60,13.10,1.20,4.86
6.56,13.60,13.60,0.90,4.92
6.57,13.60,14.20,0.00,4.99
6.58,13.60,13.60,0.96,4.94
6.59,13.60,13.10,0.84,4.92
6.60,13.60,12.00,0.00,4.99
6.61,13.60,12.00,1.32,4.96
6.62,13.60,16.30,1.14,4.94
6.64,13.60,15.20,1.26,4.90
6.65,13.60,14.20,1.08,4.88
6.66,13.60,14.70,0.12,4.94
6.67,13.60,15.20,0.06,5.01
6.68,13.60,11.40,0.96,5.01
6.69,13.60,15.20,0.96,4.96
6.70,13.60,14.70,0.24,5.03
6.71,13.60,10.90,1.32,4.99
6.72,13.60,13.10,0.96,4.96
nan,nan,nan,nan,nan
6.73,13.60,13.60,1.86,4.88
6.74,13.60,13.10,0.06,4.94
6.75,13.60,11.40,1.80,4.90
6.76,13.60,13.60,0.12,4.99
6.78,13.60,13.10,1.02,4.94
6.79,13.60,12.00,0.06,5.01
6.80,13.60,14.70,1.74,4.90
6.81,13.60,14.20,0.90,4.88
nan,nan,nan,nan,nan
6.82,13.60,13.60,0.30,4.96
6.83,13.60,15.80,0.06,5.03
6.84,13.60,12.50,1.80,4.99
6.85,13.60,14.70,1.86,4.94
6.86,13.60,14.70,0.78,4.92
6.87,13.60,14.70,0.06,5.01
6.88,13.60,12.00,0.30,5.07
6.90,13.60,12.50,1.92,4.99
nan,nan,nan,nan,nan
6.91,13.60,14.20,1.92,4.84
6.92,13.60,12.50,0.36,4.92
6.93,13.60,14.20,0.06,4.99
6.94,13.60,15.80,0.06,5.07
6.95,13.60,15.20,2.70,4.92
6.97,13.60,13.60,0.66,4.92
6.98,13.60,12.50,0.06,4.99
6.99,13.60,11.40,0.18,5.05
7.00,13.60,12.50,0.90,5.01
7.01,13.60,16.90,0.96,4.99
7.02,13.60,13.60,0.90,4.96
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.04,13.60,12.50,0.90,4.96
nan,nan,nan,nan,nan
7.06,13.60,15.20,0.90,4.94
7.08,13.60,12.50,0.06,5.03
7.09,13.60,16.30,0.90,4.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.15,13.60,13.10,1.80,4.90
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.17,13.60,16.30,0.96,4.90
7.18,13.60,12.50,0.06,5.07
7.19,13.60,13.10,1.14,5.03
7.20,13.60,12.00,0.96,5.01
7.21,13.60,15.20,0.78,4.96
7.22,13.60,13.60,0.90,4.94
7.24,13.60,13.10,0.96,4.92
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.27,13.60,15.20,0.96,4.92
7.28,13.60,15.80,0.06,4.99
7.29,13.60,13.10,0.96,4.96
7.30,13.60,12.50,1.98,4.92
7.31,13.60,13.60,1.20,4.88
7.32,13.60,13.10,0.12,4.96
7.33,13.60,14.20,0.18,5.03
7.34,13.60,13.10,1.02,4.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
7.37,13.60,14.70,1.02,4.99
7.38,13.60,14.20,0.90,4.96
7.39,13.60,12.00,1.14,4.92
nan,nan,nan,nan,nan
7.40,13.60,10.90,0.06,5.01
7.41,13.60,13.10,0.96,4.99
7.42,13.60,13.10,1.62,4.94
7.43,13.60,12.00,0.90,4.90
7.44,13.60,12.50,0.18,4.96
7.45,13.60,13.60,0.12,5.05
7.46,13.60,12.50,0.12,5.11
7.48,13.60,12.50,1.86,5.07
7.49,13.60,13.60,1.20,5.05
7.50,13.60,13.60,1.02,5.01
7.51,13.60,13.60,0.90,4.96
7.52,13.60,13.10,0.90,4.94
7.53,13.60,13.60,1.20,4.90
7.54,13.60,14.70,0.06,4.99
7.55,13.60,14.20,0.90,4.96
7.56,13.60,14.70,0.00,5.03
nan,nan,nan,nan,nan
7.57,13.60,14.70,0.96,5.01
7.59,13.60,12.50,1.68,4.92
7.60,13.60,14.20,0.06,4.99
