# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
nan,nan,nan,nan,nan,nan
0.00,100.00,0.60,nan,6.48,3.67
0.01,100.00,13.60,nan,1.08,3.84
0.03,100.00,28.30,nan,0.00,4.62
0.04,100.00,44.50,nan,0.00,4.92
0.06,100.00,56.50,nan,0.06,4.71
0.07,100.00,70.60,nan,3.78,4.41
0.08,100.00,86.30,nan,3.24,4.18
0.10,100.00,98.80,nan,2.88,4.03
0.11,100.00,103.70,nan,2.82,4.07
0.13,100.00,101.50,nan,4.86,3.92
0.14,100.00,98.80,nan,6.90,3.67
0.15,100.00,101.00,nan,5.28,3.46
0.17,100.00,99.30,nan,3.90,3.48
0.18,100.00,99.30,nan,6.72,3.46
0.20,100.00,98.80,nan,7.80,3.35
0.21,100.00,101.00,nan,6.96,3.14
0.22,100.00,101.50,nan,4.92,3.14
0.24,100.00,103.10,nan,4.80,3.29
0.25,100.00,101.00,nan,8.58,3.10
nan,nan,nan,nan,nan,nan
0.27,100.00,96.10,nan,8.04,2.99
0.28,100.00,100.40,nan,6.96,3.01
0.29,100.00,100.40,nan,6.42,3.12
0.31,100.00,100.40,nan,6.72,3.08
0.32,100.00,99.90,nan,7.92,3.08
0.34,100.00,97.70,nan,7.38,3.10
0.35,100.00,99.30,nan,6.84,3.10
0.37,100.00,98.80,nan,8.10,3.05
0.38,100.00,98.80,nan,8.64,2.97
0.39,100.00,99.90,nan,5.76,3.08
0.41,100.00,102.10,nan,6.60,3.18
0.42,100.00,98.30,nan,6.78,3.22
0.44,100.00,101.00,nan,9.48,3.14
0.45,100.00,100.40,nan,8.10,3.03
0.46,100.00,99.30,nan,6.96,3.05
0.48,100.00,99.30,nan,7.68,3.16
0.49,100.00,98.80,nan,7.02,3.20
0.51,100.00,98.80,nan,6.60,3.29
nan,nan,nan,nan,nan,nan
0.52,100.00,100.40,nan,8.52,3.18
0.53,100.00,102.10,nan,5.70,3.29
0.55,100.00,99.90,nan,7.14,3.33
0.56,100.00,97.70,nan,7.98,3.31
0.58,100.00,98.80,nan,7.08,3.31
0.59,100.00,99.90,nan,6.78,3.31
0.60,100.00,98.30,nan,7.68,3.29
0.62,100.00,100.40,nan,5.76,3.44
0.63,100.00,97.70,nan,9.36,3.42
0.65,100.00,97.20,nan,7.80,3.39
0.66,100.00,101.00,nan,7.26,3.39
0.67,100.00,97.20,nan,7.26,3.42
0.69,100.00,102.60,nan,6.78,3.50
0.70,100.00,99.90,nan,7.74,3.48
0.72,100.00,100.40,nan,8.34,3.48
0.73,100.00,101.50,nan,9.66,3.46
0.74,100.00,100.40,nan,7.68,3.48
0.76,100.00,99.30,nan,6.96,3.56
0.77,100.00,99.90,nan,7.74,3.54
0.79,100.00,97.70,nan,7.68,3.52
0.80,100.00,101.00,nan,7.62,3.50
nan,nan,nan,nan,nan,nan
0.81,100.00,99.30,nan,7.08,3.59
0.83,100.00,99.30,nan,6.78,3.69
0.84,100.00,99.90,nan,7.20,3.75
0.86,100.00,99.90,nan,10.62,3.63
0.87,100.00,102.10,nan,7.74,3.61
0.88,100.00,101.00,nan,7.38,3.67
0.90,100.00,99.30,nan,7.62,3.73
0.91,100.00,100.40,nan,8.70,3.73
0.93,100.00,98.80,nan,7.80,3.71
0.94,100.00,99.90,nan,8.10,3.67
0.95,100.00,102.10,nan,7.86,3.73
0.97,100.00,101.50,nan,8.04,3.80
0.98,100.00,100.40,nan,8.16,3.80
1.00,100.00,99.30,nan,7.62,3.86
1.01,100.00,99.90,nan,7.56,3.82
1.02,100.00,100.40,nan,7.80,3.78
1.04,100.00,100.40,nan,6.84,3.84
1.05,100.00,100.40,nan,6.78,3.92
1.07,100.00,99.30,nan,7.74,3.88
1.08,100.00,101.00,nan,7.68,3.84
nan,nan,nan,nan,nan,nan
1.09,100.00,98.80,nan,6.90,3.90
1.11,100.00,100.40,nan,7.62,3.99
1.12,100.00,99.30,nan,9.18,3.95
1.14,100.00,99.30,nan,8.46,3.90
1.15,100.00,100.40,nan,9.36,3.86
1.16,100.00,99.90,nan,7.14,3.90
1.18,100.00,98.30,nan,5.64,4.09
1.19,100.00,99.90,nan,8.70,4.03
1.21,100.00,96.60,nan,9.48,3.99
1.22,100.00,100.40,nan,9.54,3.92
1.23,100.00,99.30,nan,6.36,3.99
1.25,100.00,99.90,nan,6.90,4.07
1.26,100.00,99.90,nan,7.62,4.12
1.28,100.00,97.70,nan,9.18,4.05
1.29,100.00,100.40,nan,9.06,4.01
1.30,100.00,100.40,nan,8.64,4.05
1.32,100.00,99.30,nan,8.58,4.09
1.33,100.00,101.00,nan,9.54,4.07
1.35,100.00,101.00,nan,9.12,4.03
1.36,100.00,101.50,nan,8.10,4.07
1.37,100.00,101.00,nan,9.12,4.12
nan,nan,nan,nan,nan,nan
1.39,100.00,99.30,nan,7.80,4.16
1.40,100.00,99.30,nan,8.16,4.22
1.42,100.00,97.70,nan,9.78,4.16
1.43,100.00,101.50,nan,8.76,4.09
1.44,100.00,102.60,nan,5.76,4.24
1.46,100.00,102.10,nan,9.54,4.18
1.47,100.00,95.50,nan,9.84,4.05
1.48,100.00,100.40,nan,7.98,4.09
1.50,100.00,101.00,nan,7.20,4.14
1.51,100.00,97.70,nan,6.96,4.26
1.53,100.00,98.30,nan,9.60,4.20
1.54,100.00,98.30,nan,6.96,4.26
1.56,100.00,98.30,nan,8.82,4.20
1.57,100.00,99.90,nan,7.56,4.24
1.58,100.00,100.40,nan,7.68,4.26
1.60,100.00,100.40,nan,7.68,4.31
