# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
0.68,0.00,1.70,0.12,9.55
0.69,0.00,1.10,1.92,9.44
0.70,0.00,0.60,1.02,9.44
0.70,0.00,0.00,1.02,9.46
0.71,0.00,0.60,1.02,9.40
0.72,0.00,2.20,0.00,9.50
0.73,0.00,0.00,1.08,9.50
0.73,0.00,0.60,1.02,9.52
0.74,0.00,0.60,0.96,9.52
nan,nan,nan,nan,nan
0.75,0.00,1.70,0.18,9.57
0.75,0.00,0.60,0.84,9.57
0.76,0.00,0.60,1.08,9.57
0.77,0.00,-1.00,1.02,9.57
nan,nan,nan,nan,nan
0.78,0.00,1.70,0.12,9.65
0.79,0.00,-0.50,0.06,9.65
0.80,0.00,0.00,0.36,9.69
0.81,0.00,3.30,1.92,9.59
0.81,0.00,-1.00,0.90,9.59
nan,nan,nan,nan,nan
0.82,0.00,0.60,0.36,9.65
0.83,0.00,1.10,1.02,9.59
0.84,0.00,-1.00,0.06,9.69
nan,nan,nan,nan,nan
0.85,0.00,-0.50,1.56,9.63
0.86,0.00,0.60,1.92,9.57
0.86,0.00,0.60,0.96,9.57
0.87,0.00,1.10,0.96,9.57
nan,nan,nan,nan,nan
0.88,0.00,-0.50,0.24,9.67
nan,nan,nan,nan,nan
0.89,0.00,-1.00,0.48,9.72
0.90,0.00,2.20,1.08,9.65
0.91,0.00,-2.70,1.02,9.65
nan,nan,nan,nan,nan
0.92,0.00,2.20,1.14,9.61
0.93,0.00,0.00,1.02,9.59
0.94,0.00,0.60,0.06,9.69
0.95,0.00,2.20,1.02,9.69
nan,nan,nan,nan,nan
0.95,0.00,2.20,1.02,9.69
0.96,0.00,0.60,0.96,9.67
0.97,0.00,1.10,1.02,9.63
nan,nan,nan,nan,nan
0.98,0.00,-1.60,0.60,9.67
0.99,0.00,2.80,0.96,9.67
1.00,0.00,2.80,0.12,9.72
1.01,0.00,-1.00,1.08,9.72
nan,nan,nan,nan,nan
1.01,0.00,0.60,1.44,9.65
1.02,0.00,-2.10,1.02,9.65
1.03,0.00,2.20,0.06,9.69
1.04,0.00,-0.50,0.06,9.78
nan,nan,nan,nan,nan
1.05,0.00,1.70,1.02,9.72
1.06,0.00,2.20,1.02,9.67
1.06,0.00,0.00,0.48,9.76
1.07,0.00,-0.50,1.02,9.76
nan,nan,nan,nan,nan
1.08,0.00,-0.50,1.44,9.69
1.09,0.00,0.60,1.02,9.69
1.10,0.00,1.70,0.12,9.74
1.10,0.00,2.80,0.60,9.72
1.11,0.00,1.70,0.00,9.82
1.12,0.00,0.60,1.02,9.80
1.13,0.00,-1.00,0.90,9.76
nan,nan,nan,nan,nan
1.14,0.00,-0.50,1.02,9.74
1.14,0.00,-0.50,0.30,9.78
1.15,0.00,-0.50,1.02,9.78
nan,nan,nan,nan,nan
1.16,0.00,3.30,1.50,9.72
1.17,0.00,-1.00,0.42,9.80
1.18,0.00,2.20,0.06,9.84
nan,nan,nan,nan,nan
1.19,0.00,0.60,1.02,9.82
1.20,0.00,-1.00,0.96,9.82
nan,nan,nan,nan,nan
1.21,0.00,1.70,1.08,9.80
1.22,0.00,1.10,1.08,9.80
nan,nan,nan,nan,nan
1.23,0.00,0.00,1.02,9.78
1.24,0.00,0.00,0.90,9.78
1.24,0.00,2.80,0.18,9.86
1.25,0.00,0.60,0.18,9.86
1.26,0.00,-2.10,0.96,9.84
nan,nan,nan,nan,nan
1.27,0.00,-0.50,0.96,9.78
nan,nan,nan,nan,nan
1.28,0.00,-1.00,0.96,9.78
1.29,0.00,-0.50,0.96,9.80
1.30,0.00,1.10,0.48,9.84
nan,nan,nan,nan,nan
1.31,0.00,0.60,1.08,9.84
1.31,0.00,1.70,0.96,9.82
1.32,0.00,0.00,0.96,9.82
1.33,0.00,-0.50,0.48,9.86
1.34,0.00,-1.60,1.08,9.84
nan,nan,nan,nan,nan
1.35,0.00,1.70,0.96,9.82
1.36,0.00,-0.50,0.96,9.82
nan,nan,nan,nan,nan
1.37,0.00,1.10,0.42,9.84
nan,nan,nan,nan,nan
1.38,0.00,0.60,0.96,9.84
1.39,0.00,-0.50,1.02,9.82
1.40,0.00,-0.50,1.98,9.76
1.41,0.00,-0.50,0.06,9.86
nan,nan,nan,nan,nan
1.41,0.00,1.70,1.62,9.80
1.42,0.00,0.00,0.54,9.89
1.43,0.00,2.20,1.02,9.82
1.44,0.00,-1.60,1.02,9.84
nan,nan,nan,nan,nan
1.45,0.00,2.80,0.84,9.89
1.46,0.00,0.60,1.02,9.82
nan,nan,nan,nan,nan
1.47,0.00,-1.00,1.02,9.82
1.48,0.00,0.00,0.30,9.89
nan,nan,nan,nan,nan
1.49,0.00,1.70,1.02,9.89
1.49,0.00,-1.00,0.90,9.86
1.50,0.00,4.40,1.20,9.80
1.51,0.00,2.20,0.06,9.91
1.52,0.00,-1.60,1.08,9.89
nan,nan,nan,nan,nan
1.53,0.00,1.10,0.18,9.93
1.54,0.00,1.70,1.92,9.82
1.54,0.00,1.70,0.90,9.84
1.55,0.00,1.70,0.84,9.84
1.56,0.00,-0.50,0.06,9.97
nan,nan,nan,nan,nan
1.57,0.00,0.00,0.36,9.97
nan,nan,nan,nan,nan
1.58,0.00,1.10,1.80,9.84
1.59,0.00,-3.70,0.96,9.82
1.60,0.00,1.70,0.66,9.86
1.60,0.00,1.10,0.90,9.84
1.61,0.00,1.10,0.90,9.84
1.62,0.00,2.20,1.02,9.82
nan,nan,nan,nan,nan
1.63,0.00,1.70,0.66,9.91
1.64,0.00,-0.50,1.02,9.91
1.65,0.00,2.20,1.02,9.84
nan,nan,nan,nan,nan
1.65,0.00,1.10,0.96,9.82
1.66,0.00,1.70,0.12,9.91
1.67,0.00,1.70,0.54,9.91
1.68,0.00,-2.70,0.90,9.93
1.69,0.00,-0.50,1.02,9.93
nan,nan,nan,nan,nan
1.70,0.00,0.00,0.48,9.95
1.70,0.00,-0.50,1.86,9.84
1.71,0.00,0.00,0.60,9.89
1.72,0.00,0.00,0.90,9.86
1.73,0.00,1.10,1.14,9.86
nan,nan,nan,nan,nan
1.73,0.00,0.60,0.90,9.91
1.74,0.00,-2.10,0.96,9.89
1.75,0.00,0.60,0.90,9.93
1.76,0.00,1.10,1.14,9.91
1.76,0.00,2.20,1.02,9.89
1.77,0.00,-2.70,1.02,9.89
nan,nan,nan,nan,nan
1.78,0.00,-0.50,0.60,9.93
1.79,0.00,-0.50,1.02,9.91
1.80,0.00,0.60,1.20,9.89
nan,nan,nan,nan,nan
1.81,0.00,1.70,1.02,9.86
1.81,0.00,1.70,1.02,9.86
1.82,0.00,-0.50,1.02,9.84
nan,nan,nan,nan,nan
1.83,0.00,1.10,0.60,9.93
1.84,0.00,1.10,0.90,9.93
1.85,0.00,-0.50,1.62,9.84
nan,nan,nan,nan,nan
1.86,0.00,-1.60,0.66,9.89
1.87,0.00,-0.50,0.60,9.91
1.88,0.00,2.20,0.12,9.99
nan,nan,nan,nan,nan
1.89,0.00,-1.00,0.06,10.01
nan,nan,nan,nan,nan
1.90,0.00,0.60,0.42,9.99
1.91,0.00,1.10,0.60,9.99
1.92,0.00,3.30,1.20,9.93
1.92,0.00,-1.60,1.02,9.91
nan,nan,nan,nan,nan
1.93,0.00,0.60,0.42,9.95
1.94,0.00,-1.00,1.02,9.93
1.95,0.00,0.00,0.90,9.95
1.96,0.00,-0.50,1.50,9.84
nan,nan,nan,nan,nan
1.97,0.00,2.20,1.02,9.89
1.98,0.00,0.60,0.00,9.95
nan,nan,nan,nan,nan
1.99,0.00,1.10,0.90,9.95
1.99,0.00,0.00,0.96,9.93
2.00,6.80,-1.00,0.00,10.01
nan,nan,nan,nan,nan
2.01,6.80,7.10,1.02,9.99
nan,nan,nan,nan,nan
2.03,6.80,4.90,1.38,9.91
nan,nan,nan,nan,nan
2.04,6.80,6.60,0.00,9.95
2.05,6.80,6.60,0.30,9.97
nan,nan,nan,nan,nan
2.06,6.80,7.60,1.02,9.95
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.08,6.80,8.20,1.92,9.86
2.09,6.80,4.40,1.02,9.91
nan,nan,nan,nan,nan
2.10,6.80,7.60,0.96,9.93
nan,nan,nan,nan,nan
2.11,6.80,5.50,0.12,10.01
2.12,6.80,4.40,0.42,10.03
nan,nan,nan,nan,nan
2.13,6.80,6.60,1.08,9.97
2.15,6.80,6.00,1.68,9.89
nan,nan,nan,nan,nan
2.16,6.80,6.60,0.00,9.93
nan,nan,nan,nan,nan
2.17,6.80,5.50,0.24,10.01
nan,nan,nan,nan,nan
2.18,6.80,6.00,1.02,9.97
2.19,6.80,8.20,1.92,9.91
nan,nan,nan,nan,nan
2.20,6.80,5.50,1.02,9.84
2.21,6.80,7.60,0.42,9.97
nan,nan,nan,nan,nan
2.22,6.80,7.60,1.02,10.01
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.24,6.80,6.60,2.70,9.82
nan,nan,nan,nan,nan
2.25,6.80,5.50,0.60,9.84
2.26,6.80,5.50,0.66,9.89
nan,nan,nan,nan,nan
2.27,6.80,5.50,0.90,9.93
2.29,6.80,7.60,1.02,9.95
nan,nan,nan,nan,nan
2.30,6.80,5.50,0.12,9.99
2.31,6.80,6.60,0.06,10.01
nan,nan,nan,nan,nan
2.32,6.80,6.60,1.14,9.95
nan,nan,nan,nan,nan
2.33,6.80,8.70,0.96,9.93
2.34,6.80,7.10,1.26,9.86
nan,nan,nan,nan,nan
2.35,6.80,7.10,0.84,9.89
2.36,6.80,8.20,0.96,9.93
nan,nan,nan,nan,nan
2.37,6.80,8.70,0.90,9.95
nan,nan,nan,nan,nan
2.38,6.80,7.60,0.96,9.93
2.39,6.80,6.00,0.36,9.97
nan,nan,nan,nan,nan
2.40,6.80,6.60,0.60,9.99
2.41,6.80,5.50,1.02,10.01
nan,nan,nan,nan,nan
2.42,6.80,7.10,1.08,9.95
2.43,6.80,3.30,1.80,9.89
nan,nan,nan,nan,nan
2.44,6.80,9.30,0.84,9.86
nan,nan,nan,nan,nan
2.45,6.80,7.60,0.78,9.91
2.46,6.80,6.60,0.96,9.93
nan,nan,nan,nan,nan
2.48,6.80,6.00,1.08,9.95
nan,nan,nan,nan,nan
2.49,6.80,6.60,0.06,9.99
nan,nan,nan,nan,nan
2.50,6.80,7.60,0.84,10.01
2.51,6.80,7.60,1.92,9.95
nan,nan,nan,nan,nan
2.52,6.80,7.60,1.56,9.89
nan,nan,nan,nan,nan
2.53,6.80,7.60,0.12,9.95
2.54,6.80,8.70,0.00,9.99
nan,nan,nan,nan,nan
2.55,6.80,7.10,1.02,10.01
nan,nan,nan,nan,nan
2.57,6.80,8.20,2.82,9.86
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.59,6.80,6.60,1.08,9.80
nan,nan,nan,nan,nan
2.60,6.80,6.60,0.06,9.93
2.61,6.80,6.00,0.12,9.97
nan,nan,nan,nan,nan
2.62,6.80,7.60,1.02,9.99
nan,nan,nan,nan,nan
2.64,6.80,7.60,1.02,9.97
2.65,6.80,6.00,1.80,9.91
nan,nan,nan,nan,nan
2.66,6.80,7.10,0.06,9.97
nan,nan,nan,nan,nan
2.67,6.80,5.50,0.42,10.01
2.68,6.80,8.20,1.44,9.99
nan,nan,nan,nan,nan
2.69,6.80,6.00,2.04,9.91
nan,nan,nan,nan,nan
2.70,6.80,5.50,1.02,9.95
2.71,6.80,7.10,1.02,9.97
nan,nan,nan,nan,nan
2.72,6.80,7.10,0.00,10.01
2.73,6.80,5.50,1.02,9.97
nan,nan,nan,nan,nan
2.74,6.80,7.10,0.18,10.01
nan,nan,nan,nan,nan
2.75,6.80,8.70,1.80,9.93
2.76,6.80,7.10,1.32,9.86
nan,nan,nan,nan,nan
2.78,6.80,5.50,0.60,10.06
nan,nan,nan,nan,nan
2.79,6.80,7.10,1.02,10.01
nan,nan,nan,nan,nan
2.80,6.80,6.00,1.44,9.95
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.82,6.80,7.60,0.06,10.01
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.84,6.80,8.70,0.84,10.06
2.85,6.80,6.00,1.02,9.99
nan,nan,nan,nan,nan
2.86,6.80,7.10,1.62,9.91
2.87,6.80,5.50,0.84,9.95
nan,nan,nan,nan,nan
2.88,6.80,6.60,0.06,10.01
nan,nan,nan,nan,nan
2.89,6.80,7.10,0.48,10.06
2.90,6.80,5.50,1.02,9.97
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
2.93,6.80,8.20,0.06,10.06
nan,nan,nan,nan,nan
2.94,6.80,6.60,0.30,10.10
nan,nan,nan,nan,nan
2.95,6.80,7.10,0.12,10.12
2.96,6.80,6.60,1.08,10.03
nan,nan,nan,nan,nan
2.98,6.80,8.70,0.96,10.01
nan,nan,nan,nan,nan
2.99,6.80,4.90,0.90,9.97
nan,nan,nan,nan,nan
3.00,6.80,6.60,0.12,10.01
3.01,6.80,7.10,1.02,10.03
nan,nan,nan,nan,nan
3.02,6.80,8.20,1.20,9.97
nan,nan,nan,nan,nan
3.04,6.80,6.00,1.86,9.89
3.05,6.80,6.60,1.02,9.93
nan,nan,nan,nan,nan
3.06,6.80,6.60,1.02,9.95
nan,nan,nan,nan,nan
3.07,6.80,8.70,0.90,9.97
3.08,6.80,7.60,0.00,10.01
nan,nan,nan,nan,nan
3.09,6.80,6.60,0.96,9.99
nan,nan,nan,nan,nan
3.10,6.80,6.00,1.02,9.95
nan,nan,nan,nan,nan
3.11,6.80,7.60,0.24,9.99
3.12,6.80,6.60,1.98,9.91
nan,nan,nan,nan,nan
3.13,6.80,6.60,0.66,9.95
3.14,6.80,10.40,0.84,9.97
nan,nan,nan,nan,nan
3.16,6.80,5.50,1.38,9.91
3.17,6.80,7.10,0.60,9.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.20,6.80,7.60,1.02,10.06
nan,nan,nan,nan,nan
3.21,6.80,7.60,1.32,9.99
3.22,6.80,6.60,1.92,9.93
nan,nan,nan,nan,nan
3.23,6.80,7.10,0.66,9.91
nan,nan,nan,nan,nan
3.24,6.80,6.00,0.78,9.93
3.25,6.80,7.10,1.02,9.97
nan,nan,nan,nan,nan
3.26,6.80,7.60,0.96,9.99
3.27,6.80,8.20,1.02,10.01
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.30,6.80,5.50,1.02,10.01
3.31,6.80,6.00,0.42,10.03
nan,nan,nan,nan,nan
3.32,6.80,7.10,0.96,10.06
3.33,6.80,7.60,1.08,9.99
nan,nan,nan,nan,nan
3.34,6.80,7.10,0.96,10.01
3.35,6.80,9.30,1.74,9.95
nan,nan,nan,nan,nan
3.36,6.80,8.20,0.00,10.01
nan,nan,nan,nan,nan
3.38,6.80,4.90,1.26,9.99
nan,nan,nan,nan,nan
3.39,6.80,6.60,0.96,9.95
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.41,6.80,7.60,0.96,9.95
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.46,6.80,6.60,0.12,10.01
nan,nan,nan,nan,nan
3.48,6.80,4.90,1.02,9.99
nan,nan,nan,nan,nan
3.49,6.80,6.60,1.02,10.01
3.50,6.80,5.50,1.86,9.95
nan,nan,nan,nan,nan
3.51,6.80,7.60,0.84,9.97
3.52,6.80,6.60,0.96,9.99
nan,nan,nan,nan,nan
3.53,6.80,6.60,0.12,10.03
3.54,6.80,5.50,0.12,10.06
nan,nan,nan,nan,nan
3.55,6.80,3.80,1.86,9.97
3.56,6.80,7.10,0.30,10.01
nan,nan,nan,nan,nan
3.57,6.80,7.60,0.66,10.03
nan,nan,nan,nan,nan
3.58,6.80,6.60,1.02,10.01
3.59,6.80,6.00,1.92,9.95
nan,nan,nan,nan,nan
3.60,6.80,8.20,1.50,9.86
3.61,6.80,7.60,0.12,9.99
nan,nan,nan,nan,nan
3.62,6.80,6.60,0.36,10.03
nan,nan,nan,nan,nan
3.64,6.80,5.50,1.98,9.95
nan,nan,nan,nan,nan
3.65,6.80,3.80,1.02,9.97
3.66,6.80,7.60,0.12,10.01
nan,nan,nan,nan,nan
3.67,6.80,5.50,0.96,9.97
nan,nan,nan,nan,nan
3.68,6.80,9.30,1.68,9.91
3.69,6.80,9.80,0.96,9.95
nan,nan,nan,nan,nan
3.70,6.80,6.60,1.02,9.97
3.71,6.80,6.60,0.30,10.10
nan,nan,nan,nan,nan
3.72,6.80,7.10,1.92,10.01
3.73,6.80,7.10,1.86,9.95
nan,nan,nan,nan,nan
3.74,6.80,6.60,1.02,9.97
3.75,6.80,5.50,1.02,10.01
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.78,6.80,7.10,1.02,9.97
3.79,6.80,6.60,0.54,10.01
nan,nan,nan,nan,nan
3.80,6.80,8.70,1.98,9.95
3.81,6.80,4.40,0.48,9.97
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.83,6.80,7.60,0.96,9.99
nan,nan,nan,nan,nan
3.84,6.80,7.60,1.02,9.97
3.85,6.80,6.60,0.66,9.99
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.88,6.80,6.60,0.18,10.03
nan,nan,nan,nan,nan
3.89,6.80,4.40,1.44,9.99
nan,nan,nan,nan,nan
3.90,6.80,6.60,1.14,9.97
3.91,6.80,4.90,0.96,9.99
nan,nan,nan,nan,nan
3.92,6.80,7.10,0.48,10.03
nan,nan,nan,nan,nan
3.93,6.80,7.10,1.86,9.95
3.94,6.80,8.20,0.30,9.99
nan,nan,nan,nan,nan
3.95,6.80,6.00,1.20,9.97
nan,nan,nan,nan,nan
3.97,6.80,7.60,0.96,9.99
3.98,6.80,7.60,0.96,9.97
nan,nan,nan,nan,nan
3.99,6.80,7.60,0.96,9.99
4.00,6.80,8.20,0.00,10.03
nan,nan,nan,nan,nan
4.01,13.60,6.00,1.74,9.95
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.03,13.60,13.60,1.02,9.97
4.04,13.60,13.60,0.96,9.99
nan,nan,nan,nan,nan
4.05,13.60,13.60,0.66,10.06
nan,nan,nan,nan,nan
4.06,13.60,13.10,0.96,10.10
nan,nan,nan,nan,nan
4.08,13.60,10.40,1.92,10.01
nan,nan,nan,nan,nan
4.09,13.60,13.60,0.96,9.97
4.10,13.60,14.20,0.36,10.01
nan,nan,nan,nan,nan
4.11,13.60,12.50,0.78,10.03
4.12,13.60,12.50,1.92,9.97
nan,nan,nan,nan,nan
4.13,13.60,15.20,1.92,9.91
nan,nan,nan,nan,nan
4.14,13.60,13.60,0.96,9.93
4.15,13.60,11.40,1.08,9.97
nan,nan,nan,nan,nan
4.16,13.60,13.10,1.02,9.99
4.17,13.60,13.10,0.96,9.97
nan,nan,nan,nan,nan
4.18,13.60,12.50,0.90,9.99
4.19,13.60,14.20,1.08,10.01
nan,nan,nan,nan,nan
4.20,13.60,14.70,0.18,10.06
nan,nan,nan,nan,nan
4.21,13.60,13.10,1.92,9.97
nan,nan,nan,nan,nan
4.23,13.60,12.50,0.96,9.95
nan,nan,nan,nan,nan
4.24,13.60,13.10,0.54,10.01
4.25,13.60,16.30,0.66,10.06
nan,nan,nan,nan,nan
4.26,13.60,13.10,2.04,9.97
4.27,13.60,13.60,1.62,9.91
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
4.29,13.60,14.20,0.78,9.93
nan,nan,nan,nan,nan
4.30,13.60,13.60,0.06,10.10
4.31,13.60,13.60,1.98,10.01
nan,nan,nan,nan,nan
4.32,13.60,13.10,0.48,10.06
4.33,13.60,13.10,1.08,10.01
nan,nan,nan,nan,nan
4.34,13.60,15.80,1.98,9.95
4.35,13.60,13.10,0.30,9.99
nan,nan,nan,nan,nan
4.36,13.60,12.50,1.98,9.91
nan,nan,nan,nan,nan
4.38,13.60,12.50,0.84,9.93
nan,nan,nan,nan,nan
4.39,13.60,15.80,0.06,10.06
nan,nan,nan,nan,nan
4.40,13.60,13.60,1.32,9.99
4.41,13.60,11.40,1.92,9.91
nan,nan,nan,nan,nan
4.42,13.60,15.20,0.96,9.95
nan,nan,nan,nan,nan
4.44,13.60,14.20,1.02,9.97
nan,nan,nan,nan,nan
4.45,13.60,13.10,1.08,9.99
4.46,13.60,10.90,1.02,10.01
nan,nan,nan,nan,nan
4.47,13.60,12.50,0.54,10.06
4.48,13.60,15.20,1.98,9.97
nan,nan,nan,nan,nan
4.49,13.60,13.10,0.06,10.01
4.50,13.60,12.00,0.66,10.03
nan,nan,nan,nan,nan
4.51,13.60,15.80,1.98,9.97
4.52,13.60,14.20,1.86,9.91
nan,nan,nan,nan,nan
4.53,13.60,13.60,0.90,9.93
4.54,13.60,12.00,0.00,10.01
nan,nan,nan,nan,nan
4.55,13.60,11.40,1.08,10.03
nan,nan,nan,nan,nan
4.56,13.60,14.70,1.68,9.95
4.57,13.60,13.60,0.06,9.99
nan,nan,nan,nan,nan
4.58,13.60,14.20,1.08,10.01
4.59,13.60,13.10,1.86,9.95
nan,nan,nan,nan,nan
4.60,13.60,14.20,1.02,9.97
4.61,13.60,14.20,0.30,10.01
nan,nan,nan,nan,nan
4.62,13.60,15.20,0.96,10.03
4.63,13.60,14.70,1.92,9.97
nan,nan,nan,nan,nan
4.64,13.60,14.20,0.96,9.99
4.65,13.60,13.60,0.42,10.03
nan,nan,nan,nan,nan
4.66,13.60,15.20,0.96,10.06
nan,nan,nan,nan,nan
4.68,13.60,13.60,2.28,9.97
nan,nan,nan,nan,nan
4.69,13.60,12.00,1.50,9.91
4.70,13.60,15.20,0.84,9.93
nan,nan,nan,nan,nan
4.71,13.60,12.50,1.02,9.97
4.72,13.60,14.20,0.96,9.99
nan,nan,nan,nan,nan
4.73,13.60,15.20,0.96,10.01
4.74,13.60,13.60,1.68,9.95
nan,nan,nan,nan,nan
4.75,13.60,13.10,0.78,9.99
4.76,13.60,14.70,1.02,10.01
nan,nan,nan,nan,nan
4.77,13.60,13.10,0.96,10.03
4.78,13.60,13.60,0.30,10.10
nan,nan,nan,nan,nan
4.79,13.60,15.20,1.26,10.03
4.80,13.60,13.10,1.92,9.95
nan,nan,nan,nan,nan
4.81,13.60,14.20,0.60,9.99
nan,nan,nan,nan,nan
4.82,13.60,12.50,0.90,10.01
4.83,13.60,14.70,0.96,10.03
nan,nan,nan,nan,nan
4.84,13.60,14.20,0.36,10.08
4.85,13.60,12.00,1.86,9.99
nan,nan,nan,nan,nan
4.86,13.60,14.70,1.02,10.01
nan,nan,nan,nan,nan
4.88,13.60,10.40,0.96,10.03
nan,nan,nan,nan,nan
4.89,13.60,15.80,0.90,10.06
nan,nan,nan,nan,nan
4.90,13.60,12.50,1.08,10.03
4.91,13.60,14.20,1.80,9.95
nan,nan,nan,nan,nan
4.92,13.60,14.20,0.00,9.99
4.93,13.60,14.20,1.26,10.01
nan,nan,nan,nan,nan
4.94,13.60,14.70,1.92,9.95
4.95,13.60,16.30,0.96,9.93
nan,nan,nan,nan,nan
4.96,13.60,16.90,1.02,9.95
nan,nan,nan,nan,nan
4.98,13.60,13.60,0.42,10.01
nan,nan,nan,nan,nan
4.99,13.60,15.80,1.92,9.95
5.00,13.60,14.70,0.90,9.93
nan,nan,nan,nan,nan
5.01,13.60,12.50,1.02,9.95
5.02,13.60,13.10,1.02,9.99
nan,nan,nan,nan,nan
5.03,13.60,15.20,1.92,9.91
nan,nan,nan,nan,nan
