# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
1.12,0.00,-1.00,1.02,51.61
1.13,0.00,-3.70,0.96,51.57
nan,nan,nan,nan,nan
1.15,0.00,-2.10,1.02,51.53
1.16,0.00,1.70,0.90,51.57
1.18,0.00,-1.00,0.90,51.61
nan,nan,nan,nan,nan
1.20,0.00,1.10,0.96,51.55
1.22,0.00,1.10,0.96,51.51
1.23,0.00,0.00,0.90,51.55
1.25,0.00,-0.50,1.02,51.61
1.26,0.00,1.70,1.08,51.57
1.28,0.00,0.60,0.84,51.61
nan,nan,nan,nan,nan
1.30,0.00,-3.20,0.90,51.55
1.32,0.00,-1.00,0.78,51.59
1.33,0.00,-1.00,0.84,51.55
nan,nan,nan,nan,nan
1.35,0.00,-2.10,1.08,51.61
1.36,0.00,-0.50,1.02,51.55
1.38,0.00,0.60,1.02,51.51
nan,nan,nan,nan,nan
1.40,0.00,-1.00,0.84,51.44
1.42,0.00,0.00,0.96,51.51
1.43,0.00,-1.60,0.96,51.57
1.45,0.00,-2.10,0.90,51.51
1.46,0.00,0.60,0.84,51.46
1.48,0.00,-1.60,0.90,51.53
nan,nan,nan,nan,nan
1.50,0.00,0.00,0.96,51.55
1.52,0.00,1.70,1.02,51.51
1.53,0.00,-2.10,0.90,51.57
nan,nan,nan,nan,nan
1.55,0.00,-2.70,0.96,51.61
1.56,0.00,-1.00,0.84,51.57
1.58,0.00,1.70,0.96,51.53
nan,nan,nan,nan,nan
1.60,0.00,-1.00,0.90,51.57
1.62,0.00,-2.10,0.90,51.61
1.63,0.00,-1.00,0.84,51.57
1.65,0.00,1.10,0.90,51.51
1.66,0.00,-1.00,1.02,51.57
1.68,0.00,-0.50,0.90,51.61
nan,nan,nan,nan,nan
1.70,0.00,-1.00,1.14,51.55
1.72,0.00,0.00,0.90,51.51
1.73,0.00,2.20,1.14,51.55
nan,nan,nan,nan,nan
1.75,0.00,-0.50,0.90,51.61
1.76,0.00,-3.20,1.14,51.55
1.78,0.00,0.00,1.02,51.61
nan,nan,nan,nan,nan
1.80,0.00,-1.00,0.90,51.55
1.82,0.00,-1.60,0.90,51.59
1.83,0.00,0.00,0.84,51.55
1.85,0.00,0.00,1.08,51.59
1.86,0.00,-1.00,0.96,51.55
1.88,0.00,-1.60,0.96,51.61
nan,nan,nan,nan,nan
1.90,0.00,-1.00,0.96,51.53
1.92,0.00,-2.70,0.90,51.59
1.93,0.00,-1.00,1.02,51.63
nan,nan,nan,nan,nan
1.95,0.00,-0.50,0.96,51.59
1.96,0.00,1.10,0.90,51.53
1.98,0.00,-0.50,1.02,51.59
nan,nan,nan,nan,nan
2.00,0.00,-1.60,1.02,51.63
2.02,0.00,0.60,0.96,51.57
2.03,0.00,-1.60,0.96,51.53
2.05,0.00,0.00,0.96,51.57
2.06,0.00,1.10,0.96,51.63
2.08,0.00,-1.00,1.08,51.57
nan,nan,nan,nan,nan
2.10,0.00,-1.00,0.96,51.61
2.12,0.00,-1.00,1.02,51.55
2.13,0.00,-0.50,0.96,51.61
nan,nan,nan,nan,nan
2.15,0.00,0.60,1.02,51.55
2.16,0.00,-0.50,0.96,51.61
2.18,0.00,-1.00,0.96,51.57
nan,nan,nan,nan,nan
2.20,0.00,-4.30,1.08,51.59
2.22,0.00,1.10,0.90,51.53
2.23,0.00,2.20,0.84,51.59
2.25,0.00,-1.60,1.02,51.63
2.26,0.00,1.10,1.08,51.59
2.28,0.00,2.80,0.90,51.55
nan,nan,nan,nan,nan
2.30,0.00,-0.50,1.02,51.57
2.32,0.00,-1.00,0.84,51.61
2.33,0.00,-1.00,0.84,51.57
nan,nan,nan,nan,nan
2.35,0.00,-1.60,0.96,51.63
2.36,0.00,0.60,1.02,51.57
2.38,0.00,-0.50,0.90,51.63
nan,nan,nan,nan,nan
2.40,0.00,-1.60,0.90,51.55
2.42,0.00,-1.00,0.96,51.59
2.43,0.00,0.60,0.96,51.55
2.45,0.00,0.00,0.96,51.59
2.46,0.00,-1.60,0.96,51.55
nan,nan,nan,nan,nan
2.48,0.00,-1.00,0.96,51.59
2.50,0.00,1.70,0.84,51.63
2.52,0.00,1.70,0.96,51.59
nan,nan,nan,nan,nan
2.53,0.00,-0.50,0.90,51.55
2.55,0.00,-2.10,1.02,51.59
2.56,0.00,-1.60,1.02,51.63
2.58,0.00,0.60,0.90,51.59
nan,nan,nan,nan,nan
2.60,0.00,0.60,0.96,51.53
2.62,0.00,1.70,1.02,51.57
2.63,0.00,-1.60,0.84,51.63
2.65,0.00,1.10,0.90,51.57
2.66,0.00,-0.50,0.96,51.61
nan,nan,nan,nan,nan
2.68,0.00,0.00,0.96,51.57
2.70,0.00,-3.70,1.08,51.61
2.72,0.00,-0.50,0.90,51.55
nan,nan,nan,nan,nan
2.73,0.00,-2.10,1.02,51.51
2.75,0.00,-1.00,0.96,51.57
2.76,0.00,-2.70,0.72,51.61
2.78,0.00,1.70,1.02,51.57
nan,nan,nan,nan,nan
2.80,0.00,0.00,1.02,51.59
2.82,0.00,0.60,0.90,51.63
2.83,0.00,-1.60,0.96,51.59
2.85,0.00,1.10,1.08,51.55
2.86,0.00,-1.00,0.96,51.59
nan,nan,nan,nan,nan
2.88,0.00,2.20,0.84,51.55
2.90,0.00,0.00,0.96,51.57
2.92,0.00,1.10,0.96,51.53
2.93,0.00,-1.60,0.96,51.59
nan,nan,nan,nan,nan
2.95,0.00,-2.70,0.90,51.53
2.96,0.00,-0.50,1.08,51.59
2.98,0.00,1.10,0.90,51.55
nan,nan,nan,nan,nan
3.00,6.80,-0.50,0.90,51.57
3.02,6.80,8.70,1.08,51.53
3.03,6.80,5.50,0.96,51.57
3.05,6.80,6.00,0.90,51.53
3.06,6.80,8.20,1.08,51.59
3.08,6.80,5.50,0.96,51.55
nan,nan,nan,nan,nan
3.10,6.80,6.00,1.14,51.57
3.12,6.80,4.90,0.96,51.53
3.13,6.80,6.00,0.96,51.48
nan,nan,nan,nan,nan
3.15,6.80,7.60,0.78,51.44
3.16,6.80,5.50,0.96,51.40
3.18,6.80,7.10,0.96,51.46
nan,nan,nan,nan,nan
3.20,6.80,6.60,0.96,51.40
3.22,6.80,9.30,0.96,51.46
3.23,6.80,8.20,1.02,51.42
3.25,6.80,7.60,0.96,51.40
3.26,6.80,6.60,0.96,51.36
3.28,6.80,7.10,1.02,51.42
nan,nan,nan,nan,nan
3.30,6.80,7.60,1.02,51.38
3.32,6.80,5.50,1.02,51.44
3.33,6.80,5.50,0.90,51.40
nan,nan,nan,nan,nan
3.35,6.80,8.20,0.90,51.36
3.36,6.80,8.70,0.90,51.34
3.38,6.80,8.20,0.96,51.32
nan,nan,nan,nan,nan
3.40,6.80,7.10,0.90,51.36
3.42,6.80,7.60,0.90,51.34
3.43,6.80,8.20,1.08,51.38
3.45,6.80,6.60,1.02,51.36
3.46,6.80,9.30,1.02,51.34
3.48,6.80,6.00,0.96,51.29
nan,nan,nan,nan,nan
3.50,6.80,8.20,1.08,51.36
3.52,6.80,6.00,0.90,51.32
3.53,6.80,9.30,1.02,51.38
nan,nan,nan,nan,nan
3.55,6.80,3.80,1.08,51.36
3.56,6.80,7.60,0.96,51.32
3.58,6.80,8.20,0.96,51.29
nan,nan,nan,nan,nan
3.60,6.80,6.00,0.96,51.36
3.62,6.80,6.60,0.96,51.32
3.63,6.80,4.40,0.96,51.38
3.65,6.80,4.90,0.84,51.36
3.66,6.80,7.10,1.02,51.34
3.68,6.80,5.50,0.96,51.29
nan,nan,nan,nan,nan
3.70,6.80,7.10,0.90,51.36
3.72,6.80,8.70,0.96,51.32
3.73,6.80,7.60,1.02,51.29
nan,nan,nan,nan,nan
3.75,6.80,7.60,0.96,51.36
3.76,6.80,4.90,1.02,51.34
3.78,6.80,4.90,0.96,51.29
nan,nan,nan,nan,nan
3.80,6.80,7.60,1.02,51.25
3.82,6.80,9.30,1.02,51.23
3.83,6.80,6.60,1.08,51.32
3.85,6.80,9.80,1.02,51.27
3.86,6.80,8.20,0.96,51.36
3.88,6.80,8.70,0.90,51.32
nan,nan,nan,nan,nan
3.90,6.80,8.70,1.14,51.27
3.92,6.80,6.00,0.90,51.25
3.93,6.80,7.10,0.90,51.23
nan,nan,nan,nan,nan
3.95,6.80,6.60,1.20,51.29
3.96,6.80,9.30,1.02,51.27
3.98,6.80,5.50,0.96,51.36
nan,nan,nan,nan,nan
4.00,6.80,3.80,1.08,51.29
4.02,6.80,6.00,1.02,51.27
4.03,6.80,8.70,0.84,51.25
4.05,6.80,6.60,1.02,51.23
4.06,6.80,7.60,1.02,51.29
nan,nan,nan,nan,nan
4.09,6.80,4.40,0.84,51.25
4.10,6.80,6.00,1.02,51.34
4.12,6.80,5.50,0.84,51.29
nan,nan,nan,nan,nan
4.13,6.80,6.00,0.90,51.27
4.15,6.80,8.20,0.90,51.25
4.17,6.80,8.20,1.14,51.32
nan,nan,nan,nan,nan
4.19,6.80,7.10,1.02,51.27
4.20,6.80,6.00,1.02,51.36
4.22,6.80,6.60,0.90,51.32
4.23,6.80,6.60,1.02,51.29
4.25,6.80,6.00,1.14,51.27
4.27,6.80,8.20,0.90,51.23
nan,nan,nan,nan,nan
4.28,6.80,8.70,1.02,51.32
4.30,6.80,7.10,0.96,51.27
4.32,6.80,5.50,0.96,51.34
nan,nan,nan,nan,nan
4.33,6.80,3.30,0.96,51.32
4.35,6.80,6.00,1.20,51.27
4.37,6.80,7.60,1.20,51.25
4.38,6.80,4.40,0.90,51.34
nan,nan,nan,nan,nan
4.40,6.80,4.40,0.90,51.27
4.42,6.80,6.60,1.08,51.36
4.43,6.80,4.90,0.90,51.32
4.45,6.80,5.50,1.02,51.29
4.46,6.80,4.40,0.90,51.27
nan,nan,nan,nan,nan
4.48,6.80,6.00,0.96,51.25
4.50,6.80,3.80,1.02,51.29
4.52,6.80,5.50,0.84,51.27
nan,nan,nan,nan,nan
4.53,6.80,5.50,0.96,51.34
4.55,6.80,4.90,0.96,51.32
4.56,6.80,6.60,0.96,51.29
4.58,6.80,9.30,0.90,51.25
nan,nan,nan,nan,nan
4.60,6.80,6.00,1.02,51.32
4.62,6.80,6.60,0.96,51.29
4.63,6.80,6.60,0.96,51.36
4.65,6.80,4.90,0.96,51.34
4.67,6.80,7.60,1.02,51.29
nan,nan,nan,nan,nan
4.68,6.80,8.20,1.02,51.27
4.70,6.80,8.20,0.96,51.34
4.72,6.80,8.20,1.14,51.29
nan,nan,nan,nan,nan
4.73,6.80,7.10,0.96,51.36
4.75,6.80,8.20,0.90,51.34
4.77,6.80,5.50,0.96,51.29
4.78,6.80,7.60,1.08,51.27
nan,nan,nan,nan,nan
4.80,6.80,3.80,1.08,51.25
4.82,6.80,4.40,0.96,51.21
4.83,6.80,4.40,1.02,51.29
4.85,6.80,7.10,0.90,51.25
4.87,6.80,7.10,0.90,51.23
nan,nan,nan,nan,nan
4.88,6.80,7.10,0.90,51.21
4.90,6.80,6.60,1.02,51.27
4.92,6.80,7.10,0.90,51.25
nan,nan,nan,nan,nan
4.93,6.80,8.20,0.90,51.23
4.95,6.80,7.60,1.14,51.29
4.97,6.80,5.50,0.90,51.27
4.98,6.80,7.10,0.90,51.25
nan,nan,nan,nan,nan
5.00,6.80,7.60,0.96,51.23
5.02,6.80,8.20,0.84,51.29
5.03,6.80,7.10,1.14,51.27
5.05,6.80,6.00,1.02,51.34
5.07,6.80,7.10,0.96,51.32
nan,nan,nan,nan,nan
5.08,6.80,3.30,0.96,51.27
5.10,6.80,4.40,1.08,51.23
5.12,6.80,5.50,0.96,51.21
nan,nan,nan,nan,nan
5.13,6.80,8.20,0.78,51.29
5.15,6.80,6.00,0.96,51.25
5.17,6.80,5.50,1.02,51.34
5.18,6.80,6.00,0.96,51.32
nan,nan,nan,nan,nan
5.20,6.80,6.60,0.90,51.27
5.22,6.80,8.70,0.90,51.25
5.23,6.80,8.70,0.90,51.32
5.25,6.80,8.70,0.96,51.27
5.27,6.80,7.60,1.08,51.36
nan,nan,nan,nan,nan
5.28,6.80,9.80,0.96,51.32
5.30,6.80,7.10,0.90,51.29
5.32,6.80,6.60,0.90,51.25
nan,nan,nan,nan,nan
5.33,6.80,6.00,0.96,51.34
5.35,6.80,4.40,0.90,51.29
5.37,6.80,6.60,0.90,51.27
5.38,6.80,6.00,1.02,51.34
nan,nan,nan,nan,nan
5.40,6.80,6.60,0.96,51.29
5.42,6.80,10.40,0.90,51.27
5.43,6.80,5.50,1.02,51.34
5.45,6.80,7.60,1.02,51.32
5.47,6.80,6.60,0.96,51.29
nan,nan,nan,nan,nan
5.48,6.80,9.80,0.96,51.36
5.50,6.80,7.60,0.96,51.32
5.52,6.80,7.10,0.84,51.29
nan,nan,nan,nan,nan
5.53,6.80,8.20,1.08,51.25
5.55,6.80,8.20,0.90,51.34
5.57,6.80,8.20,1.02,51.29
5.58,6.80,5.50,0.96,51.36
nan,nan,nan,nan,nan
5.60,6.80,9.30,0.90,51.34
5.62,6.80,7.60,0.96,51.29
5.63,6.80,7.60,1.02,51.36
5.65,6.80,6.00,0.84,51.34
5.66,6.80,6.60,0.90,51.32
nan,nan,nan,nan,nan
5.68,6.80,8.70,0.96,51.38
5.70,6.80,4.40,0.84,51.34
5.72,6.80,7.60,0.96,51.29
nan,nan,nan,nan,nan
5.73,6.80,6.60,0.90,51.25
5.75,6.80,7.10,1.08,51.34
5.77,6.80,6.60,0.96,51.32
5.78,6.80,6.60,0.90,51.29
nan,nan,nan,nan,nan
5.80,6.80,7.60,1.02,51.34
5.82,6.80,5.50,1.02,51.32
5.83,6.80,9.30,1.02,51.29
5.85,6.80,6.00,0.96,51.25
5.87,6.80,7.10,0.84,51.34
nan,nan,nan,nan,nan
5.88,6.80,8.20,1.08,51.29
5.90,6.80,7.60,0.96,51.36
5.92,6.80,7.60,0.96,51.32
nan,nan,nan,nan,nan
5.93,6.80,7.10,0.90,51.29
5.95,6.80,6.00,0.96,51.27
5.97,6.80,8.20,0.84,51.34
nan,nan,nan,nan,nan
5.99,6.80,7.10,1.02,51.29
6.00,13.60,7.10,1.02,51.27
6.02,13.60,12.50,0.96,51.34
6.03,13.60,14.70,0.96,51.32
6.05,13.60,14.70,1.14,51.27
6.07,13.60,14.20,0.96,51.25
nan,nan,nan,nan,nan
6.09,13.60,13.60,0.96,51.21
6.10,13.60,12.00,1.14,51.19
6.12,13.60,12.50,0.96,51.19
nan,nan,nan,nan,nan
6.13,13.60,13.10,0.90,51.17
6.15,13.60,13.10,0.96,51.15
6.17,13.60,14.20,1.02,51.02
6.18,13.60,12.50,1.02,51.02
nan,nan,nan,nan,nan
6.20,13.60,13.60,1.08,51.00
6.22,13.60,15.20,1.02,51.08
6.23,13.60,14.20,1.20,51.08
6.25,13.60,14.70,1.26,51.06
6.27,13.60,13.60,1.08,51.06
nan,nan,nan,nan,nan
6.28,13.60,14.70,1.08,51.04
6.30,13.60,10.40,1.08,51.04
6.32,13.60,14.70,1.02,51.02
nan,nan,nan,nan,nan
6.34,13.60,14.20,0.90,51.02
6.35,13.60,10.40,1.14,51.02
6.37,13.60,12.50,1.02,51.00
6.38,13.60,14.70,1.08,51.00
nan,nan,nan,nan,nan
6.40,13.60,13.10,1.02,51.00
6.42,13.60,13.10,1.08,50.98
6.44,13.60,14.20,0.90,50.98
6.45,13.60,13.60,1.20,50.98
6.47,13.60,13.60,1.02,50.98
nan,nan,nan,nan,nan
6.48,13.60,13.10,0.90,50.95
6.50,13.60,15.20,0.90,50.95
6.52,13.60,11.40,0.84,50.95
nan,nan,nan,nan,nan
6.54,13.60,15.80,1.26,50.95
6.55,13.60,12.50,0.96,50.85
6.57,13.60,10.40,0.90,50.95
6.58,13.60,14.20,0.96,50.85
nan,nan,nan,nan,nan
6.60,13.60,15.80,1.14,50.87
6.62,13.60,14.20,1.08,50.87
6.64,13.60,11.40,0.96,50.87
6.65,13.60,12.50,0.96,50.87
nan,nan,nan,nan,nan
6.67,13.60,14.70,1.14,50.87
6.68,13.60,13.10,1.08,50.87
6.70,13.60,11.40,1.08,50.87
nan,nan,nan,nan,nan
6.72,13.60,12.00,0.96,50.98
6.74,13.60,13.10,1.02,50.87
6.75,13.60,10.90,0.96,50.89
6.77,13.60,13.10,0.90,50.89
6.78,13.60,12.00,1.08,50.89
nan,nan,nan,nan,nan
6.80,13.60,11.40,1.14,50.89
6.82,13.60,13.60,0.96,50.89
6.84,13.60,13.60,0.90,50.89
6.85,13.60,13.60,0.96,51.00
nan,nan,nan,nan,nan
6.87,13.60,14.70,1.02,50.89
6.88,13.60,13.60,0.96,50.98
6.91,13.60,14.70,0.96,50.98
nan,nan,nan,nan,nan
6.92,13.60,13.10,1.02,50.98
6.94,13.60,13.60,0.90,50.87
6.95,13.60,12.50,1.14,50.98
6.97,13.60,15.20,1.08,50.87
6.98,13.60,13.10,0.84,50.87
nan,nan,nan,nan,nan
7.01,13.60,14.70,1.08,50.87
7.02,13.60,15.20,0.90,50.89
7.04,13.60,11.40,0.96,50.89
7.05,13.60,13.10,1.08,50.89
nan,nan,nan,nan,nan
7.07,13.60,16.30,0.96,50.89
7.09,13.60,14.20,1.08,50.89
7.11,13.60,12.50,1.32,50.89
nan,nan,nan,nan,nan
7.12,13.60,15.80,0.90,50.89
7.14,13.60,15.80,0.96,50.89
7.15,13.60,14.70,1.08,50.89
7.17,13.60,14.70,1.20,50.89
7.19,13.60,14.70,0.96,50.89
nan,nan,nan,nan,nan
7.21,13.60,14.70,1.26,50.89
7.22,13.60,13.10,0.90,50.89
7.24,13.60,14.20,1.20,50.91
7.25,13.60,14.70,0.96,50.91
nan,nan,nan,nan,nan
7.27,13.60,13.10,0.96,50.91
7.28,13.60,13.60,1.02,50.91
7.31,13.60,14.20,0.96,50.91
nan,nan,nan,nan,nan
7.32,13.60,11.40,0.90,50.91
7.34,13.60,13.60,1.14,50.91
7.35,13.60,15.20,0.96,50.91
7.37,13.60,14.20,1.08,50.91
7.38,13.60,14.70,1.14,50.91
nan,nan,nan,nan,nan
7.41,13.60,11.40,0.90,50.91
7.42,13.60,13.60,0.90,50.91
7.44,13.60,13.10,1.02,50.91
nan,nan,nan,nan,nan
7.45,13.60,15.20,1.02,50.91
7.47,13.60,13.10,0.90,50.91
7.48,13.60,15.20,1.02,50.91
nan,nan,nan,nan,nan
7.51,13.60,13.60,0.96,50.91
7.52,13.60,14.70,1.20,50.91
7.54,13.60,15.20,1.26,50.91
7.55,13.60,14.20,0.90,50.91
7.57,13.60,13.10,1.08,50.91
7.59,13.60,13.60,0.90,50.91
nan,nan,nan,nan,nan
7.61,13.60,14.70,0.96,50.91
7.62,13.60,12.50,0.90,50.91
7.64,13.60,13.60,0.90,50.91
nan,nan,nan,nan,nan
7.65,13.60,12.50,0.96,50.91
7.67,13.60,12.50,0.96,50.91
7.68,13.60,16.90,0.96,50.91
7.71,13.60,13.10,0.84,50.91
nan,nan,nan,nan,nan
7.72,13.60,13.10,0.90,50.91
7.74,13.60,13.10,1.38,50.91
7.75,13.60,15.80,0.96,50.91
7.77,13.60,14.20,0.96,50.91
7.78,13.60,14.70,0.90,50.91
nan,nan,nan,nan,nan
7.81,13.60,10.90,0.90,50.91
7.82,13.60,15.20,1.14,50.91
7.84,13.60,14.20,0.96,50.91
7.85,13.60,11.40,1.20,50.91
nan,nan,nan,nan,nan
7.87,13.60,14.20,1.44,50.91
7.88,13.60,15.80,1.02,50.91
7.91,13.60,12.50,1.08,50.91
nan,nan,nan,nan,nan
7.92,13.60,14.20,0.90,50.91
7.94,13.60,13.60,0.96,50.91
7.95,13.60,12.50,1.02,50.91
7.97,13.60,14.70,1.02,50.91
7.98,13.60,14.70,0.90,50.91
nan,nan,nan,nan,nan
8.01,13.60,13.60,1.02,50.91
8.02,13.60,14.20,1.02,50.91
8.04,13.60,12.00,0.96,50.91
8.05,13.60,15.20,1.02,50.91
nan,nan,nan,nan,nan
8.07,13.60,13.60,0.96,50.91
8.08,13.60,10.90,1.02,50.91
nan,nan,nan,nan,nan
8.11,13.60,10.40,1.08,50.91
8.12,13.60,13.60,0.96,50.91
8.14,13.60,13.60,0.90,50.91
8.15,13.60,12.50,1.02,50.91
8.17,13.60,13.10,1.08,50.91
8.18,13.60,13.10,1.14,50.91
nan,nan,nan,nan,nan
8.21,13.60,14.20,1.14,50.91
8.22,13.60,13.10,0.90,50.91
8.24,13.60,15.20,1.02,50.91
nan,nan,nan,nan,nan
8.25,13.60,15.80,14.40,50.91
8.27,13.60,13.60,1.14,50.91
8.29,13.60,13.60,0.90,50.91
nan,nan,nan,nan,nan
8.31,13.60,12.00,1.26,50.91
8.32,13.60,12.00,0.96,50.91
8.34,13.60,14.70,1.14,50.91
8.35,13.60,12.00,0.90,50.91
8.37,13.60,13.10,0.96,50.91
8.39,13.60,12.00,1.08,50.91
nan,nan,nan,nan,nan
8.41,13.60,14.70,1.08,50.91
8.42,13.60,13.60,0.96,50.91
8.44,13.60,16.90,0.96,50.91
nan,nan,nan,nan,nan
8.45,13.60,12.00,1.08,50.91
8.47,13.60,14.20,0.96,50.91
8.49,13.60,13.10,0.96,50.91
nan,nan,nan,nan,nan
8.51,13.60,13.10,0.90,50.91
8.52,13.60,13.60,0.96,50.91
8.54,13.60,13.60,0.96,50.91
8.55,13.60,14.20,0.96,50.91
8.57,13.60,13.10,0.90,50.91
8.59,13.60,12.00,1.14,50.91
nan,nan,nan,nan,nan
8.61,13.60,13.60,1.08,50.91
8.62,13.60,17.40,1.08,50.81
8.64,13.60,14.70,1.08,50.81
nan,nan,nan,nan,nan
8.66,13.60,14.70,1.02,50.83
8.67,13.60,13.10,0.96,50.83
8.69,13.60,12.50,1.20,50.83
nan,nan,nan,nan,nan
8.71,13.60,15.20,0.96,50.85
8.72,13.60,11.40,1.38,50.85
8.74,13.60,14.20,0.96,50.85
8.75,13.60,15.80,0.96,50.85
8.77,13.60,12.00,1.14,50.87
8.79,13.60,11.40,1.32,50.87
nan,nan,nan,nan,nan
8.81,13.60,13.60,1.14,50.87
8.82,13.60,13.10,1.14,50.87
8.84,13.60,15.20,1.02,50.78
nan,nan,nan,nan,nan
8.85,13.60,16.30,1.14,50.78
8.87,13.60,12.50,0.96,50.78
8.89,13.60,13.10,1.08,50.81
nan,nan,nan,nan,nan
8.91,13.60,13.60,0.96,50.81
8.92,13.60,10.90,0.96,50.83
8.94,13.60,14.20,0.90,50.83
8.95,13.60,14.20,0.96,50.83
8.97,13.60,14.20,1.08,50.85
8.99,13.60,13.60,1.38,50.85
nan,nan,nan,nan,nan
9.01,20.40,15.80,1.32,50.85
9.02,20.40,21.20,0.90,50.85
9.04,20.40,21.20,0.96,50.87
nan,nan,nan,nan,nan
9.05,20.40,19.00,1.44,50.87
9.07,20.40,20.10,1.32,50.87
9.09,20.40,17.40,1.62,50.76
nan,nan,nan,nan,nan
9.11,20.40,18.50,1.86,50.78
9.12,20.40,23.40,1.56,50.70
9.14,20.40,20.70,1.86,50.72
9.15,20.40,20.70,1.44,50.64
9.17,20.40,20.70,1.86,50.66
9.19,20.40,21.20,1.50,50.57
nan,nan,nan,nan,nan
9.21,20.40,18.50,1.74,50.59
9.22,20.40,21.20,1.68,50.64
9.24,20.40,23.90,1.74,50.57
nan,nan,nan,nan,nan
9.25,20.40,21.20,1.86,50.49
9.27,20.40,21.20,1.74,50.51
9.29,20.40,21.20,1.68,50.55
nan,nan,nan,nan,nan
9.31,20.40,19.60,1.68,50.49
9.32,20.40,19.00,1.80,50.42
9.34,20.40,17.40,1.56,50.45
9.35,20.40,21.80,1.74,50.49
9.37,20.40,20.10,1.50,50.42
9.39,20.40,20.10,1.56,50.45
nan,nan,nan,nan,nan
9.41,20.40,20.70,1.50,50.40
9.42,20.40,20.10,1.80,50.38
9.44,20.40,20.70,1.86,50.40
nan,nan,nan,nan,nan
9.45,20.40,20.10,1.62,50.42
9.47,20.40,19.00,1.50,50.36
9.49,20.40,19.00,1.62,50.40
nan,nan,nan,nan,nan
9.51,20.40,20.10,1.56,50.36
9.52,20.40,19.60,1.68,50.32
9.54,20.40,20.70,1.50,50.36
9.56,20.40,21.80,1.56,50.38
9.57,20.40,19.00,1.02,50.32
9.59,20.40,20.70,1.44,50.36
nan,nan,nan,nan,nan
9.61,20.40,20.10,1.62,50.32
9.62,20.40,21.20,1.62,50.36
9.64,20.40,21.20,1.62,50.30
nan,nan,nan,nan,nan
9.66,20.40,19.60,1.56,50.36
9.67,20.40,20.10,1.80,50.30
