# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
1.12,0.00,0.60,0.06,4.65
1.13,0.00,-0.50,0.90,4.58
nan,nan,nan,nan,nan
1.15,0.00,-1.60,0.06,4.62
1.16,0.00,1.10,0.66,4.62
1.18,0.00,-2.10,0.12,4.67
nan,nan,nan,nan,nan
1.20,0.00,-1.60,1.86,4.56
1.22,0.00,-1.60,0.06,4.67
1.23,0.00,-2.10,0.06,4.71
1.25,0.00,0.00,0.90,4.65
1.26,0.00,-3.20,1.26,4.58
1.28,0.00,-3.20,0.00,4.69
nan,nan,nan,nan,nan
1.30,0.00,1.70,1.08,4.67
1.32,0.00,1.10,0.96,4.60
1.33,0.00,-1.00,0.96,4.62
nan,nan,nan,nan,nan
1.35,0.00,-3.20,0.90,4.65
1.36,0.00,0.00,0.00,4.69
1.38,0.00,-2.10,0.72,4.69
nan,nan,nan,nan,nan
1.40,0.00,0.00,0.06,4.77
1.42,0.00,-1.60,0.12,4.79
1.43,0.00,1.10,1.38,4.69
1.45,0.00,-0.50,0.90,4.65
1.46,0.00,1.10,0.78,4.67
1.48,0.00,1.10,0.00,4.77
nan,nan,nan,nan,nan
1.50,0.00,-1.00,1.44,4.75
1.52,0.00,-3.70,0.96,4.69
1.53,0.00,-2.70,0.96,4.69
nan,nan,nan,nan,nan
1.55,0.00,-0.50,0.12,4.71
1.56,0.00,-1.60,0.06,4.75
1.58,0.00,0.00,1.02,4.75
nan,nan,nan,nan,nan
1.60,0.00,-0.50,0.96,4.73
1.62,0.00,-0.50,0.30,4.75
1.63,0.00,-2.70,0.90,4.75
1.65,0.00,-2.10,0.12,4.77
1.66,0.00,-2.10,0.06,4.79
1.68,0.00,-2.70,0.18,4.79
nan,nan,nan,nan,nan
1.70,0.00,1.70,1.56,4.67
1.72,0.00,0.60,0.12,4.71
1.73,0.00,0.60,0.06,4.82
nan,nan,nan,nan,nan
1.75,0.00,-1.60,1.86,4.73
1.76,0.00,3.80,1.02,4.67
1.78,0.00,-1.00,0.06,4.77
nan,nan,nan,nan,nan
1.80,0.00,-1.60,0.06,4.94
1.82,0.00,-1.60,1.86,4.86
1.83,0.00,-1.00,1.86,4.75
1.85,0.00,-2.10,1.02,4.69
1.86,0.00,-0.50,0.06,4.82
nan,nan,nan,nan,nan
1.88,0.00,-2.10,0.06,4.84
1.90,0.00,-2.10,1.44,4.77
1.92,0.00,0.60,0.24,4.79
nan,nan,nan,nan,nan
1.93,0.00,-0.50,1.50,4.73
1.95,0.00,-0.50,0.96,4.73
1.96,0.00,-3.20,0.06,4.86
1.98,0.00,1.10,0.06,4.86
nan,nan,nan,nan,nan
2.00,0.00,-1.00,2.16,4.71
2.02,0.00,-2.10,0.72,4.75
2.03,0.00,-2.10,0.84,4.77
2.05,0.00,0.60,0.00,4.86
2.06,0.00,-1.60,0.00,4.88
nan,nan,nan,nan,nan
2.08,0.00,-2.10,0.00,4.90
2.10,0.00,-1.00,0.84,4.84
2.12,0.00,-0.50,0.96,4.77
nan,nan,nan,nan,nan
2.13,0.00,-2.70,0.96,4.79
2.15,0.00,-0.50,0.90,4.79
2.17,0.00,-0.50,0.12,4.90
2.18,0.00,-1.60,2.04,4.82
nan,nan,nan,nan,nan
2.20,0.00,1.70,0.00,4.86
2.22,0.00,-2.10,0.18,4.88
2.23,0.00,-0.50,0.12,4.90
2.25,0.00,-2.70,0.00,4.90
2.26,0.00,-3.20,1.92,4.71
nan,nan,nan,nan,nan
2.28,0.00,-2.70,0.30,4.75
2.30,0.00,-4.80,0.54,5.01
2.32,0.00,0.00,0.06,4.99
nan,nan,nan,nan,nan
2.33,0.00,-1.00,1.14,4.90
2.35,0.00,-1.00,1.38,4.82
2.37,0.00,-0.50,0.48,4.82
2.38,0.00,-0.50,0.00,4.94
nan,nan,nan,nan,nan
2.40,0.00,-1.00,1.44,4.90
2.42,0.00,-1.60,1.80,4.79
2.43,0.00,-0.50,0.90,4.82
2.45,0.00,-3.20,0.06,4.92
2.47,0.00,-2.10,0.00,4.92
nan,nan,nan,nan,nan
2.48,0.00,-1.00,1.92,4.84
2.50,0.00,-1.00,0.06,4.90
2.52,0.00,-1.60,0.84,4.88
nan,nan,nan,nan,nan
2.53,0.00,-0.50,0.00,4.90
2.55,0.00,-4.30,0.96,4.90
2.57,0.00,0.00,0.90,4.90
2.58,0.00,0.00,0.06,5.01
nan,nan,nan,nan,nan
2.60,0.00,-2.10,1.92,4.86
2.62,0.00,-0.50,1.74,4.77
2.64,0.00,0.00,0.00,4.88
2.65,0.00,-0.50,0.06,5.01
2.67,0.00,-0.50,1.86,4.90
nan,nan,nan,nan,nan
2.68,0.00,0.00,0.72,4.90
2.70,0.00,-1.60,0.12,4.96
2.72,0.00,-1.00,0.96,4.94
nan,nan,nan,nan,nan
2.74,0.00,-0.50,0.12,4.96
2.75,0.00,1.10,0.06,4.96
2.77,0.00,-1.00,0.90,4.88
2.78,0.00,-1.60,0.90,4.88
nan,nan,nan,nan,nan
2.80,0.00,-2.10,0.90,4.84
2.82,0.00,0.00,0.90,4.86
2.84,0.00,-3.70,0.06,4.94
2.85,0.00,-1.60,0.18,4.96
nan,nan,nan,nan,nan
2.87,0.00,-2.10,0.12,4.96
2.88,0.00,-0.50,1.92,4.86
2.90,0.00,0.00,0.06,4.92
2.92,0.00,-2.10,0.06,4.94
nan,nan,nan,nan,nan
2.94,0.00,-2.10,0.96,4.92
2.95,0.00,-0.50,0.00,4.94
2.97,0.00,-3.20,0.12,4.94
2.98,0.00,-1.60,0.06,4.94
nan,nan,nan,nan,nan
3.00,6.80,1.10,1.92,4.82
3.02,6.80,8.20,0.42,4.84
3.04,6.80,4.90,0.90,4.84
3.05,6.80,9.30,0.00,4.94
nan,nan,nan,nan,nan
3.07,6.80,8.20,1.92,4.86
3.09,6.80,5.50,0.78,4.82
3.10,6.80,5.50,0.00,4.92
3.12,6.80,8.20,1.14,4.92
nan,nan,nan,nan,nan
3.14,6.80,7.60,1.14,4.92
3.15,6.80,7.60,0.06,4.94
nan,nan,nan,nan,nan
3.18,6.80,6.00,1.86,4.84
nan,nan,nan,nan,nan
3.20,6.80,7.10,0.66,4.82
3.22,6.80,6.00,0.00,4.92
3.24,6.80,8.20,0.90,4.92
3.25,6.80,8.20,1.02,4.92
3.27,6.80,10.40,0.06,4.94
nan,nan,nan,nan,nan
3.28,6.80,8.70,0.90,4.94
3.30,6.80,8.70,0.84,4.88
3.32,6.80,11.40,0.90,4.90
nan,nan,nan,nan,nan
3.34,6.80,7.10,0.06,4.99
3.35,6.80,7.60,0.06,4.99
3.37,6.80,7.10,1.80,4.90
3.38,6.80,6.00,0.78,4.90
nan,nan,nan,nan,nan
3.40,6.80,4.90,0.00,4.96
3.42,6.80,5.50,1.02,4.96
3.44,6.80,7.10,0.96,4.96
3.45,6.80,7.60,0.90,4.96
nan,nan,nan,nan,nan
3.47,6.80,6.00,0.06,4.99
3.48,6.80,6.60,1.14,4.96
3.50,6.80,8.20,0.96,4.94
nan,nan,nan,nan,nan
3.52,6.80,8.70,0.90,4.92
3.54,6.80,6.60,0.12,4.94
3.55,6.80,6.60,0.90,4.90
3.57,6.80,6.00,0.90,4.86
3.58,6.80,7.10,0.24,4.96
nan,nan,nan,nan,nan
3.60,6.80,7.10,1.38,4.90
3.62,6.80,6.00,0.90,4.92
3.64,6.80,6.60,1.02,4.84
3.65,6.80,5.50,0.12,4.99
nan,nan,nan,nan,nan
3.67,6.80,7.10,0.12,5.05
3.68,6.80,7.60,0.06,5.05
3.71,6.80,5.50,2.70,4.88
nan,nan,nan,nan,nan
3.72,6.80,9.80,0.48,4.90
3.74,6.80,5.50,0.00,5.01
3.75,6.80,6.00,0.06,5.09
3.77,6.80,9.80,2.76,4.88
3.78,6.80,6.00,0.72,4.90
nan,nan,nan,nan,nan
3.81,6.80,7.10,0.00,5.03
3.82,6.80,8.70,0.00,5.05
3.84,6.80,6.60,1.86,4.94
3.85,6.80,5.50,1.14,4.84
nan,nan,nan,nan,nan
3.87,6.80,7.60,0.00,4.96
3.88,6.80,9.80,0.96,4.96
3.91,6.80,6.60,0.96,4.92
nan,nan,nan,nan,nan
3.92,6.80,3.80,0.90,4.90
3.94,6.80,6.00,1.02,4.92
3.95,6.80,8.70,0.00,5.01
3.97,6.80,7.10,0.06,5.01
3.98,6.80,6.60,1.92,4.92
nan,nan,nan,nan,nan
4.00,6.80,6.00,0.00,4.99
4.02,6.80,7.60,0.96,4.96
4.04,6.80,7.10,0.06,4.99
4.05,6.80,7.10,0.06,5.07
nan,nan,nan,nan,nan
4.07,6.80,5.50,2.88,4.88
4.08,6.80,7.10,0.96,4.88
4.11,6.80,7.10,0.06,5.03
nan,nan,nan,nan,nan
4.12,6.80,6.00,0.06,5.03
4.14,6.80,9.80,2.76,4.84
4.15,6.80,7.10,0.36,4.84
4.17,6.80,6.00,0.06,4.94
4.18,6.80,8.70,0.12,4.96
nan,nan,nan,nan,nan
4.21,6.80,4.40,1.92,4.88
4.22,6.80,7.10,0.84,4.90
4.24,6.80,8.70,0.96,4.92
4.25,6.80,4.90,0.12,5.01
nan,nan,nan,nan,nan
4.27,6.80,8.20,0.96,5.01
4.28,6.80,7.60,0.12,5.03
4.31,6.80,4.90,1.86,4.88
nan,nan,nan,nan,nan
4.32,6.80,7.10,0.96,4.88
4.34,6.80,7.10,0.00,4.99
4.35,6.80,7.10,1.02,4.99
4.37,6.80,5.50,1.50,4.88
4.38,6.80,7.60,0.48,4.90
nan,nan,nan,nan,nan
4.41,6.80,8.20,0.00,5.05
4.42,6.80,7.60,0.96,5.03
4.44,6.80,6.00,0.06,5.03
4.45,6.80,6.00,1.92,4.94
nan,nan,nan,nan,nan
4.47,6.80,8.70,0.90,4.94
4.48,6.80,6.00,0.90,4.94
4.51,6.80,4.90,0.06,5.01
nan,nan,nan,nan,nan
4.52,6.80,6.00,1.20,4.99
4.54,6.80,8.20,1.38,4.99
4.55,6.80,6.60,0.18,5.01
4.57,6.80,7.10,0.90,4.99
4.58,6.80,7.10,1.86,4.90
nan,nan,nan,nan,nan
4.61,6.80,7.60,0.06,5.05
4.62,6.80,8.20,0.00,5.05
4.64,6.80,6.60,1.92,4.94
nan,nan,nan,nan,nan
4.65,6.80,7.10,0.96,4.96
4.67,6.80,6.00,0.90,4.96
4.69,6.80,5.50,0.06,5.03
nan,nan,nan,nan,nan
4.71,6.80,8.20,0.06,5.09
4.72,6.80,9.30,1.02,5.01
4.74,6.80,4.90,0.90,4.99
4.75,6.80,7.60,1.86,4.90
4.77,6.80,7.10,0.00,5.01
nan,nan,nan,nan,nan
4.79,6.80,7.60,1.32,4.99
4.81,6.80,8.70,0.96,4.94
4.82,6.80,9.30,1.08,4.96
4.84,6.80,7.60,0.90,4.96
nan,nan,nan,nan,nan
4.85,6.80,6.00,0.90,4.96
4.87,6.80,6.00,0.00,5.07
4.89,6.80,5.50,2.52,4.94
nan,nan,nan,nan,nan
4.91,6.80,6.60,0.66,4.90
4.92,6.80,6.60,0.12,5.01
4.94,6.80,9.30,0.96,5.01
4.95,6.80,6.60,0.90,5.01
4.97,6.80,4.40,0.90,5.01
4.99,6.80,8.20,0.90,4.99
nan,nan,nan,nan,nan
5.01,6.80,8.70,0.00,5.05
5.02,6.80,4.40,0.18,5.05
5.04,6.80,4.40,1.86,4.94
nan,nan,nan,nan,nan
5.05,6.80,9.30,0.84,4.94
5.07,6.80,4.40,0.96,4.94
5.09,6.80,6.00,0.90,4.96
nan,nan,nan,nan,nan
5.11,6.80,7.10,0.06,5.09
5.12,6.80,10.40,1.86,4.99
5.14,6.80,6.60,1.32,4.90
5.15,6.80,7.10,0.06,4.99
5.17,6.80,7.60,0.00,5.09
5.19,6.80,8.20,1.98,4.99
nan,nan,nan,nan,nan
5.21,6.80,7.60,0.90,4.92
5.22,6.80,6.60,0.06,5.03
5.24,6.80,6.00,0.12,5.03
nan,nan,nan,nan,nan
5.26,6.80,9.80,1.20,5.01
5.27,6.80,5.50,1.86,4.92
5.29,6.80,8.70,0.72,4.94
nan,nan,nan,nan,nan
5.31,6.80,7.10,0.06,5.07
5.32,6.80,8.20,1.92,4.96
5.34,6.80,7.10,0.12,4.99
5.36,6.80,7.60,0.96,4.96
5.37,6.80,4.90,0.06,4.99
nan,nan,nan,nan,nan
5.39,6.80,7.60,0.96,4.99
5.41,6.80,9.30,1.80,4.92
5.42,6.80,4.90,0.90,4.94
nan,nan,nan,nan,nan
5.44,6.80,6.00,0.00,5.05
5.46,6.80,7.10,1.98,4.92
5.47,6.80,7.10,1.92,4.79
5.49,6.80,6.60,0.06,4.86
nan,nan,nan,nan,nan
5.51,6.80,6.00,0.06,5.03
5.52,6.80,8.20,1.62,5.01
5.54,6.80,7.60,0.96,4.92
5.56,6.80,6.60,0.00,5.03
5.57,6.80,6.00,0.12,5.07
nan,nan,nan,nan,nan
5.59,6.80,9.80,0.06,5.13
5.61,6.80,7.60,2.40,4.96
5.63,6.80,6.00,1.86,4.86
nan,nan,nan,nan,nan
5.64,6.80,7.10,0.06,4.96
5.66,6.80,7.10,0.96,4.99
5.67,6.80,7.10,0.06,5.07
5.69,6.80,7.10,1.92,4.96
nan,nan,nan,nan,nan
5.71,6.80,7.60,0.06,5.03
5.73,6.80,5.50,0.06,5.07
5.74,6.80,4.40,0.96,5.03
5.76,6.80,5.50,0.90,5.01
5.77,6.80,6.60,1.38,4.90
nan,nan,nan,nan,nan
5.79,6.80,8.70,0.00,5.01
5.81,6.80,7.60,0.06,5.05
5.83,6.80,9.30,1.92,4.94
nan,nan,nan,nan,nan
5.84,6.80,6.60,0.84,4.90
5.86,6.80,4.90,0.90,4.88
5.87,6.80,9.80,0.96,4.90
5.89,6.80,4.90,0.18,4.99
nan,nan,nan,nan,nan
5.91,6.80,4.40,1.26,4.94
5.93,6.80,6.00,1.80,4.86
5.94,6.80,7.10,0.72,4.86
5.96,6.80,7.10,0.06,4.96
5.97,6.80,5.50,0.90,4.96
nan,nan,nan,nan,nan
5.99,6.80,4.90,0.84,4.96
6.01,13.60,8.70,0.84,4.92
6.03,13.60,15.20,0.96,4.92
nan,nan,nan,nan,nan
6.04,13.60,14.70,0.12,5.01
6.06,13.60,13.10,0.06,5.03
6.07,13.60,13.10,2.70,4.84
6.09,13.60,12.00,0.90,4.84
nan,nan,nan,nan,nan
6.11,13.60,11.40,0.00,4.99
6.13,13.60,14.20,0.12,5.01
6.14,13.60,12.50,1.92,4.88
6.16,13.60,14.20,2.76,4.71
nan,nan,nan,nan,nan
6.17,13.60,14.70,0.00,4.84
6.19,13.60,14.70,0.06,5.03
6.21,13.60,13.60,1.92,4.99
6.23,13.60,11.40,2.82,4.79
nan,nan,nan,nan,nan
6.24,13.60,16.90,0.96,4.79
6.26,13.60,16.30,0.06,5.01
6.27,13.60,14.70,1.86,5.01
6.29,13.60,14.20,1.80,4.90
nan,nan,nan,nan,nan
6.31,13.60,14.70,0.00,4.96
6.33,13.60,14.70,0.96,4.96
6.34,13.60,13.10,1.92,4.86
6.36,13.60,13.60,0.90,4.88
nan,nan,nan,nan,nan
6.37,13.60,14.20,0.12,4.99
6.39,13.60,13.60,1.74,4.99
6.41,13.60,8.70,1.92,4.84
nan,nan,nan,nan,nan
6.43,13.60,15.80,0.06,4.94
6.44,13.60,13.60,0.00,5.05
6.46,13.60,13.60,1.02,5.05
6.47,13.60,14.70,1.92,4.94
6.49,13.60,14.20,0.84,4.96
nan,nan,nan,nan,nan
6.51,13.60,13.10,0.96,4.99
6.53,13.60,13.60,1.02,5.01
6.54,13.60,14.20,1.20,5.01
6.56,13.60,15.80,0.90,4.99
nan,nan,nan,nan,nan
6.57,13.60,12.50,0.96,4.99
6.59,13.60,13.10,0.96,5.01
6.61,13.60,15.20,0.96,5.03
nan,nan,nan,nan,nan
6.63,13.60,10.40,1.92,4.94
6.64,13.60,14.20,0.06,5.05
6.66,13.60,15.20,0.96,5.03
6.67,13.60,13.60,0.96,5.03
6.69,13.60,13.10,0.96,5.03
nan,nan,nan,nan,nan
6.71,13.60,15.80,1.86,4.96
6.73,13.60,15.20,0.96,4.96
6.74,13.60,14.70,0.00,5.07
6.76,13.60,15.20,0.96,5.07
nan,nan,nan,nan,nan
6.77,13.60,12.50,1.44,4.96
6.79,13.60,12.50,0.96,4.96
6.81,13.60,12.00,0.06,5.01
nan,nan,nan,nan,nan
6.83,13.60,12.50,1.50,5.01
6.84,13.60,16.30,0.96,5.01
6.86,13.60,16.30,0.90,5.01
6.87,13.60,14.20,0.90,5.01
6.89,13.60,15.80,1.92,4.92
nan,nan,nan,nan,nan
6.91,13.60,14.70,0.78,4.96
6.93,13.60,13.60,0.00,5.05
6.94,13.60,15.20,1.38,5.05
6.96,13.60,12.50,1.08,5.05
nan,nan,nan,nan,nan
6.98,13.60,13.10,1.86,4.94
6.99,13.60,14.20,0.06,5.05
7.01,13.60,13.60,0.96,5.01
nan,nan,nan,nan,nan
7.03,13.60,14.70,0.96,4.99
7.04,13.60,13.60,1.86,4.90
7.06,13.60,13.10,0.72,4.90
7.08,13.60,12.00,0.00,4.99
7.09,13.60,13.60,1.02,5.01
nan,nan,nan,nan,nan
7.11,13.60,12.50,1.86,4.94
7.13,13.60,12.00,0.72,4.94
7.14,13.60,13.60,0.12,5.05
nan,nan,nan,nan,nan
7.16,13.60,14.20,1.92,5.05
7.18,13.60,13.60,1.92,4.94
7.19,13.60,12.50,0.96,4.94
nan,nan,nan,nan,nan
7.21,13.60,12.50,0.90,4.99
7.23,13.60,14.20,1.02,5.01
7.24,13.60,13.10,0.90,4.99
7.26,13.60,14.20,0.96,4.99
7.28,13.60,16.30,1.02,4.99
7.29,13.60,14.70,1.08,4.99
nan,nan,nan,nan,nan
7.31,13.60,14.20,0.12,5.03
7.33,13.60,16.30,1.14,4.99
7.35,13.60,14.70,2.82,4.86
nan,nan,nan,nan,nan
7.36,13.60,13.60,0.96,4.84
7.38,13.60,14.70,0.00,5.05
7.39,13.60,13.10,0.96,5.03
nan,nan,nan,nan,nan
7.41,13.60,13.10,1.02,4.99
7.43,13.60,15.20,1.86,4.94
7.45,13.60,12.00,0.06,5.01
7.46,13.60,14.20,1.32,4.99
7.48,13.60,14.20,1.92,4.90
7.49,13.60,10.90,0.00,4.99
nan,nan,nan,nan,nan
7.51,13.60,13.60,1.86,4.94
7.53,13.60,12.50,0.96,4.96
7.55,13.60,9.80,0.90,4.94
nan,nan,nan,nan,nan
7.56,13.60,12.00,0.06,5.05
7.58,13.60,13.60,1.92,4.96
7.59,13.60,15.20,0.78,4.94
nan,nan,nan,nan,nan
7.61,13.60,14.70,0.12,5.01
7.63,13.60,10.90,1.50,5.01
7.65,13.60,10.90,1.68,4.92
7.66,13.60,12.50,1.86,4.90
7.68,13.60,11.40,0.06,5.01
7.69,13.60,14.20,0.96,5.01
nan,nan,nan,nan,nan
7.71,13.60,14.70,1.86,4.94
7.73,13.60,14.20,0.90,4.94
7.75,13.60,15.20,0.12,5.05
nan,nan,nan,nan,nan
7.76,13.60,16.30,0.90,5.05
7.78,13.60,14.70,0.96,5.05
7.79,13.60,15.20,1.86,4.96
nan,nan,nan,nan,nan
7.82,13.60,14.70,0.90,4.99
7.83,13.60,12.00,0.12,5.09
7.85,13.60,13.60,1.86,4.99
7.86,13.60,13.60,1.80,4.88
7.88,13.60,14.70,0.12,4.99
nan,nan,nan,nan,nan
7.89,13.60,15.80,0.96,5.01
7.92,13.60,15.80,1.92,4.94
7.93,13.60,14.70,0.60,4.94
7.95,13.60,15.20,0.06,5.05
nan,nan,nan,nan,nan
7.96,13.60,15.80,1.26,5.05
7.98,13.60,15.20,1.86,4.94
7.99,13.60,13.10,0.90,4.96
nan,nan,nan,nan,nan
8.02,13.60,12.50,1.02,4.99
8.03,13.60,14.20,0.96,5.01
8.05,13.60,11.40,0.78,5.01
8.06,13.60,14.20,1.02,4.99
8.08,13.60,12.00,0.96,4.99
nan,nan,nan,nan,nan
8.09,13.60,13.10,0.96,5.01
8.12,13.60,12.50,0.90,5.03
8.13,13.60,16.30,1.08,4.94
nan,nan,nan,nan,nan
8.15,13.60,12.50,0.12,5.05
8.16,13.60,14.20,0.90,5.05
8.18,13.60,15.20,0.96,5.03
8.19,13.60,10.90,1.02,5.03
nan,nan,nan,nan,nan
8.22,13.60,15.20,1.08,4.99
8.23,13.60,13.60,1.08,4.99
8.25,13.60,12.50,0.90,4.99
8.26,13.60,12.50,0.90,4.99
8.28,13.60,14.70,0.96,4.99
nan,nan,nan,nan,nan
8.29,13.60,14.20,0.90,4.99
8.32,13.60,12.50,1.92,4.94
8.33,13.60,13.60,0.12,5.03
nan,nan,nan,nan,nan
8.35,13.60,12.50,0.06,5.05
8.36,13.60,13.10,1.86,4.94
8.38,13.60,12.00,0.90,4.94
8.39,13.60,15.20,0.90,4.96
nan,nan,nan,nan,nan
8.42,13.60,11.40,1.86,4.92
8.43,13.60,15.20,0.90,4.90
8.45,13.60,14.20,0.00,5.03
8.46,13.60,12.50,0.24,5.11
8.48,13.60,11.40,1.92,5.01
nan,nan,nan,nan,nan
8.49,13.60,13.10,0.90,5.01
8.52,13.60,15.80,0.06,5.05
8.53,13.60,13.60,1.68,5.05
nan,nan,nan,nan,nan
8.55,13.60,13.10,1.86,4.94
8.56,13.60,14.20,0.90,4.96
8.58,13.60,14.20,0.06,5.05
8.59,13.60,15.80,1.08,5.05
nan,nan,nan,nan,nan
8.62,13.60,14.20,2.82,4.90
8.63,13.60,16.30,0.00,4.99
8.65,13.60,14.20,0.06,5.09
8.66,13.60,11.40,1.32,5.09
8.68,13.60,16.90,1.74,5.01
nan,nan,nan,nan,nan
8.69,13.60,10.90,0.90,4.99
8.72,13.60,14.20,0.06,5.05
8.73,13.60,11.40,1.20,5.03
nan,nan,nan,nan,nan
8.75,13.60,14.70,1.26,5.03
8.76,13.60,11.40,1.74,4.94
8.78,13.60,12.50,0.84,4.94
8.80,13.60,13.60,0.06,5.03
nan,nan,nan,nan,nan
8.82,13.60,13.60,1.32,4.99
8.83,13.60,14.20,1.80,4.90
8.85,13.60,15.20,0.96,4.90
8.86,13.60,12.00,0.06,5.01
8.88,13.60,15.20,1.86,4.90
nan,nan,nan,nan,nan
8.90,13.60,16.30,0.72,4.90
8.92,13.60,13.10,0.12,4.96
8.93,13.60,13.60,0.96,4.96
nan,nan,nan,nan,nan
8.95,13.60,15.80,0.96,4.96
8.96,13.60,13.60,1.86,4.88
8.98,13.60,14.70,0.00,4.88
9.00,13.60,13.60,0.06,4.99
nan,nan,nan,nan,nan
9.02,20.40,13.10,1.92,4.92
9.03,20.40,19.00,0.96,4.94
9.05,20.40,19.60,0.96,4.96
9.06,20.40,20.10,0.96,4.94
9.08,20.40,22.30,1.74,4.86
nan,nan,nan,nan,nan
9.10,20.40,22.30,0.12,4.94
9.12,20.40,21.80,1.92,4.90
9.13,20.40,21.20,1.80,4.84
nan,nan,nan,nan,nan
9.15,20.40,21.20,0.84,4.92
9.16,20.40,19.60,0.84,4.94
9.18,20.40,21.80,0.96,4.96
9.20,20.40,20.70,1.92,4.88
nan,nan,nan,nan,nan
9.22,20.40,20.10,1.02,4.92
9.23,20.40,22.30,1.08,4.92
9.25,20.40,17.40,1.02,4.94
9.26,20.40,19.00,1.98,4.84
nan,nan,nan,nan,nan
9.28,20.40,21.20,0.54,4.86
9.30,20.40,20.70,0.00,4.96
9.32,20.40,22.30,1.44,4.99
nan,nan,nan,nan,nan
9.33,20.40,19.60,2.76,4.82
9.35,20.40,19.60,1.74,4.77
9.37,20.40,20.70,0.90,4.86
9.38,20.40,21.80,1.26,4.86
9.40,20.40,23.40,1.56,4.86
nan,nan,nan,nan,nan
9.42,20.40,21.80,0.06,5.01
9.43,20.40,19.00,2.88,4.90
9.45,20.40,20.10,1.56,4.86
9.47,20.40,18.00,1.32,4.84
nan,nan,nan,nan,nan
9.48,20.40,21.20,0.90,4.92
9.50,20.40,22.30,1.14,4.94
9.52,20.40,20.10,0.96,4.96
nan,nan,nan,nan,nan
9.53,20.40,18.50,2.04,4.88
9.55,20.40,22.80,1.86,4.88
9.57,20.40,19.60,1.80,4.86
9.58,20.40,21.20,1.02,4.92
9.60,20.40,21.80,1.44,4.92
nan,nan,nan,nan,nan
9.62,20.40,20.70,0.90,4.96
9.63,20.40,19.60,1.02,5.01
9.65,20.40,21.20,1.02,5.01
