# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
1.64,0.00,-0.50,0.48,4.73
1.65,0.00,0.00,0.00,4.86
1.67,0.00,1.70,0.06,4.86
nan,nan,nan,nan,nan
1.68,0.00,2.80,1.08,4.84
1.69,0.00,0.60,1.98,4.73
1.71,0.00,1.10,0.36,4.73
1.72,0.00,0.60,0.00,4.96
1.74,0.00,-1.60,1.92,4.86
1.75,0.00,-1.00,0.96,4.84
1.77,0.00,1.10,1.08,4.84
1.78,0.00,2.20,0.00,4.86
1.79,0.00,1.10,0.78,4.86
1.81,0.00,0.00,0.90,4.86
1.82,0.00,2.20,0.96,4.86
1.83,0.00,1.10,0.96,4.86
1.85,0.00,-1.00,0.00,4.94
1.86,0.00,0.60,0.00,4.94
1.88,0.00,0.00,2.04,4.84
1.89,0.00,0.60,0.78,4.84
1.90,0.00,-1.00,0.30,4.84
1.92,0.00,-1.00,0.06,4.94
1.93,0.00,-1.60,0.00,4.94
1.95,0.00,1.70,1.50,4.84
nan,nan,nan,nan,nan
1.96,0.00,-0.50,0.96,4.84
1.97,0.00,-0.50,0.42,4.84
1.99,0.00,2.20,0.06,4.92
2.00,0.00,1.70,0.06,4.94
2.02,0.00,0.00,0.84,4.92
2.03,0.00,-0.50,0.06,4.92
2.04,0.00,0.00,1.44,4.82
2.06,0.00,0.00,0.06,4.90
2.07,0.00,1.10,0.06,4.90
2.09,0.00,0.60,1.26,4.82
2.10,0.00,0.00,0.00,4.92
2.11,0.00,0.60,1.02,4.90
2.13,0.00,-1.60,1.02,4.90
2.14,0.00,0.60,1.08,4.79
2.16,0.00,-0.50,0.06,4.90
2.17,0.00,-0.50,0.60,4.90
2.18,0.00,0.00,0.72,4.99
2.20,0.00,-0.50,1.98,4.88
2.21,0.00,1.70,0.90,4.88
2.23,0.00,-1.60,0.00,4.96
2.24,0.00,1.10,0.00,4.99
nan,nan,nan,nan,nan
2.25,0.00,-0.50,1.98,4.86
2.27,0.00,0.00,0.72,4.86
2.28,0.00,-0.50,0.96,4.86
2.30,0.00,0.00,0.18,4.94
2.31,0.00,-0.50,0.06,4.96
2.32,0.00,0.00,1.02,4.94
2.34,0.00,-1.60,1.08,4.84
2.35,0.00,1.70,0.06,4.92
2.37,0.00,0.60,0.06,5.03
2.38,0.00,0.00,1.50,4.92
2.39,0.00,2.20,1.02,4.92
2.41,0.00,1.70,0.90,4.92
2.42,0.00,-0.50,0.54,4.90
2.44,0.00,1.70,0.12,4.99
2.45,0.00,-1.00,0.00,5.01
2.46,0.00,2.80,1.62,4.88
2.48,0.00,0.00,1.02,4.79
2.49,0.00,-0.50,0.00,4.88
2.51,0.00,1.10,0.06,4.96
2.52,0.00,1.70,0.06,4.96
2.53,0.00,1.70,1.14,4.88
2.55,0.00,-2.10,1.02,4.86
nan,nan,nan,nan,nan
2.56,0.00,-2.10,0.06,4.96
2.57,0.00,2.80,1.02,4.94
2.59,0.00,1.10,1.02,4.84
2.60,0.00,-0.50,0.00,4.94
2.62,0.00,-0.50,0.96,4.94
2.63,0.00,-0.50,0.00,5.03
2.64,0.00,-0.50,2.10,4.92
2.66,0.00,0.00,1.02,4.90
2.67,0.00,-0.50,0.60,4.90
2.69,0.00,0.60,0.06,5.01
2.70,0.00,1.10,0.54,4.99
2.71,0.00,1.10,0.96,4.96
2.73,0.00,1.10,0.06,4.96
2.74,0.00,-1.00,0.96,4.94
2.76,0.00,-2.10,0.96,4.94
2.77,0.00,2.20,0.00,4.96
2.78,0.00,0.00,0.30,4.94
2.80,0.00,0.60,0.96,4.94
2.81,0.00,1.70,0.96,4.92
2.83,0.00,1.10,0.06,4.94
nan,nan,nan,nan,nan
2.84,0.00,-0.50,0.96,4.92
2.85,0.00,-1.60,0.06,5.01
2.87,0.00,-2.70,1.92,4.90
2.88,0.00,2.20,0.06,4.92
2.90,0.00,-1.60,0.06,5.01
2.91,0.00,0.00,1.86,4.90
2.92,0.00,0.60,0.96,4.88
2.94,0.00,-0.50,0.18,4.88
2.95,0.00,1.70,0.06,4.99
2.97,0.00,1.70,0.12,4.99
2.98,0.00,0.00,1.50,4.88
3.00,6.80,0.60,5.10,3.78
nan,nan,nan,nan,nan
3.01,6.80,7.10,0.72,3.92
3.03,6.80,7.10,0.00,4.56
3.04,6.80,6.60,0.00,4.96
3.06,6.80,6.60,0.00,4.77
3.07,6.80,7.60,2.76,4.50
3.08,6.80,3.80,1.86,4.31
3.10,6.80,5.50,0.00,4.35
3.11,6.80,6.60,0.00,4.50
3.13,6.80,8.20,0.00,4.41
3.14,6.80,6.00,1.74,4.24
3.15,6.80,6.00,0.60,4.18
nan,nan,nan,nan,nan
3.18,6.80,3.80,0.12,4.37
3.19,6.80,7.10,0.00,4.37
3.21,6.80,6.00,2.16,4.20
3.22,6.80,8.20,1.62,4.14
3.24,6.80,6.00,0.12,4.26
3.25,6.80,6.00,0.00,4.43
3.26,6.80,6.00,0.90,4.35
nan,nan,nan,nan,nan
3.29,6.80,8.20,1.74,4.22
3.30,6.80,7.10,0.06,4.26
3.32,6.80,5.50,0.00,4.29
3.33,6.80,7.60,0.00,4.41
3.34,6.80,8.20,1.74,4.35
3.36,6.80,4.90,1.80,4.26
3.37,6.80,6.00,0.06,4.35
3.39,6.80,6.60,0.12,4.45
nan,nan,nan,nan,nan
3.40,6.80,7.60,1.08,4.39
3.41,6.80,6.60,1.08,4.31
3.43,6.80,7.60,0.18,4.43
3.44,6.80,6.60,0.00,4.48
3.46,6.80,7.10,1.32,4.41
3.47,6.80,7.10,1.62,4.33
3.48,6.80,6.00,0.66,4.45
3.50,6.80,4.40,0.06,4.48
3.51,6.80,5.50,0.96,4.43
nan,nan,nan,nan,nan
3.54,6.80,5.50,0.96,4.37
3.56,6.80,9.30,0.00,4.43
3.57,6.80,6.60,0.12,4.45
3.58,6.80,8.20,0.06,4.48
3.60,6.80,6.00,0.12,4.50
3.61,6.80,6.00,0.96,4.41
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
3.64,6.80,9.30,0.06,4.52
3.66,6.80,7.60,0.18,4.62
3.67,6.80,5.50,1.44,4.54
3.68,6.80,8.20,0.96,4.45
3.70,6.80,7.60,0.06,4.48
3.71,6.80,6.60,0.00,4.50
3.73,6.80,8.20,1.02,4.45
3.74,6.80,5.50,0.96,4.48
3.75,6.80,9.30,0.06,4.50
3.77,6.80,8.70,1.02,4.50
3.78,6.80,7.10,1.38,4.43
3.80,6.80,4.40,0.00,4.58
3.81,6.80,6.60,0.00,4.58
3.82,6.80,9.80,1.98,4.50
3.84,6.80,8.20,0.06,4.60
3.85,6.80,6.60,1.92,4.52
3.87,6.80,7.60,0.00,4.56
nan,nan,nan,nan,nan
3.88,6.80,6.00,0.06,4.67
3.89,6.80,7.60,0.90,4.58
3.91,6.80,7.60,0.00,4.60
3.92,6.80,8.70,0.96,4.60
3.94,6.80,9.30,1.02,4.54
3.95,6.80,6.00,0.90,4.56
3.96,6.80,8.70,0.90,4.58
3.98,6.80,8.20,0.96,4.58
3.99,6.80,5.50,0.06,4.69
4.01,6.80,5.50,0.00,4.73
4.02,6.80,4.90,1.92,4.62
4.03,6.80,7.60,0.00,4.65
4.05,6.80,4.90,0.96,4.65
4.06,6.80,9.80,0.90,4.65
4.08,6.80,7.60,0.06,4.67
4.09,6.80,7.10,0.00,4.69
4.10,6.80,6.60,0.00,4.69
4.12,6.80,8.20,1.92,4.60
4.13,6.80,5.50,0.72,4.62
4.15,6.80,6.60,0.24,4.73
4.16,6.80,9.30,0.06,4.75
nan,nan,nan,nan,nan
4.17,6.80,6.60,0.96,4.67
4.19,6.80,6.00,1.02,4.56
4.20,6.80,5.50,0.54,4.58
4.22,6.80,6.00,0.06,4.69
4.23,6.80,6.00,0.06,4.71
4.24,6.80,8.20,0.00,4.73
4.26,6.80,5.50,1.86,4.62
4.27,6.80,7.10,0.42,4.62
4.29,6.80,7.60,0.06,4.77
4.30,6.80,6.00,0.00,4.77
4.32,6.80,8.70,1.98,4.67
4.33,6.80,4.40,0.72,4.69
4.34,6.80,6.00,0.18,4.71
4.36,6.80,7.10,0.00,4.82
4.37,6.80,5.50,0.06,4.82
4.39,6.80,5.50,0.90,4.71
nan,nan,nan,nan,nan
4.41,6.80,6.60,0.00,4.82
4.43,6.80,6.00,0.06,4.82
4.44,6.80,4.40,0.12,4.82
4.45,6.80,7.60,2.70,4.65
nan,nan,nan,nan,nan
4.47,6.80,4.90,0.00,4.75
4.48,6.80,7.10,0.06,4.84
4.50,6.80,7.10,0.96,4.79
nan,nan,nan,nan,nan
4.52,6.80,5.50,1.98,4.65
4.53,6.80,8.20,0.00,4.67
4.55,6.80,6.60,0.06,4.86
4.56,6.80,9.80,0.00,4.86
4.58,6.80,7.60,1.92,4.75
4.59,6.80,7.10,1.80,4.69
4.60,6.80,6.00,0.00,4.69
4.62,6.80,8.20,0.06,4.79
4.63,6.80,4.40,0.12,4.88
4.65,6.80,4.90,2.04,4.77
4.66,6.80,6.00,0.06,4.79
nan,nan,nan,nan,nan
4.69,6.80,6.00,1.08,4.77
4.70,6.80,2.80,1.02,4.77
4.71,6.80,6.60,0.00,4.82
4.73,6.80,4.90,1.92,4.71
4.74,6.80,6.00,0.00,4.82
4.76,6.80,6.00,0.90,4.82
nan,nan,nan,nan,nan
4.78,6.80,6.60,0.12,4.86
4.79,6.80,6.00,1.02,4.79
4.81,6.80,4.40,0.84,4.79
4.82,6.80,6.00,1.02,4.79
4.84,6.80,8.20,0.78,4.79
4.85,6.80,8.20,1.02,4.79
4.86,6.80,8.20,0.06,4.92
4.88,6.80,9.30,1.08,4.90
4.89,6.80,7.60,1.14,4.79
4.91,6.80,5.50,0.66,4.79
4.92,6.80,8.20,0.18,4.90
4.93,6.80,6.60,1.02,4.88
nan,nan,nan,nan,nan
4.95,6.80,7.10,0.06,4.90
4.96,6.80,6.60,1.80,4.79
4.97,6.80,6.60,0.66,4.79
nan,nan,nan,nan,nan
5.00,6.80,7.60,0.06,4.90
5.02,6.80,7.10,0.06,4.90
5.03,6.80,7.60,1.92,4.79
5.05,6.80,9.30,0.84,4.79
5.06,6.80,6.60,0.18,4.90
5.07,6.80,10.90,1.02,4.79
nan,nan,nan,nan,nan
5.10,6.80,8.70,0.00,4.92
5.12,6.80,6.00,0.06,5.01
5.13,6.80,6.00,1.62,4.90
5.15,6.80,5.50,1.38,4.79
nan,nan,nan,nan,nan
5.16,6.80,7.60,0.96,4.82
5.17,6.80,6.00,0.06,4.92
5.19,6.80,7.10,1.92,4.82
5.20,6.80,6.00,0.84,4.82
5.22,6.80,7.10,0.06,4.90
5.23,6.80,4.90,0.00,4.92
5.25,6.80,7.60,1.02,4.90
5.26,6.80,9.80,1.32,4.79
5.27,6.80,6.60,0.00,4.90
5.29,6.80,4.40,0.06,4.92
5.30,6.80,9.80,1.08,4.90
5.32,6.80,9.30,1.08,4.82
5.33,6.80,7.10,0.36,4.79
5.34,6.80,6.60,0.00,4.90
5.36,6.80,8.70,1.02,4.90
5.37,6.80,7.10,0.00,4.99
5.39,6.80,6.00,1.92,4.88
5.40,6.80,5.50,0.66,4.88
nan,nan,nan,nan,nan
5.41,6.80,8.70,1.02,4.88
5.43,6.80,8.20,0.90,4.88
5.44,6.80,7.60,0.00,4.96
5.46,6.80,4.90,0.06,4.96
5.47,6.80,6.00,0.96,4.94
5.48,6.80,7.10,1.08,4.84
5.50,6.80,4.90,0.96,4.86
5.51,6.80,7.60,0.00,4.94
5.53,6.80,7.10,0.00,5.03
5.54,6.80,5.50,2.10,4.92
5.55,6.80,3.30,1.02,4.82
5.57,6.80,8.20,0.00,4.90
5.58,6.80,6.00,0.12,5.03
5.60,6.80,8.20,0.00,5.01
5.61,6.80,7.60,1.92,4.90
5.62,6.80,6.60,1.14,4.79
5.64,6.80,6.60,0.24,4.88
5.65,6.80,6.00,0.78,4.90
5.67,6.80,6.60,0.00,4.99
5.68,6.80,7.10,0.00,4.99
5.69,6.80,7.10,1.14,4.96
nan,nan,nan,nan,nan
5.71,6.80,7.60,1.62,4.86
5.72,6.80,6.00,0.42,4.88
5.74,6.80,7.60,0.06,4.96
5.75,6.80,6.00,0.12,4.96
5.76,6.80,8.20,0.96,4.94
5.78,6.80,4.90,1.62,4.84
5.79,6.80,4.40,0.30,4.86
5.81,6.80,10.90,0.06,4.94
5.82,6.80,5.50,0.06,5.03
5.83,6.80,7.10,1.98,4.92
5.85,6.80,8.20,1.08,4.82
5.86,6.80,6.00,0.00,4.92
5.88,6.80,8.20,0.06,5.01
5.89,6.80,8.70,0.00,5.01
5.90,6.80,5.50,1.80,4.88
5.92,6.80,5.50,1.02,4.88
5.93,6.80,5.50,0.06,4.99
5.95,6.80,6.60,0.06,4.99
5.96,6.80,6.00,1.92,4.86
nan,nan,nan,nan,nan
5.97,6.80,7.60,0.96,4.86
6.00,13.60,7.60,6.36,3.52
nan,nan,nan,nan,nan
6.01,13.60,13.60,1.38,3.69
6.03,13.60,13.60,0.48,4.45
6.04,13.60,14.70,0.54,4.86
6.06,13.60,12.00,0.12,4.75
6.07,13.60,13.10,2.16,4.56
6.08,13.60,12.50,1.98,4.31
6.10,13.60,14.70,0.12,4.33
6.11,13.60,13.60,0.12,4.37
6.13,13.60,14.70,0.00,4.39
6.14,13.60,16.30,2.88,4.22
6.15,13.60,12.50,1.02,4.18
6.17,13.60,14.20,1.08,4.14
6.18,13.60,13.60,0.00,4.26
6.20,13.60,14.20,1.86,4.20
6.21,13.60,13.10,0.00,4.24
6.22,13.60,15.20,1.68,4.20
6.24,13.60,13.60,1.98,4.14
6.25,13.60,13.60,0.18,4.29
6.27,13.60,13.10,0.00,4.31
6.28,13.60,13.10,1.92,4.24
6.29,13.60,14.20,1.08,4.22
nan,nan,nan,nan,nan
6.31,13.60,15.20,1.44,4.16
6.32,13.60,13.10,0.78,4.18
6.34,13.60,14.70,0.18,4.33
6.35,13.60,17.40,2.04,4.29
6.36,13.60,15.80,1.80,4.20
6.38,13.60,13.10,0.90,4.24
6.39,13.60,12.00,0.96,4.26
6.41,13.60,13.10,0.00,4.39
6.42,13.60,13.10,1.44,4.35
6.43,13.60,12.00,1.92,4.29
6.45,13.60,12.50,0.78,4.31
6.46,13.60,12.50,0.06,4.43
6.47,13.60,14.20,1.44,4.37
6.49,13.60,11.40,1.32,4.29
6.50,13.60,12.50,0.06,4.35
6.52,13.60,10.90,0.00,4.48
6.53,13.60,11.40,2.16,4.39
6.54,13.60,13.60,1.92,4.31
6.56,13.60,13.10,0.00,4.43
6.57,13.60,13.60,0.06,4.50
nan,nan,nan,nan,nan
6.59,13.60,13.60,0.96,4.50
6.60,13.60,13.60,1.74,4.43
6.61,13.60,13.10,0.06,4.45
6.63,13.60,13.60,0.06,4.56
6.64,13.60,13.10,0.06,4.58
6.66,13.60,13.60,1.92,4.43
6.67,13.60,13.60,0.90,4.45
6.68,13.60,16.30,1.02,4.48
6.70,13.60,13.60,1.02,4.50
6.71,13.60,12.50,0.06,4.60
6.73,13.60,14.70,1.86,4.54
6.74,13.60,15.20,1.92,4.45
6.75,13.60,13.60,0.84,4.48
6.77,13.60,13.60,0.90,4.50
6.78,13.60,14.70,0.96,4.52
6.80,13.60,13.10,0.06,4.56
6.81,13.60,12.50,0.06,4.67
6.82,13.60,13.60,1.92,4.58
6.84,13.60,13.10,1.44,4.50
6.85,13.60,15.20,0.96,4.52
6.87,13.60,13.10,0.06,4.62
6.88,13.60,12.00,0.06,4.67
nan,nan,nan,nan,nan
6.89,13.60,15.80,1.26,4.67
6.91,13.60,14.70,1.92,4.58
6.92,13.60,13.10,0.90,4.60
6.94,13.60,14.20,0.90,4.60
6.95,13.60,13.60,0.06,4.65
6.96,13.60,14.70,0.00,4.75
6.98,13.60,12.00,1.92,4.65
6.99,13.60,12.00,1.14,4.56
7.01,13.60,15.20,0.36,4.60
7.02,13.60,13.60,0.00,4.71
7.03,13.60,13.10,0.96,4.71
7.05,13.60,13.60,1.02,4.71
7.06,13.60,15.80,0.00,4.75
7.08,13.60,16.30,0.24,4.75
7.09,13.60,13.10,1.98,4.67
7.11,13.60,13.10,0.84,4.67
7.12,13.60,13.60,0.84,4.67
7.13,13.60,14.20,0.96,4.67
nan,nan,nan,nan,nan
7.15,13.60,15.80,0.06,4.71
7.16,13.60,12.00,0.96,4.71
7.17,13.60,13.60,0.96,4.71
7.19,13.60,15.80,1.02,4.71
7.20,13.60,15.20,1.50,4.65
7.22,13.60,12.50,0.00,4.75
7.23,13.60,16.30,1.02,4.75
7.25,13.60,14.70,1.02,4.75
7.26,13.60,13.60,0.84,4.75
7.27,13.60,15.20,0.12,4.77
7.29,13.60,15.20,1.14,4.77
7.30,13.60,13.60,1.02,4.77
7.32,13.60,12.50,1.14,4.77
7.33,13.60,14.70,0.96,4.77
7.34,13.60,13.60,1.02,4.71
7.36,13.60,12.00,0.18,4.82
7.37,13.60,14.20,0.00,4.82
7.39,13.60,13.60,1.02,4.79
7.40,13.60,14.20,1.50,4.71
7.41,13.60,13.60,1.02,4.65
7.43,13.60,13.60,0.00,4.75
nan,nan,nan,nan,nan
7.44,13.60,14.70,0.06,4.84
7.45,13.60,13.60,0.00,4.84
7.47,13.60,13.60,1.98,4.73
7.48,13.60,11.40,0.84,4.65
7.50,13.60,14.70,0.00,4.77
7.51,13.60,15.80,0.18,4.88
7.52,13.60,13.60,1.98,4.77
7.54,13.60,10.90,1.02,4.77
7.55,13.60,11.40,1.02,4.77
7.57,13.60,14.70,1.02,4.77
7.58,13.60,12.50,0.90,4.79
7.59,13.60,14.20,0.90,4.79
7.61,13.60,12.50,1.02,4.79
7.62,13.60,14.20,0.96,4.79
7.64,13.60,13.10,0.90,4.82
7.65,13.60,14.70,0.90,4.82
7.66,13.60,13.60,0.18,4.90
7.68,13.60,15.20,1.86,4.79
7.69,13.60,14.70,1.02,4.79
7.71,13.60,15.20,0.00,4.92
nan,nan,nan,nan,nan
7.72,13.60,14.70,2.10,4.82
7.73,13.60,12.50,0.96,4.82
7.75,13.60,13.60,0.96,4.79
7.76,13.60,13.10,0.24,4.90
7.78,13.60,13.60,1.98,4.82
7.79,13.60,11.40,0.78,4.82
7.80,13.60,11.40,1.02,4.82
7.82,13.60,13.10,0.96,4.82
7.83,13.60,14.20,0.96,4.82
7.85,13.60,15.20,0.96,4.79
7.86,13.60,13.10,0.00,4.90
7.87,13.60,13.10,1.86,4.82
7.89,13.60,15.20,0.96,4.82
7.90,13.60,14.20,0.96,4.82
7.92,13.60,13.60,0.96,4.82
7.93,13.60,13.60,0.90,4.84
7.94,13.60,11.40,0.06,4.92
7.96,13.60,15.20,0.96,4.92
7.97,13.60,13.10,1.02,4.82
7.99,13.60,12.00,1.02,4.79
nan,nan,nan,nan,nan
8.00,13.60,14.70,0.06,4.92
8.01,13.60,16.30,1.20,4.92
8.03,13.60,14.20,1.98,4.82
8.04,13.60,14.70,1.02,4.82
8.06,13.60,13.60,0.78,4.79
8.07,13.60,12.00,0.90,4.82
8.08,13.60,13.10,0.06,4.92
8.10,13.60,14.70,0.96,4.90
8.11,13.60,12.50,1.02,4.90
8.13,13.60,13.60,1.86,4.79
8.14,13.60,14.20,0.00,4.90
8.15,13.60,14.20,0.00,4.92
8.17,13.60,15.20,1.92,4.82
8.18,13.60,11.40,0.84,4.79
8.20,13.60,12.00,1.02,4.79
8.21,13.60,12.00,0.00,4.90
8.22,13.60,13.10,0.24,4.92
8.24,13.60,12.50,1.92,4.82
8.25,13.60,13.60,1.98,4.71
nan,nan,nan,nan,nan
8.27,13.60,11.40,0.06,4.84
8.28,13.60,13.60,0.06,4.92
8.29,13.60,14.20,1.32,4.92
8.31,13.60,14.70,0.96,4.90
8.32,13.60,13.10,0.96,4.90
8.34,13.60,15.20,0.96,4.90
8.35,13.60,13.60,1.02,4.90
8.36,13.60,14.20,1.02,4.90
8.38,13.60,12.50,1.08,4.90
8.39,13.60,14.20,0.96,4.88
8.41,13.60,13.60,0.96,4.90
8.42,13.60,15.80,0.78,4.88
8.43,13.60,14.20,1.02,4.88
8.45,13.60,16.90,0.00,4.96
8.46,13.60,14.70,1.92,4.86
8.48,13.60,12.50,0.00,4.96
8.49,13.60,15.80,0.96,4.96
8.50,13.60,14.20,1.74,4.86
8.52,13.60,14.20,0.30,4.86
8.53,13.60,13.60,0.06,4.94
8.55,13.60,14.70,1.02,4.94
8.56,13.60,12.50,0.90,4.92
nan,nan,nan,nan,nan
8.57,13.60,13.60,1.86,4.84
8.59,13.60,14.70,0.00,4.94
8.60,13.60,14.20,1.02,4.92
8.62,13.60,12.50,14.34,4.92
8.63,13.60,11.40,0.96,4.90
8.64,13.60,12.50,1.08,4.90
8.66,13.60,13.10,0.96,4.90
8.67,13.60,13.60,1.02,4.90
8.69,13.60,11.40,1.02,4.88
8.70,13.60,12.00,0.00,4.99
8.71,13.60,12.00,1.50,4.88
8.73,13.60,12.50,0.90,4.88
8.74,13.60,13.60,0.06,4.96
8.75,13.60,12.00,1.38,4.96
8.77,13.60,14.70,1.80,4.86
8.78,13.60,12.50,0.36,4.86
8.80,13.60,16.30,0.06,4.94
8.81,13.60,12.00,1.08,4.94
8.83,13.60,12.00,1.08,4.94
8.84,13.60,15.80,0.96,4.92
8.85,13.60,14.20,0.96,4.92
nan,nan,nan,nan,nan
8.87,13.60,13.10,0.96,4.94
8.88,13.60,13.10,0.72,4.92
8.90,13.60,11.40,1.02,4.92
8.91,13.60,12.00,1.02,4.90
8.92,13.60,14.70,0.24,5.01
8.94,13.60,16.30,1.92,4.90
8.95,13.60,12.50,0.72,4.90
8.97,13.60,14.20,0.06,4.99
8.98,13.60,14.20,1.56,4.88
8.99,13.60,14.20,0.84,4.88
9.00,20.40,15.80,6.12,3.27
9.01,20.40,21.20,2.52,3.35
9.03,20.40,20.70,0.60,4.14
9.04,20.40,19.60,0.06,4.65
9.06,20.40,20.10,0.00,4.56
9.07,20.40,20.10,2.94,4.29
9.08,20.40,21.20,1.14,4.16
9.10,20.40,22.80,0.06,4.29
9.11,20.40,18.50,0.12,4.33
9.12,20.40,21.20,0.00,4.35
9.14,20.40,20.70,1.98,4.18
9.15,20.40,19.60,0.06,4.22
9.17,20.40,19.00,1.56,4.18
9.18,20.40,19.60,1.92,4.12
9.19,20.40,20.10,0.96,4.16
9.21,20.40,23.40,0.00,4.20
nan,nan,nan,nan,nan
9.23,20.40,21.20,2.70,4.16
9.25,20.40,21.20,0.84,4.20
9.26,20.40,21.20,0.84,4.18
9.28,20.40,18.50,0.96,4.20
9.29,20.40,20.70,1.02,4.24
9.31,20.40,21.20,1.02,4.26
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
9.34,20.40,21.80,1.02,4.26
9.35,20.40,19.60,1.08,4.29
