# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
1.85,0.00,-1.60,2.22,86.78
1.87,0.00,-1.60,2.40,86.77
1.89,0.00,-3.20,2.10,86.78
1.91,0.00,-1.60,2.28,86.77
1.93,0.00,-4.30,2.22,86.78
1.95,0.00,-3.70,2.28,86.79
1.97,0.00,-2.70,2.28,86.78
1.99,0.00,-3.20,2.28,86.79
2.02,6.80,-3.70,2.10,86.78
2.04,6.80,6.60,2.10,86.79
2.06,6.80,4.90,2.28,86.79
2.08,6.80,8.20,2.28,86.77
2.10,6.80,7.60,2.22,86.75
2.12,6.80,6.60,2.16,86.71
nan,nan,nan,nan,nan
2.14,6.80,9.30,2.28,86.68
2.16,6.80,3.80,2.46,86.66
2.18,6.80,7.10,2.22,86.62
2.20,6.80,7.10,2.40,86.57
2.22,6.80,8.20,2.28,86.55
2.24,6.80,7.60,2.34,86.51
2.26,6.80,6.60,2.34,86.50
2.28,6.80,6.60,2.22,86.48
2.30,6.80,7.60,2.16,86.43
2.33,6.80,4.40,2.28,86.43
2.35,6.80,5.50,2.28,86.41
2.37,6.80,7.10,2.34,86.40
2.39,6.80,4.90,2.34,86.38
2.41,6.80,8.70,2.28,86.36
2.43,6.80,8.70,2.28,86.36
2.45,6.80,7.10,2.28,86.36
2.48,6.80,7.10,2.28,86.36
2.50,6.80,6.00,2.22,86.34
2.52,6.80,6.60,2.28,86.35
nan,nan,nan,nan,nan
2.54,6.80,7.10,2.76,86.36
2.56,6.80,7.60,2.16,86.34
2.58,6.80,6.60,2.22,86.36
2.60,6.80,9.30,2.28,86.33
2.62,6.80,7.10,2.22,86.34
2.64,6.80,7.10,2.46,86.35
2.66,6.80,8.70,2.46,86.32
2.69,6.80,7.10,2.04,86.32
2.71,6.80,7.60,2.34,86.29
2.73,6.80,5.50,2.28,86.28
2.75,6.80,7.10,2.40,86.29
2.77,6.80,7.60,2.22,86.28
2.79,6.80,6.00,2.28,86.28
2.81,6.80,6.00,2.40,86.27
2.83,6.80,6.00,2.40,86.24
2.85,6.80,6.60,2.34,86.26
2.87,6.80,4.90,2.22,86.25
2.89,6.80,7.10,2.28,86.25
2.91,6.80,6.00,2.28,86.25
2.93,6.80,3.30,2.34,86.25
2.95,6.80,6.60,2.34,86.24
2.97,6.80,6.00,2.16,86.24
2.99,6.80,7.60,2.04,86.22
3.01,6.80,7.10,2.52,86.24
3.04,6.80,6.60,2.28,86.25
3.06,6.80,6.00,2.10,86.27
3.08,6.80,6.00,2.34,86.24
3.10,6.80,7.10,2.28,86.24
3.12,6.80,7.60,2.28,86.25
3.14,6.80,7.60,2.16,86.23
nan,nan,nan,nan,nan
3.16,6.80,8.20,2.34,86.24
3.18,6.80,7.10,2.34,86.24
3.20,6.80,8.70,2.40,86.24
3.22,6.80,7.10,2.46,86.23
3.24,6.80,8.20,2.28,86.23
3.26,6.80,5.50,2.34,86.24
3.28,6.80,7.60,2.28,86.22
3.30,6.80,5.50,2.34,86.22
3.32,6.80,7.60,2.40,86.24
3.35,6.80,7.60,2.22,86.23
3.37,6.80,10.90,2.34,86.22
3.39,6.80,9.80,2.34,86.22
3.41,6.80,3.80,2.46,86.24
3.43,6.80,7.60,2.28,86.23
3.45,6.80,4.90,2.34,86.24
3.47,6.80,6.60,2.34,86.25
3.50,6.80,8.20,2.46,86.25
3.52,6.80,7.60,2.22,86.26
3.54,6.80,4.90,2.22,86.27
3.56,6.80,5.50,2.28,86.27
3.58,6.80,6.60,2.34,86.27
nan,nan,nan,nan,nan
3.60,6.80,6.60,2.22,86.26
3.62,6.80,8.20,2.28,86.26
3.64,6.80,9.80,2.76,86.25
3.66,6.80,4.90,2.40,86.23
3.68,6.80,6.60,2.40,86.24
3.70,6.80,6.60,2.34,86.24
3.73,6.80,6.60,2.34,86.24
3.75,6.80,7.60,2.34,86.25
3.77,6.80,4.90,2.16,86.24
3.79,6.80,6.00,2.22,86.24
3.81,6.80,4.90,2.40,86.25
3.83,6.80,6.60,2.28,86.24
3.85,6.80,8.20,2.34,86.26
3.87,6.80,4.40,2.28,86.26
3.89,6.80,6.00,2.46,86.26
3.91,6.80,5.50,2.22,86.27
3.93,6.80,7.60,2.16,86.28
3.95,6.80,8.20,2.34,86.28
3.98,6.80,6.60,2.34,86.30
4.00,6.80,7.10,2.22,86.28
4.02,13.60,8.20,2.22,86.30
4.04,13.60,15.20,2.40,86.31
4.06,13.60,15.20,2.34,86.27
4.08,13.60,10.90,2.40,86.23
4.10,13.60,13.60,2.34,86.15
nan,nan,nan,nan,nan
4.12,13.60,12.00,2.16,86.09
4.14,13.60,14.20,2.34,86.01
4.16,13.60,15.20,2.34,85.94
4.18,13.60,14.20,2.52,85.89
4.20,13.60,14.20,3.06,85.80
4.22,13.60,12.00,2.58,85.75
4.24,13.60,13.10,2.34,85.71
4.26,13.60,12.00,2.28,85.67
4.29,13.60,12.00,2.82,85.63
4.31,13.60,13.10,2.52,85.58
4.33,13.60,12.50,2.28,85.54
4.35,13.60,13.10,2.88,85.51
4.37,13.60,12.50,2.58,85.48
4.39,13.60,13.60,3.00,85.46
4.41,13.60,10.40,2.76,85.44
4.43,13.60,12.50,2.88,85.42
4.45,13.60,13.10,2.34,85.40
4.47,13.60,14.70,2.40,85.39
4.49,13.60,13.10,3.24,85.37
4.51,13.60,15.80,2.52,85.35
4.53,13.60,12.50,2.88,85.33
4.55,13.60,14.20,3.00,85.30
4.57,13.60,13.10,2.64,85.28
nan,nan,nan,nan,nan
4.60,13.60,13.10,2.58,85.25
4.62,13.60,12.50,2.58,85.25
4.64,13.60,12.00,3.12,85.22
4.66,13.60,12.00,2.76,85.22
4.68,13.60,17.40,2.34,85.20
4.70,13.60,12.50,2.46,85.21
4.72,13.60,13.10,2.58,85.20
4.74,13.60,14.20,2.28,85.19
4.77,13.60,13.60,2.34,85.20
4.79,13.60,13.60,2.28,85.19
4.81,13.60,15.20,2.28,85.20
4.83,13.60,13.60,2.76,85.20
4.85,13.60,13.60,2.70,85.20
4.87,13.60,13.10,3.18,85.21
4.89,13.60,15.80,2.46,85.20
4.91,13.60,14.70,2.82,85.22
4.93,13.60,13.10,2.94,85.21
4.95,13.60,11.40,2.40,85.22
4.97,13.60,15.80,2.82,85.20
4.99,13.60,12.50,2.52,85.20
5.01,13.60,10.90,2.34,85.19
5.03,13.60,14.20,2.64,85.17
5.05,13.60,13.10,2.82,85.18
5.07,13.60,12.00,2.94,85.16
5.09,13.60,14.70,3.06,85.17
5.11,13.60,12.50,2.46,85.15
5.13,13.60,15.80,2.88,85.17
5.15,13.60,13.60,3.12,85.18
5.17,13.60,14.70,2.22,85.17
5.19,13.60,12.50,3.12,85.19
5.21,13.60,15.20,2.52,85.18
5.24,13.60,11.40,2.88,85.19
5.26,13.60,13.60,2.82,85.18
5.28,13.60,14.70,2.46,85.18
5.30,13.60,14.70,2.88,85.20
5.32,13.60,13.60,2.34,85.19
5.34,13.60,12.50,2.70,85.21
nan,nan,nan,nan,nan
5.36,13.60,11.40,2.70,85.22
5.38,13.60,13.60,2.46,85.20
5.40,13.60,14.70,2.28,85.22
5.42,13.60,15.80,2.58,85.20
5.44,13.60,12.50,2.28,85.19
5.47,13.60,14.70,2.64,85.19
5.49,13.60,13.60,2.58,85.16
5.51,13.60,15.20,2.58,85.17
5.53,13.60,13.10,2.94,85.14
5.55,13.60,13.60,2.28,85.14
5.57,13.60,13.10,2.94,85.15
5.59,13.60,12.50,3.00,85.14
5.61,13.60,14.70,2.70,85.16
5.63,13.60,15.20,2.34,85.14
5.65,13.60,15.20,3.18,85.17
5.67,13.60,11.40,2.70,85.15
5.69,13.60,14.70,3.00,85.17
5.71,13.60,12.50,2.70,85.18
5.73,13.60,15.20,2.40,85.17
5.75,13.60,13.10,3.12,85.18
5.77,13.60,13.10,2.34,85.17
5.79,13.60,10.40,2.16,85.19
5.81,13.60,13.60,2.82,85.21
5.83,13.60,12.50,2.88,85.19
5.86,13.60,13.10,2.88,85.21
5.88,13.60,13.10,2.52,85.19
5.90,13.60,14.20,2.64,85.21
5.92,13.60,14.20,2.88,85.22
5.94,13.60,14.20,2.52,85.20
5.96,13.60,14.70,3.18,85.19
5.98,13.60,14.20,3.00,85.17
6.00,13.60,14.20,2.76,85.18
nan,nan,nan,nan,nan
6.02,20.40,14.20,2.58,85.18
6.04,20.40,21.20,2.46,85.16
6.06,20.40,20.70,3.12,85.13
6.08,20.40,19.00,3.24,85.05
6.11,20.40,19.60,3.06,84.93
6.13,20.40,22.80,3.00,84.83
6.15,20.40,20.70,3.12,84.71
6.17,20.40,22.80,3.18,84.61
6.19,20.40,21.80,3.24,84.52
6.21,20.40,18.00,3.30,84.43
6.23,20.40,22.30,3.24,84.36
6.25,20.40,19.60,3.24,84.27
6.27,20.40,19.00,3.30,84.21
6.29,20.40,21.20,3.12,84.14
6.31,20.40,20.70,3.18,84.08
6.34,20.40,21.20,3.24,84.02
6.36,20.40,19.00,3.12,83.97
6.38,20.40,19.00,3.18,83.90
6.40,20.40,19.00,2.88,83.84
6.42,20.40,22.80,3.12,83.77
6.44,20.40,21.20,3.18,83.71
6.46,20.40,21.80,3.36,83.68
6.48,20.40,19.60,3.18,83.63
6.50,20.40,20.10,3.30,83.61
nan,nan,nan,nan,nan
6.52,20.40,20.10,3.24,83.57
6.55,20.40,19.60,3.18,83.54
6.57,20.40,16.90,3.24,83.53
6.59,20.40,22.30,3.24,83.51
6.61,20.40,21.80,3.24,83.50
6.63,20.40,20.70,3.36,83.49
6.65,20.40,20.10,3.12,83.47
6.67,20.40,20.10,3.18,83.47
6.69,20.40,21.20,3.18,83.45
6.71,20.40,16.90,3.18,83.45
6.73,20.40,21.80,3.18,83.43
6.75,20.40,20.10,2.88,83.42
6.77,20.40,22.30,3.24,83.42
6.80,20.40,20.10,3.18,83.41
6.82,20.40,20.70,3.24,83.43
6.84,20.40,19.60,3.12,83.42
nan,nan,nan,nan,nan
6.86,20.40,22.30,3.18,83.40
6.88,20.40,22.80,3.24,83.40
6.90,20.40,20.70,3.18,83.37
6.92,20.40,19.00,3.24,83.36
6.94,20.40,19.00,3.18,83.33
6.96,20.40,20.70,3.24,83.33
6.99,20.40,21.80,3.18,83.32
7.01,20.40,20.10,3.24,83.33
7.03,20.40,18.50,3.18,83.32
7.05,20.40,20.10,3.18,83.33
7.07,20.40,22.80,3.24,83.34
7.09,20.40,21.20,3.42,83.33
7.12,20.40,19.60,3.12,83.34
7.14,20.40,21.80,2.82,83.35
7.16,20.40,19.00,3.24,83.35
nan,nan,nan,nan,nan
7.18,20.40,20.10,3.24,83.35
7.20,20.40,22.30,3.24,83.35
7.22,20.40,20.70,3.18,83.35
7.24,20.40,18.50,3.12,83.37
7.26,20.40,21.20,3.24,83.36
7.28,20.40,20.10,3.24,83.38
7.30,20.40,16.90,3.24,83.37
7.33,20.40,20.10,3.24,83.37
7.35,20.40,21.20,3.18,83.34
7.37,20.40,18.00,3.24,83.34
7.39,20.40,20.70,3.18,83.31
7.41,20.40,18.50,3.18,83.30
7.44,20.40,19.60,3.18,83.30
7.46,20.40,21.80,3.18,83.31
7.48,20.40,19.00,3.24,83.30
7.50,20.40,18.50,3.18,83.31
7.52,20.40,18.50,3.06,83.31
7.54,20.40,22.30,3.18,83.32
7.56,20.40,18.50,3.24,83.32
7.58,20.40,20.70,3.24,83.31
7.60,20.40,20.70,3.30,83.33
7.62,20.40,21.80,3.54,83.31
nan,nan,nan,nan,nan
7.64,20.40,20.70,3.18,83.34
7.66,20.40,19.60,3.36,83.33
7.69,20.40,20.70,3.30,83.34
7.71,20.40,19.60,3.18,83.34
7.73,20.40,20.10,3.18,83.35
7.75,20.40,18.50,3.12,83.35
7.77,20.40,21.80,3.18,83.36
7.79,20.40,19.60,3.12,83.34
7.81,20.40,20.10,3.24,83.37
7.83,20.40,20.70,3.30,83.34
7.85,20.40,18.50,3.18,83.34
7.87,20.40,21.20,3.18,83.32
7.89,20.40,21.20,3.18,83.30
7.92,20.40,19.60,3.18,83.30
7.94,20.40,20.70,3.24,83.29
7.96,20.40,19.00,3.18,83.30
7.98,20.40,21.80,3.24,83.29
8.00,20.40,21.20,3.12,83.31
8.02,27.20,20.10,3.18,83.31
8.04,27.20,26.10,3.18,83.31
8.06,27.20,28.30,3.66,83.24
nan,nan,nan,nan,nan
8.08,27.20,27.20,3.90,83.14
8.10,27.20,26.60,3.54,83.00
8.12,27.20,28.30,3.96,82.85
8.14,27.20,27.20,4.02,82.71
8.16,27.20,28.30,3.48,82.56
8.18,27.20,26.60,4.20,82.43
8.20,27.20,27.70,3.72,82.30
8.22,27.20,25.00,4.20,82.18
8.24,27.20,26.60,4.20,82.06
8.27,27.20,26.60,4.14,81.95
8.29,27.20,25.60,3.72,81.83
8.31,27.20,29.30,4.02,81.73
8.33,27.20,27.70,4.14,81.59
8.35,27.20,27.70,4.14,81.51
8.37,27.20,27.20,4.08,81.41
8.39,27.20,27.70,4.26,81.36
8.41,27.20,25.60,4.14,81.29
8.43,27.20,26.10,3.96,81.25
8.45,27.20,29.30,4.14,81.17
8.47,27.20,25.60,4.08,81.16
8.49,27.20,26.10,3.96,81.11
8.51,27.20,27.70,4.14,81.09
8.53,27.20,28.30,4.02,81.05
8.56,27.20,26.10,3.96,81.01
8.58,27.20,26.10,4.02,80.97
8.60,27.20,25.60,4.20,80.96
8.62,27.20,28.30,4.14,80.92
8.64,27.20,27.20,4.20,80.91
8.66,27.20,28.80,3.96,80.88
nan,nan,nan,nan,nan
8.68,27.20,25.60,4.14,80.86
8.71,27.20,27.70,3.96,80.86
8.73,27.20,27.70,3.72,80.83
8.75,27.20,28.80,4.20,80.84
8.77,27.20,26.10,4.14,80.81
8.79,27.20,28.80,4.08,80.80
8.81,27.20,27.70,4.20,80.77
8.83,27.20,27.20,3.84,80.76
8.85,27.20,27.70,3.84,80.72
8.87,27.20,26.10,3.90,80.70
8.89,27.20,27.70,4.20,80.67
8.91,27.20,26.60,4.14,80.68
8.93,27.20,28.80,3.90,80.66
8.96,27.20,28.80,4.14,80.66
8.98,27.20,29.30,4.08,80.66
9.00,27.20,27.70,3.96,80.66
9.02,27.20,24.50,4.02,80.66
9.04,27.20,28.30,4.20,80.65
9.06,27.20,28.30,4.02,80.65
9.08,27.20,25.60,3.90,80.64
nan,nan,nan,nan,nan
9.10,27.20,26.10,4.14,80.64
9.12,27.20,27.70,4.02,80.63
9.14,27.20,26.10,4.14,80.65
9.16,27.20,25.60,3.78,80.64
9.18,27.20,28.30,4.08,80.65
9.20,27.20,27.70,4.02,80.64
9.23,27.20,28.80,4.26,80.64
9.25,27.20,27.20,4.08,80.62
9.27,27.20,29.30,4.02,80.63
9.29,27.20,27.20,4.14,80.61
9.31,27.20,25.00,4.20,80.60
9.33,27.20,28.30,4.08,80.57
9.35,27.20,25.60,4.14,80.56
9.37,27.20,27.70,4.26,80.55
9.39,27.20,26.10,4.14,80.54
9.41,27.20,26.10,4.14,80.53
9.43,27.20,27.70,4.20,80.55
9.45,27.20,28.80,4.20,80.55
9.47,27.20,28.30,4.26,80.55
9.49,27.20,28.30,3.96,80.57
9.51,27.20,27.70,3.96,80.58
9.53,27.20,27.70,4.02,80.57
9.55,27.20,26.10,4.14,80.58
9.57,27.20,28.30,4.20,80.58
9.60,27.20,27.20,4.14,80.58
9.62,27.20,26.60,4.20,80.58
9.64,27.20,27.70,4.20,80.60
9.66,27.20,27.20,3.96,80.59
9.68,27.20,27.70,4.14,80.61
9.70,27.20,28.30,4.08,80.60
9.72,27.20,27.70,3.72,80.60
9.74,27.20,27.70,3.90,80.61
9.76,27.20,26.60,3.96,80.60
9.78,27.20,26.10,3.96,80.60
9.80,27.20,29.90,4.20,80.60
9.82,27.20,27.20,4.02,80.57
nan,nan,nan,nan,nan
9.84,27.20,27.20,4.14,80.56
9.86,27.20,50.10,4.08,80.55
9.88,27.20,27.70,4.14,80.53
9.90,27.20,26.10,3.84,80.53
9.92,27.20,25.00,4.14,80.55
9.94,27.20,29.30,3.42,80.54
9.96,27.20,25.60,3.54,80.55
9.98,27.20,27.70,3.18,80.55
10.00,34.00,27.70,4.08,80.55
10.02,34.00,34.80,4.02,80.54
10.04,34.00,33.10,4.26,80.46
10.07,34.00,33.10,4.26,80.33
10.09,34.00,35.90,4.32,80.16
10.11,34.00,34.80,4.74,80.00
10.13,34.00,33.70,4.62,79.80
10.15,34.00,35.90,4.80,79.64
10.17,34.00,34.20,5.16,79.46
10.19,34.00,32.60,4.62,79.29
10.21,34.00,35.90,4.38,79.12
10.23,34.00,33.10,4.26,78.97
10.25,34.00,34.80,4.56,78.84
10.27,34.00,34.20,5.04,78.70
10.29,34.00,32.60,4.80,78.57
10.31,34.00,33.70,4.98,78.42
10.33,34.00,34.20,4.98,78.27
10.35,34.00,34.80,5.04,78.16
10.37,34.00,33.10,4.92,78.09
10.40,34.00,32.60,5.04,78.02
10.42,34.00,31.50,4.98,77.94
10.44,34.00,34.20,4.80,77.88
10.46,34.00,33.10,4.92,77.83
nan,nan,nan,nan,nan
10.48,34.00,33.10,4.92,77.77
10.50,34.00,34.80,5.10,77.74
10.52,34.00,33.70,5.10,77.69
10.54,34.00,34.80,4.92,77.65
10.57,34.00,32.10,5.22,77.62
10.59,34.00,35.30,5.04,77.58
10.61,34.00,33.70,5.04,77.56
10.63,34.00,32.60,5.04,77.52
10.65,34.00,34.80,5.04,77.52
10.67,34.00,33.10,4.74,77.49
10.69,34.00,34.20,5.04,77.48
10.71,34.00,33.10,4.92,77.46
10.73,34.00,34.80,5.10,77.43
10.75,34.00,36.40,4.74,77.42
10.77,34.00,33.70,5.10,77.40
10.79,34.00,33.70,5.04,77.40
10.81,34.00,32.10,5.10,77.37
10.83,34.00,34.80,5.10,77.35
10.85,34.00,32.10,4.86,77.32
10.87,34.00,33.10,5.16,77.30
10.90,34.00,35.30,5.10,77.28
10.92,34.00,34.20,5.04,77.27
10.94,34.00,34.80,5.04,77.27
10.96,34.00,34.80,5.10,77.26
10.98,34.00,32.10,5.10,77.27
nan,nan,nan,nan,nan
11.00,34.00,35.30,4.80,77.27
11.02,34.00,34.20,4.80,77.28
11.04,34.00,32.10,5.16,77.27
11.06,34.00,36.40,5.10,77.27
11.08,34.00,36.40,4.98,77.25
11.11,34.00,34.80,5.04,77.26
11.13,34.00,33.70,5.10,77.24
11.15,34.00,32.10,5.10,77.26
11.17,34.00,32.10,4.86,77.25
11.19,34.00,34.20,5.16,77.25
11.21,34.00,34.20,4.80,77.26
11.23,34.00,33.70,4.80,77.24
11.25,34.00,34.80,5.10,77.27
11.27,34.00,32.10,5.22,77.27
11.29,34.00,35.30,5.10,77.27
11.31,34.00,33.10,5.16,77.24
11.33,34.00,34.20,4.80,77.21
11.35,34.00,36.40,5.16,77.19
11.37,34.00,34.20,5.10,77.14
11.39,34.00,33.70,5.10,77.17
11.41,34.00,33.10,4.98,77.16
11.43,34.00,32.60,5.04,77.16
nan,nan,nan,nan,nan
11.46,34.00,34.80,4.92,77.19
11.48,34.00,32.10,4.86,77.20
11.50,34.00,32.10,4.44,77.19
11.52,34.00,34.20,4.86,77.21
11.54,34.00,32.10,4.50,77.20
11.56,34.00,36.40,5.10,77.22
11.58,34.00,34.20,5.10,77.20
11.60,34.00,33.70,5.22,77.23
11.62,34.00,34.80,4.26,77.23
11.64,34.00,32.60,5.10,77.23
11.66,34.00,33.10,5.10,77.24
11.69,34.00,35.30,5.16,77.23
11.71,34.00,31.50,5.16,77.24
11.73,34.00,34.80,4.92,77.22
11.75,34.00,33.70,5.04,77.23
11.77,34.00,33.70,4.98,77.22
11.79,34.00,32.60,5.04,77.21
11.81,34.00,32.60,4.98,77.21
11.83,34.00,33.70,5.04,77.19
11.85,34.00,34.80,5.10,77.19
11.87,34.00,32.60,5.16,77.15
11.89,34.00,33.10,4.98,77.14
11.91,34.00,34.20,4.74,77.12
11.93,34.00,34.20,5.10,77.09
11.95,34.00,33.70,5.04,77.10
11.97,34.00,32.60,4.86,77.08
11.99,34.00,35.90,5.04,77.09
12.01,40.80,34.20,4.74,77.08
12.03,40.80,41.30,5.16,77.08
12.06,40.80,39.70,5.28,77.01
12.08,40.80,41.30,5.22,76.85
12.10,40.80,40.20,5.58,76.66
12.12,40.80,41.30,6.00,76.45
12.14,40.80,37.50,5.52,76.27
12.16,40.80,41.80,6.12,76.04
nan,nan,nan,nan,nan
12.18,40.80,39.10,6.06,75.86
12.20,40.80,41.80,6.00,75.68
12.22,40.80,39.70,6.06,75.50
12.24,40.80,41.80,6.06,75.36
12.26,40.80,42.90,6.00,75.18
12.28,40.80,41.80,5.94,75.05
12.30,40.80,40.70,6.36,74.94
12.32,40.80,40.70,6.06,74.81
12.35,40.80,40.20,5.94,74.69
12.37,40.80,41.80,6.06,74.58
12.39,40.80,41.30,6.12,74.44
12.41,40.80,39.70,6.12,74.33
12.43,40.80,39.10,6.06,74.24
12.45,40.80,40.70,6.00,74.17
12.47,40.80,41.80,6.06,74.12
12.49,40.80,41.30,5.82,74.07
12.51,40.80,39.10,6.00,74.02
12.53,40.80,39.70,6.12,73.99
12.55,40.80,44.50,5.82,73.92
12.57,40.80,44.00,6.06,73.89
12.59,40.80,40.70,6.06,73.87
12.61,40.80,40.20,6.12,73.82
12.63,40.80,40.20,5.94,73.80
12.65,40.80,41.30,5.94,73.77
12.67,40.80,39.10,6.12,73.73
12.69,40.80,40.70,6.00,73.71
12.71,40.80,39.10,6.00,73.68
12.73,40.80,41.30,6.06,73.65
12.75,40.80,43.50,6.06,73.64
12.78,40.80,41.30,6.12,73.62
12.80,40.80,41.80,6.06,73.60
12.82,40.80,43.50,6.12,73.59
12.84,40.80,41.80,6.06,73.56
12.86,40.80,40.20,6.00,73.56
12.88,40.80,40.20,5.88,73.54
12.90,40.80,40.70,6.06,73.51
12.92,40.80,40.70,6.12,73.51
12.94,40.80,40.70,6.00,73.49
12.96,40.80,40.70,6.06,73.47
nan,nan,nan,nan,nan
12.98,40.80,40.70,6.06,73.46
13.00,40.80,39.10,5.88,73.44
13.02,40.80,39.70,5.94,73.43
13.04,40.80,42.90,6.06,73.44
13.06,40.80,39.70,6.18,73.42
13.08,40.80,41.30,5.88,73.42
13.10,40.80,41.80,6.00,73.44
13.12,40.80,40.70,6.12,73.43
13.14,40.80,40.70,6.12,73.44
13.16,40.80,42.40,6.12,73.43
13.19,40.80,41.80,6.00,73.40
13.21,40.80,39.10,6.12,73.42
13.23,40.80,41.30,6.00,73.41
13.25,40.80,40.20,5.88,73.40
13.27,40.80,41.80,5.82,73.41
13.29,40.80,41.80,5.88,73.40
13.31,40.80,40.70,6.00,73.41
13.33,40.80,40.20,5.94,73.41
13.35,40.80,39.70,5.88,73.40
13.37,40.80,42.90,6.12,73.41
13.39,40.80,39.70,5.76,73.40
13.41,40.80,41.80,6.12,73.39
13.43,40.80,39.70,6.18,73.39
13.45,40.80,39.70,5.82,73.35
13.47,40.80,40.70,6.12,73.32
13.49,40.80,42.90,6.06,73.31
13.51,40.80,42.40,6.12,73.29
13.53,40.80,40.70,5.82,73.30
13.56,40.80,40.70,6.12,73.30
13.58,40.80,39.10,6.12,73.29
13.60,40.80,42.90,6.06,73.29
nan,nan,nan,nan,nan
13.62,40.80,38.00,6.06,73.28
13.64,40.80,40.70,6.12,73.30
13.66,40.80,41.80,6.06,73.30
13.68,40.80,41.80,6.12,73.29
13.70,40.80,41.80,5.94,73.31
13.73,40.80,42.90,6.06,73.29
13.75,40.80,40.20,6.06,73.29
13.77,40.80,39.10,5.94,73.30
13.79,40.80,40.20,6.18,73.29
13.81,40.80,39.70,6.06,73.30
13.83,40.80,40.20,6.06,73.29
13.85,40.80,39.70,6.00,73.29
13.87,40.80,40.20,6.12,73.31
13.89,40.80,41.80,5.70,73.30
13.91,40.80,41.30,6.06,73.29
