# setPoint, prevTorque, Torque
69.200,1.250,78.021
42.900,78.021,46.656
66.600,46.656,74.034
24.700,74.034,21.846
53.300,21.846,56.847
77.600,56.847,88.582
16.200,88.582,13.687
14.600,13.687,11.290
77.600,11.290,89.454
66.400,89.454,78.274
19.100,78.274,15.684
22.500,15.684,18.161
35.600,18.161,32.569
79.100,32.569,91.986
46.500,91.986,52.368
63.100,52.368,71.956
63.400,71.956,71.048
53.800,71.048,62.358
29.400,62.358,30.356
85.500,30.356,98.911
