# setPoint, prevCurrent, Current
16.300,1.845,1.386
96.300,1.386,8.103
92.300,8.103,8.013
13.500,8.013,1.192
23.300,1.192,1.539
52.000,1.539,3.744
50.000,3.744,3.582
8.200,3.582,0.869
76.000,0.869,6.044
86.100,6.044,6.961
36.300,6.961,2.696
76.400,2.696,6.101
82.700,6.101,6.780
42.300,6.780,3.290
70.200,3.290,5.582
19.000,5.582,1.482
44.200,1.482,3.063
87.300,3.063,7.143
54.800,7.143,4.535
12.200,4.535,1.094
94.900,1.094,8.042
92.100,8.042,7.996
36.800,7.996,2.716
24.300,2.716,1.764
26.500,1.764,1.886
15.500,1.886,1.377
30.800,1.377,2.016
74.300,2.016,6.051
0.600,6.051,0.627
51.600,0.627,3.674
53.100,3.674,3.796
54.100,3.796,3.885
16.700,3.885,1.344
60.700,1.344,4.604
97.000,4.604,8.270
5.300,8.270,0.827
18.700,0.827,1.164
79.500,1.164,6.388
41.300,6.388,3.142
0.400,3.142,0.628
40.400,0.628,2.679
49.100,2.679,3.461
86.000,3.461,7.138
17.600,7.138,1.378
31.500,1.378,2.041
52.300,2.041,3.755
16.300,3.755,1.371
81.900,1.371,6.682
93.000,6.682,7.930
8.100,7.930,0.913
77.700,0.913,6.234
89.200,6.234,7.507
91.500,7.507,7.728
59.300,7.728,4.807
66.400,4.807,5.447
74.300,5.447,6.044
51.700,6.044,4.292
59.900,4.292,4.811
83.500,4.811,6.948
98.900,6.948,8.592
76.400,8.592,6.704
96.900,6.704,8.401
91.900,8.401,7.988
92.800,7.988,8.293
30.400,8.293,2.300
42.300,2.300,3.070
18.100,3.070,1.438
73.200,1.438,5.873
93.600,5.873,7.864
45.400,7.864,3.557
14.900,3.557,1.268
25.700,1.268,1.599
21.000,1.599,1.530
56.800,1.530,4.320
56.900,4.320,4.341
84.700,4.341,6.991
38.000,6.991,2.824
71.900,2.824,5.702
98.900,5.702,8.475
66.800,8.475,5.992
87.500,5.992,7.493
61.100,7.493,5.220
47.200,5.220,3.778
95.900,3.778,8.154
24.300,8.154,1.796
71.600,1.796,5.815
38.300,5.815,2.948
32.600,2.948,2.473
91.500,2.473,7.781
77.700,7.781,6.812
18.400,6.812,1.464
54.100,1.464,4.045
4.800,4.045,0.787
80.600,0.787,6.650
82.700,6.650,6.812
61.500,6.812,5.157
56.600,5.157,4.656
58.800,4.656,4.819
77.700,4.819,6.381
8.700,6.381,0.957
98.700,0.957,8.444
22.200,8.444,1.608
43.200,1.608,3.014
70.900,3.014,5.694
43.100,5.694,3.337
46.400,3.337,3.576
28.500,3.576,2.160
6.900,2.160,0.792
34.700,0.792,2.325
22.400,2.325,1.613
21.400,1.613,1.539
94.100,1.539,8.150
42.000,8.150,3.191
98.600,3.191,8.465
88.400,8.465,7.768
37.600,7.768,2.907
4.900,2.907,0.692
13.200,0.692,0.968
69.400,0.968,5.609
22.000,5.609,1.568
6.200,1.568,0.773
60.000,0.773,4.587
82.800,4.587,6.822
8.000,6.822,0.908
27.300,0.908,1.666
94.400,1.666,8.129
63.200,8.129,5.367
36.800,5.367,2.747
51.600,2.747,3.872
9.800,3.872,1.002
48.800,1.002,3.448
53.000,3.448,3.900
81.800,3.900,6.837
58.800,6.837,4.839
94.400,4.839,8.075
67.400,8.075,5.848
44.100,5.848,3.455
50.800,3.455,3.990
94.700,3.990,8.069
83.300,8.069,7.535
36.500,7.535,2.850
27.000,2.850,2.069
3.000,2.069,0.678
35.300,0.678,2.308
97.500,2.308,8.512
89.500,8.512,8.034
80.500,8.034,7.063
22.600,7.063,1.619
58.700,1.619,4.532
25.000,4.532,1.903
94.900,1.903,8.177
64.900,8.177,5.603
80.800,5.603,6.755
43.800,6.755,3.478
52.200,3.478,4.120
36.600,4.120,2.857
79.400,2.857,6.687
12.200,6.687,1.201
57.200,1.201,4.300
22.300,4.300,1.589
13.800,1.589,1.196
40.500,1.196,2.767
91.900,2.767,7.907
50.600,7.907,4.079
28.600,4.079,2.108
40.200,2.108,2.918
73.800,2.918,5.990
99.900,5.990,8.857
34.100,8.857,2.454
90.200,2.454,7.684
75.300,7.684,6.733
94.300,6.733,8.182
54.300,8.182,4.500
6.400,4.500,0.826
74.600,0.826,6.047
62.300,6.047,5.233
97.100,5.233,8.499
80.900,8.499,7.244
96.500,7.244,8.405
66.600,8.405,5.879
30.600,5.879,2.235
27.000,2.235,2.029
64.300,2.029,4.951
1.400,4.951,0.634
50.000,0.634,3.582
81.400,3.582,6.789
49.600,6.789,4.028
73.300,4.028,5.892
41.300,5.892,3.180
1.400,3.180,0.635
0.600,0.635,0.669
29.200,0.669,1.788
67.600,1.788,5.464
16.000,5.464,1.316
33.700,1.316,2.222
6.100,2.222,0.774
46.700,0.774,3.346
51.700,3.346,3.774
16.200,3.774,1.361
17.600,1.361,1.440
30.600,1.440,2.009
27.400,2.009,1.807
73.000,1.807,5.909
24.300,5.909,1.795
21.900,1.795,1.573
3.000,1.573,0.671
22.100,0.671,1.480
79.700,1.480,6.795
71.900,6.795,6.168
17.500,6.168,1.420
31.600,1.420,2.075
49.200,2.075,3.590
25.300,3.590,1.817
63.400,1.817,4.874
27.900,4.874,2.089
82.700,2.089,6.928
6.900,6.928,0.854
10.300,0.854,0.881
56.200,0.881,4.260
96.000,4.260,8.368
0.700,8.368,0.672
95.900,0.672,8.059
29.800,8.059,2.264
44.400,2.264,3.176
56.200,3.176,4.401
88.600,4.401,7.661
79.200,7.661,6.928
74.300,6.928,6.535
88.800,6.535,7.631
65.700,7.631,5.770
35.500,5.770,2.783
46.300,2.783,3.552
69.800,3.552,5.682
20.200,5.682,1.561
79.200,1.561,6.634
12.100,6.634,1.126
1.800,1.126,0.673
51.800,0.673,3.771
71.900,3.771,5.928
14.600,5.928,1.298
2.500,1.298,0.640
50.200,0.640,3.597
61.200,3.597,4.715
2.700,4.715,0.699
43.100,0.699,2.995
12.900,2.995,1.108
94.800,1.108,8.371
95.800,8.371,8.428
14.100,8.428,1.303
89.600,1.303,7.633
25.200,7.633,1.880
73.400,1.880,5.926
4.900,5.926,0.713
95.500,0.713,8.264
30.700,8.264,2.270
29.900,2.270,2.189
85.200,2.189,7.375
18.900,7.375,1.462
68.200,1.462,5.478
35.300,5.478,2.608
59.500,2.608,4.682
88.800,4.682,7.751
71.100,7.751,6.333
28.200,6.333,2.175
62.200,2.175,4.883
39.100,4.883,2.994
9.700,2.994,0.966
95.200,0.966,8.315
84.400,8.315,7.665
58.700,7.665,4.918
80.000,4.918,6.786
87.000,6.786,7.447
14.600,7.447,1.286
21.000,1.286,1.481
74.500,1.481,6.249
58.300,6.249,4.810
55.000,4.810,4.610
21.000,4.610,1.552
54.900,1.552,4.251
11.900,4.251,1.090
31.200,1.090,1.994
30.500,1.994,1.986
22.600,1.986,1.555
73.300,1.555,6.003
96.100,6.003,8.568
44.400,8.568,3.453
63.500,3.453,5.245
66.500,5.245,5.370
55.000,5.370,4.670
79.100,4.670,6.632
13.700,6.632,1.284
61.200,1.284,4.737
32.500,4.737,2.427
31.100,2.427,2.322
90.800,2.322,7.830
16.900,7.830,1.357
15.400,1.357,1.329
51.500,1.329,3.872
29.300,3.872,2.280
13.300,2.280,1.223
0.000,1.223,0.638
5.800,0.638,0.679
4.200,0.679,0.675
8.000,0.675,0.688
5.100,0.688,0.673
5.500,0.673,0.657
5.000,0.657,0.659
11.600,0.659,0.820
10.600,0.820,0.842
12.600,0.842,0.885
11.900,0.885,0.914
13.700,0.914,0.930
13.100,0.930,0.951
18.700,0.951,1.263
17.600,1.263,1.136
22.600,1.136,1.482
20.500,1.482,1.426
27.700,1.426,1.648
24.000,1.648,1.537
29.200,1.537,1.705
28.000,1.705,1.671
33.200,1.671,2.065
30.600,2.065,2.002
36.400,2.002,2.390
34.300,2.390,2.390
37.900,2.390,2.459
36.600,2.459,2.411
42.200,2.411,2.847
38.200,2.847,2.602
43.600,2.602,2.957
42.600,2.957,2.937
47.200,2.937,3.347
44.000,3.347,3.182
47.800,3.182,3.418
46.800,3.418,3.336
49.200,3.336,3.522
48.900,3.522,3.472
54.300,3.472,3.900
51.100,3.900,3.888
54.900,3.888,4.034
54.400,4.034,4.085
59.200,4.085,4.541
56.800,4.541,4.421
60.400,4.421,4.701
59.700,4.701,4.587
66.300,4.587,5.214
64.500,5.214,5.120
67.300,5.120,5.446
63.300,5.446,5.110
64.500,5.110,5.215
64.300,5.215,5.194
65.900,5.194,5.320
64.000,5.320,5.187
65.800,5.187,5.244
65.100,5.244,5.262
67.500,5.262,5.435
63.700,5.435,5.265
64.100,5.265,5.204
63.500,5.204,5.222
70.100,5.222,5.687
69.500,5.687,5.727
72.500,5.727,5.895
69.800,5.895,5.844
72.000,5.844,5.970
70.300,5.970,5.765
76.300,5.765,6.422
73.800,6.422,6.276
73.800,6.276,6.228
71.600,6.228,5.986
72.200,5.986,6.024
69.500,6.024,5.872
72.700,5.872,6.102
72.500,6.102,6.081
78.300,6.081,6.663
77.700,6.663,6.615
80.300,6.615,6.744
78.000,6.744,6.603
79.400,6.603,6.780
76.500,6.780,6.523
83.700,6.523,7.182
79.800,7.182,6.885
84.400,6.885,7.248
83.300,7.248,7.136
84.100,7.136,7.301
80.900,7.301,6.997
86.900,6.997,7.610
86.700,7.610,7.572
89.900,7.572,7.856
89.400,7.856,7.807
91.000,7.807,7.999
87.100,7.999,7.750
90.300,7.750,7.959
90.000,7.959,7.965
95.000,7.965,8.649
94.900,8.649,8.529
95.000,8.529,8.627
94.200,8.627,8.524
95.000,8.524,8.535
94.900,8.535,8.464
95.000,8.464,8.667
100.000,8.667,9.063
94.600,9.063,8.900
97.100,8.900,8.788
93.100,8.788,8.768
95.400,8.768,8.692
91.000,8.692,8.509
94.500,8.509,8.551
88.300,8.551,8.253
89.800,8.253,8.410
87.600,8.410,8.248
89.900,8.248,8.272
82.500,8.272,7.740
85.800,7.740,7.884
81.200,7.884,7.615
84.300,7.615,7.744
78.900,7.744,7.557
81.900,7.557,7.536
73.900,7.536,6.879
76.300,6.879,6.812
74.500,6.812,6.818
75.500,6.818,6.834
72.700,6.834,6.706
74.900,6.706,6.759
69.700,6.759,6.519
71.200,6.519,6.441
63.200,6.441,5.851
65.800,5.851,5.771
60.400,5.771,5.388
62.900,5.388,5.490
61.900,5.490,5.494
62.000,5.494,5.506
60.000,5.506,5.421
60.300,5.421,5.405
56.700,5.405,5.062
56.900,5.062,4.947
56.300,4.947,5.184
59.100,5.184,5.071
53.700,5.071,4.786
56.000,4.786,4.846
52.800,4.846,4.689
56.100,4.689,4.836
56.100,4.836,4.785
57.400,4.785,4.869
50.600,4.869,4.408
53.400,4.408,4.544
52.800,4.544,4.626
53.400,4.626,4.471
45.400,4.471,3.862
47.200,3.862,3.846
44.000,3.846,3.765
44.400,3.765,3.636
37.200,3.636,3.221
40.600,3.221,3.285
39.800,3.285,3.265
42.800,3.265,3.425
38.800,3.425,3.208
40.500,3.208,3.234
37.100,3.234,3.053
39.000,3.053,3.109
34.000,3.109,2.662
34.400,2.662,2.650
34.400,2.650,2.763
34.700,2.763,2.636
29.700,2.636,2.371
33.700,2.371,2.488
33.500,2.488,2.525
34.100,2.525,2.507
28.300,2.507,2.294
31.700,2.294,2.396
25.100,2.396,1.877
27.300,1.877,2.042
25.500,2.042,1.903
28.800,1.903,2.094
26.600,2.094,2.017
29.700,2.017,2.198
23.100,2.198,1.760
26.900,1.760,1.928
20.500,1.928,1.631
24.200,1.631,1.687
17.600,1.687,1.507
19.100,1.507,1.539
19.100,1.539,1.555
22.400,1.555,1.607
20.600,1.607,1.570
24.600,1.570,1.623
20.200,1.623,1.573
20.300,1.573,1.551
18.300,1.551,1.528
19.400,1.528,1.537
11.400,1.537,1.094
14.100,1.094,1.149
8.900,1.149,0.897
10.300,0.897,0.953
5.000,0.953,0.711
5.000,0.711,0.679
5.000,0.679,0.697
5.800,0.697,0.725
5.000,0.725,0.773
6.700,0.773,0.773
5.000,0.773,0.727
