# setPoint, prevCurrent, Current
100.000,0.000,7.761
100.000,7.761,7.912
100.000,7.912,8.172
100.000,8.172,8.344
100.000,8.344,8.270
100.000,8.270,8.301
100.000,8.301,8.165
100.000,8.165,8.545
100.000,8.545,8.431
100.000,8.431,8.354
100.000,8.354,8.409
100.000,8.409,8.440
100.000,8.440,8.734
100.000,8.734,8.530
100.000,8.530,8.327
100.000,8.327,8.321
100.000,8.321,8.636
100.000,8.636,8.525
100.000,8.525,8.340
100.000,8.340,8.876
100.000,8.876,10.597
100.000,10.597,10.560
100.000,10.560,10.576
100.000,10.576,10.581
100.000,10.581,10.546
100.000,10.546,10.200
100.000,10.200,10.218
100.000,10.218,10.073
100.000,10.073,9.978
100.000,9.978,9.919
100.000,9.919,9.987
100.000,9.987,9.736
100.000,9.736,9.702
100.000,9.702,9.697
100.000,9.697,9.665
100.000,9.665,9.647
100.000,9.647,9.655
100.000,9.655,9.636
100.000,9.636,9.615
100.000,9.615,9.644
100.000,9.644,9.616
100.000,9.616,9.616
100.000,9.616,9.606
100.000,9.606,9.630
100.000,9.630,9.636
100.000,9.636,9.618
100.000,9.618,9.600
100.000,9.600,9.585
100.000,9.585,9.610
100.000,9.610,9.581
100.000,9.581,9.610
100.000,9.610,9.584
100.000,9.584,9.509
100.000,9.509,9.554
100.000,9.554,9.518
100.000,9.518,9.500
100.000,9.500,9.542
100.000,9.542,9.473
100.000,9.473,9.533
100.000,9.533,9.522
