# Actual Command, Previous Torque, Measured Torque, Predicted Command
33.700,29.431,31.692,33.723
30.800,31.692,28.183,30.948
36.200,28.183,33.692,35.265
35.700,33.692,34.049,35.182
40.700,34.049,40.186,39.544
40.600,40.186,41.166,39.860
42.800,41.166,44.546,42.219
42.500,44.546,44.299,41.835
46.500,44.299,49.277,45.478
43.500,49.277,45.190,42.199
46.300,45.190,49.219,45.380
43.300,49.219,46.233,42.954
48.100,46.233,52.753,47.961
46.000,52.753,50.675,46.001
48.200,50.675,52.036,47.141
47.400,52.036,52.646,47.518
53.400,52.646,58.117,51.682
53.300,58.117,59.355,52.311
55.100,59.355,60.273,52.957
52.900,60.273,60.253,52.886
55.500,60.253,62.702,54.826
53.400,62.702,62.074,54.179
56.800,62.074,56.344,49.746
55.100,56.344,61.617,54.207
55.100,61.617,62.750,54.781
54.400,62.750,61.268,53.539
57.000,61.268,63.737,55.590
54.600,63.737,62.784,54.681
58.200,62.784,65.707,57.077
55.800,65.707,63.578,55.197
56.600,63.578,64.287,55.889
54.300,64.287,62.856,54.706
55.300,62.856,63.732,55.489
52.500,63.732,61.268,53.482
54.500,61.268,62.598,54.682
52.700,62.598,62.755,54.725
56.100,62.755,63.184,55.058
55.900,63.184,64.297,55.921
58.700,64.297,65.716,56.991
57.500,65.716,65.260,56.540
57.500,65.260,64.908,56.285
56.100,64.908,67.350,58.271
56.500,67.350,64.402,55.758
53.800,64.402,63.280,55.036
55.800,63.280,63.472,55.256
55.000,63.472,62.847,54.747
61.000,62.847,68.382,59.235
59.700,68.382,70.575,60.669
63.700,70.575,72.990,62.494
62.800,72.990,73.126,62.459
63.600,73.126,73.908,63.084
63.200,73.908,75.177,64.065
69.000,75.177,80.290,68.122
67.300,80.290,80.518,67.990
73.100,80.518,84.751,71.363
70.900,84.751,86.426,72.432
71.900,86.426,85.248,71.398
70.400,85.248,83.159,69.808
73.600,83.159,88.348,74.053
71.700,88.348,86.341,72.150
74.500,86.341,89.180,74.510
73.400,89.180,89.106,74.279
78.400,89.106,93.287,77.569
77.400,93.287,91.875,76.208
79.800,91.875,95.611,79.224
79.700,95.611,95.855,79.187
84.500,95.855,102.118,84.164
83.000,102.118,102.710,84.257
87.400,102.710,104.067,85.336
84.500,104.067,104.388,85.520
85.300,104.388,103.926,85.119
84.200,103.926,104.708,85.795
86.800,104.708,103.950,85.119
86.200,103.950,107.768,88.404
86.200,107.768,105.448,86.186
84.500,105.448,103.488,84.695
88.300,103.488,107.498,88.197
87.800,107.498,107.506,87.958
88.200,107.506,108.987,89.262
87.700,108.987,105.999,86.580
90.000,105.999,111.725,91.877
88.200,111.725,106.935,87.221
90.000,106.935,109.209,89.496
89.100,109.209,108.520,88.745
90.000,108.520,108.369,88.652
88.400,108.369,108.582,88.849
90.000,108.582,108.919,89.136
88.000,108.919,109.751,89.864
90.000,109.751,108.842,88.998
88.800,108.842,107.712,88.058
90.000,107.712,109.156,89.400
88.000,109.156,109.461,89.588
88.600,109.461,108.175,88.426
86.500,108.175,106.758,87.273
90.000,106.758,110.786,90.946
87.000,110.786,107.174,87.479
90.000,107.174,109.302,89.564
87.400,109.302,106.402,86.903
90.000,106.402,108.827,89.187
87.800,108.827,108.771,88.990
90.000,108.771,108.892,89.101
87.900,108.892,110.077,90.162
88.100,110.077,106.935,87.315
88.100,106.935,107.821,88.267
89.500,107.821,108.781,89.059
88.100,108.781,109.678,89.806
89.100,109.678,108.444,88.650
86.400,108.444,108.459,88.736
88.600,108.459,108.605,88.864
86.500,108.605,107.537,87.919
86.700,107.537,106.866,87.403
86.500,106.866,108.267,88.662
90.000,108.267,109.827,89.973
89.500,109.827,107.829,88.102
90.000,107.829,110.396,90.519
87.300,110.396,106.835,87.210
90.000,106.835,110.892,91.040
90.000,110.892,111.279,91.152
90.000,111.279,109.599,89.585
88.900,109.599,110.254,90.281
90.000,110.254,108.850,88.975
89.000,108.850,109.370,89.524
90.000,109.370,110.085,90.140
88.100,110.085,108.735,88.883
88.500,108.735,108.865,89.079
87.100,108.865,108.614,88.848
88.100,108.614,104.833,85.623
86.100,104.833,107.421,88.047
89.900,107.421,108.995,89.274
89.000,108.995,109.331,89.481
90.000,109.331,110.163,90.213
89.800,110.163,108.957,89.076
90.000,108.957,112.404,92.341
88.100,112.404,109.866,89.761
100.000,109.866,118.604,98.836
97.400,118.604,119.965,98.143
97.800,119.965,119.870,97.927
95.400,119.870,118.278,95.671
96.300,118.278,117.553,94.765
90.700,117.553,117.501,94.733
92.400,117.501,114.415,90.838
90.200,114.415,114.952,91.637
92.700,114.952,116.534,93.603
86.700,116.534,109.896,85.898
88.800,109.896,112.826,89.384
83.600,112.826,106.796,82.975
85.100,106.796,107.005,83.431
82.500,107.005,106.146,82.598
82.800,106.146,106.115,82.613
78.600,106.115,101.937,78.849
78.700,101.937,102.757,79.763
74.900,102.757,97.950,75.653
77.800,97.950,99.498,77.165
75.800,99.498,98.087,75.901
77.000,98.087,98.890,76.643
74.400,98.890,98.022,75.878
74.600,98.022,94.869,73.370
72.400,94.869,96.844,75.130
74.500,96.844,96.115,74.423
68.900,96.115,91.278,70.640
71.000,91.278,92.454,71.788
70.600,92.454,90.795,70.417
72.100,90.795,91.336,70.927
70.300,91.336,90.306,70.089
72.900,90.306,94.002,73.096
68.300,94.002,89.458,69.318
70.600,89.458,92.231,71.721
70.000,92.231,92.156,71.498
71.400,92.156,91.593,71.058
69.600,91.593,90.270,70.048
71.400,90.270,92.007,71.492
69.800,92.007,90.737,70.393
72.300,90.737,93.755,72.867
71.300,93.755,91.746,71.100
72.000,91.746,91.294,70.844
70.600,91.294,94.604,73.520
72.500,94.604,91.858,71.150
67.700,91.858,88.053,68.321
69.100,88.053,89.617,69.727
68.900,89.617,90.311,70.185
71.900,90.311,90.069,69.956
70.100,90.069,89.994,69.910
71.600,89.994,91.377,71.006
71.600,91.377,91.825,71.283
71.800,91.825,93.706,72.759
70.800,93.706,91.442,70.865
73.600,91.442,92.974,72.194
71.000,92.974,89.910,69.706
72.300,89.910,92.687,72.058
66.700,92.687,86.315,66.968
68.300,86.315,90.503,70.545
63.300,90.503,83.615,64.991
63.300,83.615,82.377,64.307
57.300,82.377,74.126,58.014
59.900,74.126,74.985,59.009
55.900,74.985,71.267,56.043
56.800,71.267,73.800,58.236
53.600,73.800,68.456,53.901
55.500,68.456,70.723,55.946
53.900,70.723,70.289,55.469
55.700,70.289,69.435,54.816
55.700,69.435,70.557,55.754
58.500,70.557,72.207,57.006
54.500,72.207,69.221,54.558
55.800,69.221,71.074,56.179
51.000,71.074,66.200,52.243
51.600,66.200,65.849,52.181
46.800,65.849,61.938,49.121
47.500,61.938,61.229,48.741
44.500,61.229,56.894,45.395
45.700,56.894,57.133,45.780
41.500,57.133,52.375,42.100
42.400,52.375,53.182,42.939
40.600,53.182,50.861,41.113
41.300,50.861,52.159,42.231
38.700,52.159,48.927,39.696
40.100,48.927,48.192,39.291
38.700,48.192,47.582,38.867
41.500,47.582,50.491,41.135
36.900,50.491,45.812,37.446
38.300,45.812,46.926,38.499
33.300,46.926,41.660,34.545
34.000,41.660,40.020,33.566
31.600,40.020,38.138,32.268
32.200,38.138,39.076,33.055
26.600,39.076,30.685,26.947
28.400,30.685,33.536,29.392
25.800,33.536,27.998,25.150
28.400,27.998,31.558,28.082
23.000,31.558,25.756,23.541
25.600,25.756,28.249,25.713
23.000,28.249,25.772,23.678
25.400,25.772,27.649,25.250
24.400,27.649,26.913,24.581
24.700,26.913,26.768,24.508
23.900,26.768,26.829,24.563
25.200,26.829,28.190,25.601
20.400,28.190,21.793,20.565
20.600,21.793,22.203,21.169
18.000,22.203,19.129,18.567
18.100,19.129,19.364,18.919
14.900,19.364,17.217,17.003
17.000,17.217,17.221,17.112
16.400,17.221,17.376,17.254
18.700,17.376,18.120,17.918
17.300,18.120,17.351,17.184
19.000,17.351,18.152,17.948
14.600,18.152,16.505,16.406
16.000,16.505,16.021,16.036
14.600,16.021,16.805,16.795
16.300,16.805,16.112,16.107
15.500,16.112,16.452,16.462
17.200,16.452,15.466,15.512
14.800,15.466,14.902,15.019
15.000,14.902,15.166,15.305
13.200,15.166,12.958,13.090
13.500,12.958,13.600,13.858
10.000,13.600,10.902,10.973
10.700,10.902,10.915,11.119
10.000,10.915,11.310,11.554
12.100,11.310,12.384,12.689
12.100,12.384,12.056,12.281
12.500,12.056,12.164,12.414
10.000,12.164,10.012,10.041
11.700,10.012,12.042,12.402
10.000,12.042,10.369,10.450
11.500,10.369,11.038,11.284
10.000,11.038,9.869,9.931
11.200,9.869,9.061,9.047
11.200,9.061,9.998,10.185
13.000,9.998,11.850,12.195
12.800,11.850,10.642,10.766
12.900,10.642,12.150,12.479
10.000,12.150,10.232,10.291
12.400,10.232,10.847,11.080
10.200,10.847,11.433,11.692
10.400,11.433,10.915,11.091
10.000,10.915,10.720,10.901
10.800,10.720,11.024,11.250
10.000,11.024,10.656,10.824
11.800,10.656,11.975,12.290
10.000,11.975,9.744,9.743
11.200,9.744,8.784,8.723
10.200,8.784,9.266,9.347
12.800,9.266,10.163,10.362
10.400,10.163,11.568,11.879
11.700,11.568,9.393,9.355
10.000,9.393,10.569,10.816
12.600,10.569,12.042,12.368
10.400,12.042,10.533,10.635
10.500,10.533,10.683,10.880
10.000,10.683,9.778,9.844
12.600,9.778,11.541,11.872
10.000,11.541,9.778,9.803
10.600,9.778,10.599,10.827
10.000,10.599,9.806,9.880
11.300,9.806,11.133,11.422
10.000,11.133,10.533,10.680
11.900,10.533,11.772,12.078
11.500,11.772,11.093,11.269
13.500,11.093,13.213,13.570
10.500,13.213,10.161,10.164
11.600,10.161,10.219,10.377
11.600,10.219,11.636,11.950
12.400,11.636,11.826,12.075
10.000,11.826,9.961,9.999
12.600,9.961,12.960,13.379
10.600,12.960,11.297,11.434
10.000,11.297,9.916,9.972
