# setPoint, prevsetPoint, Current
44.000,38.356,42.095
17.500,42.095,15.307
19.900,15.307,19.756
95.400,19.756,107.857
53.600,107.857,59.364
25.200,59.364,24.150
0.000,24.150,6.219
6.000,6.219,6.457
5.500,6.457,6.613
10.100,6.613,6.878
7.500,6.878,7.042
11.100,7.042,7.533
8.100,7.533,6.912
8.700,6.912,6.917
7.500,6.917,6.964
10.900,6.964,7.009
9.200,7.009,7.101
15.200,7.101,7.820
15.100,7.820,7.989
18.100,7.989,8.379
16.700,8.379,7.963
19.500,7.963,8.653
19.100,8.653,8.509
23.100,8.509,11.592
22.200,11.592,10.631
25.400,10.631,20.146
24.700,20.146,20.624
25.300,20.624,21.888
24.200,21.888,19.194
29.800,19.194,23.828
27.700,23.828,23.628
29.700,23.628,24.263
27.700,24.263,24.011
32.700,24.011,24.617
30.000,24.617,24.434
35.400,24.434,25.989
33.400,25.989,25.072
38.400,25.072,34.333
37.300,34.333,32.382
39.700,32.382,37.765
39.300,37.765,38.382
43.100,38.382,40.054
40.100,40.054,39.223
42.500,39.223,39.752
41.300,39.752,39.647
45.300,39.647,40.741
44.600,40.741,40.791
48.800,40.791,47.478
45.800,47.478,41.941
46.200,41.941,43.204
43.300,43.204,40.907
46.500,40.907,42.507
43.900,42.507,41.208
45.700,41.208,41.992
43.200,41.992,40.679
46.400,40.679,41.896
44.900,41.896,41.456
47.300,41.456,42.989
46.200,42.989,42.804
47.600,42.804,45.555
46.800,45.555,43.579
51.000,43.579,52.502
49.100,52.502,51.357
49.300,51.357,51.824
48.000,51.824,50.381
49.600,50.381,51.074
47.600,51.074,47.544
48.600,47.544,47.454
46.800,47.454,46.484
47.800,46.484,48.309
44.800,48.309,43.091
45.800,43.091,42.198
43.000,42.198,41.242
47.400,41.242,46.222
44.800,46.222,42.003
45.200,42.003,42.780
43.300,42.780,41.301
44.900,41.301,41.539
43.100,41.539,41.083
48.300,41.083,46.569
45.300,46.569,42.445
51.100,42.445,53.063
48.500,53.063,49.761
51.100,49.761,52.748
49.300,52.748,51.532
54.900,51.532,54.621
54.400,54.621,54.583
56.800,54.583,55.696
56.400,55.696,55.394
57.000,55.394,56.483
56.000,56.483,55.733
59.400,55.733,62.557
58.300,62.557,58.733
58.900,58.733,61.760
56.300,61.760,56.567
57.500,56.567,58.309
55.100,58.309,55.385
55.900,55.385,55.696
53.500,55.696,54.961
58.700,54.961,60.982
57.400,60.982,57.025
59.200,57.025,60.169
56.200,60.169,56.208
58.200,56.208,59.563
57.300,59.563,58.215
59.900,58.215,63.897
58.800,63.897,61.217
62.200,61.217,66.634
61.300,66.634,66.154
63.900,66.154,67.535
63.300,67.535,67.459
64.700,67.459,68.019
64.000,68.019,67.913
67.200,67.913,70.833
64.200,70.833,68.171
69.800,68.171,77.636
68.800,77.636,75.861
69.800,75.861,77.425
67.500,77.425,75.289
69.900,75.289,76.908
67.400,76.908,73.560
67.800,73.560,75.622
66.000,75.622,72.532
66.800,72.532,73.579
64.600,73.579,70.028
70.200,70.028,78.637
70.000,78.637,78.798
75.800,78.798,82.740
74.500,82.740,82.250
77.100,82.250,86.428
75.300,86.428,83.460
78.500,83.460,89.451
77.300,89.451,88.032
79.700,88.032,90.055
77.100,90.055,89.537
82.900,89.537,92.817
82.100,92.817,92.708
82.500,92.708,92.247
82.100,92.247,92.365
85.100,92.365,95.656
82.700,95.656,93.329
86.300,93.329,98.466
84.000,98.466,96.046
84.600,96.046,97.617
81.800,97.617,93.855
87.400,93.855,100.349
84.900,100.349,99.680
87.700,99.680,100.475
86.100,100.475,100.186
89.100,100.186,102.255
87.000,102.255,101.556
90.000,101.556,103.488
87.600,103.488,102.432
90.000,102.432,103.543
87.800,103.543,102.227
89.000,102.227,102.447
88.300,102.447,102.016
90.000,102.016,104.253
89.800,104.253,103.744
90.000,103.744,103.644
89.900,103.644,103.552
90.000,103.552,103.898
89.500,103.898,103.359
90.000,103.359,103.921
89.500,103.921,103.352
90.000,103.352,103.591
87.900,103.591,102.820
90.000,102.820,104.305
88.300,104.305,103.262
89.100,103.262,103.875
89.100,103.875,103.115
90.000,103.115,104.312
89.200,104.312,103.666
90.000,103.666,103.681
89.900,103.681,104.327
90.000,104.327,105.163
87.700,105.163,103.241
88.300,103.241,103.315
87.100,103.315,102.977
90.000,102.977,103.187
88.800,103.187,104.814
100.000,104.814,117.758
98.400,117.758,116.371
100.000,116.371,118.279
98.800,118.279,117.083
99.900,117.083,118.064
95.100,118.064,113.646
96.000,113.646,115.009
90.800,115.009,110.010
91.500,110.010,109.859
85.500,109.859,104.278
85.900,104.278,104.427
80.700,104.427,100.079
82.000,100.079,100.642
80.800,100.642,100.884
81.900,100.884,100.581
80.100,100.581,99.568
82.600,99.568,100.672
80.800,100.672,100.194
81.800,100.194,101.240
78.400,101.240,96.272
81.100,96.272,100.315
80.100,100.315,99.025
81.600,99.025,100.139
79.000,100.139,97.920
81.300,97.920,100.387
81.100,100.387,99.829
81.900,99.829,101.035
77.700,101.035,96.337
78.400,96.337,97.498
76.000,97.498,94.110
76.700,94.110,93.623
75.300,93.623,93.245
77.800,93.245,95.126
74.400,95.126,92.226
76.400,92.226,93.058
71.800,93.058,90.587
74.300,90.587,91.435
74.300,91.435,91.300
75.200,91.300,92.216
70.000,92.216,88.383
70.000,88.383,88.621
68.000,88.621,84.751
68.700,84.751,84.819
64.300,84.819,80.173
66.600,80.173,80.481
60.800,80.481,77.505
62.000,77.505,78.232
61.400,78.232,77.653
61.500,77.653,77.923
61.500,77.923,77.572
63.600,77.572,78.892
59.200,78.892,73.683
61.000,73.683,76.398
59.600,76.398,72.533
60.900,72.533,74.793
58.700,74.793,71.397
61.500,71.397,75.503
59.900,75.503,71.819
61.700,71.819,76.645
56.700,76.645,68.685
56.900,68.685,68.144
53.700,68.144,66.915
55.600,66.915,67.526
55.400,67.526,67.182
57.800,67.182,68.106
53.400,68.106,66.864
55.700,66.864,67.388
55.300,67.388,67.341
57.400,67.341,67.816
54.200,67.816,67.219
56.500,67.219,67.860
52.300,67.860,65.363
52.300,65.363,65.674
49.900,65.674,60.928
52.900,60.928,65.273
48.100,65.273,55.498
50.200,55.498,56.568
47.200,56.568,54.923
48.500,54.923,55.667
46.900,55.667,55.328
49.000,55.328,55.192
47.000,55.192,54.819
47.100,54.819,54.896
42.500,54.896,52.095
45.500,52.095,53.758
43.900,53.758,52.844
44.600,52.844,53.737
38.800,53.737,41.539
40.500,41.539,42.425
38.500,42.425,41.301
40.700,41.301,42.527
38.900,42.527,41.252
40.900,41.252,42.989
36.300,42.989,40.143
37.500,40.143,40.564
36.700,40.564,40.483
37.600,40.483,40.917
35.800,40.917,40.472
36.100,40.472,40.370
30.500,40.370,34.484
32.100,34.484,35.860
28.100,35.860,26.057
29.200,26.057,26.205
24.800,26.205,24.571
26.200,24.571,24.879
24.000,24.879,24.566
26.900,24.566,24.785
26.700,24.785,24.900
29.300,24.900,25.877
28.500,25.877,25.436
28.600,25.436,25.543
26.200,25.543,24.697
28.600,24.697,25.254
27.800,25.254,25.049
29.600,25.049,25.806
27.000,25.806,25.291
28.400,25.291,25.288
27.600,25.288,25.268
28.400,25.268,25.130
23.800,25.130,24.103
26.300,24.103,24.808
21.100,24.808,23.414
21.900,23.414,23.686
20.300,23.686,23.472
22.800,23.472,23.874
17.200,23.874,16.196
18.200,16.196,21.275
15.200,21.275,10.657
17.100,10.657,14.181
11.900,14.181,8.410
12.400,8.410,8.138
10.800,8.138,7.963
12.700,7.963,8.197
10.500,8.197,8.138
12.300,8.138,7.781
10.000,7.781,7.612
12.700,7.612,7.963
10.000,7.963,7.559
10.500,7.559,7.663
10.000,7.663,7.508
12.700,7.508,8.216
10.000,8.216,7.755
11.900,7.755,7.980
11.700,7.980,7.637
12.500,7.637,7.781
10.000,7.781,7.820
10.800,7.820,7.493
10.000,7.493,7.805
11.900,7.805,7.637
10.000,7.637,7.650
10.800,7.650,7.833
10.600,7.833,7.728
13.100,7.728,8.145
11.900,8.145,7.960
13.800,7.960,8.191
12.600,8.191,7.963
15.200,7.963,8.538
14.800,8.538,8.307
16.100,8.307,8.525
12.100,8.525,8.140
14.000,8.140,8.019
10.200,8.019,7.586
11.000,7.586,7.454
10.000,7.454,7.741
11.000,7.741,7.585
10.000,7.585,7.599
12.600,7.599,7.963
11.400,7.963,7.898
12.000,7.898,7.546
10.000,7.546,7.637
10.600,7.637,7.353
10.000,7.353,7.546
10.500,7.546,7.599
10.000,7.599,7.598
10.000,7.598,7.310
