# TimeStamp (s), BrakeCommand (%), Actual Brake Torque (%), Motor Current (A), Motor Speed (%)
10.33,34.00,34.80,3.90,19.97
10.35,34.00,32.60,4.86,19.95
10.37,34.00,32.60,5.16,19.81
10.39,34.00,33.70,4.86,19.76
10.41,34.00,32.10,3.84,19.87
nan,nan,nan,nan,nan
10.44,34.00,32.60,3.84,20.07
10.46,34.00,36.90,4.80,20.04
10.48,34.00,33.70,4.98,19.90
10.51,34.00,34.20,4.86,19.87
10.53,34.00,34.20,3.90,19.93
10.55,34.00,32.60,3.96,20.03
10.57,34.00,35.90,3.90,20.07
10.59,34.00,34.80,4.80,20.02
10.61,34.00,34.80,4.80,19.90
10.63,34.00,33.10,4.62,19.88
10.65,34.00,33.10,4.02,19.95
10.67,34.00,33.10,3.84,20.07
10.69,34.00,35.90,3.78,20.07
10.71,34.00,35.30,4.80,19.97
10.73,34.00,33.70,4.68,19.91
10.75,34.00,34.80,3.84,19.98
10.77,34.00,33.10,3.78,20.10
10.79,34.00,32.60,3.90,20.12
10.81,34.00,32.60,4.80,20.03
10.84,34.00,32.10,4.50,19.96
10.86,34.00,34.20,4.50,19.94
10.88,34.00,38.00,4.56,19.95
10.90,34.00,32.10,3.96,20.00
nan,nan,nan,nan,nan
10.93,34.00,32.60,3.90,20.02
10.95,34.00,33.70,3.84,20.06
10.97,34.00,34.20,4.86,20.03
10.99,34.00,35.30,4.62,19.98
11.01,34.00,33.10,4.38,20.00
11.03,34.00,32.60,3.90,20.01
11.05,34.00,30.40,3.90,20.05
11.07,34.00,35.30,3.90,20.08
11.09,34.00,34.80,3.90,20.06
11.11,34.00,33.70,4.50,19.99
11.13,34.00,34.20,4.74,19.91
11.15,34.00,34.20,4.80,19.91
11.17,34.00,35.30,3.66,20.05
11.19,34.00,35.30,3.90,20.11
11.21,34.00,33.70,4.80,20.05
11.23,34.00,35.30,4.44,19.99
11.25,34.00,34.20,3.90,19.97
11.27,34.00,33.10,4.20,20.00
11.29,34.00,33.10,4.14,20.03
11.32,34.00,32.10,3.90,20.06
11.34,34.00,35.90,3.90,20.09
11.36,34.00,35.30,4.68,19.99
nan,nan,nan,nan,nan
11.38,34.00,33.10,4.80,19.93
11.40,34.00,34.80,4.14,19.93
11.42,34.00,33.70,4.02,19.94
11.44,34.00,35.30,3.96,19.99
11.46,34.00,34.20,3.90,20.01
11.48,34.00,34.20,3.90,20.03
11.50,34.00,38.00,3.84,20.06
11.53,34.00,33.10,4.50,20.01
11.55,34.00,34.20,4.44,19.96
11.57,34.00,35.30,4.56,19.95
11.59,34.00,33.10,4.08,19.96
11.61,34.00,33.10,3.90,20.01
11.63,34.00,35.90,4.68,20.02
11.65,34.00,31.50,3.90,20.06
11.67,34.00,35.30,4.86,20.05
11.70,34.00,34.80,4.50,19.99
11.72,34.00,33.70,4.08,20.00
11.74,34.00,34.80,4.32,20.01
11.76,34.00,33.10,4.14,20.01
11.78,34.00,34.20,4.14,20.03
11.80,34.00,35.90,4.68,20.01
11.82,34.00,35.30,4.80,19.99
11.84,34.00,35.30,4.80,19.99
11.86,34.00,34.80,3.96,19.96
11.88,34.00,35.30,4.80,19.97
11.90,34.00,34.20,4.20,19.97
11.92,34.00,35.30,3.84,19.97
nan,nan,nan,nan,nan
11.94,34.00,34.20,3.90,19.99
11.96,34.00,32.60,4.20,20.01
11.98,34.00,33.70,3.84,20.02
12.00,40.80,33.10,3.78,20.05
12.02,40.80,42.40,4.68,20.01
12.04,40.80,42.90,5.34,19.87
12.06,40.80,39.10,5.94,19.76
12.08,40.80,40.20,5.76,19.71
12.10,40.80,42.40,5.58,19.80
12.12,40.80,42.40,4.86,19.86
12.14,40.80,40.70,4.92,19.90
12.16,40.80,41.30,5.76,19.87
12.19,40.80,39.70,5.76,19.83
12.21,40.80,41.30,5.82,19.82
12.23,40.80,44.00,5.82,19.83
12.25,40.80,40.70,5.94,19.77
12.27,40.80,42.90,5.76,19.74
12.29,40.80,41.80,5.70,19.82
12.31,40.80,42.40,5.52,19.88
12.33,40.80,40.20,5.64,19.91
12.35,40.80,39.10,5.88,19.87
12.37,40.80,40.20,5.76,19.84
12.39,40.80,41.80,4.98,19.91
12.41,40.80,38.00,4.80,20.00
12.43,40.80,42.90,5.76,19.99
12.45,40.80,42.40,5.82,19.92
12.47,40.80,41.80,5.70,19.88
12.49,40.80,40.20,5.52,19.96
12.52,40.80,40.20,4.92,20.04
12.54,40.80,39.10,5.04,20.07
12.56,40.80,39.70,5.88,19.99
12.58,40.80,42.40,5.82,19.91
12.60,40.80,41.80,5.82,19.89
12.62,40.80,39.10,4.86,20.00
12.64,40.80,40.70,4.86,20.08
12.66,40.80,40.20,4.80,20.12
12.68,40.80,39.70,5.70,20.04
nan,nan,nan,nan,nan
12.70,40.80,40.70,5.82,19.96
12.72,40.80,40.20,5.76,19.95
12.74,40.80,41.30,5.76,19.95
12.76,40.80,39.10,5.76,19.99
12.78,40.80,40.20,5.64,20.02
12.80,40.80,40.20,5.76,20.04
12.82,40.80,41.80,4.80,20.07
12.84,40.80,42.40,4.80,20.05
12.87,40.80,41.30,5.76,19.97
12.89,40.80,40.20,5.88,19.92
12.91,40.80,40.70,4.80,19.95
12.93,40.80,41.30,4.80,20.04
12.95,40.80,41.80,4.98,20.06
12.97,40.80,38.60,5.28,19.96
12.99,40.80,41.30,5.82,19.92
13.01,40.80,42.40,5.16,19.97
13.03,40.80,41.30,4.74,20.09
13.05,40.80,41.80,4.86,20.15
13.07,40.80,41.30,5.10,20.10
13.09,40.80,40.70,5.76,20.00
13.11,40.80,40.20,5.82,19.95
13.13,40.80,43.50,5.82,19.94
13.15,40.80,40.20,5.76,19.99
13.17,40.80,39.70,4.86,20.03
13.19,40.80,41.30,5.76,20.02
13.21,40.80,40.20,5.64,20.01
13.24,40.80,41.80,5.52,20.01
13.26,40.80,39.70,4.86,20.04
13.28,40.80,39.10,4.86,20.04
13.30,40.80,43.50,5.82,19.96
13.32,40.80,40.70,5.82,19.89
nan,nan,nan,nan,nan
13.35,40.80,42.40,4.86,19.97
13.37,40.80,40.20,4.86,20.11
13.39,40.80,41.80,4.98,20.13
13.41,40.80,40.70,5.76,20.04
13.43,40.80,41.30,5.58,19.99
13.45,40.80,41.80,5.70,19.97
13.47,40.80,39.70,5.76,19.99
13.49,40.80,42.40,4.80,20.03
13.51,40.80,40.20,5.04,20.04
13.53,40.80,39.70,5.82,19.97
13.55,40.80,39.70,5.76,19.93
13.57,40.80,39.70,5.76,19.93
13.59,40.80,41.80,5.58,19.99
13.61,40.80,41.30,4.74,20.04
13.63,40.80,41.80,5.10,20.04
13.66,40.80,40.70,5.82,20.00
13.68,40.80,38.60,5.82,19.94
13.70,40.80,40.20,5.64,19.96
13.72,40.80,38.60,5.22,20.01
13.74,40.80,40.70,4.86,20.06
13.76,40.80,41.30,4.98,20.07
13.78,40.80,39.70,5.76,20.00
13.80,40.80,38.60,5.76,19.93
13.82,40.80,40.70,5.64,19.97
13.84,40.80,39.10,5.52,19.99
13.86,40.80,40.70,4.80,20.04
13.88,40.80,42.90,5.04,20.06
nan,nan,nan,nan,nan
13.90,40.80,40.20,5.76,19.99
13.92,40.80,40.70,5.76,19.94
13.94,40.80,42.40,5.70,19.96
13.96,40.80,41.80,5.34,19.98
13.98,40.80,40.70,4.80,20.03
