# setPoint, prevTorque, Torque
48.600,1.250,50.749
61.800,50.749,69.193
73.500,69.193,85.172
44.900,85.172,51.873
21.200,51.873,20.785
1.800,20.785,2.411
59.700,2.411,67.365
21.400,67.365,21.007
28.500,21.007,26.432
19.700,26.432,20.514
33.200,20.514,32.216
69.500,32.216,80.013
98.100,80.013,114.868
49.800,114.868,59.175
77.400,59.175,91.755
96.300,91.755,112.851
67.300,112.851,84.402
1.000,84.402,2.190
8.900,0.827,5.233
43.700,5.233,45.365
81.400,45.365,97.977
74.200,97.977,90.199
90.200,90.199,107.894
96.200,107.894,114.422
92.000,114.422,110.045
68.000,110.045,85.670
50.000,85.670,61.122
27.100,61.122,27.770
97.800,27.770,116.492
26.000,116.492,24.479
30.800,0.853,27.489
91.200,27.489,109.428
53.400,109.428,66.802
92.000,66.802,108.028
47.900,108.028,56.809
49.900,56.809,59.254
68.200,59.254,81.758
31.600,81.758,34.415
27.000,34.415,27.156
84.300,27.156,100.165
21.100,100.165,19.383
13.200,0.778,5.715
98.400,5.715,115.634
45.600,115.634,53.764
29.800,53.764,31.590
46.100,31.590,51.030
23.500,51.030,22.956
84.500,22.956,99.892
76.100,99.892,92.676
61.800,92.676,76.656
53.900,76.656,67.049
11.200,67.049,9.826
52.500,9.826,57.718
57.600,57.718,65.341
74.300,0.845,86.862
67.200,86.862,81.297
21.700,81.297,21.440
4.100,21.440,3.350
68.500,3.350,80.817
38.000,80.817,42.755
12.900,42.755,10.650
9.600,10.650,7.790
51.300,7.790,56.168
81.000,56.168,94.798
36.900,94.798,40.960
18.600,40.960,17.762
6.700,17.762,4.239
40.500,4.239,40.966
70.000,40.966,82.315
40.600,82.315,45.108
24.400,45.108,22.583
11.500,22.583,8.265
96.200,8.265,112.632
98.300,0.814,113.089
39.200,113.089,43.045
76.000,43.045,89.506
7.200,89.506,4.179
13.400,4.179,8.841
7.300,8.841,4.308
3.000,4.308,2.370
79.100,2.370,93.974
46.100,93.974,53.170
43.400,53.170,50.522
90.300,50.522,105.685
26.200,105.685,24.052
26.400,24.052,24.884
71.100,0.791,83.196
72.700,83.196,85.235
59.200,85.235,71.418
100.000,71.418,115.552
93.200,115.552,111.074
89.200,111.074,108.325
88.500,108.325,107.354
95.200,107.354,111.868
49.400,111.868,58.116
25.700,0.836,21.072
27.900,21.072,24.292
86.600,24.292,102.215
98.000,102.215,113.674
6.500,113.674,3.512
0.000,3.512,3.094
7.200,3.094,2.725
5.300,2.725,3.195
10.900,3.195,4.460
10.100,4.460,4.649
17.500,4.649,11.371
14.800,11.371,10.138
21.800,10.138,14.731
21.300,14.731,13.540
23.900,13.540,19.099
20.600,19.099,14.817
23.200,14.817,17.315
22.700,17.315,17.588
30.700,17.588,25.061
28.200,25.061,22.681
35.200,22.681,31.621
35.100,31.621,31.390
37.900,31.390,35.443
35.600,35.443,33.553
40.200,33.553,38.737
37.800,38.737,37.686
38.200,37.686,38.109
34.200,38.109,33.202
42.000,0.802,41.458
40.300,41.458,39.653
42.700,39.653,41.836
41.800,41.836,40.894
43.600,40.894,43.006
42.000,43.006,41.541
48.200,41.541,49.223
44.700,49.223,46.252
44.700,46.252,47.168
43.800,47.168,44.969
47.000,44.969,48.234
43.400,48.234,45.317
50.000,45.317,53.200
47.200,53.200,50.083
49.600,50.083,51.979
48.300,51.979,52.386
51.900,52.386,54.157
48.400,54.157,52.828
48.800,52.828,52.559
45.100,52.559,49.227
50.300,49.227,53.523
48.200,53.523,51.861
52.800,0.770,55.433
52.100,55.433,54.639
59.300,54.639,63.867
58.600,63.867,63.233
63.600,63.233,70.523
62.500,70.523,70.323
69.500,70.323,77.116
69.100,77.116,76.826
74.500,76.826,83.973
72.300,83.973,82.170
75.700,82.170,85.570
75.700,85.570,85.142
81.300,85.142,93.083
77.300,93.083,89.809
80.100,0.838,92.682
77.700,92.682,91.602
79.900,91.602,93.685
79.300,93.685,92.600
81.300,92.600,94.784
79.600,94.784,93.835
83.000,93.835,96.379
81.100,96.379,95.915
81.900,95.915,96.461
79.900,96.461,94.724
85.700,94.724,99.767
82.100,99.767,96.661
84.100,0.795,97.841
83.900,97.841,97.466
89.700,97.466,103.576
86.700,103.576,101.280
87.500,101.280,103.069
85.500,103.069,101.579
92.100,101.579,106.064
89.400,106.064,104.026
95.000,104.026,109.863
91.500,0.789,105.815
95.000,105.815,110.098
93.400,110.098,108.144
95.000,108.144,109.337
93.500,109.337,109.015
95.000,109.015,110.924
91.500,110.924,107.671
94.100,107.671,109.592
94.100,109.592,109.454
95.000,109.454,111.489
94.400,0.830,110.040
95.000,110.040,110.037
93.400,110.037,109.258
94.000,109.258,109.358
93.400,109.358,109.261
95.000,109.261,110.677
94.000,110.677,109.919
95.000,0.809,111.027
91.600,111.027,107.494
95.000,107.494,111.207
100.000,111.207,116.556
96.800,116.556,114.158
99.100,114.158,115.301
96.700,115.301,113.060
98.400,113.060,115.396
94.400,0.808,110.139
97.000,110.139,112.574
93.000,112.574,109.966
95.900,109.966,112.023
95.900,112.023,113.097
98.400,113.097,115.653
93.000,115.653,110.335
94.700,110.335,112.104
91.100,112.104,109.622
92.800,0.786,107.903
88.600,107.903,104.985
92.100,104.985,106.923
87.300,106.923,103.485
89.000,103.485,105.340
85.000,105.340,102.638
85.700,102.638,102.390
78.100,102.390,94.860
81.000,94.860,97.798
76.400,97.798,93.755
78.800,0.770,93.113
70.800,93.113,84.238
72.600,84.238,86.873
66.400,86.873,80.270
69.500,80.270,83.160
68.300,83.160,82.044
70.000,82.044,82.868
62.400,82.868,75.029
62.700,75.029,75.964
55.100,75.964,67.173
57.700,67.173,68.684
55.900,68.684,67.867
57.600,0.823,64.710
52.800,64.710,60.116
55.300,60.116,61.685
53.700,61.685,60.038
54.300,60.038,60.067
49.900,60.067,56.400
53.900,56.400,60.573
50.300,60.573,57.203
54.100,57.203,60.086
50.900,60.086,56.763
54.000,56.763,59.187
