# setPoint, prevTorque, Torque
54.700,69.897,65.055
55.500,0.796,61.889
49.100,61.889,55.467
50.400,55.467,56.439
43.000,56.439,48.313
46.300,48.313,51.689
44.300,51.689,50.064
47.200,50.064,52.417
39.800,52.417,44.056
39.900,44.056,43.460
38.500,43.460,42.608
39.700,42.608,42.979
33.500,42.979,36.875
35.200,36.875,38.472
28.000,38.472,28.294
30.400,28.294,33.024
29.000,33.024,29.548
31.700,29.548,32.994
27.700,32.994,28.748
30.000,28.748,30.370
29.400,0.867,24.225
30.100,24.225,25.692
27.900,25.692,23.330
28.500,23.330,23.904
21.300,23.904,18.540
22.500,18.540,19.784
19.900,19.784,17.970
20.900,17.970,18.360
13.100,18.360,11.371
14.800,11.371,11.966
14.600,11.966,12.192
16.600,12.192,12.528
10.600,12.528,9.533
14.400,9.533,12.014
6.400,12.014,5.129
