# setPoint, prevCurrent, Current
0.000,0.000,5.008
50.000,5.008,5.004
75.000,5.004,4.923
100.000,4.923,4.859
75.000,4.859,4.940
50.000,4.940,5.012
0.000,5.012,5.008
50.000,5.008,5.004
75.000,5.004,4.932
100.000,4.932,4.934
75.000,4.934,4.998
50.000,4.998,4.992
0.000,4.992,4.992
50.000,4.992,5.022
75.000,5.022,4.934
100.000,4.934,4.824
75.000,4.824,4.908
50.000,4.908,4.999
0.000,4.999,5.005
50.000,5.005,5.014
75.000,5.014,4.924
100.000,4.924,4.818
75.000,4.818,4.911
50.000,4.911,4.991
0.000,4.991,5.005
50.000,5.005,5.007
75.000,5.007,4.937
100.000,4.937,4.816
75.000,4.816,4.917
50.000,4.917,4.997
0.000,4.997,5.007
50.000,5.007,5.044
75.000,5.044,4.972
100.000,4.972,4.929
75.000,4.929,4.979
50.000,4.979,5.014
0.000,5.014,5.011
50.000,5.011,5.033
75.000,5.033,4.976
100.000,4.976,4.877
75.000,4.877,4.961
50.000,4.961,5.023
0.000,5.023,5.050
50.000,5.050,5.024
75.000,5.024,4.957
100.000,4.957,4.884
75.000,4.884,4.941
50.000,4.941,4.997
0.000,4.997,5.013
50.000,5.013,5.019
75.000,5.019,4.929
100.000,4.929,4.894
75.000,4.894,4.968
50.000,4.968,5.008
0.000,5.008,4.995
50.000,4.995,5.035
75.000,5.035,4.953
100.000,4.953,4.885
75.000,4.885,4.950
50.000,4.950,5.034
0.000,5.034,5.008
50.000,5.008,5.008
75.000,5.008,4.956
100.000,4.956,4.865
75.000,4.865,4.950
50.000,4.950,4.986
0.000,4.986,4.988
50.000,4.988,5.040
75.000,5.040,4.956
100.000,4.956,4.949
75.000,4.949,4.951
50.000,4.951,5.029
0.000,5.029,5.000
50.000,5.000,5.025
75.000,5.025,4.969
100.000,4.969,4.921
75.000,4.921,4.966
50.000,4.966,5.040
0.000,5.040,5.011
50.000,5.011,5.012
75.000,5.012,4.978
100.000,4.978,4.906
75.000,4.906,4.966
50.000,4.966,5.021
0.000,5.021,4.990
50.000,4.990,5.009
75.000,5.009,4.944
100.000,4.944,4.870
75.000,4.870,4.954
50.000,4.954,5.012
0.000,5.012,5.021
50.000,5.021,5.018
75.000,5.018,4.957
100.000,4.957,4.916
75.000,4.916,4.964
50.000,4.964,5.002
0.000,5.002,4.995
50.000,4.995,5.015
75.000,5.015,4.970
100.000,4.970,4.880
75.000,4.880,4.950
50.000,4.950,5.013
0.000,5.013,5.006
50.000,5.006,5.038
75.000,5.038,4.966
100.000,4.966,4.903
75.000,4.903,4.966
50.000,4.966,5.032
0.000,5.032,5.000
50.000,5.000,5.020
75.000,5.020,4.974
100.000,4.974,4.908
75.000,4.908,4.970
50.000,4.970,4.992
0.000,4.992,5.011
50.000,5.011,5.040
75.000,5.040,4.957
100.000,4.957,4.919
75.000,4.919,4.939
50.000,4.939,5.016
