# setPoint, prevTorque, Torque
53.100,61.028,62.814
55.800,62.814,65.600
58.600,65.600,68.554
61.400,68.554,72.492
64.200,72.492,76.011
66.900,76.011,80.272
69.600,80.272,83.266
72.000,83.266,86.292
74.400,86.292,88.939
13.300,88.939,5.940
10.800,5.940,5.919
8.100,5.919,5.275
17.600,5.275,11.412
91.900,11.412,112.296
88.300,112.296,108.650
84.600,108.650,106.713
80.900,106.713,103.091
77.200,103.091,99.060
74.300,99.060,96.284
71.700,96.284,93.160
69.300,93.160,91.414
67.000,91.414,87.866
64.800,87.866,85.882
62.700,85.882,82.202
60.600,82.202,78.859
58.600,78.859,76.065
56.700,76.065,74.193
54.800,74.193,72.617
53.000,72.617,69.346
51.200,69.346,67.258
49.400,67.258,63.579
52.100,63.579,66.090
54.800,66.090,69.533
57.600,69.533,72.211
60.300,72.211,73.414
63.000,73.414,77.973
65.800,77.973,81.581
68.500,81.581,85.413
71.200,85.413,89.215
73.900,89.215,92.514
76.700,92.514,95.987
79.300,95.987,99.603
81.700,99.603,101.537
84.100,101.537,104.196
86.600,104.196,108.503
89.200,108.503,113.305
91.900,113.305,117.525
