# setPoint, prevTorque, Torque
11.400,1.250,10.251
40.800,10.251,41.446
58.000,41.446,66.003
18.900,66.003,17.171
20.700,17.171,21.338
92.600,21.338,111.793
21.400,111.793,23.067
79.100,23.067,94.751
98.700,94.751,117.188
19.900,117.188,19.946
64.600,19.946,76.283
93.100,76.283,110.548
99.400,110.548,116.722
97.700,116.722,115.301
98.900,115.301,116.144
68.600,116.144,85.515
43.800,85.515,51.119
41.300,51.119,47.980
23.800,47.980,24.830
70.400,24.830,83.189
38.000,83.189,42.536
1.000,0.917,4.420
70.000,4.420,82.760
35.600,82.760,39.749
14.600,39.749,13.827
95.600,13.827,114.579
72.700,114.579,90.759
80.700,90.759,97.766
28.000,97.766,29.603
54.100,29.603,61.477
28.700,61.477,29.591
65.800,29.591,77.390
1.400,77.390,3.606
99.000,3.606,117.591
70.800,117.591,88.530
0.700,88.530,4.048
39.300,4.048,38.198
27.400,38.198,25.350
24.200,25.350,22.722
1.300,0.922,4.347
17.200,4.347,13.247
20.100,13.247,13.777
7.300,13.777,6.298
86.800,6.298,104.055
87.700,104.055,105.051
52.500,105.051,64.639
73.000,64.639,86.249
50.400,86.249,60.114
58.100,60.114,69.273
52.400,69.273,63.672
0.000,63.672,4.678
14.200,4.678,10.036
10.000,10.036,6.268
23.800,6.268,17.165
19.500,17.165,16.489
35.300,16.489,33.527
34.900,33.527,31.667
48.500,31.667,51.239
46.300,51.239,48.990
61.100,48.990,69.584
61.100,69.584,70.489
74.100,70.489,87.322
69.900,87.322,84.124
75.100,84.124,87.878
71.400,87.878,84.912
76.200,0.917,88.785
73.500,88.785,87.349
82.500,87.349,95.965
80.800,95.965,95.807
86.600,95.807,101.972
81.800,101.972,96.899
86.600,96.899,100.484
85.100,100.484,100.390
95.000,100.390,110.005
88.200,110.005,106.562
89.000,106.562,106.486
86.200,0.909,101.812
92.000,101.812,109.048
87.300,109.048,105.443
91.300,105.443,107.720
88.700,107.720,106.664
95.000,106.664,112.331
92.100,112.331,109.809
95.000,109.809,112.225
88.300,112.225,107.254
95.000,107.254,113.780
93.900,113.780,112.497
94.900,0.896,111.889
92.700,111.889,112.693
95.000,112.693,113.401
91.000,113.401,110.483
95.000,110.483,112.340
93.000,112.340,111.686
95.000,111.686,113.191
89.800,113.191,108.660
90.000,108.660,109.264
86.600,109.264,106.115
87.600,106.115,106.944
86.100,0.866,102.730
95.000,102.730,112.676
100.000,112.676,116.713
93.000,116.713,112.285
93.100,112.285,112.053
86.500,112.053,105.360
88.700,105.360,107.996
74.300,107.996,93.565
81.700,93.565,99.069
70.300,99.069,88.461
74.600,88.461,91.806
65.400,8.075,81.351
68.800,81.351,83.806
54.200,83.806,66.003
56.800,66.003,69.776
46.000,69.776,54.821
52.900,54.821,62.643
43.100,62.643,50.942
45.200,50.942,53.455
37.400,53.455,42.332
38.700,42.332,44.019
31.500,44.019,33.726
33.500,33.726,37.578
19.900,37.578,19.313
25.400,19.313,24.323
13.400,24.323,11.904
18.800,11.904,15.612
11.800,15.612,11.470
14.000,11.470,11.614
5.000,11.614,4.550
8.400,4.550,7.220
5.000,7.220,5.431
12.600,5.431,8.765
12.400,7.904,11.301
16.900,11.301,14.706
14.500,14.706,13.567
17.500,13.567,14.342
12.900,14.342,10.841
14.800,10.841,13.865
12.400,13.865,12.155
17.900,12.155,14.948
5.900,14.948,5.221
13.000,5.221,10.285
9.600,10.285,6.890
14.500,6.890,9.680
12.100,9.680,9.425
14.000,9.425,9.732
10.000,9.732,6.780
13.000,6.780,9.106
5.000,9.106,6.066
10.700,6.066,7.460
5.000,7.460,6.249
