# setPoint, prevTorque, Torque
100.000,1.250,114.150
80.000,114.150,100.278
82.000,100.278,99.011
84.000,99.011,102.427
86.000,102.427,102.683
88.000,102.683,106.586
90.000,106.586,107.544
92.000,107.544,110.522
94.000,110.522,109.894
96.000,109.894,110.982
98.000,110.982,112.788
100.000,112.788,114.037
100.000,114.037,113.958
65.000,113.958,79.298
67.000,79.298,79.853
69.000,79.853,83.636
71.000,83.636,85.172
73.000,85.172,86.920
75.000,86.920,91.185
77.000,91.185,91.817
79.000,91.817,94.972
81.000,94.972,95.000
83.000,95.000,100.144
85.000,100.144,99.889
87.000,99.889,104.519
89.000,104.519,103.795
91.000,103.795,108.899
93.000,108.899,109.599
95.000,109.599,112.146
0.000,112.146,0.296
15.000,0.296,5.333
13.000,5.333,4.419
11.000,4.419,4.543
9.000,4.543,3.858
7.000,3.858,3.602
5.000,3.602,0.186
3.000,0.186,2.142
1.000,2.142,0.613
100.000,0.613,113.672
70.000,113.672,85.227
72.000,85.227,89.990
74.000,89.990,90.496
76.000,90.496,94.825
78.000,94.825,93.193
80.000,93.193,96.838
82.000,96.838,99.439
84.000,99.439,102.681
86.000,102.681,102.370
88.000,102.370,105.942
90.000,105.942,107.644
92.000,107.644,110.273
94.000,110.273,112.052
96.000,112.052,113.899
98.000,113.899,114.345
100.000,114.345,113.999
0.000,113.999,-1.214
10.000,-1.214,3.071
8.000,3.071,3.355
6.000,3.355,3.118
4.000,3.118,2.578
2.000,2.578,2.722
0.000,2.722,-0.727
0.000,-0.727,-0.495
60.000,-0.495,69.786
58.000,69.786,66.443
56.000,66.443,65.716
54.000,65.716,62.092
52.000,62.092,61.405
50.000,61.405,56.967
48.000,56.967,56.946
46.000,56.946,52.717
44.000,52.717,50.849
42.000,50.849,46.558
40.000,46.558,46.248
38.000,46.248,42.375
36.000,42.375,39.642
34.000,39.642,34.605
32.000,34.605,33.568
30.000,33.568,29.804
100.000,29.804,114.951
20.000,114.951,17.071
22.000,17.071,18.503
24.000,18.503,18.388
26.000,18.388,20.671
28.000,20.671,21.384
30.000,21.384,24.319
32.000,24.319,26.954
34.000,26.954,31.010
36.000,31.010,32.551
38.000,32.551,34.952
40.000,34.952,37.234
42.000,37.234,40.370
44.000,40.370,43.426
46.000,43.426,45.938
48.000,45.938,50.374
50.000,50.374,53.397
0.000,53.397,0.193
80.000,0.193,93.724
78.000,93.724,94.395
76.000,94.395,91.670
74.000,91.670,90.716
72.000,90.716,86.986
70.000,86.986,86.015
68.000,86.015,81.767
66.000,81.767,81.482
64.000,81.482,78.704
62.000,78.704,76.499
60.000,76.499,73.406
58.000,73.406,71.970
56.000,71.970,67.639
54.000,67.639,66.379
52.000,66.379,61.791
50.000,61.791,60.828
0.000,60.828,-0.716
20.000,-0.716,11.222
18.000,11.222,10.200
16.000,10.200,9.305
14.000,9.305,6.251
12.000,6.251,4.933
10.000,4.933,4.196
8.000,4.196,3.872
6.000,3.872,2.516
4.000,2.516,2.930
2.000,2.930,1.644
0.000,1.644,0.060
0.000,0.060,0.943
65.000,0.943,75.447
63.000,75.447,71.788
61.000,71.788,71.462
59.000,71.462,68.130
57.000,68.130,66.351
55.000,66.351,63.852
53.000,63.852,62.211
51.000,62.211,58.730
49.000,58.730,57.495
47.000,57.495,54.426
45.000,54.426,52.153
43.000,52.153,49.918
41.000,49.918,46.104
39.000,46.104,43.682
37.000,43.682,39.742
35.000,39.742,37.942
100.000,37.942,112.866
90.000,112.866,109.471
92.000,109.471,110.194
94.000,110.194,112.540
96.000,112.540,112.078
98.000,112.078,113.483
100.000,113.483,114.358
0.000,114.358,2.008
30.000,2.008,20.911
28.000,20.911,20.709
26.000,20.709,19.017
24.000,19.017,18.687
22.000,18.687,16.977
20.000,16.977,15.128
18.000,15.128,12.519
16.000,12.519,10.892
14.000,10.892,9.270
