# setPoint, prevCurrent, Current
50.000,0.000,5.116
50.000,5.116,2.927
50.000,2.927,nan
50.000,nan,nan
50.000,nan,nan
50.000,nan,nan
50.000,nan,nan
50.000,nan,nan
50.000,nan,nan
50.000,nan,nan
