# Time, setPoint, Actual Brake Current, MotorCurrent, MotorSpeed, trials: 100 , atrials: 0 , pts: 150 , timeLength: 10.00
0.00,0.00,-4.30,0.90,4.96
0.01,0.00,-4.30,0.90,5.03
0.02,0.00,-2.70,0.96,4.99
0.03,0.00,-3.70,0.48,5.03
nan,nan,nan,nan,nan
0.03,0.00,-2.10,1.08,4.99
0.04,0.00,-1.60,0.84,5.05
0.05,0.00,0.00,0.06,5.11
0.06,0.00,-4.80,0.90,5.05
nan,nan,nan,nan,nan
0.07,0.00,-4.80,0.78,5.09
0.08,0.00,-1.60,0.72,5.05
0.09,0.00,-2.10,0.72,5.09
nan,nan,nan,nan,nan
0.09,0.00,-2.70,0.78,5.07
0.10,0.00,-2.70,0.06,5.11
0.11,0.00,-2.70,0.84,5.07
nan,nan,nan,nan,nan
0.12,0.00,-3.70,0.84,5.03
0.13,0.00,-3.20,0.90,4.99
0.14,0.00,-4.30,0.66,5.03
0.15,0.00,-3.20,0.06,5.09
nan,nan,nan,nan,nan
0.15,0.00,-1.60,0.96,5.03
0.16,0.00,-2.70,0.12,5.09
0.17,0.00,-1.00,0.90,5.05
nan,nan,nan,nan,nan
0.18,0.00,-3.70,1.02,5.01
0.19,0.00,-2.70,0.06,5.07
0.20,0.00,-1.00,1.32,5.01
0.21,0.00,-1.00,0.00,5.07
nan,nan,nan,nan,nan
0.21,0.00,-3.70,0.96,5.01
0.22,0.00,-1.60,0.90,4.99
0.23,0.00,-3.20,0.06,5.05
nan,nan,nan,nan,nan
0.24,0.00,-1.60,0.24,5.09
0.25,0.00,-5.90,0.30,5.05
0.26,0.00,-2.70,1.20,4.99
0.27,0.00,-2.70,0.96,4.96
nan,nan,nan,nan,nan
0.28,0.00,-3.20,0.36,5.03
0.28,0.00,-3.20,0.48,5.07
0.29,0.00,-2.70,0.90,5.03
nan,nan,nan,nan,nan
0.30,0.00,-4.80,0.72,5.07
0.31,0.00,-1.60,0.90,5.03
0.32,0.00,-1.60,0.30,5.07
0.33,0.00,-0.50,0.96,5.03
nan,nan,nan,nan,nan
0.33,0.00,0.60,0.90,5.07
0.34,0.00,-3.20,0.06,5.13
0.35,0.00,-4.30,0.96,5.07
0.36,0.00,-1.00,0.06,5.11
nan,nan,nan,nan,nan
0.37,0.00,-4.80,0.06,5.15
0.38,0.00,-2.10,0.60,5.11
0.38,0.00,-1.60,1.86,5.05
0.39,0.00,-5.40,0.24,5.11
nan,nan,nan,nan,nan
0.40,0.00,-3.20,0.96,5.05
0.41,0.00,-5.40,0.84,5.03
0.42,0.00,-2.70,0.00,5.09
nan,nan,nan,nan,nan
0.43,0.00,-1.60,0.90,5.03
0.44,0.00,-2.10,0.90,4.99
0.44,0.00,-2.70,0.12,5.05
nan,nan,nan,nan,nan
0.45,0.00,-1.60,1.02,4.99
0.46,0.00,-3.70,0.12,5.05
0.47,0.00,-3.20,0.96,4.99
0.48,0.00,-4.30,0.12,5.05
nan,nan,nan,nan,nan
0.49,0.00,-1.00,0.24,5.09
0.50,0.00,-4.30,0.48,5.05
0.50,0.00,-4.80,0.24,5.09
0.51,0.00,-4.30,0.96,5.07
nan,nan,nan,nan,nan
0.52,0.00,0.00,0.96,5.01
0.53,0.00,-1.00,1.02,4.94
0.54,0.00,-3.70,0.84,5.01
0.54,0.00,-2.70,0.96,4.96
nan,nan,nan,nan,nan
0.55,0.00,-1.60,0.12,5.03
0.56,0.00,-0.50,1.32,4.99
0.57,0.00,-1.00,0.66,5.03
0.58,0.00,-3.20,0.78,4.99
nan,nan,nan,nan,nan
0.59,0.00,-4.30,0.84,5.03
0.60,0.00,-1.00,0.90,5.01
0.61,0.00,-2.70,0.60,5.05
nan,nan,nan,nan,nan
0.61,0.00,-2.70,0.90,5.01
0.62,0.00,-3.70,0.06,5.07
0.63,0.00,-3.70,1.20,5.01
0.64,0.00,-1.00,0.12,5.07
nan,nan,nan,nan,nan
0.65,0.00,-3.70,0.00,5.11
0.66,0.00,-2.70,0.90,5.07
0.67,0.00,-5.90,0.90,5.01
0.67,0.00,-4.30,0.18,5.07
nan,nan,nan,nan,nan
0.68,0.00,-3.70,0.96,5.03
0.69,0.00,-2.70,0.96,4.96
0.70,0.00,-3.70,0.90,4.94
nan,nan,nan,nan,nan
0.71,0.00,-2.70,0.84,4.99
0.72,0.00,-2.70,0.06,5.05
0.72,0.00,0.00,0.90,4.99
0.73,0.00,-0.50,0.78,5.03
0.74,0.00,-3.70,1.26,4.99
nan,nan,nan,nan,nan
0.75,0.00,-4.30,1.02,5.03
0.76,0.00,-2.70,0.00,5.09
0.76,0.00,-2.70,0.96,5.03
0.77,0.00,-4.30,0.12,5.09
nan,nan,nan,nan,nan
0.78,0.00,-4.80,0.30,5.05
0.79,0.00,-1.60,0.96,5.01
0.80,0.00,-2.10,0.06,5.07
nan,nan,nan,nan,nan
0.81,0.00,-2.70,1.08,5.01
0.82,0.00,-0.50,0.96,4.96
0.82,0.00,-2.70,0.72,5.01
0.83,0.00,-3.70,1.02,4.96
nan,nan,nan,nan,nan
0.84,0.00,-1.00,0.06,5.03
0.85,0.00,-2.10,0.18,5.07
0.86,0.00,-4.30,1.02,5.03
0.87,0.00,-3.70,1.32,4.99
nan,nan,nan,nan,nan
0.88,0.00,-3.20,0.48,5.03
0.88,0.00,-2.10,0.90,4.99
0.89,0.00,-1.60,0.12,5.05
nan,nan,nan,nan,nan
0.90,0.00,-2.10,1.26,4.99
0.91,0.00,-3.70,0.12,5.05
0.92,0.00,-2.70,0.90,5.01
0.93,0.00,-4.30,0.24,5.05
nan,nan,nan,nan,nan
0.93,0.00,-4.30,0.36,5.01
0.94,0.00,-2.10,0.00,5.07
0.95,0.00,-4.30,0.96,5.03
nan,nan,nan,nan,nan
0.96,0.00,-4.80,0.90,4.96
