# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
nan,nan,nan,nan,nan,nan
0.00,0.00,1.10,nan,5.28,3.37
0.01,0.00,0.00,nan,5.64,3.37
0.01,0.00,0.60,nan,1.14,3.61
0.02,0.00,1.70,nan,0.42,3.80
0.03,0.00,2.20,nan,0.12,4.07
0.04,0.00,0.60,nan,0.12,4.14
0.04,0.00,0.60,nan,0.00,4.22
0.05,0.00,0.00,nan,0.00,4.29
0.06,0.00,2.20,nan,0.00,4.35
0.06,0.00,2.20,nan,0.66,4.31
0.07,0.00,2.80,nan,1.98,4.20
0.08,0.00,0.60,nan,0.06,4.26
0.09,0.00,1.10,nan,0.78,4.24
0.09,0.00,1.10,nan,1.02,4.20
0.10,0.00,-0.50,nan,0.00,4.26
nan,nan,nan,nan,nan,nan
0.11,0.00,1.10,nan,0.36,4.26
0.12,0.00,1.70,nan,0.06,4.33
0.12,0.00,2.20,nan,1.08,4.31
0.13,0.00,-0.50,nan,0.96,4.26
0.14,0.00,1.70,nan,0.96,4.26
0.15,0.00,2.20,nan,0.00,4.33
0.15,0.00,0.00,nan,0.12,4.29
0.16,0.00,-1.00,nan,0.00,4.35
nan,nan,nan,nan,nan,nan
0.17,0.00,0.60,nan,1.08,4.35
0.17,0.00,0.60,nan,1.02,4.31
0.18,0.00,0.60,nan,0.06,4.37
0.19,0.00,-0.50,nan,0.96,4.35
0.20,0.00,-0.50,nan,0.78,4.31
0.21,0.00,1.70,nan,0.84,4.31
0.21,0.00,-2.10,nan,0.06,4.37
nan,nan,nan,nan,nan,nan
0.22,0.00,-2.10,nan,0.66,4.35
0.23,0.00,-0.50,nan,0.06,4.41
0.24,0.00,1.10,nan,0.54,4.41
0.24,0.00,0.60,nan,1.02,4.37
0.25,0.00,0.00,nan,0.90,4.35
0.26,0.00,0.00,nan,0.78,4.39
0.27,0.00,-1.60,nan,1.08,4.37
nan,nan,nan,nan,nan,nan
0.27,0.00,3.30,nan,0.06,4.43
0.28,0.00,-0.50,nan,1.02,4.41
0.29,0.00,2.20,nan,1.08,4.37
0.30,0.00,0.00,nan,0.12,4.48
0.30,0.00,2.20,nan,0.96,4.43
0.31,0.00,-0.50,nan,0.12,4.50
nan,nan,nan,nan,nan,nan
0.32,0.00,1.70,nan,0.24,4.48
0.33,0.00,-1.60,nan,0.06,4.54
0.34,0.00,-1.00,nan,0.60,4.50
0.35,0.00,0.60,nan,1.02,4.48
0.35,0.00,1.10,nan,0.12,4.54
0.36,0.00,0.60,nan,1.02,4.50
nan,nan,nan,nan,nan,nan
0.37,0.00,2.20,nan,0.00,4.56
0.37,0.00,0.60,nan,0.12,4.54
0.38,0.00,0.00,nan,1.02,4.50
0.39,0.00,1.10,nan,1.08,4.45
0.39,0.00,1.70,nan,0.06,4.52
0.40,0.00,-0.50,nan,0.12,4.58
0.41,0.00,0.60,nan,0.36,4.54
0.42,0.00,0.00,nan,0.18,4.62
0.42,0.00,3.30,nan,1.02,4.58
0.43,0.00,-0.50,nan,1.08,4.54
0.44,0.00,1.10,nan,0.00,4.58
nan,nan,nan,nan,nan,nan
0.45,0.00,0.60,nan,0.42,4.54
0.45,0.00,0.00,nan,0.06,4.60
0.46,0.00,0.60,nan,0.96,4.58
0.47,0.00,1.70,nan,1.38,4.54
0.47,0.00,3.30,nan,0.12,4.60
0.48,0.00,0.60,nan,1.44,4.56
0.49,0.00,-2.10,nan,1.02,4.60
0.50,0.00,1.70,nan,1.02,4.60
0.51,0.00,1.10,nan,0.12,4.65
0.51,0.00,2.20,nan,0.12,4.71
0.52,0.00,-1.00,nan,0.96,4.65
nan,nan,nan,nan,nan,nan
0.53,0.00,1.10,nan,1.08,4.62
0.53,0.00,-0.50,nan,0.06,4.69
0.54,0.00,2.80,nan,0.06,4.73
0.55,0.00,2.20,nan,0.66,4.69
0.56,0.00,-2.10,nan,1.02,4.67
0.57,0.00,-3.20,nan,1.08,4.62
