# setPoint, prevCurrent, Current
95.000,7.734,8.039
94.300,8.039,8.106
94.900,8.106,8.163
91.400,8.163,7.913
95.000,7.913,7.991
93.500,7.991,7.744
95.000,7.744,7.969
94.700,7.969,8.012
95.000,8.012,8.199
91.800,8.199,7.955
95.000,7.955,7.931
91.700,7.931,7.722
93.900,7.722,7.500
90.200,7.500,7.549
93.800,7.549,7.974
100.000,7.974,8.397
96.000,8.397,8.068
99.800,8.068,8.470
91.800,8.470,7.920
94.500,7.920,8.251
91.900,8.251,7.977
93.600,7.977,7.957
90.800,7.957,7.666
91.700,7.666,7.877
89.500,7.877,7.782
89.500,7.782,7.770
88.100,7.770,7.744
92.000,7.744,7.905
91.200,7.905,7.715
94.500,7.715,8.014
93.100,8.014,7.917
94.400,7.917,8.058
87.800,8.058,7.687
88.900,7.687,7.629
84.500,7.629,6.665
85.700,6.665,6.901
78.100,6.901,6.456
79.800,6.456,6.440
72.400,6.440,5.906
74.000,5.906,6.117
70.600,6.117,5.828
71.700,5.828,5.936
66.100,5.936,5.375
69.200,5.375,5.473
66.400,5.473,5.318
67.800,5.318,5.580
61.400,5.580,4.961
64.200,4.961,5.128
61.000,5.128,4.850
62.100,4.850,4.941
55.900,4.941,4.304
56.500,4.304,4.472
53.500,4.472,4.237
54.100,4.237,4.264
52.100,4.264,4.072
53.400,4.072,4.023
49.800,4.023,3.668
51.100,3.668,3.888
48.700,3.888,3.739
49.000,3.739,3.823
42.800,3.823,3.123
43.800,3.123,3.175
42.000,3.175,3.014
44.900,3.014,3.157
43.300,3.157,3.193
43.400,3.193,3.151
40.600,3.151,3.039
43.300,3.039,3.131
38.500,3.131,2.730
41.200,2.730,2.898
33.600,2.898,2.255
36.500,2.255,2.503
32.700,2.503,2.326
35.400,2.326,2.369
28.200,2.369,1.553
28.400,1.553,1.520
27.400,1.520,1.456
27.600,1.456,1.404
21.400,1.404,1.215
24.200,1.215,1.337
22.400,1.337,1.252
26.000,1.252,1.486
20.400,1.486,1.176
20.800,1.176,1.099
18.800,1.099,1.095
22.500,1.095,1.208
16.100,1.208,1.023
19.900,1.023,1.148
19.500,1.148,1.198
22.400,1.198,1.163
16.600,1.163,1.008
18.100,1.008,1.037
13.500,1.037,0.914
13.500,0.914,1.008
11.900,1.008,0.816
13.800,0.816,0.919
5.800,0.919,0.652
8.400,0.652,0.717
7.800,0.717,0.725
11.700,0.725,0.804
7.700,0.804,0.788
9.500,0.788,0.736
8.500,0.736,0.722
11.700,0.722,0.723
8.500,0.723,0.701
11.600,0.701,0.748
7.800,0.748,0.676
9.000,0.676,0.787
5.000,0.787,0.680
9.000,0.680,0.761
8.000,0.761,0.656
9.900,0.656,0.759
8.500,0.759,0.726
10.500,0.726,0.740
8.300,0.740,0.728
