# setPoint, prevTorque, Torque
10.000,1.250,4.907
7.000,4.907,3.772
4.000,3.772,2.081
1.000,2.081,3.424
15.000,3.424,5.673
12.000,5.673,5.089
9.000,5.089,5.121
6.000,5.121,4.112
3.000,4.112,2.194
0.000,2.194,3.207
20.000,3.207,7.658
17.000,7.658,9.637
14.000,9.637,6.047
11.000,6.047,5.843
8.000,5.843,4.878
5.000,4.878,3.810
2.000,3.810,1.992
25.000,1.992,17.170
22.000,17.170,14.637
19.000,14.637,12.582
16.000,12.582,8.036
13.000,8.036,7.152
10.000,7.152,6.020
7.000,6.020,4.838
4.000,4.838,3.438
1.000,3.438,2.596
30.000,2.596,25.934
27.000,25.934,22.276
24.000,22.276,19.139
21.000,19.139,17.588
18.000,17.588,13.015
15.000,13.015,10.312
12.000,10.312,6.534
9.000,6.534,5.614
6.000,5.614,5.167
3.000,5.167,3.234
0.000,3.234,2.744
35.000,2.744,32.233
32.000,32.233,30.808
29.000,30.808,26.844
26.000,26.844,26.595
23.000,26.595,22.509
20.000,22.509,18.044
17.000,18.044,13.705
14.000,13.705,9.217
11.000,9.217,7.048
8.000,7.048,5.349
5.000,5.349,5.020
2.000,5.020,2.767
40.000,2.767,40.608
37.000,40.608,38.491
34.000,38.491,34.250
31.000,34.250,32.480
28.000,32.480,28.186
25.000,28.186,26.517
22.000,26.517,21.197
19.000,21.197,17.945
16.000,17.945,13.532
13.000,13.532,10.199
10.000,10.199,5.969
7.000,5.969,5.514
4.000,5.514,4.322
1.000,4.322,1.007
45.000,1.007,45.644
42.000,45.644,44.119
39.000,44.119,42.801
36.000,42.801,39.312
33.000,39.312,34.946
30.000,34.946,31.654
27.000,31.654,26.998
24.000,26.998,25.746
21.000,25.746,19.873
18.000,19.873,15.938
15.000,15.938,11.862
12.000,11.862,6.340
9.000,6.340,5.677
6.000,5.677,4.246
3.000,4.246,3.011
0.000,3.011,1.536
50.000,1.536,51.741
47.000,51.741,50.200
44.000,50.200,47.806
41.000,47.806,44.838
38.000,44.838,43.259
35.000,43.259,37.533
32.000,37.533,33.768
29.000,33.768,29.564
26.000,29.564,27.100
23.000,27.100,25.963
20.000,25.963,20.100
17.000,20.100,15.185
14.000,15.185,9.043
11.000,9.043,6.233
8.000,6.233,5.509
5.000,5.509,4.590
2.000,4.590,2.681
55.000,2.681,60.557
52.000,60.557,57.435
49.000,57.435,53.354
46.000,53.354,48.164
43.000,48.164,47.821
40.000,47.821,45.709
37.000,45.709,43.085
34.000,43.085,37.754
31.000,37.754,33.174
28.000,33.174,29.002
25.000,29.002,26.270
22.000,26.270,21.610
19.000,21.610,18.456
16.000,18.456,13.976
13.000,13.976,9.486
10.000,9.486,5.706
7.000,5.706,5.334
60.000,5.334,66.955
57.000,66.955,62.527
54.000,62.527,61.871
51.000,61.871,58.475
48.000,58.475,55.043
45.000,55.043,51.227
42.000,51.227,47.436
39.000,47.436,44.513
36.000,44.513,43.111
33.000,43.111,37.269
30.000,37.269,33.008
27.000,33.008,28.175
24.000,28.175,26.491
21.000,26.491,20.953
18.000,20.953,15.984
15.000,15.984,12.543
12.000,12.543,7.901
65.000,7.901,73.256
62.000,73.256,71.103
59.000,71.103,68.411
56.000,68.411,63.204
53.000,63.204,61.837
50.000,61.837,58.920
47.000,58.920,54.974
44.000,54.974,50.331
41.000,50.331,46.765
38.000,46.765,44.456
35.000,44.456,40.661
32.000,40.661,35.709
29.000,35.709,31.576
26.000,31.576,27.550
23.000,27.550,24.382
20.000,24.382,19.345
17.000,19.345,14.044
70.000,14.044,80.574
67.000,80.574,77.562
64.000,77.562,75.950
61.000,75.950,72.415
58.000,72.415,68.693
55.000,68.693,64.048
52.000,64.048,61.725
49.000,61.725,57.146
46.000,57.146,54.095
43.000,54.095,49.376
40.000,49.376,46.352
37.000,46.352,43.552
34.000,43.552,38.046
31.000,38.046,34.462
28.000,34.462,28.267
25.000,28.267,26.774
22.000,26.774,22.308
75.000,22.308,87.262
72.000,87.262,85.069
69.000,85.069,82.243
66.000,82.243,79.407
63.000,79.407,76.032
60.000,76.032,74.097
57.000,74.097,68.878
54.000,68.878,63.666
51.000,63.666,60.756
48.000,60.756,57.051
45.000,57.051,52.274
42.000,52.274,47.004
39.000,47.004,45.605
36.000,45.605,41.465
33.000,41.465,36.846
30.000,36.846,32.040
27.000,32.040,27.535
80.000,27.535,90.346
77.000,90.346,89.475
74.000,89.475,88.062
71.000,88.062,85.120
68.000,85.120,80.658
65.000,80.658,77.717
62.000,77.717,75.609
59.000,75.609,71.888
56.000,71.888,67.538
53.000,67.538,63.261
50.000,63.261,61.681
47.000,61.681,56.404
44.000,56.404,52.921
41.000,52.921,47.589
38.000,47.589,44.774
35.000,44.774,40.362
32.000,40.362,36.312
85.000,36.312,99.609
82.000,99.609,98.696
79.000,98.696,95.703
76.000,95.703,92.576
73.000,92.576,89.576
70.000,89.576,86.623
67.000,86.623,82.732
64.000,82.732,80.148
61.000,80.148,76.121
58.000,76.121,73.478
55.000,73.478,68.107
52.000,68.107,62.908
49.000,62.908,61.277
46.000,61.277,56.263
43.000,56.263,51.130
40.000,51.130,47.306
37.000,47.306,45.025
90.000,45.025,106.097
87.000,106.097,104.577
84.000,104.577,102.867
81.000,102.867,101.013
78.000,101.013,97.430
75.000,97.430,93.690
72.000,93.690,89.937
69.000,89.937,87.305
66.000,87.305,84.360
63.000,84.360,79.300
60.000,79.300,75.990
57.000,75.990,72.268
54.000,72.268,67.853
51.000,67.853,63.189
48.000,63.189,60.583
45.000,60.583,55.955
42.000,55.955,50.877
100.000,50.877,118.488
10.000,118.488,5.654
13.000,5.654,6.381
16.000,6.381,6.684
19.000,6.684,9.028
22.000,9.028,10.930
25.000,10.930,18.295
28.000,18.295,22.513
31.000,22.513,27.136
34.000,27.136,27.993
37.000,27.993,35.587
40.000,35.587,40.661
43.000,40.661,44.967
46.000,44.967,48.446
49.000,48.446,52.524
52.000,52.524,57.379
55.000,57.379,61.346
58.000,61.346,63.161
100.000,63.161,116.614
15.000,116.614,7.235
18.000,7.235,10.982
21.000,10.982,13.543
24.000,13.543,18.429
27.000,18.429,21.836
30.000,21.836,26.385
33.000,26.385,28.085
36.000,28.085,34.898
39.000,34.898,38.634
42.000,38.634,44.657
45.000,44.657,46.107
48.000,46.107,49.920
51.000,49.920,55.239
54.000,55.239,60.384
57.000,60.384,62.635
60.000,62.635,68.482
63.000,68.482,72.005
100.000,72.005,118.046
20.000,118.046,16.505
23.000,16.505,18.897
26.000,18.897,22.276
29.000,22.276,26.833
32.000,26.833,27.976
35.000,27.976,32.866
38.000,32.866,38.649
41.000,38.649,43.728
44.000,43.728,45.275
47.000,45.275,48.450
50.000,48.450,54.180
53.000,54.180,57.382
56.000,57.382,61.506
59.000,61.506,65.624
62.000,65.624,70.366
65.000,70.366,75.273
68.000,75.273,77.090
100.000,77.090,116.928
25.000,116.928,23.977
28.000,23.977,26.547
31.000,26.547,28.165
34.000,28.165,32.456
37.000,32.456,36.622
40.000,36.622,41.048
43.000,41.048,45.526
46.000,45.526,48.552
49.000,48.552,53.396
52.000,53.396,57.465
55.000,57.465,61.628
58.000,61.628,63.663
61.000,63.663,68.301
64.000,68.301,72.149
67.000,72.149,76.812
70.000,76.812,nan
73.000,nan,nan
100.000,nan,nan
30.000,nan,nan
33.000,nan,nan
36.000,nan,nan
39.000,nan,nan
42.000,nan,nan
45.000,nan,nan
48.000,nan,nan
51.000,nan,nan
54.000,nan,nan
57.000,nan,nan
60.000,nan,nan
63.000,nan,nan
66.000,nan,nan
69.000,nan,nan
72.000,nan,nan
75.000,nan,nan
78.000,nan,nan
100.000,nan,nan
35.000,nan,nan
38.000,nan,nan
41.000,nan,nan
44.000,nan,nan
47.000,nan,nan
50.000,nan,nan
53.000,nan,nan
56.000,nan,nan
59.000,nan,nan
62.000,nan,nan
65.000,nan,nan
68.000,nan,nan
71.000,nan,nan
74.000,nan,nan
77.000,nan,nan
80.000,nan,nan
83.000,nan,nan
100.000,nan,nan
40.000,nan,nan
43.000,nan,nan
46.000,nan,nan
49.000,nan,nan
52.000,nan,nan
55.000,nan,nan
58.000,nan,nan
61.000,nan,nan
64.000,nan,nan
67.000,nan,nan
70.000,nan,nan
73.000,nan,nan
76.000,nan,nan
79.000,nan,nan
82.000,nan,nan
85.000,nan,nan
88.000,nan,nan
100.000,nan,nan
45.000,nan,nan
48.000,nan,nan
51.000,nan,nan
54.000,nan,nan
57.000,nan,nan
60.000,nan,nan
63.000,nan,nan
66.000,nan,nan
69.000,nan,nan
72.000,nan,nan
75.000,nan,nan
78.000,nan,nan
81.000,nan,nan
84.000,nan,nan
87.000,nan,nan
90.000,nan,nan
93.000,nan,nan
100.000,nan,nan
50.000,nan,nan
53.000,nan,nan
56.000,nan,nan
59.000,nan,nan
62.000,nan,nan
65.000,nan,nan
68.000,nan,nan
71.000,nan,nan
74.000,nan,nan
77.000,nan,nan
80.000,nan,nan
83.000,nan,nan
86.000,nan,nan
89.000,nan,nan
92.000,nan,nan
95.000,nan,nan
98.000,nan,nan
100.000,nan,nan
55.000,nan,nan
58.000,nan,nan
61.000,nan,nan
64.000,nan,nan
67.000,nan,nan
70.000,nan,nan
73.000,nan,nan
76.000,nan,nan
79.000,nan,nan
82.000,nan,nan
85.000,nan,nan
88.000,nan,nan
91.000,nan,nan
94.000,nan,nan
97.000,nan,nan
100.000,nan,nan
100.000,nan,nan
60.000,nan,nan
63.000,nan,nan
66.000,nan,nan
69.000,nan,nan
72.000,nan,nan
75.000,nan,nan
78.000,nan,nan
81.000,nan,nan
84.000,nan,nan
87.000,nan,nan
90.000,nan,nan
93.000,nan,nan
96.000,nan,nan
99.000,nan,nan
100.000,nan,nan
65.000,nan,nan
68.000,nan,nan
71.000,nan,nan
74.000,nan,nan
77.000,nan,nan
80.000,nan,nan
83.000,nan,nan
86.000,nan,nan
89.000,nan,nan
92.000,nan,nan
95.000,nan,nan
98.000,nan,nan
100.000,nan,nan
70.000,nan,nan
73.000,nan,nan
76.000,nan,nan
79.000,nan,nan
82.000,nan,nan
85.000,nan,nan
88.000,nan,nan
91.000,nan,nan
94.000,nan,nan
97.000,nan,nan
100.000,nan,nan
100.000,nan,nan
75.000,nan,nan
78.000,nan,nan
81.000,nan,nan
84.000,nan,nan
87.000,nan,nan
90.000,nan,nan
93.000,nan,nan
96.000,nan,nan
99.000,nan,nan
100.000,nan,nan
80.000,nan,nan
83.000,nan,nan
86.000,nan,nan
89.000,nan,nan
92.000,nan,nan
95.000,nan,nan
98.000,nan,nan
100.000,nan,nan
85.000,nan,nan
88.000,nan,nan
91.000,nan,nan
94.000,nan,nan
97.000,nan,nan
100.000,nan,nan
100.000,nan,nan
90.000,nan,nan
93.000,nan,nan
96.000,nan,nan
99.000,nan,nan
