# setPoint, prevTorque, Torque
100.00,1.25,109.73
80.48,109.73,92.44
100.00,1.25,108.79
80.48,108.79,93.35
100.00,1.25,110.39
80.48,110.39,93.89
100.00,1.25,110.10
80.48,110.10,93.54
100.00,1.25,110.34
80.48,110.34,93.38
100.00,1.25,110.93
72.25,110.93,84.96
100.00,1.25,111.42
72.25,111.42,85.27
100.00,1.25,109.65
72.25,109.65,83.71
100.00,1.25,112.02
72.25,112.02,85.35
100.00,1.25,110.70
72.25,110.70,84.89
100.00,1.25,109.37
64.98,109.37,76.15
100.00,1.25,110.66
64.98,110.66,76.06
100.00,1.25,111.47
64.98,111.47,77.71
100.00,1.25,110.78
64.98,110.78,75.91
100.00,1.25,111.06
64.98,111.06,76.80
100.00,1.25,111.94
57.68,111.94,67.11
100.00,1.25,112.61
57.68,112.61,67.35
100.00,1.25,112.65
57.68,112.65,66.11
100.00,1.25,110.91
57.68,110.91,66.26
100.00,1.25,114.40
57.68,114.40,66.71
100.00,1.25,112.37
50.21,112.37,55.69
100.00,1.25,112.22
50.21,112.22,55.77
100.00,1.25,113.21
50.21,113.21,56.57
100.00,1.25,113.12
50.21,113.12,56.15
100.00,1.25,111.38
50.21,111.38,54.97
100.00,1.25,112.05
42.83,112.05,45.71
100.00,1.25,112.31
42.83,112.31,46.00
100.00,1.25,113.94
42.83,113.94,46.47
100.00,1.25,111.39
42.83,111.39,45.54
100.00,1.25,111.33
42.83,111.33,46.87
100.00,1.25,113.58
35.82,113.58,35.42
100.00,1.25,112.86
38.55,112.86,38.45
100.00,1.25,112.51
38.55,112.51,39.71
100.00,1.25,112.80
38.55,112.80,40.51
100.00,1.25,112.60
38.55,112.60,39.68
100.00,1.25,112.23
31.67,112.23,30.96
100.00,1.25,112.74
31.67,112.74,30.35
100.00,1.25,112.56
31.67,112.56,30.33
100.00,1.25,113.37
31.67,113.37,31.32
100.00,1.25,112.68
31.67,112.68,30.67
100.00,1.25,113.48
24.47,113.48,20.49
100.00,1.25,112.14
24.47,112.14,20.41
100.00,1.25,112.73
24.47,112.73,21.33
100.00,1.25,112.69
24.47,112.69,20.78
100.00,1.25,111.29
24.47,111.29,20.26
100.00,1.25,113.17
15.69,113.17,9.90
100.00,1.25,111.71
10.52,111.71,5.65
100.00,1.25,114.38
10.52,114.38,5.11
100.00,1.25,112.34
10.52,112.34,5.77
100.00,1.25,112.54
10.52,112.54,4.91
100.00,1.25,112.64
0.00,112.64,0.56
100.00,1.25,111.78
0.00,111.78,0.31
100.00,1.25,112.67
0.00,112.67,0.16
100.00,1.25,110.94
0.00,110.94,0.32
100.00,1.25,112.10
0.00,112.10,0.44
