# setPoint, prevTorque, Torque
36.400,1.250,33.152
31.100,33.152,27.054
28.800,27.054,22.906
26.400,22.906,20.816
23.900,20.816,19.759
21.300,19.759,16.908
29.000,16.908,23.294
30.900,23.294,24.800
32.800,24.800,26.974
34.600,26.974,29.881
36.400,29.881,31.844
31.700,31.844,28.299
29.500,28.299,26.014
27.100,26.014,22.857
24.700,22.857,21.302
22.100,21.302,19.492
19.300,19.492,16.569
27.500,16.569,22.647
29.600,22.647,24.212
31.500,24.212,26.716
33.300,26.716,29.019
35.100,29.019,32.082
12.800,32.082,8.970
11.800,8.970,8.974
10.700,8.974,6.712
9.500,6.712,5.479
8.400,5.479,4.698
7.200,4.698,4.356
11.600,4.356,5.676
13.400,5.676,7.882
15.100,7.882,6.103
16.700,6.103,7.122
18.100,7.122,10.544
42.100,10.544,41.506
37.100,41.506,37.189
35.000,37.189,35.102
32.900,35.102,33.933
30.800,33.933,30.873
28.500,30.873,27.720
26.100,27.720,24.878
23.600,24.878,22.445
30.700,22.445,28.374
32.500,28.374,31.090
34.300,31.090,32.968
36.200,32.968,34.633
38.100,34.633,37.035
40.100,37.035,39.173
42.100,39.173,42.325
2.700,42.325,3.602
1.400,3.602,3.103
1.000,3.103,3.773
33.800,3.773,30.736
27.800,30.736,23.729
25.400,23.729,21.361
22.800,21.361,20.131
20.100,20.131,17.250
28.100,17.250,23.020
30.100,23.020,25.632
32.000,25.632,28.208
33.800,28.208,31.387
39.200,31.387,37.856
34.100,37.856,33.217
32.000,33.217,31.674
29.800,31.674,28.735
27.500,28.735,26.513
25.000,26.513,24.446
22.400,24.446,20.861
29.800,20.861,27.891
31.700,27.891,29.278
33.500,29.278,30.275
35.400,30.275,33.811
37.300,33.811,35.227
39.200,35.227,37.333
26.800,37.333,25.690
25.100,25.690,23.885
23.400,23.885,21.141
21.700,21.141,20.544
19.900,20.544,19.176
18.000,19.176,16.369
16.000,16.369,14.654
23.800,14.654,19.836
25.600,19.836,20.813
27.200,20.813,23.710
28.600,23.710,24.713
29.900,24.713,26.343
31.200,26.343,27.544
8.000,27.544,5.698
6.800,5.698,4.980
5.600,4.980,5.899
4.400,5.899,4.293
6.800,4.293,5.535
9.000,5.535,5.096
11.100,5.096,6.404
23.100,6.404,17.790
15.200,17.790,10.275
13.200,10.275,8.130
11.000,8.130,6.970
18.500,6.970,13.219
21.000,13.219,15.193
23.100,15.193,18.413
28.400,18.413,23.201
21.400,23.201,18.981
19.600,18.981,15.997
17.700,15.997,14.120
15.700,14.120,12.594
13.600,12.594,10.397
21.500,10.397,17.141
23.500,17.141,19.432
25.300,19.432,20.367
26.900,20.367,20.900
28.400,20.900,23.522
