# Actual Command, Previous Torque, Measured Torque, Predicted Command
93.300,5.220,7.749,81.565
55.200,7.749,4.425,51.835
37.700,4.425,2.761,35.066
89.700,2.761,7.498,79.061
87.100,7.498,7.302,77.195
36.900,7.302,2.646,33.818
21.700,2.646,1.550,19.367
99.200,1.550,8.639,90.992
61.500,8.639,5.031,57.563
40.100,5.031,3.094,38.563
11.300,3.094,0.985,8.211
24.400,0.985,1.510,18.693
71.300,1.510,5.592,62.566
72.200,5.592,5.585,62.506
64.600,5.585,5.164,58.777
42.400,5.164,3.151,39.149
80.700,3.151,6.645,71.406
87.300,6.645,7.270,76.897
19.200,7.270,1.471,18.021
33.900,1.471,2.190,28.520
37.800,2.190,2.399,31.032
17.300,2.399,1.327,15.406
100.000,1.327,8.493,89.480
35.700,8.493,2.601,33.322
88.500,2.601,7.252,76.730
19.400,7.252,1.471,18.021
94.300,1.471,7.924,83.382
20.800,7.924,1.490,18.350
16.200,1.490,1.158,12.039
52.100,1.158,3.711,44.803
60.100,3.711,4.382,51.418
66.500,4.382,4.968,56.982
22.200,4.968,1.584,19.929
91.600,1.584,7.626,80.322
8.500,7.626,0.829,4.387
38.000,0.829,2.430,31.391
23.800,2.430,1.602,20.222
98.800,1.602,8.441,88.929
44.300,8.441,3.334,41.014
56.400,3.334,4.338,50.991
7.100,4.338,0.794,3.476
17.500,0.794,1.148,11.828
21.400,1.148,1.303,14.948
41.300,1.303,2.697,34.375
71.000,2.697,5.607,62.696
90.700,5.607,7.707,81.137
85.400,7.707,7.267,76.869
22.600,7.267,1.610,20.351
40.900,1.610,2.729,34.722
90.900,2.729,7.670,80.763
64.200,7.670,5.337,60.330
80.400,5.337,6.548,70.592
45.100,6.548,3.485,42.539
61.500,3.485,4.865,56.025
5.200,4.865,0.707,1.123
73.900,0.707,5.798,64.331
13.900,5.798,1.128,11.404
73.400,1.128,5.763,64.034
41.000,5.763,2.989,37.475
83.700,2.989,6.890,73.497
31.000,6.890,2.129,27.753
7.700,2.129,0.775,2.973
49.800,0.775,3.501,42.700
9.900,3.501,0.893,6.002
12.900,0.893,0.976,8.001
26.900,0.976,1.650,20.990
77.100,1.650,6.172,67.466
42.200,6.172,3.107,38.697
66.800,3.107,5.197,59.076
61.900,5.197,4.925,56.584
40.300,4.925,3.036,37.964
91.400,3.036,7.769,81.770
40.900,7.769,3.095,38.573
11.100,3.095,1.002,8.606
5.600,1.002,0.718,1.428
58.900,0.718,4.390,51.496
19.000,4.390,1.468,17.969
22.400,1.468,1.553,19.417
12.600,1.553,0.999,8.537
40.700,0.999,2.667,34.048
18.700,2.667,1.410,16.940
10.700,1.410,0.956,7.529
74.100,0.956,5.909,65.269
30.300,5.909,2.194,28.570
34.600,2.194,2.436,31.460
65.400,2.436,4.965,56.955
33.100,4.965,2.379,30.798
64.200,2.379,4.903,56.379
91.800,4.903,7.723,81.300
73.100,7.723,6.244,68.064
21.500,6.244,1.528,18.998
51.000,1.528,3.638,44.074
36.000,3.638,2.678,34.168
36.700,2.678,2.618,33.510
59.600,2.618,4.516,52.713
28.100,4.516,2.085,27.189
93.900,2.085,7.981,83.985
70.600,7.981,5.995,65.991
51.500,5.995,4.237,50.005
87.300,4.237,7.397,78.090
97.400,7.397,8.617,90.768
94.700,8.617,8.253,86.907
97.600,8.253,8.487,89.417
20.400,8.487,1.460,17.829
38.400,1.460,2.565,32.922
82.500,2.565,6.775,72.508
93.000,6.775,8.104,85.299
43.300,8.104,3.387,41.550
61.700,3.387,4.795,55.368
9.200,4.795,0.857,5.102
91.800,0.857,7.763,81.708
67.200,7.763,5.660,63.153
79.200,5.660,6.570,70.776
11.500,6.570,1.105,10.909
99.000,1.105,8.506,89.617
57.700,8.506,4.788,55.302
54.400,4.788,4.448,52.057
5.600,4.448,0.710,1.206
81.700,0.710,6.770,72.466
54.200,6.770,4.312,50.737
8.400,4.312,0.871,5.454
74.300,0.871,5.850,64.771
67.800,5.850,5.548,62.185
30.600,5.548,2.109,27.498
51.200,2.109,3.743,45.123
90.200,3.743,7.623,80.292
48.600,7.623,3.849,46.178
60.600,3.849,4.736,54.812
31.700,4.736,2.303,29.899
7.900,2.303,0.776,3.000
21.400,0.776,1.388,16.540
91.100,1.388,7.682,80.884
71.300,7.682,6.060,66.534
65.900,6.060,5.498,61.749
81.800,5.498,6.843,73.091
26.200,6.843,1.784,23.036
2.100,1.784,0.664,-0.088
48.300,0.664,3.411,41.793
64.000,3.411,4.923,56.565
42.900,4.923,3.162,39.262
65.800,3.162,5.059,57.820
12.700,5.059,1.093,10.649
48.700,1.093,3.489,42.579
91.000,3.489,7.748,81.555
27.500,7.748,2.027,26.430
48.000,2.027,3.486,42.549
18.000,3.486,1.460,17.829
51.300,1.460,3.651,44.204
77.500,3.651,6.280,68.363
0.100,6.280,0.634,-0.953
0.400,0.634,0.656,-0.318
5.900,0.656,0.695,0.788
2.500,0.695,0.659,-0.231
12.300,0.659,0.779,3.080
42.100,0.779,2.751,34.959
70.800,2.751,5.541,62.124
32.300,5.541,2.343,30.375
74.900,2.343,5.837,64.662
25.700,5.837,1.738,22.349
98.100,1.738,8.548,90.057
5.900,8.548,0.764,2.679
15.400,0.764,1.016,8.928
26.500,1.016,1.551,19.384
53.700,1.551,3.887,46.555
79.100,3.887,6.546,70.575
79.600,6.546,6.467,69.916
51.600,6.467,4.214,49.780
45.700,4.214,3.558,43.272
78.400,3.558,6.380,69.193
37.100,6.380,2.672,34.103
69.300,2.672,5.639,62.972
66.600,5.639,5.288,59.893
39.900,5.288,3.091,38.532
32.000,3.091,2.441,31.518
96.600,2.441,8.426,88.769
61.300,8.426,5.306,60.054
2.500,5.306,0.683,0.451
5.800,0.683,0.698,0.872
55.400,0.698,4.033,48.000
55.000,4.033,3.947,47.150
31.100,3.947,2.333,30.256
10.100,2.333,0.919,6.639
0.300,0.919,0.700,0.928
17.100,0.700,1.041,9.496
70.600,1.041,5.566,62.341
24.600,5.566,1.680,21.460
34.200,1.680,2.289,29.731
68.400,2.289,5.320,60.179
11.800,5.320,1.109,10.996
8.500,1.109,0.840,4.669
35.100,0.840,2.314,30.030
62.900,2.314,4.884,56.202
62.500,4.884,4.715,54.613
22.600,4.715,1.543,19.250
35.500,1.543,2.365,30.634
95.900,2.365,8.385,88.330
74.100,8.385,6.419,69.517
8.200,6.419,0.812,3.947
96.800,0.812,8.229,86.647
41.000,8.229,3.066,38.274
41.900,3.066,3.115,38.779
3.000,3.115,0.646,-0.605
30.700,0.646,1.908,24.814
78.600,1.908,6.507,70.250
88.500,6.507,7.487,78.954
19.300,7.487,1.468,17.969
94.500,1.468,8.002,84.208
97.000,8.002,8.422,88.726
13.000,8.422,1.193,12.764
37.700,1.193,2.393,30.962
84.400,2.393,6.962,74.125
5.100,6.962,0.702,0.984
67.500,0.702,5.242,59.481
29.500,5.242,2.067,26.955
50.700,2.067,3.575,43.443
46.000,3.575,3.305,40.720
18.700,3.305,1.455,17.741
85.400,1.455,7.024,74.670
1.300,7.024,0.618,-1.421
19.300,0.618,1.229,13.495
55.800,1.229,4.054,48.207
76.200,4.054,6.283,68.387
80.600,6.283,6.654,71.482
38.900,6.654,2.836,35.867
97.600,2.836,8.400,88.490
55.100,8.400,4.572,53.251
93.400,4.572,7.927,83.414
59.000,7.927,5.010,57.370
58.100,5.010,4.930,56.630
61.300,4.930,5.132,58.487
21.200,5.132,1.572,19.732
93.200,1.572,7.895,83.078
58.500,7.895,4.943,56.751
9.000,4.943,0.909,6.395
91.100,0.909,7.759,81.667
42.100,7.759,3.294,40.608
3.400,3.294,0.686,0.536
30.900,0.686,1.796,23.213
46.100,1.796,3.183,39.477
65.400,3.183,4.979,57.084
98.900,4.979,8.580,90.389
27.200,8.580,1.970,25.666
3.200,1.970,0.669,0.054
70.200,0.669,5.577,62.437
32.700,5.577,2.348,30.434
94.300,2.348,8.029,84.496
69.700,8.029,5.937,65.504
60.600,5.937,5.059,57.820
25.600,5.059,1.811,23.432
84.300,1.811,7.115,75.482
8.800,7.115,0.872,5.479
74.300,0.872,5.958,65.681
97.500,5.958,8.499,89.543
42.600,8.499,3.233,39.988
24.800,3.233,1.765,22.755
54.700,1.765,4.043,48.099
5.800,4.043,0.742,2.085
8.100,0.742,0.737,1.949
96.300,0.737,8.306,87.479
51.900,8.306,4.205,49.692
52.300,4.205,4.136,49.015
23.100,4.136,1.628,20.640
29.300,1.628,1.892,24.591
32.300,1.892,2.220,28.891
42.100,2.220,2.831,35.814
86.200,2.831,7.311,77.279
35.900,7.311,2.610,33.422
93.700,2.610,7.937,83.519
58.800,7.937,4.886,56.221
23.400,4.886,1.659,21.132
95.500,1.659,8.201,86.345
56.500,8.201,4.814,55.547
27.900,4.814,2.059,26.851
10.700,2.059,0.952,7.433
23.500,0.952,1.531,19.049
43.200,1.531,2.941,36.974
51.500,2.941,3.609,43.783
26.100,3.609,1.782,23.007
78.800,1.782,6.438,69.675
3.400,6.438,0.680,0.366
78.000,0.680,6.215,67.823
52.800,6.215,4.258,50.210
10.900,4.258,0.904,6.273
57.200,0.904,4.275,50.377
55.700,4.275,4.128,48.936
36.600,4.128,2.636,33.709
86.700,2.636,7.329,77.447
28.900,7.329,2.122,27.664
55.700,2.122,4.136,49.015
17.600,4.136,1.384,16.467
20.400,1.384,1.507,18.642
4.900,1.507,0.761,2.599
75.000,0.761,6.084,66.734
58.500,6.084,4.871,56.081
69.700,4.871,5.633,62.920
75.000,5.633,5.971,65.790
39.000,5.971,2.877,36.301
53.900,2.877,4.047,48.138
0.100,4.047,0.631,-1.041
63.400,0.631,4.743,54.878
4.100,4.743,0.630,-1.070
95.600,0.630,8.328,87.716
81.200,8.328,7.146,75.762
91.100,7.146,7.827,82.368
62.600,7.827,5.251,59.562
21.500,5.251,1.577,19.814
78.400,1.577,6.412,69.458
7.900,6.412,0.855,5.051
16.900,0.855,1.079,10.342
94.200,1.079,8.180,86.118
23.800,8.180,1.581,19.880
34.000,1.581,2.226,28.965
47.600,2.226,3.375,41.429
34.900,3.375,2.600,33.311
