# setPoint, prevCurrent, Current
49.500,1.219,3.613
88.200,3.613,7.514
4.300,7.514,0.790
81.700,0.790,6.796
1.300,6.796,0.727
51.900,0.727,3.818
32.300,3.818,2.405
81.100,2.405,6.684
90.400,6.684,7.735
28.400,7.735,2.021
53.300,2.021,3.998
16.900,3.998,1.491
93.500,1.491,7.968
20.500,7.968,1.621
70.500,1.621,5.760
88.500,5.760,7.745
62.300,7.745,5.300
74.800,5.300,6.214
23.500,6.214,1.745
21.800,1.745,1.721
17.200,1.721,1.478
49.500,1.478,3.673
87.800,3.673,7.498
15.800,7.498,1.375
57.000,1.375,4.338
97.800,4.338,8.544
33.800,8.544,2.503
77.600,2.503,6.577
36.300,6.577,2.770
88.600,2.770,7.721
64.200,7.721,5.589
99.400,5.589,8.800
77.200,8.800,6.824
96.300,6.824,8.629
61.200,8.629,5.340
72.600,5.340,6.357
6.000,6.357,0.816
6.300,0.816,0.802
25.200,0.802,1.628
37.900,1.628,2.577
50.100,2.577,3.596
80.500,3.596,6.898
93.900,6.898,8.237
65.600,8.237,5.800
42.200,5.800,3.284
39.400,3.284,3.139
85.100,3.139,7.178
47.200,7.178,3.921
50.000,3.921,3.996
58.400,3.996,4.946
21.500,4.946,1.694
89.800,1.694,7.821
71.800,7.821,6.301
20.900,6.301,1.683
57.900,1.683,4.500
4.400,4.500,0.792
4.200,0.792,0.767
98.700,0.767,8.641
7.700,8.641,0.851
36.600,0.851,2.504
78.500,2.504,6.533
48.900,6.533,3.933
13.100,3.933,1.223
28.300,1.223,1.824
60.600,1.824,4.675
83.600,4.675,6.981
38.200,6.981,2.916
89.000,2.916,7.594
65.500,7.594,5.650
8.600,5.650,1.045
24.500,1.045,1.636
41.400,1.636,2.893
18.200,2.893,1.481
93.900,1.481,8.180
77.800,8.180,6.885
32.300,6.885,2.530
38.700,2.530,2.802
20.700,2.802,1.652
67.800,1.652,5.493
62.000,5.493,5.252
59.200,5.252,4.876
85.900,4.876,7.333
66.100,7.333,5.727
89.700,5.727,7.890
19.700,7.890,1.582
60.700,1.582,4.923
19.300,4.923,1.638
30.600,1.638,2.184
17.100,2.184,1.499
7.400,1.499,0.820
91.700,0.820,8.000
23.000,8.000,1.647
95.700,1.647,8.317
33.000,8.317,2.561
40.900,2.561,3.020
51.800,3.020,4.035
26.500,4.035,2.087
56.100,2.087,4.375
14.100,4.375,1.200
14.000,1.200,1.183
32.600,1.183,2.143
47.900,2.143,3.565
77.000,3.565,6.408
38.900,6.408,3.086
69.400,3.086,5.647
53.200,5.647,4.443
74.500,4.443,6.082
31.100,6.082,2.424
12.200,2.424,1.252
12.900,1.252,1.178
90.500,1.178,7.885
12.200,7.885,1.178
74.500,1.178,6.075
93.000,6.075,8.269
87.800,8.269,7.747
6.800,7.747,0.882
34.500,0.882,2.292
58.800,2.292,4.568
51.700,4.568,4.025
94.400,4.025,8.394
58.700,8.394,4.994
43.900,4.994,3.631
55.500,3.631,4.439
44.600,4.439,3.698
43.700,3.698,3.660
30.900,3.660,2.524
57.300,2.524,4.532
28.400,4.532,2.217
28.200,2.217,2.178
77.000,2.178,6.508
3.300,6.508,0.790
32.100,0.790,2.106
21.900,2.106,1.645
22.800,1.645,1.660
94.200,1.660,8.242
30.800,8.242,2.377
64.200,2.377,5.056
49.000,5.056,3.991
6.500,3.991,0.843
85.500,0.843,7.210
83.000,7.210,7.265
76.900,7.265,6.743
50.800,6.743,4.122
4.500,4.122,0.789
94.900,0.789,8.229
68.500,8.229,6.114
78.900,6.114,6.947
21.800,6.947,1.719
5.000,1.719,0.798
84.000,0.798,7.170
11.200,7.170,1.044
92.500,1.044,8.120
81.500,8.120,7.276
92.000,7.276,8.156
97.600,8.156,8.779
91.800,8.779,8.290
11.000,8.290,1.132
50.500,1.132,3.702
17.400,3.702,1.518
48.100,1.518,3.584
18.000,3.584,1.579
34.400,1.579,2.340
62.400,2.340,4.961
81.200,4.961,6.907
15.300,6.907,1.320
96.900,1.320,8.570
23.100,8.570,1.677
66.300,1.677,5.352
7.400,5.352,0.897
70.800,0.897,5.797
59.400,5.797,4.979
48.500,4.979,3.916
4.900,3.916,0.786
26.400,0.786,1.761
60.500,1.761,4.758
96.500,4.758,8.497
97.500,8.497,8.870
45.100,8.870,3.704
4.900,3.704,0.792
32.600,0.792,2.120
8.500,2.120,0.876
98.100,0.876,8.653
52.100,8.653,4.450
68.500,4.450,5.678
36.800,5.678,2.921
44.800,2.921,3.453
46.300,3.453,3.622
88.200,3.622,7.767
89.300,7.767,7.978
71.100,7.978,6.349
6.300,6.349,0.857
15.400,0.857,1.046
26.400,1.046,1.711
16.600,1.711,1.334
92.300,1.334,8.097
2.100,8.097,0.757
46.800,0.757,3.496
18.700,3.496,1.526
69.100,1.526,5.855
12.700,5.855,1.214
79.600,1.214,6.779
11.000,6.779,1.055
82.900,1.055,7.068
29.400,7.068,2.237
79.000,2.237,6.648
8.300,6.648,0.899
83.300,0.899,7.130
80.000,7.130,6.877
67.800,6.877,5.899
54.700,5.899,4.579
81.600,4.579,7.002
82.400,7.002,6.967
84.000,6.967,7.361
5.700,7.361,0.802
21.700,0.802,1.470
60.800,1.470,4.794
92.000,4.794,8.054
81.300,8.054,7.168
20.400,7.168,1.609
10.800,1.609,1.023
43.000,1.023,3.081
11.100,3.081,1.033
87.500,1.033,7.589
15.100,7.589,1.327
8.100,1.327,0.861
90.100,0.861,7.775
16.900,7.775,1.435
86.700,1.435,7.359
39.100,7.359,3.099
46.700,3.099,3.624
34.000,3.624,2.690
84.100,2.690,7.147
77.900,7.147,6.854
2.900,6.854,0.751
19.300,0.751,1.400
16.800,1.400,1.212
10.300,1.212,0.935
98.100,0.935,8.912
91.800,8.912,8.470
33.500,8.470,2.554
40.200,2.554,2.976
68.400,2.976,5.631
4.400,5.631,0.795
23.100,0.795,1.598
95.500,1.598,8.450
62.500,8.450,5.448
32.800,5.448,2.565
29.100,2.565,2.262
62.100,2.262,5.170
45.700,5.170,3.674
22.800,3.674,1.795
3.100,1.795,0.775
37.400,0.775,2.619
85.700,2.619,7.407
25.800,7.407,1.956
63.300,1.956,5.047
74.700,5.047,6.174
0.000,6.174,0.732
7.200,0.732,0.801
5.900,0.801,0.775
5.900,0.775,0.801
1.900,0.801,0.774
6.300,0.774,0.797
4.200,0.797,0.806
4.200,0.806,0.803
4.000,0.803,0.778
5.000,0.778,0.777
2.300,0.777,0.783
5.700,0.783,0.787
3.800,0.787,0.770
6.600,0.770,0.797
3.500,0.797,0.780
11.100,0.780,0.932
10.700,0.932,0.900
15.500,0.900,1.032
15.000,1.032,1.005
18.000,1.005,1.177
14.100,1.177,1.019
18.700,1.019,1.265
16.800,1.265,1.152
24.400,1.152,1.667
22.900,1.667,1.603
25.700,1.603,1.672
25.200,1.672,1.670
28.200,1.670,1.768
24.200,1.768,1.651
29.400,1.651,1.850
28.400,1.850,1.756
35.000,1.756,2.360
34.700,2.360,2.264
40.700,2.264,2.731
37.500,2.731,2.605
40.300,2.605,2.676
38.700,2.676,2.625
44.900,2.625,3.254
43.300,3.254,3.095
43.300,3.095,3.145
41.300,3.145,3.047
47.300,3.047,3.440
47.200,3.440,3.286
52.000,3.286,3.991
48.300,3.991,3.683
54.900,3.683,4.134
53.100,4.134,4.072
54.700,4.072,4.142
53.000,4.142,4.015
57.600,4.015,4.418
54.000,4.418,4.121
62.000,4.121,4.965
59.900,4.965,4.804
66.300,4.804,5.398
65.600,5.398,5.269
72.000,5.269,5.832
71.100,5.832,5.913
74.300,5.913,6.107
70.400,6.107,5.930
74.600,5.930,6.181
74.000,6.181,6.150
77.000,6.150,6.387
75.700,6.387,6.538
78.700,6.538,6.640
78.700,6.640,6.674
83.900,6.674,7.303
83.500,7.303,7.246
84.900,7.246,7.430
82.400,7.430,7.378
84.600,7.378,7.476
81.300,7.476,7.234
89.300,7.234,7.955
88.600,7.955,7.829
91.200,7.829,8.002
88.800,8.002,7.983
95.000,7.983,8.598
93.200,8.598,8.618
95.000,8.618,8.697
92.400,8.697,8.551
95.000,8.551,8.579
92.300,8.579,8.600
95.000,8.600,8.676
93.900,8.676,8.735
95.000,8.735,8.782
92.000,8.782,8.546
94.800,8.546,8.599
92.200,8.599,8.634
92.400,8.634,8.436
90.000,8.436,8.352
95.000,8.352,8.695
94.200,8.695,8.856
95.000,8.856,8.615
93.700,8.615,8.712
95.000,8.712,8.675
91.700,8.675,8.479
95.000,8.479,8.610
91.300,8.610,8.685
94.300,8.685,8.676
92.400,8.676,8.770
94.000,8.770,8.696
100.000,8.696,9.335
93.600,9.335,8.699
95.700,8.699,9.022
90.500,9.022,8.500
93.200,8.500,8.728
86.200,8.728,8.151
88.600,8.151,8.412
81.400,8.412,7.765
84.900,7.765,8.018
78.500,8.018,7.343
80.100,7.343,7.746
74.100,7.746,6.948
78.000,6.948,7.440
70.600,7.440,6.631
74.400,6.631,6.913
66.800,6.913,6.152
69.000,6.152,6.382
61.200,6.382,5.558
62.700,5.558,5.781
61.700,5.781,5.624
62.900,5.624,5.719
61.700,5.719,5.628
63.400,5.628,5.795
59.400,5.795,5.363
62.700,5.363,5.634
57.100,5.634,5.100
59.000,5.100,5.329
53.200,5.329,4.720
56.300,4.720,4.964
53.500,4.964,4.746
57.200,4.746,4.991
52.400,4.991,4.567
55.800,4.567,4.985
54.400,4.985,4.725
57.100,4.725,5.014
56.500,5.014,4.861
58.500,4.861,5.057
51.500,5.057,4.510
52.100,4.510,4.607
46.300,4.607,4.052
47.900,4.052,4.136
44.900,4.136,3.858
46.900,3.858,4.071
46.100,4.071,3.970
49.100,3.970,4.178
42.100,4.178,3.596
42.100,3.596,3.610
42.100,3.610,3.546
43.800,3.546,3.751
37.200,3.751,3.156
40.700,3.156,3.415
34.700,3.415,2.863
36.700,2.863,2.996
33.900,2.996,2.744
37.200,2.744,3.000
31.400,3.000,2.578
33.300,2.578,2.702
32.700,2.702,2.673
33.500,2.673,2.734
31.100,2.734,2.558
35.000,2.558,2.761
33.000,2.761,2.629
33.900,2.629,2.694
29.300,2.694,2.404
33.200,2.404,2.617
26.800,2.617,2.231
30.800,2.231,2.386
24.400,2.386,1.882
26.100,1.882,2.040
20.700,2.040,1.666
24.100,1.666,1.813
20.300,1.813,1.703
23.600,1.703,1.789
18.400,1.789,1.607
20.900,1.607,1.654
19.500,1.654,1.659
22.300,1.659,1.735
21.900,1.735,1.671
24.100,1.671,1.803
16.300,1.803,1.500
17.400,1.500,1.485
16.200,1.485,1.445
17.400,1.445,1.494
12.600,1.494,1.066
14.000,1.066,1.259
11.800,1.259,1.074
12.500,1.074,1.139
10.500,1.139,1.008
13.600,1.008,1.117
6.800,1.117,0.794
9.000,0.794,0.902
5.000,0.902,0.808
6.000,0.808,0.808
5.000,0.808,0.800
8.400,0.800,0.846
5.000,0.846,0.822
6.900,0.822,0.799
5.000,0.799,0.797
6.400,0.797,0.812
5.000,0.812,0.804
